"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)"
2.579861750E0;1.031661510E1;-2.198595428E1;-1.916558504E0
2.590100750E0;9.265560150E0;-1.917276764E1;-1.592144132E0
2.609883750E0;9.169792175E0;-1.426345634E1;4.465186298E-1
2.629988750E0;-3.567360640E-1;-1.517325306E1;-1.903390408E0
2.640605750E0;-5.203797340E0;-1.522712326E1;-2.796427488E0
2.660045750E0;-7.248445511E0;-1.202607536E1;1.254561663E0
2.679854750E0;-1.020289040E1;-7.712920666E0;-1.061828494E0
2.690198750E0;-1.019331360E1;-6.454767704E0;-3.655946016E0
2.709861750E0;-9.652224541E0;-5.327098846E0;-6.203376770E0
2.719875750E0;-9.600749016E0;-5.187037945E0;-6.257246017E0
2.741270750E0;-8.306682587E0;-5.603629112E0;-5.258863926E0
2.762173750E0;-5.649118900E0;-6.563704014E0;-3.010708570E0
2.780108750E0;-2.334346771E0;-6.771999359E0;-1.910573006E0
2.790470750E0;-6.021417379E-1;-6.938396454E0;-2.638410330E0
2.810014750E0;5.449203014E0;-7.934384346E0;-5.128379822E0
2.820275750E0;8.573636055E0;-9.998186111E0;-6.388927460E0
2.840111750E0;1.608065605E1;-1.091157436E1;-7.068880558E0
2.860834750E0;2.917334747E1;-7.374141216E0;-2.340332270E0
2.880600750E0;3.922181320E1;-8.559271097E-1;1.006043530E1
2.890915750E0;3.820666885E1;6.129156351E-1;1.301488018E1
2.909930750E0;2.646071625E1;1.023521185E0;5.588066578E0
2.929901750E0;1.707664299E1;2.636016130E0;-1.286883354E0
2.940245750E0;1.348893261E1;3.661931515E0;-2.130839586E0
2.959917750E0;9.441534042E0;5.513846397E0;-7.517793179E-1
2.969974750E0;8.546102524E0;5.990292549E0;1.320402265E0
2.990164750E0;7.140706539E0;6.599617004E0;5.553350925E0
3.009866750E0;6.066906929E0;7.892486095E0;7.698555470E0
3.029890750E0;3.888183594E0;8.607154846E0;6.903680801E0
3.039910750E0;2.562992811E0;8.649053574E0;5.876567841E0
3.049964750E0;1.551442742E0;8.596381187E0;4.885368347E0
3.070310750E0;-7.206547260E-1;6.511031628E0;4.256890774E0
3.089857750E0;-2.123656988E0;4.620809078E0;4.110844135E0
3.109887750E0;-6.500257850E-1;3.870227098E0;4.164713860E0
3.129925750E0;2.485181332E0;3.537432909E0;3.640383720E0
3.139936750E0;5.468356609E0;4.186261654E0;3.606864929E0
3.150129750E0;8.883685112E0;5.246892929E0;3.552995205E0
3.170053750E0;1.341231823E1;5.717353821E0;4.823119164E0
3.190141750E0;1.474708557E1;4.103661537E0;6.676231384E0
3.209847750E0;2.054105377E1;3.813963413E0;7.253233910E0
3.229969750E0;3.015377235E1;2.349909067E0;5.416881561E0
3.249823750E0;3.688746643E1;2.313995838E0;-2.509123325E0
3.269902750E0;2.596751213E1;-2.067393064E0;1.742978811E0
3.290243750E0;1.374630928E1;-4.460397720E0;2.391807556E0
3.309913750E0;1.069849014E1;-3.452438831E0;2.048239470E0
3.330147750E0;8.259995461E0;-3.366247654E0;1.089361787E0
3.349916750E0;4.881777287E0;-3.961206675E0;-1.148019671E0
3.360014750E0;3.307589531E0;-4.278438568E0;-1.271321058E0
3.370122750E0;1.649604917E0;-4.754884720E0;-8.726865053E-1
3.389920750E0;-4.417302012E-1;-5.856217384E0;-4.082113802E-1
3.410329750E0;-1.346738458E0;-6.218938828E0;-1.869871497E0
3.429896750E0;-2.172738075E0;-6.606799603E0;-4.060565948E0
3.449900750E0;-2.020706177E0;-5.821501255E0;-6.295553207E0
3.469931750E0;-3.433285236E0;-6.667851925E0;-7.147889137E0
3.490018750E0;-4.009090900E0;-7.716512203E0;-6.696582317E0
3.509865750E0;-1.267729759E0;-7.539340973E0;-6.380547523E0
3.529924750E0;6.384139061E0;-4.341884613E0;-6.180631638E0
3.540522750E0;1.032379818E1;-2.522291422E0;-6.276399612E0
3.559848750E0;1.506311989E1;-6.476315856E-1;-5.364208698E0
3.569943750E0;1.839704514E1;8.870517015E-1;-2.047042370E0
3.589918750E0;3.274908829E1;8.623914719E0;2.428917646E0
3.609822750E0;3.863403702E1;1.412339592E1;3.671508312E0
3.619881750E0;3.921103668E1;1.552520084E1;4.637568474E0
3.629942750E0;3.723821640E1;1.578736591E1;5.276820660E0
3.640127750E0;3.222954559E1;1.483926201E1;4.926070213E0
3.659843750E0;1.635239792E1;1.019451046E1;7.733271718E-1
3.670019750E0;1.224873543E1;8.859743118E0;-7.481880188E-1
3.680228750E0;8.556877136E0;7.815871239E0;-2.014720678E0
3.699979750E0;3.815160513E0;6.308721542E0;-1.636436820E0
3.719822750E0;1.601720929E0;5.273229122E0;8.391677141E-1
3.730040750E0;8.607155085E-1;4.914099216E0;2.373851061E0
3.740609750E0;3.591302549E-3;4.515464306E0;3.564966440E0
3.760276750E0;-2.416946650E0;2.693476915E0;4.039018154E0
3.779902750E0;-4.966771603E0;1.404199243E0;3.854664803E0
3.789951750E0;-5.723339081E0;1.551442742E0;4.612429619E0
3.800091750E0;-5.816712856E0;1.938106298E0;6.239289761E0
3.810176750E0;-5.579687119E0;2.154781580E0;7.571662903E0
3.829973750E0;-4.760869980E0;2.846705914E0;7.788338184E0
3.849961750E0;-3.400963545E0;2.829946518E0;3.888183594E0
3.860051750E0;-2.535459518E0;2.707842112E0;2.885013103E0
3.880240750E0;1.162384868E0;3.812766314E0;2.305616140E0
3.900238750E0;4.781220913E0;6.264428616E0;4.582501888E0
3.911344750E0;7.502231121E0;8.536525726E0;7.020996571E0
3.930097750E0;1.625543213E1;1.354519653E1;9.479841232E0
3.950074750E0;3.055839348E1;1.520557499E1;1.226908684E1
3.969819750E0;3.922181320E1;1.649006462E1;1.216613579E1
3.980096750E0;3.922181320E1;1.522233486E1;1.092115116E1
4.000268750E0;3.744890594E1;8.747216225E0;4.078522682E0
4.019856750E0;2.374210167E1;3.430891037E0;-2.127248287E0
4.029988750E0;1.858618736E1;1.448492050E0;-3.630806923E0
4.040093750E0;1.535760689E1;1.077390742E-2;-4.066551685E0
4.060033750E0;1.006402683E1;-3.920505285E0;-1.619677424E0
4.079886750E0;3.823540211E0;-7.715314865E0;-1.887827992E0
4.090107750E0;7.757213712E-1;-9.313444138E0;-1.753752708E0
4.109894750E0;-4.753687382E0;-1.172560310E1;-2.662352324E0
4.130218750E0;-1.051174259E1;-1.349611473E1;-5.702988625E0
4.149924750E0;-1.322916126E1;-1.526782417E1;-8.821435928E0
4.160257750E0;-1.231337929E1;-1.473990250E1;-1.029147625E1
4.180110750E0;-8.274360657E0;-1.250611305E1;-1.070687008E1
4.191669750E0;-6.341042995E0;-1.150413895E1;-1.014303589E1
4.210209750E0;-1.939303398E0;-1.067215443E1;-8.711302757E0
4.230210750E0;1.241393566E0;-1.090678596E1;-5.662287235E0
4.240979750E0;5.651513100E0;-9.493009567E0;-3.864241600E0
4.259996750E0;1.722867584E1;-5.279214859E0;-5.768828869E0
4.270160750E0;2.170224190E1;-4.842272758E0;-6.434417248E0
4.290067750E0;2.777393723E1;-5.285200119E0;-1.753752708E0
4.309872750E0;3.922181320E1;3.667917013E0;5.917269707E0
4.319973750E0;3.922181320E1;7.671022415E0;1.401805115E1
4.330553750E0;3.922181320E1;9.987412453E0;2.093130875E1
4.350131750E0;3.863164139E1;1.260307789E1;2.054703903E1
4.369836750E0;2.561317062E1;1.092713642E1;8.769960403E0
4.379857750E0;1.932719231E1;9.654618263E0;4.066551685E0
4.389963750E0;1.429218674E1;8.647856712E0;1.122880578E0
4.409941750E0;8.228871346E0;7.732074261E0;-7.888894677E-1
4.430020750E0;6.177040577E0;7.481880188E0;-3.639186621E-1
4.441073750E0;4.367023945E0;6.652289391E0;1.054645896E0
4.459891750E0;1.642422318E0;5.462371349E0;2.006340981E0
4.479865750E0;-5.506663918E-1;4.662707806E0;2.087743998E0
4.492198750E0;-1.307234168E0;4.396951199E0;2.075772762E0
4.509843750E0;-2.325966835E0;4.219780445E0;2.115277290E0
4.530210750E0;-2.639607430E0;4.298789024E0;2.100912094E0
4.549874750E0;-2.625242233E0;4.158728123E0;2.419340849E0
4.569900750E0;-2.201468468E0;4.050989151E0;3.442862034E0
4.589865750E0;-1.495178938E0;3.193865061E0;3.974374771E0
4.599890750E0;-5.183446407E-1;2.890998602E0;3.584120035E0
4.619857750E0;3.703830004E0;2.853888512E0;1.914164305E0
4.629870750E0;7.179013729E0;4.484339714E0;2.472013235E0
4.650104750E0;7.623138428E0;6.027402878E0;4.964377403E0
4.669877750E0;2.536417198E1;7.710526466E0;1.250371838E1
4.680041750E0;3.818751526E1;1.200572395E1;1.730529022E1
4.690210750E0;3.922181320E1;1.678574753E1;2.210207367E1
4.709905750E0;3.922181320E1;1.239957047E1;1.229183197E1
4.729970750E0;3.055959129E1;2.506729126E0;1.280897856E-1
4.750024750E0;1.791940308E1;-1.442506552E0;-3.307589531E0
4.769825750E0;1.072362900E1;-4.903325081E0;-3.229778051E0
4.779891750E0;7.699752808E0;-6.597222805E0;-2.710236311E0
4.789898750E0;4.985925198E0;-7.851784706E0;-2.177526474E0
4.810045750E0;1.282094955E0;-9.057265282E0;-2.153584480E0
4.829963750E0;-5.470750809E0;-1.180939960E1;-3.259705544E0
4.849837750E0;-7.340622425E0;-1.229183197E1;-4.163516521E0
4.860016750E0;-6.034585476E0;-1.106121159E1;-5.689820290E0
4.870067750E0;-5.307945251E0;-9.904812813E0;-6.837840080E0
4.880284750E0;-4.950012207E0;-9.193734169E0;-7.429207802E0
4.899919750E0;-5.358223438E0;-8.572439194E0;-6.859387875E0
4.919813750E0;-5.471948147E0;-8.408436775E0;-5.045780182E0
4.930203750E0;-4.352658749E0;-7.966706276E0;-4.389768600E0
4.940230750E0;-3.416525841E0;-7.943961143E0;-4.371812344E0
4.960008750E0;3.232172132E-2;-6.696582317E0;-5.978321552E0
4.970183750E0;3.213018656E0;-5.319916248E0;-7.029376030E0
4.990028750E0;8.372523308E0;-4.010287762E0;-6.740874767E0
5.009959750E0;1.211106968E1;-5.380968094E0;-5.714959621E0
5.020072750E0;2.686413956E1;-4.134786129E0;-7.505822182E-1
5.030140750E0;3.813484573E1;8.110358238E0;1.555034041E0
