"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)"
1.536606250E0;6.930418968E0;2.649902552E-2;-2.898210049E0
1.548506250E0;9.415542603E0;-6.350859404E-1;2.901772559E-1
1.560418750E0;1.245390892E1;-1.347744018E-1;3.303289652E0
1.572329687E0;1.158230495E1;-3.582252502E0;5.663790703E0
1.584240625E0;1.117761803E1;-5.086126804E0;7.621922016E0
1.596154687E0;1.088201046E1;-5.703400612E0;6.187823772E0
1.608064062E0;9.447720528E0;-3.594654560E0;2.901628971E0
1.619976562E0;7.051603794E0;-4.376696110E0;1.367060423E0
1.631887500E0;5.342441082E0;-5.644934177E0;-5.853057504E-1
1.643798437E0;4.652642727E0;-6.397143841E0;1.848036349E-1
1.655710937E0;4.067441940E0;-5.592433453E0;-2.628517389E0
1.667621875E0;3.096986055E0;-6.895483017E0;6.114120483E-1
1.679532812E0;2.815926075E0;-7.680311680E0;1.798524335E-2
1.691445312E0;4.233542442E0;-7.161967278E0;1.537087083E0
1.703357812E0;4.776001453E0;-7.630837917E0;1.560215116E0
1.715268750E0;4.356786251E0;-8.792331696E0;5.659509897E-1
1.727179687E0;4.296758652E0;-9.263731003E0;1.403787494E0
1.739090625E0;3.107692957E0;-8.594580650E0;4.742195129E0
1.751003125E0;2.198356092E-1;-8.867012024E0;9.631711006E0
1.762917187E0;3.338091671E-1;-9.295890808E0;1.459064841E0
1.774826562E0;1.367836237E0;-9.201281548E0;-2.515559196E0
1.786739062E0;2.812679529E0;-8.487091064E0;-7.541984558E0
1.798648437E0;3.102310896E0;-6.514239788E0;-5.623500824E0
1.810560937E0;2.913542271E0;-6.126311779E0;-3.067470551E0
1.822485937E0;5.755852699E0;-9.409260750E0;-1.056082368E0
1.834387500E0;5.253606319E0;-1.574138737E1;8.263156414E-1
1.846295312E0;4.857375622E0;-2.234701920E1;2.167738914E0
1.858206250E0;4.129240990E0;-2.806238174E1;1.520701170E0
