"Time (s)";"X (rad/s)";"Y (rad/s)";"Z (rad/s)"
2.962209875E0;-1.695950389E0;-4.272918701E0;9.855091572E-1
2.972219875E0;-1.365221739E0;-4.150850773E0;5.015445948E-1
2.982228875E0;-1.222058296E0;-3.684803486E0;1.946592629E-1
2.992208875E0;-8.526549339E-1;-1.707569003E0;2.393843830E-1
3.002217875E0;-3.518650681E-2;2.424272895E-1;6.202240586E-1
3.012227875E0;8.885074258E-1;5.781810284E-1;7.011367083E-1
3.022206875E0;1.626974702E0;8.167374134E-1;1.307026625E0
3.032216875E0;1.616909742E0;6.352637410E-1;1.697744846E0
3.042226875E0;8.559974432E-1;4.698730707E-1;1.343083382E0
3.052236875E0;2.680268884E-1;3.607370332E-2;1.051615596E0
3.062215875E0;-2.985129356E-1;-2.200060487E-1;6.782492399E-1
3.072225875E0;-5.649736524E-1;-2.388313599E-2;2.636438012E-1
3.082234875E0;-4.226664305E-1;4.049476385E-1;1.744396836E-1
3.092214875E0;-4.078760445E-1;6.830730438E-1;2.866924405E-1
3.102223875E0;-1.984973550E-1;8.479720354E-1;4.080975950E-1
3.112233875E0;4.884687662E-1;1.065387607E0;3.838436604E-1
3.122212875E0;1.178584218E0;1.116292953E0;3.547879159E-1
3.132222875E0;1.574437737E0;1.054364085E0;3.187406957E-1
3.142232875E0;1.376562595E0;8.249194622E-1;-3.606863916E-1
3.152242875E0;1.223929167E0;8.545545936E-1;-1.160091758E0
3.162221875E0;1.010166407E0;5.270863175E-1;-1.615426064E0
3.172231875E0;6.559886336E-1;3.468300104E-1;-1.760360599E0
3.182240875E0;4.013079405E-1;2.299113572E-1;-1.945655942E0
3.192220875E0;2.114711702E-1;-1.140510738E-1;-1.980088472E0
3.202229875E0;2.175440788E-1;-7.519255877E-1;-1.807669997E0
3.212239875E0;6.328139305E-1;-1.381731033E0;-1.546814203E0
3.222249875E0;1.519754291E0;-1.602009058E0;-1.175842881E0
3.232228875E0;2.527496099E0;-1.082909465E0;-8.253676891E-1
3.242238875E0;3.280859470E0;-6.914492249E-1;-5.600876808E-1
3.252248875E0;3.591752768E0;-9.713546038E-1;-2.169950306E-1
3.262227875E0;3.446824789E0;-1.310119390E0;8.760765940E-2
