"Time (s)";"Latitude (°)";"Longitude (°)";"Height (m)";"Velocity (m/s)";"Direction (°)";"Horizontal Accuracy (m)";"Vertical Accuracy (°)"
1.308876368E2;5.111944497E1;7.405895758E0;3.033777949E2;6.251697242E-2;7.314620337E1;6.000906205E0;6.000906205E0
1.318876473E2;5.111944318E1;7.405896674E0;3.033152907E2;1.504745930E-1;1.053723814E2;6.000906205E0;6.000906205E0
1.328876597E2;5.111944377E1;7.405891576E0;3.033507883E2;5.365796387E-2;1.453170830E2;6.000906205E0;6.000906205E0
1.338876699E2;5.111944748E1;7.405889260E0;3.033116837E2;1.504745930E-1;1.579061735E2;6.000906205E0;6.000906205E0
1.348876816E2;5.111944596E1;7.405887610E0;3.031933781E2;3.389084637E-1;1.579844202E2;6.000906205E0;6.000906205E0
1.358876915E2;5.111944724E1;7.405884724E0;3.032151107E2;1.859149635E-1;1.466452543E2;6.000906205E0;6.000906205E0
1.368877027E2;5.111944558E1;7.405885665E0;3.031614460E2;2.321342379E-1;1.307437270E2;6.000906205E0;6.000906205E0
1.378877147E2;5.111943662E1;7.405884793E0;3.032105717E2;2.199907899E-1;1.702354983E2;6.000906205E0;6.000906205E0
1.388877246E2;5.111943425E1;7.405886730E0;3.033695126E2;4.305709526E-2;1.648009353E2;6.000906205E0;6.000906205E0
1.398877369E2;5.111943370E1;7.405886871E0;3.034364656E2;4.404450301E-3;1.327877431E2;6.000906205E0;6.000906205E0
1.408877467E2;5.111943286E1;7.405887885E0;3.034529388E2;5.555185303E-2;1.436979457E2;6.000906205E0;6.000906205E0
1.418877583E2;5.111942994E1;7.405891448E0;3.034747735E2;5.555185303E-2;3.412588998E2;6.000906205E0;6.000906205E0
1.428877695E2;5.111943277E1;7.405888625E0;3.035472969E2;3.611841798E-1;3.331519297E2;6.000906205E0;6.000906205E0
1.438877807E2;5.111943168E1;7.405892395E0;3.034903891E2;1.112292334E-1;3.120821622E2;6.000906205E0;6.000906205E0
1.448877922E2;5.111943215E1;7.405893227E0;3.035269408E2;2.021014839E-1;3.085916896E2;6.000906205E0;6.000906205E0
1.458878022E2;5.111943294E1;7.405890022E0;3.035283163E2;2.021014839E-1;3.047264583E2;6.000906205E0;6.000906205E0
1.468878139E2;5.111943521E1;7.405884428E0;3.034948631E2;3.481587768E-1;2.967549172E2;6.000906205E0;6.000906205E0
1.478878248E2;5.111944524E1;7.405892179E0;3.034184038E2;1.621463522E-2;2.912313978E2;6.000906205E0;6.000906205E0
1.488878359E2;5.111945802E1;7.405894190E0;3.032883701E2;1.973218843E-2;2.918104066E2;6.000906205E0;6.000906205E0
1.498878465E2;5.111946800E1;7.405894694E0;3.029156469E2;6.546480209E-2;3.080106864E2;6.000906205E0;6.000906205E0
1.508878583E2;5.111947231E1;7.405892665E0;3.025905328E2;1.759530604E-1;1.552851431E2;6.000906205E0;6.000906205E0
1.518878695E2;5.111947598E1;7.405900655E0;3.024192366E2;3.091047108E-1;1.838312494E2;6.000906205E0;6.000906205E0
1.528878800E2;5.111947329E1;7.405900945E0;3.023468458E2;6.383118033E-2;1.327000161E2;4.000604137E0;4.000604137E0
1.538878909E2;5.111947270E1;7.405901837E0;3.024201090E2;4.219024256E-2;1.600359221E2;4.000604137E0;4.000604137E0
1.548879020E2;5.111947284E1;7.405900902E0;3.024501496E2;1.836690865E-2;1.579011055E2;4.000604137E0;4.000604137E0
1.558879123E2;5.111947301E1;7.405901042E0;3.024431011E2;2.053426951E-2;2.290694910E2;4.000604137E0;4.000604137E0
1.568879238E2;5.111947206E1;7.405901032E0;3.024382489E2;5.788256228E-2;2.426146031E2;6.000906205E0;6.000906205E0
1.578879346E2;5.111947173E1;7.405900665E0;3.024655866E2;5.783875007E-3;2.783168761E2;6.000906205E0;6.000906205E0
1.588879457E2;5.111947285E1;7.405898914E0;3.024755988E2;2.483063042E-1;3.225834141E2;6.000906205E0;6.000906205E0
1.598879571E2;5.111947570E1;7.405899671E0;3.024324625E2;2.529981732E-1;3.368091682E2;6.000906205E0;6.000906205E0
1.608879683E2;5.111947743E1;7.405893757E0;3.023499262E2;2.930005789E-1;3.169403118E2;6.000906205E0;6.000906205E0
1.618879797E2;5.111947882E1;7.405892869E0;3.022529305E2;2.930005789E-1;3.238509060E2;6.000906205E0;6.000906205E0
1.628879900E2;5.111948105E1;7.405890619E0;3.021969785E2;4.096148312E-1;3.296017613E2;6.000906205E0;6.000906205E0
1.638880010E2;5.111948340E1;7.405890235E0;3.021117598E2;3.185254931E-1;3.271276756E2;6.000906205E0;6.000906205E0
1.648880124E2;5.111948860E1;7.405889462E0;3.020323762E2;3.224850595E-1;3.223179110E2;6.000906205E0;6.000906205E0
1.658880234E2;5.111949153E1;7.405884174E0;3.018676080E2;8.126483299E-3;3.123204265E2;6.000906205E0;6.000906205E0
1.668880346E2;5.111947837E1;7.405881563E0;3.017313527E2;1.080895886E-1;2.876316423E2;6.000906205E0;6.000906205E0
1.678880457E2;5.111947392E1;7.405887215E0;3.020848353E2;1.854707114E-2;2.935214510E2;6.000906205E0;6.000906205E0
1.688880569E2;5.111947594E1;7.405899873E0;3.022864342E2;1.695762575E-1;1.083298123E2;6.000906205E0;6.000906205E0
1.698880669E2;5.111947374E1;7.405903984E0;3.023298302E2;3.857420385E-2;1.331650837E2;6.000906205E0;6.000906205E0
1.708880780E2;5.111947277E1;7.405906130E0;3.024247246E2;3.752028942E-2;1.508323925E2;6.000906205E0;6.000906205E0
1.718880903E2;5.111947435E1;7.405915090E0;3.024764290E2;4.112056792E-1;1.301450882E2;6.000906205E0;6.000906205E0
1.728881001E2;5.111946549E1;7.405922019E0;3.024936569E2;5.947972536E-1;1.671958592E2;6.000906205E0;6.000906205E0
1.738881106E2;5.111946040E1;7.405928473E0;3.027987672E2;2.214720845E-1;2.095870321E2;6.000906205E0;6.000906205E0
1.748881223E2;5.111945289E1;7.405936148E0;3.030193142E2;1.220364869E-1;2.183540307E2;6.000906205E0;6.000906205E0
1.758881333E2;5.111944979E1;7.405927974E0;3.033102318E2;2.960847504E-2;2.118116657E2;6.000906205E0;6.000906205E0
1.768881443E2;5.111944638E1;7.405925964E0;3.033768419E2;2.538496852E-1;2.369364209E2;6.000906205E0;6.000906205E0
1.778881550E2;5.111944552E1;7.405922447E0;3.034698554E2;3.730184585E-2;3.223246046E2;6.000906205E0;6.000906205E0
1.788881668E2;5.111944513E1;7.405918246E0;3.034814639E2;2.538496852E-1;2.973585966E2;6.000906205E0;6.000906205E0
1.798881769E2;5.111944717E1;7.405907661E0;3.034668045E2;7.309052348E-2;3.057115082E2;6.000906205E0;6.000906205E0
1.808881887E2;5.111944746E1;7.405900316E0;3.033370457E2;1.666936576E-1;2.871883903E2;6.000906205E0;6.000906205E0
1.818881997E2;5.111944671E1;7.405894345E0;3.032681494E2;1.581904739E-1;2.960809414E2;6.000906205E0;6.000906205E0
1.828882103E2;5.111944736E1;7.405892372E0;3.032444232E2;8.709313697E-4;2.996123678E2;6.000906205E0;6.000906205E0
1.838882215E2;5.111944750E1;7.405892303E0;3.032103550E2;2.301324904E-2;2.850095873E2;6.000906205E0;6.000906205E0
1.848882325E2;5.111944813E1;7.405895322E0;3.032024713E2;8.106194437E-2;2.526196008E2;6.000906205E0;6.000906205E0
1.858882431E2;5.111945051E1;7.405888289E0;3.032026991E2;1.919357292E-2;2.258954748E2;6.000906205E0;6.000906205E0
1.868882550E2;5.111944598E1;7.405885185E0;3.030878599E2;2.672168985E-2;2.276894240E2;6.000906205E0;6.000906205E0
1.878882653E2;5.111944541E1;7.405884439E0;3.031882717E2;4.453255236E-2;2.126738815E2;6.000906205E0;6.000906205E0
1.888882765E2;5.111944467E1;7.405884011E0;3.032100133E2;2.532300539E-3;1.885595571E2;4.000604137E0;4.000604137E0
1.898882877E2;5.111944420E1;7.405884878E0;3.032312762E2;3.554788232E-2;1.597230448E2;4.000604137E0;4.000604137E0
1.908882982E2;5.111944296E1;7.405885430E0;3.032493876E2;6.911326200E-2;1.864164077E2;4.000604137E0;4.000604137E0
1.918883098E2;5.111944894E1;7.405897107E0;3.032749292E2;1.272723731E-2;5.623585710E1;4.000604137E0;4.000604137E0
1.928883206E2;5.111945129E1;7.405895778E0;3.031980522E2;1.665700823E-1;2.381308025E2;6.000906205E0;6.000906205E0
1.938883317E2;5.111945095E1;7.405891388E0;3.031132130E2;1.540091932E-1;2.740899726E2;6.000906205E0;6.000906205E0
1.948883495E2;5.111945422E1;7.405896834E0;3.030862172E2;1.424081773E-1;2.908465850E2;6.000906205E0;6.000906205E0
1.958883541E2;5.111945759E1;7.405899176E0;3.030234498E2;5.113771558E-1;3.267109794E2;6.000906205E0;6.000906205E0
1.968883641E2;5.111946324E1;7.405896284E0;3.029341165E2;1.460959911E-1;3.153103008E2;6.000906205E0;6.000906205E0
1.978883754E2;5.111946259E1;7.405898267E0;3.027415192E2;8.051940054E-2;3.087177203E2;6.000906205E0;6.000906205E0
1.988883879E2;5.111945928E1;7.405898905E0;3.027542022E2;1.328780949E-1;2.786922360E2;6.000906205E0;6.000906205E0
1.998883979E2;5.111946002E1;7.405897472E0;3.028561327E2;2.254060656E-2;2.953010431E2;6.000906205E0;6.000906205E0
2.008884085E2;5.111946040E1;7.405897191E0;3.028355091E2;4.692347720E-3;3.286519552E2;6.000906205E0;6.000906205E0
2.018884199E2;5.111946117E1;7.405897798E0;3.028204829E2;2.597072860E-3;3.336364087E2;6.000906205E0;6.000906205E0
2.028884305E2;5.111946188E1;7.405898220E0;3.028004683E2;4.292841256E-2;2.541618575E2;6.000906205E0;6.000906205E0
2.038884416E2;5.111946960E1;7.405907144E0;3.027804767E2;4.185062274E-2;2.218926561E2;6.000906205E0;6.000906205E0
2.048884528E2;5.111947416E1;7.405909576E0;3.026109910E2;1.386978924E-1;1.347603563E2;4.000604137E0;4.000604137E0
2.058884637E2;5.111947256E1;7.405925672E0;3.024769282E2;1.386978924E-1;1.547443560E2;4.000604137E0;4.000604137E0
2.068884747E2;5.111947257E1;7.405930022E0;3.026145839E2;2.531020045E-1;1.643775865E2;4.000604137E0;4.000604137E0
2.078884860E2;5.111947140E1;7.405934051E0;3.026562273E2;2.137590051E-1;1.990067003E2;4.000604137E0;4.000604137E0
2.088884966E2;5.111946987E1;7.405932859E0;3.027206242E2;3.669941425E-2;2.161982864E2;6.000906205E0;6.000906205E0
2.098885083E2;5.111947053E1;7.405939018E0;3.027637857E2;1.139785871E-1;2.441754379E2;6.000906205E0;6.000906205E0
2.108885186E2;5.111947065E1;7.405941679E0;3.027889758E2;1.764499396E-1;5.836900031E1;6.000906205E0;6.000906205E0
2.118885294E2;5.111947019E1;7.405944721E0;3.028052003E2;8.712278306E-2;3.673921872E1;6.000906205E0;6.000906205E0
2.128885404E2;5.111947102E1;7.405935228E0;3.028398092E2;1.833426952E-1;3.429780585E2;6.000906205E0;6.000906205E0
2.138885520E2;5.111947015E1;7.405929427E0;3.027575493E2;1.833426952E-1;2.797079125E2;6.000906205E0;6.000906205E0
2.148885636E2;5.111947251E1;7.405913621E0;3.027371834E2;4.861226082E-1;2.706438416E2;6.000906205E0;6.000906205E0
2.158885732E2;5.111947327E1;7.405907840E0;3.025638699E2;1.639135927E-1;2.893707997E2;6.000906205E0;6.000906205E0
2.168885857E2;5.111947702E1;7.405904207E0;3.024869103E2;1.445291638E-1;3.068201845E2;6.000906205E0;6.000906205E0
2.178885956E2;5.111947294E1;7.405894304E0;3.023464171E2;7.364096493E-2;2.642589808E2;6.000906205E0;6.000906205E0
2.188886074E2;5.111947440E1;7.405885839E0;3.023870797E2;1.445291638E-1;2.322821115E2;6.000906205E0;6.000906205E0
2.198886185E2;5.111947220E1;7.405890525E0;3.022936423E2;7.786726207E-2;1.789439212E2;6.000906205E0;6.000906205E0
2.208886287E2;5.111947153E1;7.405891815E0;3.023789458E2;5.927508697E-2;1.741542783E2;6.000906205E0;6.000906205E0
2.218886399E2;5.111947171E1;7.405893452E0;3.024153814E2;5.392025784E-2;1.748251122E2;6.000906205E0;6.000906205E0
2.228886508E2;5.111947723E1;7.405903281E0;3.024243808E2;2.146397978E-1;1.942837747E2;6.000906205E0;6.000906205E0
2.238886613E2;5.111947753E1;7.405913149E0;3.023280517E2;4.956109226E-1;1.338067936E2;6.000906205E0;6.000906205E0
2.248886725E2;5.111947606E1;7.405918851E0;3.023735427E2;4.956109226E-1;1.817277697E2;6.000906205E0;6.000906205E0
2.258886840E2;5.111947694E1;7.405920448E0;3.024578525E2;8.596879244E-2;1.952483340E2;6.000906205E0;6.000906205E0
2.268886967E2;5.111947754E1;7.405922776E0;3.024510675E2;4.530750215E-2;2.002920462E2;6.000906205E0;6.000906205E0
2.278887055E2;5.111947911E1;7.405923777E0;3.024478896E2;2.094331980E-1;2.368348424E2;6.000906205E0;6.000906205E0
2.288887177E2;5.111948101E1;7.405919431E0;3.024084330E2;2.717272639E-1;2.863707074E2;6.000906205E0;6.000906205E0
2.298887280E2;5.111948252E1;7.405908288E0;3.023207440E2;2.717272639E-1;3.118709727E2;6.000906205E0;6.000906205E0
2.308887396E2;5.111948423E1;7.405901502E0;3.021958222E2;3.821352124E-1;3.149755669E2;6.000906205E0;6.000906205E0
2.318887500E2;5.111948713E1;7.405892619E0;3.020895617E2;3.715209365E-1;3.307189344E2;6.000906205E0;6.000906205E0
2.328887612E2;5.111949279E1;7.405893537E0;3.019368550E2;4.547993839E-1;3.416273749E2;6.000906205E0;6.000906205E0
2.338887721E2;5.111949784E1;7.405891423E0;3.017624199E2;3.715209365E-1;3.417155663E2;6.000906205E0;6.000906205E0
2.348887830E2;5.111949533E1;7.405880878E0;3.015838893E2;4.734046012E-2;3.444207583E2;6.000906205E0;6.000906205E0
2.358887942E2;5.111949384E1;7.405878102E0;3.015710076E2;2.612707019E-2;3.449444699E2;6.000906205E0;6.000906205E0
2.368888049E2;5.111949410E1;7.405875754E0;3.015952351E2;4.338321276E-3;3.461671284E2;6.000906205E0;6.000906205E0
2.378888161E2;5.111949375E1;7.405875926E0;3.015748887E2;3.220645711E-2;3.204083540E2;6.000906205E0;6.000906205E0
2.388888271E2;5.111949186E1;7.405875774E0;3.015841975E2;2.306498587E-3;3.584101059E2;6.000906205E0;6.000906205E0
2.398888385E2;5.111949021E1;7.405877076E0;3.016391811E2;6.480098516E-2;1.250254243E2;6.000906205E0;6.000906205E0
2.408888491E2;5.111949008E1;7.405879150E0;3.017011217E2;4.196187854E-2;1.202493326E2;4.000604137E0;4.000604137E0
2.418888608E2;5.111949012E1;7.405875103E0;3.017244819E2;1.078715026E-1;2.840056314E2;4.000604137E0;4.000604137E0
2.428888713E2;5.111948749E1;7.405874587E0;3.016994070E2;1.078715026E-1;2.774699600E2;4.000604137E0;4.000604137E0
2.438888818E2;5.111948843E1;7.405870512E0;3.017702882E2;1.503202468E-1;2.981607067E2;4.000604137E0;4.000604137E0
2.448888932E2;5.111948817E1;7.405867579E0;3.017237631E2;6.171465293E-2;3.026197547E2;6.000906205E0;6.000906205E0
2.458889043E2;5.111948760E1;7.405866079E0;3.017076573E2;4.259280488E-2;2.710809464E2;6.000906205E0;6.000906205E0
