"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)"
1.528653125E0;1.234200001E0;-1.098299980E0;6.031000018E-1
1.548506250E0;-4.038999975E-1;-2.316499949E0;1.049700022E0
1.568359375E0;-3.000299931E0;-4.056900024E0;-7.019999623E-1
1.588210937E0;-2.573400021E0;-4.369899750E0;-1.265499949E0
1.608064062E0;2.089499950E0;-2.705399990E0;3.474699974E0
1.627917187E0;3.429399967E0;-1.059599996E0;6.239899635E0
1.647770312E0;2.796299934E0;3.431999981E-1;6.882400036E0
1.667621875E0;1.206399918E0;1.554199934E0;3.917399883E0
1.687475000E0;7.920999527E-1;2.890799999E0;3.355000019E-1
1.707326562E0;1.938699961E0;3.921399832E0;1.729999930E-1
1.727179687E0;3.069000006E0;3.660499811E0;1.491599917E0
1.747032812E0;3.273299932E0;3.438699961E0;3.000499964E0
1.766884375E0;1.981299996E0;2.237499952E0;2.862900019E0
1.786737500E0;2.590999901E-1;8.287999630E-1;2.644700050E0
1.806590625E0;-3.287999928E-1;5.292999744E-1;2.191200018E0
1.826442187E0;1.638000011E-1;9.530999660E-1;7.272999883E-1
1.846295312E0;-5.410000086E-1;5.968999863E-1;-3.513000011E-1
1.866148437E0;-1.543799996E0;-7.069999725E-2;-7.267000079E-1
1.886000000E0;-2.230200052E0;-3.264999986E-1;-7.060999870E-1
1.905853125E0;-3.207199812E0;-4.315999746E-1;-1.690599918E0
1.925706250E0;-2.335899830E0;2.897000015E-1;-7.087999582E-1
1.945559375E0;-1.449699998E0;-2.251999974E-1;2.974999845E-1
1.965410937E0;-1.132999957E-1;6.445999742E-1;9.016999602E-1
1.985264062E0;8.845999837E-1;1.691799998E0;9.589999914E-1
2.005117187E0;1.163499951E0;2.346199989E0;1.017999947E-1
2.024968750E0;1.493299961E0;2.137699842E0;1.313899994E0
2.044821875E0;7.552999854E-1;1.140900016E0;1.879599929E0
2.064675000E0;5.238000154E-1;5.223999619E-1;2.306599855E0
2.084526562E0;1.442499995E0;1.370100021E0;2.593499899E0
2.104379687E0;1.524999976E0;1.404799938E0;9.528999925E-1
2.124253125E0;1.126799941E0;1.350499988E0;9.449999779E-2
2.144085937E0;1.699999906E-2;5.920999646E-1;-2.083999962E-1
2.163937500E0;-6.308999658E-1;1.241999939E-1;-6.478999853E-1
2.183790625E0;-8.568999767E-1;9.250000119E-2;6.169999763E-2
2.203643750E0;-5.680000037E-2;-5.187000036E-1;1.491699934E0
2.223495312E0;3.515000045E-1;-1.607599974E0;1.398800015E0
2.243348437E0;-1.179999951E-2;-3.004899979E0;-6.329999864E-2
2.263201562E0;-1.612000018E-1;-3.021499872E0;-3.838999867E-1
2.283054687E0;-9.176999927E-1;-2.738499880E0;7.249000072E-1
2.302906250E0;-2.326900005E0;-3.480099916E0;1.635899901E0
2.322759375E0;-2.292299986E0;-3.841699839E0;1.021999955E0
2.342612500E0;-5.054999590E-1;-2.468299866E0;-2.501099825E0
2.362464062E0;2.769999802E-1;-5.990999937E-1;-4.383299828E0
2.382317187E0;-5.577999949E-1;-3.559999764E-1;-5.891799927E0
2.402170312E0;-5.331999660E-1;6.380000114E-1;-4.332600117E0
2.422028125E0;-1.428399920E0;4.829999804E-1;-1.639699936E0
2.441875000E0;-2.474999905E0;-8.482999802E-1;-2.249999940E-1
2.461728125E0;-8.070999980E-1;4.508000016E-1;2.287999988E-1
2.481579687E0;8.596000075E-1;1.812899947E0;-7.499999832E-3
2.501432812E0;1.501899958E0;1.942799926E0;-2.052000016E-1
2.521285937E0;2.414700031E0;2.446300030E0;2.076499939E0
2.541137500E0;2.730199814E0;1.383899927E0;3.237099886E0
2.560990625E0;2.675299883E0;7.200999856E-1;3.259099960E0
2.580843750E0;2.383100033E0;3.968999982E-1;2.094099998E0
2.600696875E0;1.633399963E0;8.052999973E-1;-1.098799944E0
2.620548437E0;1.642300010E0;7.136999965E-1;-2.709800005E0
2.640401562E0;1.279899955E0;-4.143999815E-1;-1.183099985E0
2.660254687E0;1.183499932E0;-2.584999800E-1;-2.716999948E-1
2.680107812E0;1.467700005E0;5.181999803E-1;-6.744999886E-1
2.699959375E0;9.866999984E-1;7.092999816E-1;-2.076499939E0
2.719812500E0;-1.514599919E0;-9.589999914E-1;-1.859299898E0
2.739665625E0;-1.066299915E0;-1.274099946E0;1.567499995E0
2.759517187E0;-4.154999852E-1;-3.628999889E-1;-1.278399944E0
2.779370312E0;-8.156999946E-1;-1.389999986E-1;-4.357500076E0
2.799221875E0;7.549999952E-1;9.249999523E-1;-3.236799955E0
2.819075000E0;1.562899947E0;4.684999883E-1;-1.494499922E0
2.838928125E0;3.938799858E0;1.523399949E0;4.966899872E0
2.858779687E0;2.490399837E0;1.923999935E-1;4.684000015E0
2.878632812E0;-1.034999967E0;-4.984999895E-1;1.492999911E0
2.898484375E0;-2.422499895E0;-7.089999914E-1;-1.049199939E0
2.918339062E0;9.929999709E-1;1.791599989E0;1.975600004E0
2.938190625E0;9.038999677E-1;1.113299966E0;1.060999990E0
2.958043750E0;6.909999996E-2;-1.006999984E-1;1.237100005E0
2.977896875E0;-5.845999718E-1;-1.358399987E0;5.971999764E-1
2.997748437E0;2.016299963E0;-5.166000128E-1;3.355199814E0
3.017601562E0;2.440599918E0;-8.370999694E-1;3.944199800E0
3.037453125E0;1.304799914E0;-2.362999916E-1;1.632299900E0
3.057306250E0;-9.037999511E-1;-5.188999772E-1;-1.840999961E0
3.077159375E0;-2.526199818E0;-8.587999940E-1;-4.125299931E0
3.097012500E0;-1.885899901E0;-1.254899979E0;-2.759500027E0
3.116864062E0;-6.611999869E-1;-1.460299969E0;4.906999767E-1
3.136717187E0;-9.442999959E-1;-1.949699998E0;1.456900001E0
3.156570312E0;-9.745999575E-1;-6.507999897E-1;4.539999962E-1
3.176421875E0;-8.949999511E-2;3.662000000E-1;-1.660499930E0
3.196275000E0;-2.236999869E-1;1.329399943E0;-1.229499936E0
3.216128125E0;-1.074000001E-1;1.363099933E0;-7.870000005E-1
3.235979687E0;3.828999996E-1;1.159999967E-1;1.498600006E0
3.255832812E0;9.475999475E-1;-2.285999954E-1;4.441100121E0
3.275685937E0;1.587999940E0;9.713999629E-1;3.815199852E0
3.295539062E0;1.526899934E0;1.602499962E0;1.575799942E0
3.315390625E0;8.662999868E-1;1.489899993E0;-6.320999861E-1
3.335243750E0;3.768999875E-1;1.003999949E0;5.200000014E-3
3.355096875E0;-5.509999767E-2;2.673999965E-1;1.345399976E0
3.374948437E0;-7.881999612E-1;-3.700999916E-1;2.206599951E0
3.394801562E0;-9.044999480E-1;-4.099999741E-2;1.518899918E0
3.414654687E0;-9.162999988E-1;2.897000015E-1;-1.507999897E-1
3.434507812E0;-8.280999660E-1;6.279999763E-2;-6.787999868E-1
3.454359375E0;-3.465999961E-1;-1.317999959E-1;9.600000083E-2
3.474212500E0;-5.432000160E-1;-1.018399954E0;4.460999966E-1
3.494065625E0;-4.102999866E-1;-1.693199992E0;3.258000016E-1
3.513917187E0;-8.696999550E-1;-1.288299918E0;8.999999762E-1
3.533770312E0;-1.647499919E0;-9.497999549E-1;2.012899876E0
3.553623437E0;-2.977499962E0;-1.470600009E0;1.783599973E0
3.573475000E0;-3.262899876E0;-1.964899898E0;-6.597999930E-1
3.593328125E0;-2.193799973E0;-1.966699958E0;-2.360199928E0
3.613181250E0;-3.236999810E-1;-1.359399915E0;-1.160200000E0
3.633032812E0;1.117799997E0;-1.107699990E0;1.384599924E0
3.652885937E0;1.318400025E0;-9.050999880E-1;2.654999971E0
3.672739062E0;9.599999525E-3;-1.304600000E0;7.895999551E-1
3.692590625E0;-1.138199925E0;-1.355999947E0;-2.150599957E0
3.712443750E0;-1.184499979E0;-1.064100027E0;-3.528299809E0
3.732296875E0;-1.169099927E0;-1.056800008E0;-3.258699894E0
3.752150000E0;-1.066599965E0;-1.373499990E0;-2.451299906E0
3.772001562E0;-5.672999620E-1;-1.454399943E0;-6.976000071E-1
3.791854687E0;-2.172999978E-1;-1.686299920E0;-5.248999596E-1
3.811707812E0;-8.838999867E-1;-1.414600015E0;-1.058300018E0
3.831559375E0;-1.615899920E0;-2.293099880E0;-1.839800000E0
3.851412500E0;-3.825299978E0;-3.082399845E0;-4.029699802E0
3.871265625E0;-5.668200016E0;-3.688999891E0;-3.857800007E0
3.891118750E0;-1.782199979E0;-2.342700005E0;-1.942999959E-1
3.910970312E0;5.597999692E-1;-3.000000026E-3;2.101500034E0
3.930823437E0;5.751000047E-1;1.462000012E-1;3.497000039E-1
3.950676562E0;-2.618299961E0;-6.771999598E-1;-2.211699963E0
3.970528125E0;-4.090199947E0;-1.079200029E0;-1.194000006E0
3.990381250E0;-2.123199940E0;-1.100700021E0;4.181999862E-1
4.010234375E0;-4.125999808E-1;-6.862999797E-1;7.475999594E-1
4.030085937E0;-8.344999552E-1;1.587999910E-1;-1.392300010E0
4.049939062E0;-1.725600004E0;4.090999961E-1;-1.832799911E0
4.069790625E0;6.248999834E-1;1.250399947E0;-3.501999974E-1
4.089643750E0;2.851300001E0;2.217000008E0;8.623999953E-1
4.109496875E0;3.117199898E0;2.588799953E0;1.772999913E-1
4.129350000E0;2.651599884E0;2.874500036E0;-2.298699856E0
4.149201562E0;-5.212000012E-1;7.137999535E-1;-1.664399981E0
4.169054687E0;-3.066999912E-1;-2.039999962E-1;-1.218699932E0
4.188907812E0;2.801199913E0;8.356999755E-1;-2.400099993E0
4.208759375E0;4.571000099E0;8.299999833E-1;-3.095099926E0
4.228612500E0;5.383299828E0;1.049499989E0;-1.900799990E0
4.248464062E0;4.716499805E0;1.246500015E0;-1.923699975E0
4.268318750E0;4.045099735E0;8.791999817E-1;-2.542299986E0
4.288170312E0;8.321999907E-1;-1.774299979E0;-3.220899820E0
4.308023437E0;-8.594999909E-1;-2.163499832E0;-3.586399794E0
4.327875000E0;3.895999789E-1;-2.291100025E0;-2.151900053E0
4.347728125E0;2.554600000E0;-1.793199897E0;1.488499999E0
4.367581250E0;1.343299985E0;-1.953599930E0;3.387300014E0
4.387432812E0;-1.908299923E0;-3.010599852E0;5.209399700E0
4.407285937E0;-3.466699839E0;-2.254099846E0;5.261300087E0
4.427139062E0;-2.992699862E0;-1.201300025E0;5.416899681E0
4.446992187E0;-1.835799932E0;-6.351999640E-1;5.866199970E0
4.466843750E0;-5.789999962E-1;-7.360000163E-2;5.163000107E0
4.486696875E0;3.986999989E-1;-9.441999793E-1;5.234099865E0
4.506550000E0;2.091199875E0;3.601999879E-1;2.484499931E0
4.526401562E0;3.120800018E0;1.687600017E0;-4.999999655E-4
4.546254687E0;3.263899803E0;2.054699898E0;-6.319999695E-1
4.566107812E0;2.574300051E0;2.285300016E0;-1.306499958E0
4.585960937E0;8.485999703E-1;1.317999959E0;-5.587999821E-1
4.605812500E0;-2.449999936E-2;9.003999829E-1;-4.129999876E-1
4.625665625E0;3.506999910E-1;8.603000045E-1;-7.523999810E-1
4.645518750E0;-9.600000083E-2;9.551999569E-1;-8.341000080E-1
4.665370312E0;-7.888999581E-1;1.183699965E0;-1.327199936E0
4.685223437E0;-1.248700023E0;9.055999517E-1;-1.457199931E0
4.705076562E0;-1.344099998E0;2.831999958E-1;-1.067999974E-1
4.724928125E0;1.215399981E0;6.969999522E-2;2.791899920E0
4.744781250E0;-2.819999866E-2;-7.690999508E-1;3.918900013E0
4.764634375E0;-8.913999796E-1;-3.057000041E-1;2.418499947E0
4.784485937E0;-1.402999997E0;-4.749999940E-2;5.746999979E-1
4.804339062E0;-2.597199917E0;-2.727999985E-1;-1.210799932E0
4.824192187E0;-2.012500048E0;1.519999932E-2;-1.040699959E0
4.844043750E0;6.194999814E-1;-3.436999917E-1;1.913299918E0
4.863896875E0;1.193999946E-1;1.964999884E-1;2.106799841E0
4.883750000E0;-6.212999821E-1;1.043399930E0;7.710999846E-1
4.903603125E0;6.579999626E-2;1.489199996E0;4.422999918E-1
4.923454687E0;-3.287999928E-1;1.136999965E0;8.517000079E-1
4.943307812E0;-8.579999954E-2;1.621000022E-1;1.060099959E0
4.963160937E0;-1.034399986E0;2.498999983E-1;7.078999877E-1
4.983012500E0;-3.505599976E0;-1.181599975E0;3.208499908E0
5.002865625E0;2.960399866E0;-2.112099886E0;-2.038699865E0
5.022718750E0;4.436599731E0;1.919000000E-1;5.950999856E-1
5.042571875E0;1.969899893E0;-5.499999970E-2;8.018999696E-1
5.062423437E0;-1.978799939E0;-2.024399996E0;1.079999954E-1
5.082276562E0;-2.659099817E0;-1.462999940E0;4.439999759E-1
5.102129687E0;2.680999935E-1;-2.001899958E0;1.574499965E0
5.121981250E0;2.492999882E-1;4.311999977E-1;2.353699923E0
5.141834375E0;-3.706300020E0;3.344899893E0;-1.191399932E0
5.161687500E0;-3.154699802E0;2.750799894E0;-3.151899815E0
5.181539062E0;-1.777899981E0;2.516599894E0;-4.282999992E0
5.201392187E0;-2.212599993E0;-9.945999980E-1;2.046299934E0
5.221245312E0;-1.216199994E0;-2.384199858E0;3.231099844E0
5.241096875E0;-2.985000014E-1;-7.922999859E-1;3.187799931E0
5.260950000E0;2.251099825E0;8.264999986E-1;-2.442399979E0
5.280803125E0;1.208400011E0;-2.500200033E0;-2.852999926E0
5.300654687E0;1.252799988E0;-4.289799690E0;3.912299871E0
5.320507812E0;3.367699862E0;6.087999940E-1;3.487799883E0
5.340359375E0;1.031099916E0;9.077000022E-1;6.065999866E-1
5.360214062E0;-2.043200016E0;1.746599913E0;1.248899937E0
5.380065625E0;-4.118000031E0;5.977999568E-1;-1.444499969E0
5.399918750E0;-2.084899902E0;-8.083999753E-1;-2.673799992E0
5.419771875E0;-5.399999619E-1;-1.934299946E0;-1.323799968E0
5.439623437E0;-4.487999976E-1;-1.793999970E-1;-4.600999951E-1
5.459476562E0;5.370000005E-1;2.815999985E0;1.720099926E0
5.479328125E0;1.036199927E0;5.135499954E0;4.080399990E0
5.499201562E0;2.329999954E-2;3.445699930E0;4.229000092E0
5.519034375E0;1.520499945E0;-3.649999946E-2;1.705699921E0
5.538887500E0;3.396899939E0;-6.809999943E0;-1.404999942E-1
5.558739062E0;2.240099907E0;-1.122900009E1;-2.360999823E0
5.578592187E0;-9.919999540E-2;-2.832000017E0;-3.121299982E0
5.598445312E0;-2.910999954E-1;2.269099951E0;-2.691799879E0
5.618298437E0;-2.522999942E-1;1.913299918E0;-1.628299952E0
5.638150000E0;8.783999681E-1;-2.489999980E-1;-6.140000001E-2
5.658003125E0;1.170199990E0;-4.572999775E-1;2.734499931E0
5.677854687E0;6.313999891E-1;2.894999981E-1;1.815099955E0
5.697707812E0;-7.389999926E-2;6.255999804E-1;-3.099999856E-3
5.717560937E0;-1.296999902E-1;2.127999961E-1;-1.099799991E0
5.737412500E0;-2.633000016E-1;-3.651999831E-1;-5.052999854E-1
5.757265625E0;-4.299999774E-2;-3.594000041E-1;5.469999909E-1
5.777118750E0;4.129999876E-2;-2.245999873E-1;9.619999528E-1
5.796971875E0;5.810999870E-1;3.300999999E-1;5.044000149E-1
5.816823437E0;1.962799907E0;5.385000110E-1;2.543999851E-1
5.836676562E0;2.546299934E0;2.543999851E-1;1.876999885E-1
5.856529687E0;2.511899948E0;-8.909999579E-2;-3.132999837E-1
5.876381250E0;1.335899949E0;-5.582000017E-1;-3.498999774E-1
5.896234375E0;3.329999745E-2;-5.995000005E-1;8.053999543E-1
5.916087500E0;9.573999643E-1;3.129999936E-1;-1.230999976E-1
5.935940625E0;-3.209999800E-1;-3.441999853E-1;-4.969999790E-1
5.955792187E0;-7.379999757E-1;-1.562999934E-1;-8.100000210E-3
5.975645312E0;-4.332999885E-1;1.556999981E-1;-7.529000044E-1
5.995500000E0;6.199999712E-3;4.659999907E-2;-8.259999752E-2
6.015350000E0;3.413999975E-1;-1.588999927E-1;3.409000039E-1
6.035203125E0;9.258999825E-1;-3.077999949E-1;1.261000037E-1
6.055056250E0;1.270299911E0;-1.957999915E-1;-3.634999990E-1
6.074907812E0;1.634099960E0;-1.094999984E-1;-1.139699936E0
6.094760937E0;1.429999948E0;1.061999947E-1;-1.394500017E0
6.114614062E0;7.706999779E-1;3.139999881E-2;-8.935999870E-1
6.134465625E0;1.106799960E0;-5.900000036E-2;-7.335000038E-1
6.154318750E0;1.172399998E0;-6.209999695E-2;-9.968999624E-1
6.174171875E0;1.377099991E0;1.368999928E-1;-7.805999517E-1
6.194025000E0;1.020799994E0;-3.079999983E-2;-7.674999833E-1
6.213876562E0;9.526000023E-1;-5.579999834E-2;-1.821999907E0
6.233729687E0;5.859999657E-1;-3.078999817E-1;-2.474900007E0
6.253582812E0;3.639999777E-2;-8.540000021E-2;-1.450699925E0
6.273434375E0;6.929000020E-1;5.137000084E-1;-6.567999721E-1
6.293287500E0;1.374199986E0;1.677999943E-1;-5.001999736E-1
6.313140625E0;1.117399931E0;-5.412999988E-1;-1.824999899E-1
6.332993750E0;1.108099937E0;-6.868999600E-1;2.313999981E-1
6.352845312E0;1.656599998E0;-4.528999925E-1;-3.698000014E-1
6.372698437E0;1.618499994E0;-8.834999800E-1;-1.152400017E0
6.392551562E0;1.834199905E0;-1.611599922E0;-1.993299961E0
6.412403125E0;1.911799908E0;-2.852699995E0;-2.793399811E0
6.432254687E0;2.658799887E0;-3.504299879E0;-4.754499912E0
6.452109375E0;4.009299755E0;-4.047999859E0;-6.408099651E0
6.471960937E0;3.344899893E0;-5.153899670E0;-5.110499859E0
6.491812500E0;2.560799837E0;-4.271199703E0;-2.821199894E0
6.511667187E0;1.674299955E0;-2.860100031E0;-2.339299917E0
6.531518750E0;7.993999720E-1;-1.952799916E0;-2.248999834E0
6.551371875E0;2.336999923E-1;-2.016399860E0;-2.005800009E0
6.571225000E0;-4.714999795E-1;-1.778699994E0;8.139999956E-2
6.591076562E0;-2.863999903E-1;-1.495599985E0;2.993399858E0
6.610929687E0;2.566999793E-1;-1.292999983E0;5.342599869E0
6.630781250E0;-2.309999913E-1;-5.971999764E-1;5.800600052E0
6.650634375E0;-1.094499946E0;2.140999883E-1;2.180599928E0
6.670487500E0;-1.456799984E0;1.083599925E0;6.481999755E-1
6.690339062E0;-1.135100007E0;8.960999846E-1;1.032699943E0
6.710192187E0;-2.352999896E-1;2.574999928E-1;8.649999499E-1
6.730045312E0;-8.009999990E-2;1.950999945E-1;3.603999913E-1
6.749898437E0;-4.863999784E-1;1.149600029E0;8.295999765E-1
6.769750000E0;-2.113399982E0;1.397400022E0;9.733999968E-1
6.789603125E0;-3.919699907E0;1.119499922E0;8.109999895E-1
6.809456250E0;-4.704199791E0;1.232800007E0;2.431499958E0
6.829307812E0;-3.994499922E0;2.087599993E0;3.657299995E0
6.849160937E0;-2.878899813E0;2.716300011E0;3.252199888E0
6.869014062E0;-2.113299847E0;2.541399956E0;2.381299973E0
6.888865625E0;-1.926999927E0;2.873499870E0;1.123000026E0
6.908718750E0;-1.507599950E0;3.590799809E0;9.801999927E-1
6.928571875E0;-7.763999701E-1;2.683799982E0;-3.650999963E-1
6.948423437E0;7.920999527E-1;4.879999757E-1;-1.993199944E0
6.968276562E0;3.216899872E0;-1.008999944E-1;-1.549199939E0
6.988129687E0;4.933599949E0;-8.831999898E-1;-2.708799839E0
7.007982812E0;6.046400070E0;-2.130800009E0;-1.636999965E0
7.027834375E0;5.318299770E0;-2.643899918E0;-1.874099970E0
7.047687500E0;3.467099905E0;-2.107300043E0;-2.334800005E0
7.067540625E0;-2.798999846E-1;-3.246299982E0;9.601999521E-1
7.087393750E0;-2.921799898E0;-3.116499901E0;3.104199886E0
7.107245312E0;-3.349099874E0;-2.229899883E0;2.911499977E0
7.127098437E0;-4.008399963E0;2.815999985E-1;2.090899944E0
7.146951562E0;-4.488599777E0;2.246099949E0;3.937299967E0
7.166803125E0;-3.890100002E0;3.002300024E0;3.582499981E0
7.186656250E0;-1.423099995E0;2.627399921E0;3.080799818E0
7.206509375E0;1.223999932E-1;1.054000020E0;3.097999811E0
7.226360937E0;4.371999800E-1;-2.400000021E-2;2.626199961E0
7.246214062E0;2.079299927E0;2.412999868E-1;2.019399881E0
7.266067187E0;3.502799988E0;9.298999906E-1;-4.639999866E-1
7.285918750E0;3.104699850E0;8.134999871E-1;-2.430299997E0
7.305771875E0;2.584800005E0;9.967999458E-1;-2.892400026E0
7.325625000E0;2.152799845E0;9.633999467E-1;-2.324899912E0
7.345478125E0;2.049299955E0;4.888999760E-1;-1.272699952E0
7.365329687E0;1.898199916E0;5.214999914E-1;-5.368999839E-1
7.385189062E0;1.341499925E0;6.970999837E-1;-4.662999809E-1
7.405035937E0;4.126999974E-1;4.469999969E-1;-4.589999914E-1
7.424889062E0;2.557999790E-1;-9.799999744E-2;-1.846999973E-1
7.444740625E0;6.847999692E-1;-9.102999568E-1;2.881000042E-1
7.464593750E0;5.141999722E-1;-1.253000021E0;1.356699944E0
7.484445312E0;3.713999987E-1;-8.050000072E-1;1.806299925E0
7.504298437E0;3.652999997E-1;-5.187999606E-1;6.365999579E-1
7.524150000E0;1.275699973E0;-1.386799932E0;-1.018700004E0
7.544004687E0;3.284699917E0;-2.338599920E0;-1.672799945E0
7.563856250E0;6.288899899E0;-2.250000000E0;-2.984299898E0
7.583707812E0;7.274499893E0;-1.785799980E0;-4.328499794E0
7.603562500E0;7.446699619E0;-3.379199982E0;-4.086400032E0
7.623414062E0;6.684799671E0;-5.323800087E0;-3.065599918E0
7.643267187E0;4.457200050E0;-4.084000111E0;-3.486199856E0
7.663120312E0;1.723099947E0;-1.355499983E0;-2.435499907E0
7.682971875E0;-1.143800020E0;-2.857800007E0;-2.267999887E0
7.702825000E0;-2.634999990E0;-6.743899822E0;-1.213699937E0
7.722678125E0;-3.054600000E0;-7.433599949E0;8.376999497E-1
7.742531250E0;-2.360499859E0;-5.133500099E0;-1.279600024E0
7.762382812E0;-3.295399904E0;-1.666700006E0;2.042899847E0
7.782234375E0;-2.802999973E0;1.874099970E0;3.892999887E0
7.802089062E0;-1.158100009E0;4.447799683E0;4.253299713E0
7.821940625E0;1.507000029E-1;4.565499783E0;4.250199795E0
7.841792187E0;3.390000015E-2;3.576099873E0;4.245599747E0
7.861646875E0;-2.221600056E0;2.273099899E0;1.851899981E0
7.881501562E0;-3.937500000E0;1.968400002E0;-1.366999894E-1
