"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)"
3.263778125E0;-3.752422810E0;-6.414076328E0;1.307664990E0
3.275685938E0;-5.465100765E0;-5.480059624E0;9.849650264E-1
3.287603125E0;-5.906103134E0;-1.860160589E0;3.948230147E-1
3.299509375E0;-5.620302200E0;1.481541634E0;1.228148818E0
3.311426563E0;-1.943555474E0;1.585928798E0;1.432173133E0
3.323332813E0;1.423774242E0;-1.032130718E0;-4.357370377E0
3.335245313E0;-6.065470576E-1;-5.800901890E0;-5.314074159E-1
3.347156250E0;-2.277738094E0;-6.206623077E0;-1.113112271E-1
3.359067188E0;-2.759805918E0;-4.900930882E0;-7.790445089E-1
3.370982813E0;-4.631094933E0;-3.356737852E0;-1.550877690E0
3.382892188E0;-5.910431862E0;-1.193959713E0;-3.578728199E0
3.394803125E0;-7.784957409E0;7.468951494E-2;-2.908495426E0
3.406714063E0;-1.193737507E1;-4.102982044E0;5.214475989E-1
3.418625000E0;-1.145952034E1;-1.240894604E1;2.481963634E0
3.430537500E0;-5.593640804E0;-1.556074047E1;-1.969661832E0
3.442448438E0;-5.139805317E0;-1.489913654E1;-1.151601434E0
3.454360938E0;-9.680935860E0;-1.622015190E1;5.926195145E0
3.466271875E0;-8.408877373E0;-1.544100189E1;2.483266115E0
3.478185938E0;-1.047572422E1;-1.233259964E1;-2.096497059E0
3.490125000E0;-1.175125885E1;-7.453054428E0;-8.070375025E-2
3.502006250E0;-9.204919815E0;-4.280966759E0;3.553321123E0
3.513918750E0;-8.199680328E0;-5.491743088E0;1.832723141E0
3.525829688E0;-7.504031181E0;-5.131358624E0;3.664325714E0
3.537742188E0;-4.132593155E0;-3.910420895E0;1.456574798E0
3.549679688E0;-1.852298141E0;-5.162435055E0;-8.200715184E-1
3.561564063E0;-3.971195221E0;-4.102540970E0;-4.067269862E-1
3.573476563E0;-2.387469292E0;-1.303403497E0;2.279337406E0
3.585387500E0;-5.898709297E0;-2.187649250E0;1.727148294E0
3.597298438E0;-5.974874020E0;-9.898012877E-1;-6.177806258E-1
3.609210938E0;-5.893911839E0;-2.539912939E0;-1.599048972E0
3.621129688E0;-5.537022591E0;-3.569802761E0;-1.067919254E0
3.633034375E0;-5.820189476E0;-3.556308746E0;5.032708049E-1
3.644945313E0;-6.521336079E0;-3.327078342E0;2.409466982E0
3.656857813E0;-8.698997498E0;-3.768435001E0;4.650018692E0
3.668784375E0;-9.527725220E0;-3.753389835E0;5.051296234E0
3.680679688E0;-9.047457695E0;-2.813694477E0;4.259035587E0
3.692592188E0;-1.024424362E1;-2.148288488E0;3.075658560E0
3.704504688E0;-1.222684383E1;-2.912259102E0;2.497401476E0
3.716415625E0;-1.227376938E1;-4.394183636E0;2.453319311E0
3.728326563E0;-1.187796021E1;-5.259428978E0;1.698101878E0
3.740237500E0;-1.110089874E1;-5.715246677E0;-8.721789718E-1
3.752150000E0;-1.114088058E1;-6.417859077E0;-1.843918413E-1
3.764060938E0;-1.023888016E1;-6.246558666E0;8.743720055E-1
3.775971875E0;-7.732754230E0;-4.673031807E0;4.693688750E-1
3.787884375E0;-6.387777805E0;-3.357637882E0;-4.140532613E-1
3.799806250E0;-7.073285580E0;-2.887426615E0;-1.905765414E0
3.811707813E0;-8.039058685E0;-2.378256321E0;-2.069672346E0
3.823620313E0;-1.297780895E1;-5.298167706E0;3.431312561E0
3.835531250E0;-9.039643288E0;-4.910909653E0;3.498618126E0
3.847450000E0;-7.573328972E0;-5.101124287E0;3.485153437E0
3.859356250E0;-9.321949005E0;-6.187306404E0;3.274904013E0
3.871265625E0;-9.883982658E0;-5.082717896E0;4.852951169E-1
3.883178125E0;-1.009972954E1;-4.379885674E0;-6.855556965E-1
3.895089063E0;-9.743405342E0;-2.654748201E0;9.631682038E-1
3.907006250E0;-8.798356056E0;-1.613691926E0;3.239833713E-1
3.918912500E0;-5.672907829E0;-1.545619965E0;7.874529362E-1
3.930825000E0;-1.237678719E1;-1.238434315E0;2.792405486E-1
3.942735938E0;-1.122655582E1;-1.302962899E0;1.005038023E0
3.954648438E0;-8.389158249E0;-1.334365249E0;1.247905731E0
3.966559375E0;-6.787226677E0;-2.737788916E0;1.352053583E-1
3.978470313E0;-5.601052761E0;-5.568549156E0;9.714999795E-1
3.990381250E0;-6.818456650E0;-6.659912586E0;4.206880569E0
4.002293750E0;-9.215425491E0;-4.612803459E0;5.081347942E0
4.014204688E0;-9.954716682E0;-3.359917164E0;3.123513937E0
4.026126563E0;-9.114802361E0;-1.831114173E0;3.607583046E-1
4.038029688E0;-8.884432793E0;-1.239353776E0;8.132432699E-1
4.049940625E0;-9.074331284E0;-1.363402128E0;5.257380009E-1
4.061851563E0;-9.975623131E0;-1.968512654E0;-5.801629424E-1
4.073764063E0;-9.912302017E0;-6.221859455E-1;5.436178446E-1
4.085675000E0;-9.515792847E0;-2.598666251E-1;1.321503669E-1
4.097592188E0;-1.112626743E1;-3.946602046E-1;-1.830156446E0
4.109498438E0;-1.223733044E1;-1.352245212E-1;-1.207577825E0
4.121409375E0;-1.204024887E1;2.188740969E0;5.033473969E-1
4.133320313E0;-1.125703812E1;5.492815971E0;5.887342095E-1
4.145240625E0;-1.073624229E1;6.545019627E0;-8.238735199E-1
4.157143750E0;-1.176908112E1;4.263489246E0;-1.883499265E0
4.169056250E0;-1.150903320E1;2.690536976E0;-2.249151468E0
4.180967188E0;-1.073784161E1;2.777312279E0;-1.468229890E0
4.192879688E0;-9.793098450E0;2.381789923E0;-9.553726912E-1
4.204790625E0;-9.433193207E0;2.007595539E0;-1.226539969E0
4.216703125E0;-7.538900375E0;2.777523041E0;-2.146871090E0
4.228614063E0;-7.752645493E0;4.322195053E0;-2.946505547E0
4.240534375E0;-9.610344887E0;4.918619156E0;-3.142447233E0
4.252437500E0;-9.582044601E0;5.181282043E0;-2.933500528E0
4.264356250E0;-8.762472153E0;4.997110844E0;-2.764153719E0
4.276259375E0;-8.201395035E0;4.132688999E0;-2.113505363E0
4.288171875E0;-8.064810753E0;3.203997374E0;-1.034122825E0
4.300084375E0;-8.143130302E0;2.287372351E0;1.249773279E-1
4.311995313E0;-8.771397591E0;1.400761247E0;1.025302529E0
4.323912500E0;-9.395010948E0;6.768791676E-1;1.099187613E0
4.335825000E0;-9.508600235E0;2.405981123E-1;7.136349082E-1
4.347729688E0;-9.242011070E0;2.538715601E-1;3.607678711E-1
4.359642188E0;-8.798260689E0;6.754713058E-1;1.350042373E-1
4.371553125E0;-8.411280632E0;1.232180715E0;-2.419101261E-2
4.383465625E0;-8.409040451E0;1.704470515E0;-2.975322306E-1
4.395376563E0;-8.839173317E0;2.147847891E0;-5.755661130E-1
4.407287500E0;-9.398228645E0;2.392439365E0;-7.056957483E-1
4.419200000E0;-1.012658310E1;2.367108822E0;-6.455630064E-1
4.431110938E0;-1.062246037E1;2.164664745E0;-5.623788238E-1
4.443028125E0;-1.040466404E1;1.970715284E0;-6.149267554E-1
4.454935938E0;-1.000786781E1;1.823854923E0;-3.926299214E-1
4.466845313E0;-9.624154091E0;1.742576718E0;-2.007298768E-1
4.478757813E0;-9.220406532E0;1.839541793E0;1.606700867E-1
4.490668750E0;-8.976858139E0;1.947481990E0;4.085370004E-1
4.502579688E0;-9.127203941E0;1.999972463E0;5.756523013E-1
4.514493750E0;-9.366002083E0;2.008466959E0;6.865038276E-1
4.526403125E0;-9.661734581E0;2.021070242E0;7.114034891E-1
4.538315625E0;-9.794765472E0;2.040453672E0;6.392327547E-1
4.550226563E0;-1.004016113E1;2.265048742E0;6.184127331E-1
4.562145313E0;-1.015975666E1;2.071559191E0;4.250474274E-1
4.574056250E0;-1.011285973E1;1.802268744E0;4.639867246E-1
4.585960938E0;-9.549742699E0;1.585086107E0;4.746840298E-1
4.597873438E0;-8.850318909E0;1.365920782E0;4.914817214E-1
4.609784375E0;-8.807664871E0;9.679374099E-1;2.397994041E0
4.621707813E0;-8.816867828E0;6.094297171E-1;3.385535479E0
4.633607813E0;-9.036521912E0;4.141969085E-1;2.154886961E0
4.645518750E0;-9.723800659E0;7.169868350E-1;2.332306862E0
4.657431250E0;-1.028607464E1;1.362406135E0;2.476370573E0
4.669342188E0;-1.063054276E1;2.034726620E0;1.812065959E0
4.681259375E0;-1.054686069E1;2.481207132E0;7.784985900E-1
4.693165625E0;-1.009965229E1;2.234862804E0;-4.747223109E-2
4.705079688E0;-9.880218506E0;1.489375353E0;1.602774411E-1
4.716987500E0;-9.594006538E0;9.763171673E-1;1.020619392E0
4.728900000E0;-9.299137115E0;9.588490725E-1;1.921548009E0
