"Time (s)";"Gyroscope x (rad/s)";"Gyroscope y (rad/s)";"Gyroscope z (rad/s)"
1.345661250E0;-1.427388340E-1;-2.773735523E-1;1.019941345E-1
1.365368250E0;1.162680238E-1;-9.328319430E-1;1.832392067E-1
1.375548250E0;2.695951760E-1;-1.027516127E0;1.948456466E-1
1.386387250E0;3.764966130E-1;-1.042787671E0;1.869044006E-1
1.405349250E0;1.394809037E-1;-7.947764397E-1;1.789631546E-1
1.415548250E0;-1.085303873E-1;-5.907474160E-1;2.486017942E-1
1.435327250E0;-4.206825495E-1;-3.861075640E-1;3.939877152E-1
1.445453250E0;-3.418809175E-1;-2.694323063E-1;3.396207094E-1
1.466305250E0;1.938479096E-1;-1.086770058E0;4.843957722E-1
1.485391250E0;4.717915952E-1;-1.290188074E0;3.102991581E-1
1.495510250E0;4.039855301E-1;-9.994162917E-1;2.137824744E-1
1.515372250E0;4.662938789E-2;-6.096842289E-1;3.194621503E-1
1.525437250E0;-1.854993999E-1;-5.510411859E-1;3.891007900E-1
1.545341250E0;-5.086471438E-1;-5.033936501E-1;3.481728137E-1
1.556434250E0;-3.547090888E-1;-4.636874497E-1;2.980818748E-1
1.575371250E0;-2.423098683E-1;-2.773735523E-1;2.547104359E-1
1.595360250E0;-3.003420830E-1;-1.533679068E-1;2.993035913E-1
1.605366250E0;-3.754785061E-1;-2.260608673E-1;2.834210992E-1
1.615702250E0;-4.609996378E-1;-3.891618848E-1;3.011361957E-1
1.635370250E0;-4.322889745E-1;-3.097494245E-1;2.705929279E-1
1.645602250E0;-2.581923604E-1;-1.869654953E-1;1.844609380E-1
1.665709250E0;-2.606357820E-2;-2.327803820E-1;5.984443426E-2
1.685313250E0;-7.554366440E-2;-2.792061567E-1;6.473135203E-2
1.695489250E0;-1.525126845E-1;-2.669888437E-1;8.488991112E-2
1.706389250E0;-2.276491076E-1;-2.181196213E-1;7.145087421E-2
1.725486250E0;-2.465859205E-1;1.123584807E-1;-2.017891407E-2
1.745450250E0;-2.484185249E-1;4.281758070E-1;-2.272622287E-1
1.765637250E0;-2.624684274E-1;4.758232832E-1;-2.156557888E-1
1.787054250E0;-1.793907434E-1;3.774739802E-1;-1.063109115E-1
1.805571250E0;-1.451822966E-1;2.699617147E-1;4.335107282E-2
1.825353250E0;-1.567886956E-2;2.797355652E-1;6.228789315E-2
1.835408250E0;1.914044842E-2;3.157765865E-1;2.869030461E-2
1.855370250E0;-1.323540695E-2;4.000760019E-1;-2.873102576E-2
1.865387250E0;-4.866559058E-2;4.116824567E-1;-3.972660005E-2
1.885329250E0;-1.671734452E-1;3.725870550E-1;-3.422881290E-2
1.895473250E0;-1.983275712E-1;3.047810197E-1;-1.162680145E-2
1.915378250E0;-7.004587352E-2;1.050281003E-1;2.441424876E-2
1.935410250E0;1.480330229E-1;5.249368399E-2;1.402953919E-2
1.945471250E0;1.431460977E-1;1.520647109E-1;8.531752974E-3
1.965313250E0;5.334890261E-2;2.424727678E-1;3.235549852E-2
1.975319250E0;-2.056579106E-2;2.565226853E-1;6.473135203E-2
1.985358250E0;-8.226317912E-2;2.443053722E-1;7.694865763E-2
2.005471250E0;-9.203702211E-2;2.498031557E-1;4.518366605E-2
2.025357250E0;-7.432193309E-2;2.253685445E-1;5.923356861E-2
2.035416250E0;-6.332635880E-2;1.838297099E-1;7.450519502E-2
2.045421250E0;-3.644828871E-2;1.331278980E-1;8.733336627E-2
2.065610250E0;6.312274933E-2;7.265224308E-2;9.466375411E-2
2.085842250E0;6.312274933E-2;1.618385613E-1;1.148223057E-1
2.105410250E0;6.739880145E-2;2.491922975E-1;8.488991112E-2
2.125338250E0;3.502294794E-2;2.253685445E-1;5.556837842E-2
2.135427250E0;1.975131407E-2;1.874949038E-1;5.068145692E-2
2.145494250E0;1.425352693E-2;1.355713606E-1;7.817038894E-2
2.156090250E0;-1.995492540E-2;1.007520407E-1;1.117679775E-1
2.175339250E0;-2.423098311E-2;7.692829520E-2;1.166549027E-1
2.185377250E0;1.181006804E-2;9.647598863E-2;1.142114401E-1
2.195937250E0;4.235332832E-2;1.276300997E-1;1.417003721E-1
2.219209250E0;8.694648743E-2;1.429017335E-1;2.070629597E-1
2.235629250E0;1.052724570E-1;1.343496293E-1;1.985108405E-1
2.255388250E0;8.389216661E-2;1.227431968E-1;1.795740277E-1
2.265563250E0;3.929900005E-2;6.959791481E-2;1.826283485E-1
2.285373250E0;-3.767001629E-2;-8.678358793E-2;1.380351782E-1
2.296010250E0;-4.622213170E-2;-1.356528103E-1;7.328347117E-2
2.315391250E0;-1.054760665E-1;-1.411506087E-1;-5.194390565E-2
2.335368250E0;-3.339396045E-2;1.410691440E-1;-1.783930063E-1
2.345506250E0;2.097304538E-2;2.760703564E-1;-1.967189759E-1
2.355645250E0;5.701409653E-2;4.061846435E-1;-1.942755133E-1
2.375505250E0;8.755736053E-2;5.772269368E-1;-1.496823430E-1
2.395529250E0;1.834632009E-1;5.882225037E-1;-5.560909957E-2
2.415539250E0;2.726495266E-1;4.446691573E-1;7.511606067E-2
2.425592250E0;2.885320187E-1;3.457089961E-1;1.496416181E-1
2.445506250E0;2.640973926E-1;1.575625092E-1;2.180585265E-1
2.465399250E0;2.323324233E-1;-4.927646834E-3;1.911804676E-1
2.475838250E0;1.932370514E-1;-3.974696621E-2;1.893478632E-1
2.495388250E0;1.034398526E-1;-5.807292461E-2;2.217237204E-1
2.505420250E0;9.427687526E-2;-9.044878185E-2;2.357736230E-1
2.525346250E0;1.119919717E-1;-2.175087631E-1;2.767015696E-1
2.535453250E0;1.950696409E-1;-3.378491998E-1;2.797559202E-1
2.555521250E0;3.239621818E-1;-2.926451862E-1;2.272215039E-1
2.565546250E0;3.679445088E-1;-1.539787650E-1;1.856826693E-1
2.585466250E0;3.551163375E-1;1.905492246E-1;1.349808574E-1
2.605459250E0;2.921971977E-1;3.909130394E-1;9.466375411E-2
2.615705250E0;2.537126839E-1;4.074063897E-1;6.167703122E-2
2.635476250E0;1.126028299E-1;2.834007442E-1;1.952732727E-2
2.655620250E0;1.181006804E-2;7.998262346E-2;7.310021669E-3
2.665753250E0;4.235332832E-2;-2.814052626E-2;5.477426574E-3
2.685517250E0;9.855294228E-2;-1.387071460E-1;4.701626301E-2
2.705348250E0;6.129014865E-2;-1.264898330E-1;1.190983653E-1
2.715741250E0;2.891429141E-2;-9.594656527E-2;1.252070069E-1
2.736288250E0;-7.676538825E-2;-3.913610056E-2;5.556837842E-2
2.755454250E0;-1.390736550E-1;-8.678358793E-2;-4.296417348E-3
2.765856250E0;-1.818342060E-1;-1.203811765E-1;-2.934189141E-2
2.785373250E0;-1.854993999E-1;-2.126218379E-1;-9.183338843E-3
2.795861250E0;-1.494583637E-1;-2.602693141E-1;3.113376722E-2
2.815405250E0;-6.821328402E-2;-1.894089580E-1;5.740097165E-2
2.825460250E0;-1.048651934E-1;-6.479243934E-2;2.624684572E-2
2.845863250E0;-2.484185249E-1;1.386256814E-1;-4.155919701E-2
2.856011250E0;-2.924008369E-1;1.398474127E-1;-5.988515168E-2
2.875851250E0;-2.997312248E-1;-6.234897673E-2;-6.660467386E-2
2.895855250E0;-2.569706440E-1;-2.468302846E-1;-6.739878096E-3
2.915550250E0;-2.484185249E-1;-1.552004963E-1;9.142617695E-3
2.935558250E0;-3.369939923E-1;-2.508619986E-2;-4.155919701E-2
2.955375250E0;-3.626503348E-1;-6.051638722E-2;-5.866342038E-2
2.975487250E0;-4.157956243E-1;-1.069421396E-1;-1.215825379E-1
2.985577250E0;-4.322889745E-1;-1.490918547E-1;-1.594561934E-1
3.005350250E0;-4.603887796E-1;-1.826894432E-1;-2.046602219E-1
3.015685250E0;-4.518366754E-1;-2.071240544E-1;-2.028276175E-1
3.035357250E0;-3.583742678E-1;-2.877582610E-1;-1.857233942E-1
3.045399250E0;-3.156137168E-1;-2.572149932E-1;-1.845016629E-1
3.056151250E0;-2.765183449E-1;-1.692503989E-1;-1.991624236E-1
3.075379250E0;-2.294816971E-1;4.088724405E-2;-2.284839600E-1
3.095394250E0;-2.484185249E-1;9.097819775E-2;-2.199318558E-1
3.105464250E0;-2.875139117E-1;-9.203704074E-3;-1.918320507E-1
3.126025250E0;-3.626503348E-1;-4.966741800E-1;-9.287187457E-2
3.145604250E0;-4.677191675E-1;-7.532376051E-1;-1.313563883E-1
3.165364250E0;-6.528112888E-1;-5.321043730E-1;-2.901813686E-1
3.185382250E0;-8.085819483E-1;-8.800531924E-2;-3.866980672E-1
3.195505250E0;-7.878125310E-1;5.188281834E-2;-3.964719176E-1
3.215566250E0;-6.350961924E-1;-4.316781648E-3;-3.182811737E-1
3.235422250E0;-4.347324371E-1;-2.834821939E-1;-1.447954178E-1
