"Time (s)";"Latitude (°)";"Longitude (°)";"Height (m)";"Velocity (m/s)";"Direction (°)";"Horizontal Accuracy (m)";"Vertical Accuracy (m)"
1.293001690E2;5.094611951E1;6.964201061E0;4.025273941E1;3.049999952E0;1.720000076E1;2.500000000E0;1.000000000E2
1.302967606E2;5.094614617E1;6.964218160E0;4.025278398E1;2.970000029E0;1.860000038E1;2.500000000E0;1.000000000E2
1.313113126E2;5.094617240E1;6.964235343E0;4.025282761E1;2.889999866E0;1.870000076E1;2.500000000E0;1.000000000E2
1.322955490E2;5.094619524E1;6.964251101E0;4.025286504E1;2.809999943E0;2.100000000E1;2.500000000E0;1.000000000E2
1.333140843E2;5.094621796E1;6.964261495E0;4.025290590E1;2.799999952E0;2.100000000E1;2.500000000E0;1.000000000E2
1.343109354E2;5.094624084E1;6.964274738E0;4.025294515E1;2.529999971E0;1.829999924E1;2.500000000E0;1.000000000E2
1.352981720E2;5.094626485E1;6.964287730E0;4.025298696E1;2.569999933E0;1.779999924E1;2.500000000E0;1.000000000E2
1.363079650E2;5.094628690E1;6.964299297E0;4.125302559E1;2.470000029E0;1.670000076E1;2.500000000E0;1.000000000E2
1.372953468E2;5.094630886E1;6.964307847E0;4.125306611E1;2.339999914E0;1.589999962E1;2.500000000E0;1.000000000E2
1.383019774E2;5.094633099E1;6.964316731E0;4.125310676E1;2.339999914E0;1.380000019E1;2.500000000E0;1.000000000E2
1.393076601E2;5.094635366E1;6.964325532E0;4.125314861E1;2.450000048E0;1.360000038E1;2.500000000E0;1.000000000E2
1.403084351E2;5.094637566E1;6.964333160E0;4.125318985E1;2.480000019E0;1.539999962E1;2.500000000E0;1.000000000E2
1.413207744E2;5.094640165E1;6.964347996E0;4.025323456E1;2.549999952E0;1.689999962E1;2.500000000E0;1.000000000E2
1.423028670E2;5.094642365E1;6.964360569E0;4.025327241E1;2.149999857E0;1.650000000E1;2.500000000E0;1.000000000E2
1.433219896E2;5.094644385E1;6.964369370E0;4.125330904E1;2.190000057E0;1.569999981E1;2.000000000E0;1.000000000E2
1.443070202E2;5.094646967E1;6.964381272E0;4.025335540E1;2.659999847E0;1.610000038E1;2.000000000E0;1.000000000E2
1.452952865E2;5.094649406E1;6.964396862E0;4.025339623E1;2.619999886E0;1.960000038E1;2.500000000E0;1.000000000E2
1.462955391E2;5.094651786E1;6.964409435E0;4.025343788E1;2.609999895E0;2.120000076E1;2.500000000E0;1.000000000E2
1.473045136E2;5.094654016E1;6.964423433E0;4.025347537E1;2.619999886E0;2.300000000E1;2.500000000E0;1.000000000E2
