"Time (s)";"Gyroscope x (rad/s)";"Gyroscope y (rad/s)";"Gyroscope z (rad/s)"
2.710062563E0;-9.816080928E-1;2.291128635E0;9.592503905E-1
2.721979750E0;-1.028452754E0;2.075004578E0;1.090202451E0
2.733886000E0;-9.890606403E-1;1.373399615E0;1.166857362E0
2.745796938E0;-8.581085801E-1;2.640334070E-1;1.212637305E0
2.757725063E0;-7.473849058E-1;-4.865454435E-1;1.210507989E0
2.769620375E0;-6.611481905E-1;-8.346862793E-1;1.138111711E0
2.781531313E0;-9.837373495E-1;1.256287992E-1;9.283755422E-1
2.793443813E0;-1.045487165E0;1.002901077E0;7.644193172E-1
2.805354750E0;-9.773494601E-1;1.909983635E0;5.706528425E-1
2.817271938E0;-6.526309848E-1;1.999414325E0;3.981794119E-1
2.829178188E0;-2.480636388E-1;1.414920926E0;2.927789688E-1
2.841089125E0;8.197811246E-2;3.832742944E-2;3.257831633E-1
2.853001625E0;9.901253134E-2;-1.425567508E0;3.960501254E-1
2.864912563E0;1.171115879E-2;-1.971733332E0;3.449468613E-1
2.876825063E0;4.365068302E-2;-1.523515344E0;2.874557376E-1
2.888746938E0;-2.821324766E-1;-6.749886274E-1;2.885203660E-1
2.900646938E0;-4.460887015E-1;-2.565808594E-1;3.428175747E-1
2.912559438E0;-3.971147537E-1;-5.951398015E-1;1.107236892E-1
2.924470375E0;-5.653296113E-1;-8.634318113E-1;4.365068302E-2
2.936384438E0;-7.463202477E-1;-1.127465248E0;-9.581857920E-2
2.948293813E0;-7.644193172E-1;-1.054004312E0;-1.873785406E-1
2.960214125E0;-3.236538470E-1;1.437278688E-1;-4.535412490E-1
2.972123500E0;-7.559020817E-2;2.885203660E-1;-2.629687488E-1
2.984028188E0;-1.043357849E-1;-8.676904440E-1;1.682148278E-1
2.995945375E0;-4.184077680E-1;-1.920630097E0;4.684463739E-1
3.007851625E0;-4.418300986E-1;-2.028159857E0;4.130845368E-1
3.019762563E0;-9.049531817E-2;-1.064650893E0;1.969604045E-1
3.031675063E0;1.437278688E-1;1.863138974E-1;2.022836544E-2
3.043587563E0;7.452555932E-3;5.844933391E-1;-1.341460049E-1
3.055498500E0;-1.479864717E-1;-1.703441292E-1;-2.033483088E-1
3.067418813E0;5.855579674E-2;-1.327619553E0;-1.405339092E-1
3.079320375E0;3.108780384E-1;-1.330813527E0;1.586329788E-1
3.091232875E0;9.305048585E-1;-6.739239693E-1;5.046445131E-1
3.103143813E0;1.955763578E0;-4.822868407E-1;8.740783334E-1
3.115054750E0;2.533869028E0;-6.728593111E-1;1.183891773E0
3.126967250E0;2.259189129E0;-1.150887609E0;1.513933539E0
3.138878188E0;1.433019996E0;-1.645950198E0;1.800324559E0
3.150790688E0;7.047988772E-1;-1.016741514E0;1.702376723E0
3.162701625E0;1.054004356E-1;-1.234994978E-1;8.463973999E-1
3.174620375E0;-2.001543641E-1;-9.901253134E-2;2.714859545E-1
3.186531313E0;-8.943066746E-2;3.300417587E-2;-4.365068302E-2
3.198437563E0;1.171115879E-2;5.387133360E-1;-2.022836655E-1
3.210348500E0;-4.535412490E-1;5.429719090E-1;-1.777966917E-1
3.222261000E0;-9.933192134E-1;6.185621619E-1;-2.885203660E-1
3.234176625E0;-1.111495495E0;5.525537729E-1;-3.726277947E-1
3.246093813E0;-1.069974065E0;4.056319594E-1;-2.917143404E-1
3.258000063E0;-7.622900009E-1;5.876872540E-1;-1.426632106E-1
3.269906313E0;-3.087487444E-2;4.886747301E-1;9.475392103E-2
3.281818813E0;3.492054641E-1;4.322482347E-1;3.183306158E-1
3.293736000E0;3.044901490E-1;4.950626493E-1;2.736152709E-1
3.305640688E0;2.363524884E-1;5.419072509E-1;3.832742944E-2
3.317553188E0;1.149822921E-1;3.204599023E-1;1.213701963E-1
3.329464125E0;-3.183306158E-1;-2.118655145E-1;1.969604045E-1
3.341376625E0;-4.993212521E-1;-6.973463297E-1;3.673045337E-1
3.353293813E0;-3.939208090E-1;-1.074232697E0;5.546830893E-1
3.365198500E0;-3.704984784E-1;-9.347634315E-1;6.558248997E-1
3.377111000E0;-2.682920098E-1;-9.102764726E-1;1.105107546E0
3.389021938E0;-3.864682615E-1;-1.373399615E0;1.671501875E0
3.400934438E0;-8.357509375E-1;-1.746027350E0;2.353943110E0
3.412851625E0;-1.837587357E0;-7.420616150E-1;3.509089231E0
3.424765688E0;-2.129301786E0;2.129301727E-1;4.388490677E0
3.436668813E0;-1.370205641E0;-8.006174564E-1;4.013733864E0
3.448579750E0;-7.825183868E-1;-1.700247407E0;2.988474846E0
3.460492250E0;-3.460115194E-1;-3.854036033E-1;2.349684477E0
3.472409438E0;9.049531817E-2;1.054004356E-1;1.958957553E0
3.484325063E0;2.044129670E-1;-3.119426966E-1;2.076069117E0
