"Time (s)";"Latitude (°)";"Longitude (°)";"Height (m)";"Velocity (m/s)";"Direction (°)";"Horizontal Accuracy (m)";"Vertical Accuracy (m)"
1.168851266E2;5.093419289E1;7.408713573E0;2.885156531E2;1.681437850E0;2.825691528E2;1.316912537E2;0.000000000E0
1.178846120E2;5.093417826E1;7.408722702E0;2.901539569E2;1.641319513E0;2.949335938E2;1.340818481E2;0.000000000E0
1.188806370E2;5.093416609E1;7.408732406E0;2.921666850E2;1.318632722E0;2.880247803E2;1.353604889E2;0.000000000E0
1.198854839E2;5.093416669E1;7.408745294E0;2.944852512E2;1.131666541E0;2.971936035E2;1.379071808E2;0.000000000E0
1.208813688E2;5.093416982E1;7.408759075E0;2.958587838E2;1.212582231E0;3.073857422E2;1.405614471E2;0.000000000E0
1.218899203E2;5.093417227E1;7.408770961E0;2.966500408E2;1.257125974E0;3.196928711E2;1.435581512E2;0.000000000E0
1.228842375E2;5.093417485E1;7.408782743E0;2.977631976E2;1.275434375E0;3.103625488E2;1.466293335E2;0.000000000E0
1.238867922E2;5.093417713E1;7.408794450E0;2.988093678E2;1.260783195E0;3.146347351E2;1.498289185E2;0.000000000E0
1.249157568E2;5.093417924E1;7.408806343E0;3.001804277E2;1.299890876E0;3.238195496E2;1.530043030E2;0.000000000E0
1.258843682E2;5.093418109E1;7.408819638E0;3.016015351E2;1.133623481E0;3.273695679E2;1.562025452E2;0.000000000E0
1.268836359E2;5.093418294E1;7.408835102E0;3.029191866E2;9.803720117E-1;3.224194031E2;1.596618042E2;0.000000000E0
1.278820880E2;5.093418354E1;7.408848526E0;3.035142723E2;1.085767627E0;3.208806152E2;1.624804688E2;0.000000000E0
1.289237948E2;5.093418331E1;7.408858995E0;3.043266434E2;1.131741166E0;3.185914307E2;1.652117615E2;0.000000000E0
1.298913661E2;5.093417992E1;7.408862487E0;3.024675348E2;9.636957645E-1;3.200487671E2;1.663944244E2;0.000000000E0
1.308960328E2;5.093416983E1;7.408853022E0;3.012672961E2;8.764584064E-1;3.001135864E2;1.636753235E2;0.000000000E0
1.318878807E2;5.093415655E1;7.408839598E0;2.994624703E2;1.025191545E0;2.719468079E2;1.638611145E2;0.000000000E0
1.328896427E2;5.093414145E1;7.408824019E0;3.000738106E2;1.129431725E0;2.685191650E2;1.630921326E2;0.000000000E0
1.338883203E2;5.093412273E1;7.408805009E0;3.006369591E2;1.219128847E0;2.594974976E2;1.614667969E2;0.000000000E0
1.348804807E2;5.093410034E1;7.408781465E0;3.000561522E2;1.089828610E0;2.519192047E2;1.587777557E2;0.000000000E0
1.358857370E2;5.093408121E1;7.408759129E0;2.999942714E2;9.718881249E-1;2.352844849E2;1.546998749E2;0.000000000E0
1.368842844E2;5.093406881E1;7.408743112E0;3.019135088E2;1.085956931E0;2.362583923E2;1.548178558E2;0.000000000E0
1.379078344E2;5.093406282E1;7.408733601E0;3.010793361E2;9.731976986E-1;2.347452698E2;1.471513824E2;0.000000000E0
1.388842828E2;5.093406092E1;7.408728263E0;3.066044213E2;8.635053635E-1;2.296816101E2;1.470727386E2;0.000000000E0
1.398944422E2;5.093406314E1;7.408725807E0;3.083846088E2;9.829806685E-1;2.303024139E2;1.408728333E2;0.000000000E0
1.409145891E2;5.093406698E1;7.408724931E0;3.088384128E2;1.158837080E0;2.293807678E2;1.352038574E2;0.000000000E0
1.418981109E2;5.093407084E1;7.408725097E0;3.098321636E2;1.078872919E0;2.285241394E2;1.305364075E2;0.000000000E0
1.428866464E2;5.093407607E1;7.408726605E0;3.086144905E2;1.193963766E0;2.220067596E2;1.275879211E2;0.000000000E0
1.438953927E2;5.093408463E1;7.408730933E0;3.097908952E2;1.264684796E0;2.214743195E2;1.249808350E2;0.000000000E0
1.448960927E2;5.093409712E1;7.408738410E0;3.095266314E2;1.000644922E0;2.194113617E2;1.186406250E2;0.000000000E0
1.458887682E2;5.093413670E1;7.408752417E0;3.035676197E2;9.792222381E-1;2.305079041E2;4.900000095E0;0.000000000E0
