"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)"
1.532623437E0;-2.988999844E0;3.156399965E0;-4.329599857E0
1.552476562E0;1.137399912E0;2.444399834E0;1.106899977E0
1.572329687E0;2.291199923E0;-4.136999846E-1;5.515199661E0
1.592182812E0;1.337399960E0;-2.511899948E0;7.231599808E0
1.612034375E0;-3.034999967E-1;-1.989999972E-2;1.926899910E0
1.631887500E0;-3.664299965E0;-1.759299994E0;-1.137499928E0
1.651740625E0;-4.487699986E0;-1.824799895E0;-2.075899839E0
1.671592187E0;-5.938799858E0;-2.232399940E0;8.421999812E-1
1.691445312E0;-3.870699883E0;-1.623099923E0;1.787499905E0
1.711298437E0;-3.098199844E0;-2.271699905E0;1.941699982E0
1.731151562E0;-2.453500032E0;-2.170399904E0;4.265399933E0
1.751003125E0;-5.481299877E0;-1.209800005E0;1.193750000E1
1.770856250E0;-4.018099785E0;-1.072099924E0;2.325999886E-1
1.790709375E0;-1.210699916E0;9.947999716E-1;-7.354799747E0
1.810560937E0;-2.818000019E-1;3.123699903E0;-3.830499887E0
1.830414062E0;3.977699995E0;-4.359399796E0;-5.282999873E-1
1.850267187E0;3.395099878E0;-1.472419930E1;7.577999830E-1
1.870118750E0;4.178899765E0;-1.756279945E1;-3.027199984E0
1.889971875E0;7.187999725E0;-1.819099903E0;-3.515399933E0
1.909825000E0;3.024199963E0;1.456699967E0;-1.916499972E0
1.929676562E0;-7.626999617E-1;1.859699965E0;-6.190999746E-1
1.949529687E0;-2.805500031E0;1.104900002E0;6.776999831E-1
1.969382812E0;-1.748600006E0;1.033599973E0;1.651699901E0
1.989235937E0;-5.932999849E-1;7.379999757E-1;1.425599933E0
2.009087500E0;5.464000106E-1;-1.488000005E-1;7.134000063E-1
2.028940625E0;1.563399911E0;-2.435999960E-1;2.540999949E-1
2.048793750E0;2.052999973E0;3.569999933E-1;1.491999924E-1
2.068645312E0;2.626600027E0;1.222999930E0;-8.749999851E-2
2.088498437E0;2.740900040E0;1.890699983E0;-9.677999616E-1
2.108351562E0;1.158200026E0;6.337000132E-1;-2.714000046E-1
2.128203125E0;-1.799999923E-2;-1.061999917E0;5.360000134E-1
2.148056250E0;1.879999936E-1;-1.059499979E0;-1.799999969E-3
2.167909375E0;1.219299912E0;8.370000124E-2;-2.908999920E-1
2.187760937E0;1.719399929E0;7.077999711E-1;-2.061000019E-1
2.207614062E0;1.668799996E0;6.076999903E-1;-4.330999851E-1
2.227467187E0;1.470799923E0;2.701999843E-1;-8.332999945E-1
2.247320312E0;1.270099998E0;3.042999804E-1;-5.220999718E-1
2.267171875E0;1.045199990E0;3.400999904E-1;3.274999857E-1
2.287025000E0;8.192999959E-1;3.660999835E-1;8.754000068E-1
2.306876562E0;6.148999929E-1;4.596000016E-1;8.738999963E-1
