"Time (s)";"Gyroscope x (rad/s)";"Gyroscope y (rad/s)";"Gyroscope z (rad/s)"
1.265069750E0;-9.259372950E-1;-1.147913575E0;1.876541376E0
1.275076750E0;-1.202048421E0;-1.080107570E0;2.068963766E0
1.294903750E0;-1.275963068E0;-1.811924100E0;2.301092625E0
1.314898750E0;-7.909361124E-1;-3.330534935E0;2.456863403E0
1.324907750E0;-3.621087074E-1;-3.891309261E0;2.313920736E0
1.334942750E0;1.455203295E-1;-4.114275455E0;1.841111183E0
1.344978750E0;6.030583978E-1;-4.027532578E0;1.240630627E0
1.365466750E0;7.368378639E-1;-3.474699259E0;7.543819547E-1
1.375888750E0;4.234640002E-1;-3.308543921E0;8.747223616E-1
1.395069750E0;-3.224024475E-1;-3.193090200E0;1.183820128E0
1.414892750E0;3.189939633E-2;-3.077636719E0;1.135561824E0
1.424952750E0;4.845505357E-1;-3.084356308E0;1.074475288E0
1.444962750E0;1.048379183E0;-3.245624781E0;1.384794831E0
1.464894750E0;8.645087481E-1;-3.207140207E0;1.911360621E0
1.475462750E0;5.364741087E-1;-2.830847263E0;2.183195591E0
1.495384750E0;-3.621087074E-1;-1.783824325E0;2.553990841E0
1.505419750E0;-8.508008718E-1;-1.257258415E0;2.699987650E0
1.525186750E0;-1.154400945E0;-9.738169312E-1;2.842930079E0
1.545042750E0;-5.472008586E-1;-2.066654682E0;2.981596470E0
1.564898750E0;-2.765875459E-1;-2.850394964E0;3.196010351E0
1.574908750E0;-5.581964254E-1;-2.683628559E0;3.186847210E0
1.584971750E0;-9.027244449E-1;-2.244416475E0;2.852093220E0
1.595043750E0;-9.729739428E-1;-1.829639196E0;1.166105032E0
1.605062750E0;-8.599759638E-2;-1.408753037E0;3.121154904E-1
1.624943750E0;1.113130927E0;-1.184565544E0;-7.715594172E-1
1.635238750E0;1.468654394E0;-1.016577601E0;-1.014683843E0
1.654864750E0;1.763091445E0;-7.331359982E-1;-1.065385699E0
1.665231750E0;1.819291115E0;-6.066868901E-1;-1.042783618E0
1.688665750E0;2.059361219E0;-5.388808846E-1;-1.094096303E0
1.704910750E0;2.278661966E0;-8.192679882E-1;-1.277966738E0
1.714920750E0;2.306761742E0;-1.009858012E0;-1.317062140E0
1.724935750E0;2.362961292E0;-1.251149774E0;-1.305455685E0
1.744930750E0;2.595090151E0;-1.870567203E0;-1.366542220E0
1.754955750E0;2.683054686E0;-2.186995268E0;-1.400139809E0
1.765025750E0;2.780793190E0;-2.546184063E0;-1.400139809E0
1.784879750E0;3.084393024E0;-3.321982861E0;-1.439846039E0
1.795192750E0;3.398988724E0;-3.959115267E0;-1.555910468E0
1.815014750E0;3.372721434E0;-4.133822918E0;-1.611499190E0
1.835144750E0;2.868146896E0;-3.872372389E0;-1.337831616E0
1.854924750E0;2.090515375E0;-3.176596880E0;-7.868310809E-1
1.874903750E0;1.519356251E0;-2.461884499E0;-7.822740078E-2
1.885034750E0;1.347092271E0;-2.114302158E0;2.913460732E-1
1.904895750E0;1.175439119E0;-1.522984862E0;1.078751326E0
1.924922750E0;8.101416826E-1;-9.255585670E-1;1.983442783E0
1.935074750E0;5.065416694E-1;-6.140173078E-1;2.450143814E0
1.945106750E0;1.210857183E-1;-2.792631686E-1;2.940668583E0
1.964924750E0;-7.194648385E-1;3.584801555E-1;3.954705000E0
1.984893750E0;-1.294899940E0;6.920126081E-1;4.993175983E0
2.005017750E0;-1.373701572E0;4.348382950E-1;6.343188286E0
2.025456750E0;-1.211822271E0;5.060407519E-2;6.589366913E0
2.044881750E0;-6.431066990E-1;-2.902587354E-1;5.967505932E0
2.055034750E0;-3.052982390E-1;-2.786523104E-1;5.443994522E0
2.074945750E0;1.565158963E-1;9.676104411E-3;4.655367374E0
2.094897750E0;2.976257801E-1;2.051529735E-1;4.809305668E0
2.104906750E0;2.475348115E-1;3.316020966E-1;5.026162624E0
2.115238750E0;1.675114781E-1;4.348382950E-1;5.117792606E0
2.134901750E0;5.816659704E-2;4.299513996E-1;4.544800758E0
2.144924750E0;4.289497063E-2;4.055167735E-1;3.766558409E0
2.164882750E0;7.771427929E-2;4.476664662E-1;1.645634294E0
2.175216750E0;-1.880242303E-2;5.417397618E-1;6.939062476E-1
2.195038750E0;-8.453031182E-1;1.194143772E0;-7.043642402E-1
2.214914750E0;-1.396914363E0;1.766524553E0;-8.289808035E-1
2.225060750E0;-1.567956686E0;2.077455044E0;-8.442524076E-1
2.244916750E0;-1.702347040E0;2.684655190E0;-9.878057241E-1
2.265084750E0;-1.801918030E0;2.957101107E0;-1.167400241E0
2.284943750E0;-1.811081052E0;2.717031002E0;-1.227265000E0
2.295127750E0;-1.592391253E0;2.414041758E0;-1.260251760E0
2.314898750E0;-8.398053050E-1;1.494689465E0;-1.414189696E0
2.324934750E0;-3.786020577E-1;9.833953381E-1;-1.515593410E0
2.334963750E0;8.504466712E-2;4.751554132E-1;-1.624327421E0
2.345177750E0;4.845505357E-1;3.411071002E-2;-1.718400598E0
2.365025750E0;9.023823738E-1;-4.136535227E-1;-1.856456161E0
2.386165750E0;6.910229921E-1;-2.749871016E-1;-1.722065806E0
2.404928750E0;4.533964097E-1;6.893003732E-2;-1.615775228E0
2.424921750E0;8.052548170E-1;2.259223908E-1;-1.816139102E0
2.444957750E0;1.534627914E0;-4.591263086E-2;-2.930968046E0
2.455113750E0;1.935966372E0;-3.977710307E-1;-3.802672863E0
2.474930750E0;2.388006687E0;-1.043455601E0;-4.906506062E0
2.484973750E0;2.524840593E0;-1.351942539E0;-4.805102348E0
2.504932750E0;2.956111431E0;-1.844910860E0;-4.233332634E0
2.524910750E0;2.813779831E0;-8.901283741E-1;-4.193015575E0
2.535231750E0;2.259725094E0;-9.600358456E-2;-4.285256386E0
2.545470750E0;1.450328469E0;6.486411691E-1;-4.363446712E0
2.564928750E0;2.573086619E-1;1.388398886E0;-4.196069717E0
2.575042750E0;3.373320103E-1;1.145885468E0;-3.607806921E0
2.594924750E0;2.125334740E0;-1.945703626E0;-2.943185568E0
2.604954750E0;2.540723085E0;-2.552292585E0;-3.036647797E0
2.624957750E0;2.397169828E0;-1.971970797E0;-3.240066051E0
2.645078750E0;1.336096644E0;-9.157847166E-1;-2.004285574E0
2.664929750E0;8.803912401E-1;9.947329760E-2;-8.387545943E-1
2.674954750E0;1.201095462E0;2.363070995E-1;-5.766934156E-1
2.694918750E0;2.056306839E0;-5.767545104E-1;-2.901976407E-1
2.714929750E0;1.610375166E0;-9.231150746E-1;-1.716897935E-1
2.725005750E0;9.200974703E-1;-6.176824570E-1;-8.861210942E-2
2.735221750E0;1.461311877E-1;-2.096245289E-1;2.623055503E-2
2.754887750E0;-1.040779948E0;3.035022914E-1;2.302595377E-1
2.765137750E0;-1.343769193E0;3.774169683E-1;2.717984021E-1
2.784929750E0;-1.437231541E0;4.513316751E-1;2.791287899E-1
2.795444750E0;-1.547187328E0;5.869438052E-1;2.907352149E-1
2.818430750E0;-2.125676632E0;1.019436359E0;4.080213308E-1
2.834895750E0;-3.100006580E0;1.613197327E0;1.375020981E0
2.845144750E0;-3.774401903E0;1.897860527E0;1.960229874E0
2.864923750E0;-5.002851963E0;1.462313652E0;2.170978308E0
2.874941750E0;-4.803709984E0;5.337985158E-1;1.661516786E0
2.894915750E0;-2.582603693E0;-9.695408344E-1;6.043900549E-2
2.915153750E0;-3.590543568E-1;-4.753509164E-1;-1.040340185E0
2.935127750E0;-2.124467045E-1;2.778459489E-1;-9.743667245E-1
2.954883750E0;-1.040779948E0;6.211522222E-1;-5.565348864E-1
2.965275750E0;-1.536191702E0;7.329405546E-1;-3.091344535E-1
2.984865750E0;-2.220360756E0;1.175817847E0;5.494122207E-2
2.995003750E0;-2.003503561E0;1.279054046E0;2.867401578E-2
3.014889750E0;-1.065825462E0;1.247289062E0;-3.867143393E-1
3.024950750E0;-5.081054568E-1;1.139165878E0;-6.964229941E-1
3.044896750E0;3.831469119E-1;8.728287220E-1;-1.266360402E0
3.054994750E0;6.329907775E-1;8.001357317E-1;-1.505208611E0
3.075013750E0;9.066584110E-1;8.942090273E-1;-1.938923001E0
3.094912750E0;1.132678509E0;1.214302301E0;-2.012226820E0
3.114877750E0;1.524854064E0;1.396951079E0;-1.914488435E0
3.125000750E0;1.709946275E0;1.533784866E0;-1.929759979E0
3.144870750E0;2.018433332E0;1.731705189E0;-2.073313236E0
3.154909750E0;2.170538664E0;1.768357158E0;-2.292613983E0
3.175059750E0;2.643348455E0;1.597314835E0;-3.296265602E0
3.195107750E0;3.042854309E0;1.571658492E0;-3.267554998E0
3.215044750E0;2.968939543E0;1.894806266E0;-2.809406042E0
3.234857750E0;3.110049486E0;2.008427382E0;-2.533294916E0
3.244882750E0;3.088058233E0;1.395729303E0;-2.568114281E0
3.264872750E0;2.008659363E0;1.452881843E-1;-2.804518938E0
3.274952750E0;1.217588782E0;4.226210117E-1;-2.753817320E0
3.284954750E0;6.653666496E-1;9.632367492E-1;-2.437389135E0
3.304876750E0;4.802744985E-1;1.078079343E0;-1.405637622E0
3.314947750E0;7.380596399E-1;5.887764096E-1;-1.066607475E0
3.334847750E0;1.402070165E0;-4.026579559E-1;-9.810862541E-1
3.344909750E0;1.612207770E0;-6.806015968E-1;-9.468777776E-1
3.354960750E0;1.613429546E0;-7.832269669E-1;-7.837767601E-1
3.365010750E0;1.297001362E0;-5.798088312E-1;-2.358306348E-1
3.375026750E0;1.182158589E0;-3.647843003E-1;5.555208772E-2
3.394974750E0;1.118628621E0;2.192028761E-1;5.369139314E-1
3.406758750E0;1.096637487E0;4.928704798E-1;6.713042855E-1
3.424952750E0;1.065483332E0;7.329405546E-1;7.446081042E-1
3.434956750E0;1.067926884E0;5.735047460E-1;6.768020391E-1
3.454907750E0;1.163221836E0;-3.855537176E-1;2.876808941E-1
3.465539750E0;1.148561001E0;-8.907392621E-1;1.080864966E-1
3.484959750E0;6.873577833E-1;-1.444794059E0;1.618426293E-1
3.494976750E0;2.383718491E-1;-1.411807299E0;4.373428822E-1
3.516445750E0;-9.888564348E-1;-8.540873528E-1;1.372577548E0
3.534986750E0;-2.320542574E0;-1.414764114E-2;2.055524826E0
3.554894750E0;-3.420099974E0;5.173051357E-1;1.607149720E0
3.565144750E0;-3.048083067E0;-1.253593206E0;1.423279285E0
3.584924750E0;-1.819022298E0;-3.464925289E0;1.417170644E0
3.594930750E0;-1.749994516E0;-3.307932854E0;1.291943312E0
3.615118750E0;-2.767695904E0;-1.013523221E0;1.176489711E0
3.634950750E0;-2.738985300E0;1.856052876E-1;2.308704108E-1
3.654924750E0;-1.496485472E0;-6.298997998E-1;-7.184141874E-1
3.664943750E0;-1.003517151E0;-1.109429002E0;-9.022846222E-1
3.674959750E0;-8.110946417E-1;-1.279249549E0;-9.169453979E-1
3.685089750E0;-9.161634445E-1;-1.196782827E0;-7.917180061E-1
3.705041750E0;-1.642482281E0;-7.838378549E-1;-2.596543729E-1
3.725285750E0;-2.288777590E0;-3.971601427E-1;2.663006186E-1
3.744980750E0;-2.540454149E0;-3.064100258E-2;5.760092735E-1
3.764893750E0;-2.333370686E0;5.618982911E-1;6.682499647E-1
3.775050750E0;-2.228302002E0;6.486411691E-1;6.951280236E-1
3.794896750E0;-1.735333800E0;2.741807401E-1;7.232277989E-1
3.804939750E0;-1.240532875E0;2.616946585E-2;6.713042855E-1
3.825167750E0;-6.644991040E-2;-1.231504511E-2;3.530434668E-1
3.844927750E0;8.571783304E-1;2.595199943E-1;-1.930700690E-1
3.854927750E0;1.066094279E0;4.427795708E-1;-4.649050832E-1
3.864985750E0;1.122293830E0;6.303152442E-1;-6.719884276E-1
3.884997750E0;9.262061119E-1;1.012105942E0;-9.035063386E-1
3.895159750E0;8.186938167E-1;1.113509536E0;-9.603167772E-1
3.906455750E0;7.850962281E-1;1.045703530E0;-9.004520178E-1
3.924984750E0;8.987171650E-1;1.107400894E0;-5.119417310E-1
3.934995750E0;8.064765334E-1;1.471476555E0;-3.390668631E-1
3.945326750E0;5.987823606E-1;2.076844215E0;1.123625562E-1
3.965030750E0;1.728272200E0;1.322425485E0;-2.456044704E-1
3.984917750E0;3.606683016E0;-3.763907254E-1;-1.646318555E0
3.995031750E0;3.995804310E0;-5.126136541E-1;-2.179603815E0
4.014976750E0;3.390436649E0;5.182580650E-2;-2.237025261E0
4.025116750E0;2.789345264E0;3.108326495E-1;-1.905936241E0
4.045395750E0;1.838838816E0;1.856052876E-1;-1.128915668E0
4.064915750E0;1.668407440E0;-2.426112443E-1;-8.369220495E-1
4.074946750E0;1.873047233E0;-4.881790876E-1;-8.918998837E-1
4.094922750E0;2.485745192E0;-1.187619805E0;-8.485284448E-1
4.105007750E0;2.769186735E0;-1.380042315E0;-6.616036892E-1
4.115032750E0;2.924957275E0;-1.296964645E0;-3.744970262E-1
4.134861750E0;2.714208841E0;-6.250128746E-1;4.251255691E-1
4.145313750E0;1.995831132E0;-2.743762434E-1;1.710996866E0
4.164912750E0;6.067236066E-1;-1.106643453E-1;2.843540907E0
4.175001750E0;-2.356595844E-1;-1.781283319E-2;3.153860569E0
4.194948750E0;-1.605830312E0;-1.503705978E-1;3.367052555E0
4.205001750E0;-2.060313940E0;-4.362555444E-1;3.359722137E0
