"Time (s)";"Gyroscope x (rad/s)";"Gyroscope y (rad/s)";"Gyroscope z (rad/s)"
8.756781870E-1;-7.665485889E-2;1.384046078E-1;1.841845959E-1
8.875891250E-1;-8.517206647E-3;1.277581006E-1;2.182534188E-1
8.995000620E-1;6.174974889E-2;1.405339092E-1;3.130073547E-1
9.114219370E-1;1.916371472E-2;8.730136603E-2;3.268478215E-1
9.233281870E-1;-1.905725002E-1;-1.171115935E-1;2.235766686E-2
9.352375620E-1;-2.959729433E-1;-1.767320335E-1;-2.118655145E-1
9.471469370E-1;-2.672273517E-1;-1.203055456E-1;-2.981022298E-1
9.590594370E-1;-1.809906363E-1;-5.110324174E-2;-3.247185051E-1
9.709703750E-1;-1.096590385E-1;-7.559020817E-2;-3.289771080E-1
9.828828750E-1;2.022836544E-2;-2.161241174E-1;-3.300417662E-1
9.947938120E-1;2.225120217E-1;-4.460887015E-1;-3.854036033E-1
1.006704750E0;3.917915225E-1;-6.334672570E-1;-5.376486778E-1
1.018617250E0;5.099677444E-1;-7.495141625E-1;-6.728593111E-1
1.030536000E0;5.557477474E-1;-8.400095105E-1;-7.207686305E-1
1.042439125E0;5.248728395E-1;-8.889834285E-1;-7.037342191E-1
1.054351625E0;4.492826462E-1;-8.687551022E-1;-6.526309848E-1
1.066262562E0;3.300417662E-1;-7.963588238E-1;-5.876872540E-1
1.078175062E0;1.916371584E-1;-7.058635354E-1;-5.174202919E-1
1.090087562E0;7.346090674E-2;-6.590188742E-1;-4.173431396E-1
1.102004750E0;4.045673087E-2;-6.675360799E-1;-3.311064243E-1
1.113909437E0;1.107236892E-1;-7.367383838E-1;-3.108780384E-1
1.125820375E0;2.427403927E-1;-8.176518679E-1;-3.098133802E-1
1.137732875E0;3.715631366E-1;-8.964360356E-1;-3.012961745E-1
1.149646937E0;4.673817158E-1;-1.011418343E0;-2.831971347E-1
1.161554750E0;5.067738295E-1;-1.045487165E0;-2.895850241E-1
1.173467250E0;5.323254466E-1;-9.336987734E-1;-2.746799290E-1
1.185378187E0;5.663942695E-1;-7.718718648E-1;-1.916371584E-1
1.197290687E0;5.610709786E-1;-6.707300544E-1;-6.600835174E-2
1.209201625E0;4.950626493E-1;-5.844933391E-1;4.790928960E-2
1.221112562E0;4.514119625E-1;-5.025151968E-1;2.012190074E-1
1.233025062E0;4.322482347E-1;-4.428947568E-1;4.184077680E-1
1.244936000E0;4.418300986E-1;-3.534640670E-1;6.174975038E-1
1.256848500E0;4.567352235E-1;-2.576455176E-1;7.612253428E-1
1.268764125E0;4.152138233E-1;-1.714087874E-1;8.666257858E-1
1.280670375E0;2.991668880E-1;-9.475392103E-2;8.953713775E-1
1.292581312E0;1.192408949E-1;3.406882659E-2;9.283755422E-1
1.304493812E0;-5.003859103E-2;1.213701963E-1;1.054004312E0
1.316407875E0;-2.619041204E-1;1.203055456E-1;1.239253521E0
1.328317250E0;-4.375714958E-1;4.577998444E-2;1.358494520E0
1.340228187E0;-4.897393882E-1;-6.174974889E-2;1.411727071E0
1.352140687E0;-3.609166443E-1;-1.841845959E-1;1.406403780E0
1.364051625E0;-1.224348471E-1;-2.672273517E-1;1.307391286E0
1.375964125E0;2.065422684E-1;-2.959729433E-1;1.063586235E0
1.387882875E0;4.205370843E-1;-1.511804163E-1;7.899709344E-1
1.399787562E0;4.577998519E-1;6.174974889E-2;5.930105448E-1
1.411698500E0;3.385589719E-1;2.991668880E-1;4.343775511E-1
1.423609437E0;1.373399645E-1;3.257831633E-1;4.141491652E-1
1.435521937E0;8.517206647E-3;6.600835174E-2;5.152910352E-1
1.447432875E0;-7.452555932E-3;-2.831971347E-1;6.590188742E-1
1.459345375E0;7.133160532E-2;-5.397779942E-1;7.495141625E-1
1.471256312E0;2.299645841E-1;-6.909583807E-1;7.516434789E-1
1.483168812E0;3.747570813E-1;-6.494370103E-1;6.749886274E-1
1.495079750E0;4.258603454E-1;-3.641105890E-1;6.121742129E-1
1.507009437E0;3.449468613E-1;-4.152138159E-2;5.536184311E-1
1.518903187E0;1.746027321E-1;2.523222566E-1;4.524766207E-1
1.530814125E0;4.790928960E-2;3.428175747E-1;3.747570813E-1
1.542726625E0;1.703441329E-2;1.873785406E-1;3.907268643E-1
1.554637562E0;1.032711342E-1;-1.181762442E-1;4.695110321E-1
1.566550062E0;2.469989955E-1;-3.619812727E-1;4.865454435E-1
1.578461000E0;3.758217394E-1;-5.770407319E-1;3.992440701E-1
1.590371937E0;4.471533597E-1;-5.951398015E-1;3.012961745E-1
1.602284437E0;4.801575243E-1;-2.810678184E-1;2.331585288E-1
