Time (s);Latitude (°);Longitude (°);Height (m);Velocity (m/s);Direction (°);Horizontal Accuracy (m);Vertical Accuracy (m)
1,40e+11;5,11e+10;7,40e+09;2,70e+11;1,15e+09;6,52e+10;6,00e+09;6,00e+09
1,41e+11;5,11e+10;7,40e+09;2,70e+11;1,15e+09;7,90e+10;6,00e+09;6,00e+09
1,42e+11;5,11e+10;7,40e+09;2,70e+11;1,17e+09;7,49e+10;6,00e+09;6,00e+09
1,43e+11;5,11e+10;7,40e+09;2,70e+11;1,17e+09;7,03e+10;6,00e+09;6,00e+09
1,44e+11;5,11e+10;7,40e+09;2,70e+11;1,13e+09;6,81e+10;6,00e+09;6,00e+09
1,45e+11;5,11e+10;7,40e+09;2,70e+11;1,13e+09;7,01e+10;6,00e+09;6,00e+09
1,46e+11;5,11e+10;7,40e+09;2,70e+11;9,48e+08;6,71e+10;6,00e+09;6,00e+09
1,47e+11;5,11e+10;7,40e+09;2,70e+11;1,04e+09;7,18e+10;6,00e+09;6,00e+09
1,48e+11;5,11e+10;7,40e+09;2,70e+11;1,04e+09;7,05e+10;6,00e+09;6,00e+09
1,49e+11;5,11e+10;7,40e+09;2,69e+11;1,45e+09;7,79e+10;6,00e+09;6,00e+09
1,50e+11;5,11e+10;7,40e+09;2,69e+11;1,37e+09;7,64e+10;6,00e+09;6,00e+09
1,51e+11;5,11e+10;7,40e+09;2,69e+11;1,62e+09;7,58e+10;6,00e+09;6,00e+09
1,52e+11;5,11e+10;7,40e+09;2,69e+11;1,50e+09;7,33e+10;6,00e+09;6,00e+09
1,53e+11;5,11e+10;7,40e+09;2,69e+11;1,59e+09;6,52e+10;6,00e+09;6,00e+09
1,54e+11;5,11e+10;7,40e+09;2,69e+11;1,31e+09;5,77e+10;6,00e+09;6,00e+09
1,55e+11;5,11e+10;7,40e+09;2,69e+11;1,37e+09;6,47e+10;6,00e+09;6,00e+09
1,56e+11;5,11e+10;7,40e+09;2,69e+11;1,31e+09;6,61e+10;6,00e+09;6,00e+09
1,57e+11;5,11e+10;7,40e+09;2,69e+11;1,19e+09;6,48e+10;6,00e+09;6,00e+09
1,58e+11;5,11e+10;7,40e+09;2,70e+11;1,35e+09;6,55e+10;6,00e+09;6,00e+09
1,59e+11;5,11e+10;7,40e+09;2,70e+11;1,75e+09;6,38e+10;6,00e+09;6,00e+09
1,60e+11;5,11e+10;7,40e+09;2,70e+11;1,46e+09;6,06e+10;6,00e+09;6,00e+09
1,61e+11;5,11e+10;7,40e+09;2,70e+11;1,46e+09;5,99e+10;6,00e+09;6,00e+09
1,62e+11;5,11e+10;7,40e+09;2,70e+11;1,01e+09;6,07e+10;6,00e+09;6,00e+09
1,63e+11;5,11e+10;7,40e+09;2,70e+11;1,13e+09;6,33e+10;6,00e+09;6,00e+09
1,64e+11;5,11e+10;7,40e+09;2,70e+11;1,13e+09;6,60e+10;6,00e+09;6,00e+09
1,65e+11;5,11e+10;7,40e+09;2,70e+11;1,34e+09;6,69e+10;6,00e+09;6,00e+09
1,66e+11;5,11e+10;7,40e+09;2,70e+11;1,48e+09;6,69e+10;6,00e+09;6,00e+09
1,67e+11;5,11e+10;7,40e+09;2,70e+11;1,48e+09;6,43e+10;6,00e+09;6,00e+09
1,68e+11;5,11e+10;7,40e+09;2,70e+11;1,35e+09;7,01e+10;6,00e+09;6,00e+09
1,69e+11;5,11e+10;7,40e+09;2,70e+11;1,35e+09;6,97e+10;6,00e+09;6,00e+09
1,70e+11;5,11e+10;7,40e+09;2,70e+11;1,34e+09;6,67e+10;6,00e+09;6,00e+09
1,71e+11;5,11e+10;7,40e+09;2,70e+11;1,34e+09;6,56e+10;6,00e+09;6,00e+09
1,72e+11;5,11e+10;7,40e+09;2,70e+11;1,34e+09;6,99e+10;6,00e+09;6,00e+09
1,73e+11;5,11e+10;7,40e+09;2,70e+11;1,36e+09;6,41e+10;6,00e+09;6,00e+09
1,74e+11;5,11e+10;7,40e+09;2,70e+11;9,17e+08;6,33e+10;6,00e+09;6,00e+09
1,75e+11;5,11e+10;7,40e+09;2,70e+11;1,15e+09;6,52e+10;6,00e+09;6,00e+09
1,76e+11;5,11e+10;7,40e+09;2,70e+11;1,04e+09;6,20e+10;6,00e+09;6,00e+09
1,77e+11;5,11e+10;7,40e+09;2,70e+11;1,04e+09;6,58e+10;6,00e+09;6,00e+09
1,78e+11;5,11e+10;7,40e+09;2,70e+11;1,47e+09;6,80e+10;6,00e+09;6,00e+09
1,79e+11;5,11e+10;7,40e+09;2,70e+11;1,47e+09;6,69e+10;6,00e+09;6,00e+09
1,80e+11;5,11e+10;7,40e+09;2,70e+11;1,47e+09;5,03e+10;6,00e+09;6,00e+09
1,81e+11;5,11e+10;7,40e+09;2,70e+11;1,42e+09;5,58e+10;6,00e+09;6,00e+09
1,82e+11;5,11e+10;7,40e+09;2,70e+11;1,36e+09;8,59e+10;6,00e+09;6,00e+09
1,83e+11;5,11e+10;7,40e+09;2,70e+11;1,36e+09;7,58e+10;6,00e+09;6,00e+09
1,84e+11;5,11e+10;7,40e+09;2,71e+11;1,35e+09;6,82e+10;6,00e+09;6,00e+09
1,85e+11;5,11e+10;7,40e+09;2,71e+11;1,30e+09;6,46e+10;6,00e+09;6,00e+09
1,86e+11;5,11e+10;7,40e+09;2,71e+11;1,36e+09;8,14e+10;6,00e+09;6,00e+09
1,87e+11;5,11e+10;7,40e+09;2,71e+11;1,44e+09;7,51e+10;6,00e+09;6,00e+09
1,88e+11;5,11e+10;7,40e+09;2,71e+11;1,36e+09;4,39e+10;6,00e+09;6,00e+09
1,89e+11;5,11e+10;7,40e+09;2,71e+11;7,53e+08;5,58e+10;6,00e+09;6,00e+09
1,90e+11;5,11e+10;7,40e+09;2,71e+11;1,25e+09;7,14e+10;6,00e+09;6,00e+09
1,91e+11;5,11e+10;7,40e+09;2,71e+11;1,36e+09;7,66e+10;6,00e+09;6,00e+09
1,92e+11;5,11e+10;7,40e+09;2,71e+11;1,36e+09;7,17e+10;6,00e+09;6,00e+09
1,93e+11;5,11e+10;7,40e+09;2,71e+11;1,50e+09;6,95e+10;6,00e+09;6,00e+09
