"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)"
1.310090000E0;-5.615600109E0;-9.481038451E-1;5.766434669E0
1.320216000E0;-5.292382717E0;-1.549048543E0;6.285976410E0
1.341636000E0;-6.386533260E0;-1.861491799E0;5.817910194E0
1.360226000E0;-8.415618896E0;-2.709039211E0;3.946841478E0
1.370765000E0;-9.338583946E0;-3.366247654E0;4.193444252E0
1.381066000E0;-9.916783333E0;-3.901351690E0;5.334281445E0
1.391821000E0;-1.014064121E1;-4.422090530E0;7.083245754E0
1.410288000E0;-9.761159897E0;-5.655104637E0;8.944737434E0
1.420338000E0;-9.989806175E0;-6.112396717E0;8.669404030E0
1.440618000E0;-1.009754562E1;-6.664260387E0;6.042964935E0
1.460155000E0;-1.031062984E1;-7.101202011E0;2.843114614E0
1.470185000E0;-1.048899746E1;-7.432799339E0;2.340332270E0
1.480197000E0;-1.048780060E1;-7.838616371E0;3.059789658E0
1.490201000E0;-9.944316864E0;-8.908824921E0;5.471948147E0
1.510222000E0;-9.606734276E0;-9.618705750E0;6.818686485E0
1.530219000E0;-9.603142738E0;-9.458293915E0;7.086836815E0
1.540703000E0;-9.797073364E0;-9.267954826E0;6.625953197E0
1.560212000E0;-1.047463226E1;-8.761581421E0;5.385756493E0
1.570606000E0;-1.080263805E1;-8.554482460E0;4.564545631E0
1.590168000E0;-1.070208168E1;-8.355764389E0;3.381809950E0
1.610284000E0;-1.089601231E1;-8.392873764E0;2.416946650E0
1.620359000E0;-1.108754826E1;-8.429984093E0;2.160767078E0
1.641881000E0;-1.138442898E1;-8.379706383E0;1.733402014E0
1.660117000E0;-1.120366669E1;-8.036137581E0;1.783680320E0
1.670316000E0;-1.100734234E1;-7.808688641E0;1.905784607E0
1.690191000E0;-1.062307262E1;-7.035361767E0;1.847126603E0
1.700196000E0;-1.046026707E1;-6.669048786E0;1.720233917E0
1.710224000E0;-1.027471638E1;-6.284779549E0;1.663970232E0
1.720224000E0;-9.937133789E0;-6.002263546E0;1.616086125E0
1.730336000E0;-9.506177902E0;-5.834669590E0;1.519120932E0
1.740775000E0;-9.191340446E0;-5.728127480E0;1.273715258E0
1.760552000E0;-8.546102524E0;-5.287594318E0;8.702923059E-1
1.779943000E0;-8.227674484E0;-5.108029366E0;8.415619135E-1
1.789973000E0;-8.234856606E0;-5.163095951E0;8.750807047E-1
1.800029000E0;-8.170213699E0;-5.097255230E0;7.709329724E-1
1.819918000E0;-7.771578789E0;-4.948814869E0;7.445967197E-1
1.840042000E0;-7.317877293E0;-5.361814499E0;1.009155989E0
1.859972000E0;-7.595604897E0;-5.348646641E0;9.421183467E-1
1.880160000E0;-5.828683853E0;-5.607220173E0;8.176198602E-1
1.906557000E0;-6.342240334E0;-5.456385612E0;8.619126081E-1
1.921697000E0;-6.337451935E0;-5.799953461E0;6.991068721E-1
1.939247500E0;-6.443994045E0;-5.936423302E0;3.675099611E-1
