Time (s);Latitude (°);Longitude (°);Height (m);Velocity (m/s);Direction (°);Horizontal Accuracy (m);Vertical Accuracy (m)
2,12E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;3,20E+10;3,20E+10
2,13E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;3,20E+10;3,20E+10
2,14E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;3,20E+10;3,20E+10
2,15E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;3,20E+10;3,20E+10
2,16E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;3,20E+10;3,20E+10
2,17E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;3,20E+10;3,20E+10
2,18E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;3,20E+10;3,20E+10
2,19E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;3,20E+10;3,20E+10
2,20E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;3,20E+10;3,20E+10
2,21E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;3,20E+10;3,20E+10
2,22E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;3,20E+10;3,20E+10
2,23E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;3,20E+10;3,20E+10
2,24E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;3,20E+10;3,20E+10
2,25E+11;5,11E+10;7,40E+09;2,87E+11;2,97E+07;-1,00E+09;3,20E+10;3,20E+10
2,26E+11;5,11E+10;7,40E+09;2,86E+11;4,41E+08;-1,00E+09;3,20E+10;3,20E+10
2,27E+11;5,11E+10;7,40E+09;2,86E+11;1,08E+08;-1,00E+09;3,20E+10;3,20E+10
2,28E+11;5,11E+10;7,40E+09;2,86E+11;2,85E+08;-1,00E+09;3,20E+10;3,20E+10
2,29E+11;5,11E+10;7,40E+09;2,86E+11;2,49E+08;-1,00E+09;3,20E+10;3,20E+10
2,30E+11;5,11E+10;7,40E+09;2,86E+11;1,68E+08;-1,00E+09;3,20E+10;3,20E+10
2,31E+11;5,11E+10;7,40E+09;2,86E+11;2,76E+08;-1,00E+09;3,20E+10;3,20E+10
2,32E+11;5,11E+10;7,40E+09;2,86E+11;2,76E+08;-1,00E+09;3,20E+10;3,20E+10
2,33E+11;5,11E+10;7,40E+09;2,86E+11;3,71E+08;-1,00E+09;3,20E+10;3,20E+10
2,34E+11;5,11E+10;7,40E+09;2,86E+11;4,92E+08;-1,00E+09;3,20E+10;3,20E+10
2,35E+11;5,11E+10;7,40E+09;2,86E+11;4,92E+08;-1,00E+09;3,20E+10;3,20E+10
2,36E+11;5,11E+10;7,40E+09;2,86E+11;4,57E+08;-1,00E+09;3,20E+10;3,20E+10
