"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)"
1.751003125E0;5.875792503E0;5.713130474E0;3.865754604E0
1.762920312E0;5.688738346E0;6.080611229E0;3.070985079E0
1.774829687E0;5.983866692E0;6.659577370E0;2.727378845E0
1.786737500E0;6.156316280E0;7.045292854E0;2.768357992E0
1.798650000E0;6.160577774E0;7.036549091E0;3.049494743E0
1.810560937E0;6.027862072E0;6.716109276E0;3.228801250E0
1.822478125E0;5.682321548E0;6.262216091E0;3.311966419E0
1.834385937E0;5.416421890E0;5.695259571E0;3.552104712E0
1.846295312E0;5.608110905E0;5.898747921E0;3.474647522E0
1.858207812E0;6.209754944E0;6.386111736E0;3.043528318E0
1.870118750E0;6.671854973E0;6.751236916E0;2.907259941E0
1.882031250E0;6.653458118E0;6.856639385E0;2.440850258E0
1.893946875E0;6.564527512E0;6.698516369E0;2.118906736E0
1.905853125E0;6.564556122E0;6.589781761E0;2.024211407E0
1.917765625E0;6.273746967E0;6.336992264E0;2.139353275E0
1.929676562E0;6.312724590E0;5.952493191E0;2.951188803E0
1.941593750E0;6.722353458E0;6.271218777E0;3.969461918E0
1.953501562E0;7.152610302E0;6.693976879E0;4.716615677E0
1.965410937E0;7.580961704E0;7.008518219E0;4.937916279E0
1.977323437E0;7.805634022E0;7.103223324E0;4.817746639E0
1.989234375E0;7.621691704E0;7.122587204E0;4.435076714E0
2.001146875E0;7.491380215E0;7.179224491E0;3.957835674E0
2.013062500E0;7.367648125E0;7.432272434E0;3.594865322E0
2.024970312E0;7.543009281E0;7.500191212E0;3.253787041E0
2.036881250E0;7.796382904E0;7.308655262E0;3.267941713E0
2.048793750E0;7.450698376E0;7.014513016E0;3.812842846E0
2.060704687E0;6.708811760E0;6.514603615E0;4.850594997E0
2.072615625E0;6.246060371E0;6.295553207E0;4.875111580E0
2.084528125E0;6.191175938E0;6.274982452E0;4.798076153E0
2.096439062E0;6.070958138E0;6.335785866E0;4.501683712E0
2.108351562E0;5.880887032E0;6.433861732E0;4.138617039E0
2.120276562E0;5.839381218E0;6.647893429E0;4.164311409E0
2.132175000E0;5.824010849E0;6.843279839E0;4.572992325E0
2.144085937E0;5.984086990E0;6.795194149E0;4.509766102E0
2.155996875E0;6.214629173E0;6.790693283E0;4.302591324E0
2.167909375E0;6.339644909E0;6.859617710E0;4.149706841E0
2.179820312E0;6.190591812E0;6.401654720E0;4.117347240E0
2.191739062E0;6.000032425E0;6.311575413E0;3.692970037E0
2.203643750E0;6.149439812E0;6.318863392E0;3.228427649E0
2.215554687E0;6.469659805E0;6.140830517E0;3.007921934E0
2.227467187E0;6.897542000E0;5.715285301E0;3.176320314E0
2.239381250E0;7.275279999E0;5.391646385E0;3.374387980E0
2.251289062E0;7.379571438E0;5.153672218E0;3.381187439E0
2.263201562E0;7.235143661E0;4.749282360E0;3.181453705E0
2.275112500E0;7.267474651E0;4.448177814E0;3.075591564E0
2.287025000E0;7.470933914E0;4.743880749E0;3.186098337E0
2.298935937E0;7.702597141E0;5.140408516E0;2.777953863E0
2.310848437E0;7.757452965E0;5.156564236E0;1.998497605E0
2.322759375E0;7.731298923E0;5.126694202E0;1.336443305E0
2.334671875E0;7.503227234E0;4.775110722E0;1.020121455E0
2.346582812E0;7.168182850E0;4.213622570E0;1.183396459E0
2.358493750E0;7.157599926E0;3.951955557E0;1.678996205E0
2.370404687E0;7.317647457E0;3.909214020E0;2.279701471E0
2.382317187E0;7.253329754E0;3.708800316E0;2.344115019E0
2.394228125E0;7.159227848E0;3.798305273E0;2.400532007E0
2.406140625E0;7.048874378E0;4.256651402E0;2.922803164E0
2.418059375E0;6.551474571E0;4.586782932E0;2.704988241E0
2.429964062E0;5.918629169E0;4.443427563E0;2.003841400E0
2.441875000E0;5.617228031E0;4.074299335E0;1.703311682E0
2.453785937E0;5.672457695E0;3.901045084E0;1.657611251E0
2.465698437E0;6.363634586E0;3.712995052E0;2.435832024E0
2.477609375E0;7.415934563E0;3.657124043E0;3.720541477E0
2.489521875E0;8.017348289E0;3.818866730E0;4.844676971E0
2.501432812E0;8.267408371E0;3.977841616E0;4.810027599E0
2.513345312E0;8.712681770E0;4.264054298E0;4.167615891E0
2.525256250E0;8.941156387E0;4.839486122E0;3.702144623E0
2.537175000E0;8.715890884E0;5.465167522E0;2.973052740E0
2.549079687E0;8.266929626E0;5.625176907E0;2.261198997E0
2.560990625E0;8.597185135E0;5.319734573E0;2.139065981E0
2.572903125E0;8.974061966E0;5.097590923E0;2.759566307E0
2.584814062E0;9.251520157E0;5.156143188E0;3.604709864E0
2.596745312E0;9.687984467E0;4.875399113E0;4.331005573E0
2.608645312E0;1.041944122E1;4.310262203E0;4.760937214E0
2.620550000E0;1.060146809E1;4.057645321E0;5.340075016E0
2.632460937E0;1.046905899E1;4.087572575E0;5.644991398E0
2.644373437E0;1.026358795E1;4.057712078E0;5.280315876E0
2.656284375E0;9.926944733E0;3.858802080E0;4.546866894E0
2.668195312E0;9.442607880E0;3.513864517E0;4.059685230E0
2.680115625E0;9.125528336E0;2.991401911E0;3.881824493E0
2.692018750E0;8.867108345E0;2.308240175E0;4.284730434E0
2.703929687E0;8.725151062E0;1.680969000E0;5.048844814E0
2.715878125E0;8.306625366E0;1.084017992E0;5.704156876E0
2.727754687E0;7.930247307E0;6.753468513E-1;5.841938496E0
2.739665625E0;8.293954849E0;5.817526579E-1;5.372722626E0
2.751582812E0;8.959725380E0;1.064979196E0;5.074156284E0
2.763487500E0;9.158405304E0;1.554555178E0;4.751781940E0
2.775400000E0;8.971082687E0;2.004713058E0;4.089909554E0
2.787310937E0;9.066008568E0;2.559593201E0;3.383294106E0
2.799221875E0;9.068690300E0;2.901782036E0;2.986632586E0
2.811134375E0;9.063450813E0;2.666776896E0;3.217222929E0
2.823045312E0;8.568110466E0;2.255941391E0;3.883318663E0
