"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)"
5.498308391E2;1.000736141E1;-1.804749370E-1;-1.324912906E0
5.498427516E2;9.991904259E0;-1.971864402E-1;-1.367089152E0
5.498546625E2;1.000761032E1;-1.959223151E-1;-1.326110005E0
5.498665813E2;1.000148010E1;-1.894196570E-1;-1.330084324E0
5.498784859E2;9.980957985E0;-1.826775968E-1;-1.323351979E0
5.498903969E2;9.969819069E0;-1.923980564E-1;-1.339086533E0
5.499023094E2;9.977519989E0;-2.293166369E-1;-1.340226173E0
5.499142203E2;9.978103638E0;-2.004617155E-1;-1.341796875E0
5.499261328E2;9.960290909E0;-1.891515106E-1;-1.330745220E0
5.499380438E2;9.998234749E0;-1.865370423E-1;-1.339843154E0
5.499499547E2;9.977366447E0;-1.697489023E-1;-1.346048951E0
5.499618672E2;9.997285843E0;-2.086594701E-1;-1.343405724E0
5.499737781E2;9.988073349E0;-1.962000430E-1;-1.326052666E0
5.499856906E2;1.000331974E1;-1.760696024E-1;-1.348720789E0
5.499976016E2;9.970767975E0;-2.095309645E-1;-1.337314844E0
5.500095125E2;9.975575447E0;-1.874564141E-1;-1.335600615E0
5.500214250E2;9.965423584E0;-1.733306348E-1;-1.324012637E0
5.500333375E2;9.956814766E0;-1.955583990E-1;-1.330390811E0
5.500452484E2;9.960462570E0;-1.726027876E-1;-1.347763181E0
5.500571609E2;9.958768845E0;-1.748054475E-1;-1.356832385E0
5.500690719E2;1.002076817E1;-1.889312416E-1;-1.352858067E0
5.500809828E2;9.994671822E0;-1.994848847E-1;-1.328734040E0
5.500928953E2;1.001112461E1;-1.761078984E-1;-1.340456009E0
5.501048125E2;1.000335789E1;-1.767208129E-1;-1.329758763E0
5.501167188E2;9.972950935E0;-2.172498554E-1;-1.346585155E0
5.501286297E2;9.989414215E0;-1.919766665E-1;-1.339680314E0
5.501405406E2;9.981723785E0;-2.017928958E-1;-1.366409183E0
5.501524531E2;9.989931107E0;-2.086115927E-1;-1.330256701E0
5.501643734E2;9.964331627E0;-1.966309994E-1;-1.343807936E0
5.501762766E2;9.984769821E0;-2.032198310E-1;-1.312970638E0
5.501881875E2;9.994441032E0;-2.083817422E-1;-1.321321607E0
5.502000984E2;9.985018730E0;-1.846504062E-1;-1.334681273E0
5.502120109E2;9.978113174E0;-1.922256649E-1;-1.317040801E0
5.502239219E2;9.975795746E0;-1.826871634E-1;-1.346805573E0
5.502358344E2;9.988656998E0;-1.928194314E-1;-1.347820640E0
5.502477453E2;1.001364326E1;-1.940261126E-1;-1.313008904E0
5.502596562E2;9.968125343E0;-1.941793412E-1;-1.361783624E0
5.502715688E2;9.953146935E0;-2.021663934E-1;-1.332325339E0
5.502834859E2;9.990027428E0;-2.075198144E-1;-1.337401152E0
5.502953922E2;9.985832214E0;-1.911913753E-1;-1.331415534E0
5.503073031E2;9.965012550E0;-1.975120753E-1;-1.334451437E0
5.503192141E2;9.980833054E0;-1.964011490E-1;-1.338052273E0
5.503311266E2;9.978151321E0;-1.660043597E-1;-1.317174792E0
5.503430375E2;1.003481770E1;-2.012949139E-1;-1.329145908E0
5.503549500E2;9.995026588E0;-1.807335019E-1;-1.316169262E0
5.503668609E2;1.000609684E1;-1.896590889E-1;-1.328590512E0
5.503787719E2;1.000949574E1;-2.169529945E-1;-1.318448663E0
5.503906844E2;9.999354362E0;-1.931833476E-1;-1.330869675E0
5.504025953E2;1.000411415E1;-1.687433273E-1;-1.347696185E0
5.504145078E2;1.001056004E1;-1.822370589E-1;-1.324185014E0
5.504264188E2;9.994144440E0;-1.794406325E-1;-1.301306009E0
5.504383297E2;9.967320442E0;-2.029708475E-1;-1.357550621E0
5.504502422E2;9.963393211E0;-1.793065518E-1;-1.335188866E0
5.504621531E2;9.975919724E0;-1.723442078E-1;-1.325296044E0
5.504740641E2;9.956441879E0;-1.986612827E-1;-1.333148956E0
5.504859766E2;9.964925766E0;-2.056523412E-1;-1.304562211E0
5.504978891E2;9.967626572E0;-1.920532882E-1;-1.337946892E0
5.505098000E2;9.971419334E0;-2.045893222E-1;-1.310135841E0
5.505217172E2;1.000495720E1;-1.936047226E-1;-1.330132365E0
5.505336266E2;1.000936222E1;-1.814613342E-1;-1.308009863E0
5.505455344E2;1.001931286E1;-1.572703272E-1;-1.323265791E0
5.505574469E2;9.979559898E0;-1.806664616E-1;-1.336041093E0
5.505693578E2;9.987748146E0;-2.125572264E-1;-1.334738731E0
5.505812688E2;9.999977112E0;-1.884045303E-1;-1.366955042E0
5.505931812E2;9.943865776E0;-1.609382331E-1;-1.331664562E0
5.506050938E2;9.979788780E0;-2.183990777E-1;-1.338904619E0
5.506170047E2;1.001049232E1;-1.993029267E-1;-1.367318988E0
5.506289172E2;9.979559898E0;-1.997530311E-1;-1.369559884E0
5.506408281E2;9.988216400E0;-1.984697431E-1;-1.311505318E0
5.506527391E2;9.980037689E0;-1.835203618E-1;-1.338962078E0
5.506646516E2;9.997851372E0;-1.980004758E-1;-1.329002142E0
5.506765625E2;9.977423668E0;-1.703330874E-1;-1.380352974E0
5.506884734E2;1.000212193E1;-1.982303262E-1;-1.329586387E0
5.507003875E2;9.977174759E0;-1.834054291E-1;-1.352178097E0
5.507122969E2;9.984807968E0;-1.728805304E-1;-1.354112506E0
5.507242094E2;9.954698563E0;-1.871212274E-1;-1.339354753E0
5.507361203E2;9.952869415E0;-1.997721791E-1;-1.352848530E0
5.507480312E2;9.977970123E0;-1.898410320E-1;-1.332737207E0
5.507599438E2;9.968009949E0;-2.010171860E-1;-1.345445514E0
5.507718547E2;9.987862587E0;-1.984793246E-1;-1.327977538E0
5.507837672E2;9.984080315E0;-2.066196203E-1;-1.327881694E0
5.507956781E2;9.991856575E0;-2.143480778E-1;-1.336271048E0
5.508075891E2;9.985965729E0;-1.882895976E-1;-1.342687488E0
5.508195016E2;9.984080315E0;-2.050298601E-1;-1.333254218E0
5.508314125E2;9.976111412E0;-1.954147518E-1;-1.337583065E0
5.508433250E2;1.000564671E1;-1.909519434E-1;-1.362061381E0
5.508552359E2;9.990160942E0;-1.667130589E-1;-1.341538191E0
5.508671469E2;9.981493950E0;-1.668950170E-1;-1.347571611E0
5.508790594E2;9.974148750E0;-1.842290312E-1;-1.354620099E0
5.508909719E2;9.949363708E0;-1.801014245E-1;-1.334499240E0
5.509028828E2;9.971457481E0;-1.817677915E-1;-1.347399235E0
5.509147938E2;9.978151321E0;-1.960180849E-1;-1.331204891E0
5.509267047E2;9.971055984E0;-1.844876111E-1;-1.342390656E0
5.509386500E2;9.964408875E0;-1.740393043E-1;-1.340685964E0
5.509505281E2;9.975642204E0;-1.848610938E-1;-1.339699507E0
5.509624406E2;9.975805283E0;-1.826871634E-1;-1.310710430E0
5.509743516E2;9.965357780E0;-1.829457432E-1;-1.333072424E0
5.509862625E2;9.963863373E0;-1.926183105E-1;-1.333072424E0
5.509981750E2;1.000878811E1;-1.702468842E-1;-1.362616777E0
5.510100859E2;9.985947609E0;-1.879544109E-1;-1.330860138E0
5.510219984E2;9.964274406E0;-1.827063113E-1;-1.307693839E0
5.510339094E2;9.967186928E0;-1.656404585E-1;-1.336587071E0
5.510458219E2;9.970566750E0;-1.931067407E-1;-1.317567468E0
5.510577328E2;9.987718582E0;-2.048095912E-1;-1.316801429E0
5.510696453E2;9.971026421E0;-2.046467960E-1;-1.300683618E0
5.510815563E2;1.000761890E1;-1.836352646E-1;-1.342179894E0
5.510934672E2;9.992305756E0;-2.029516846E-1;-1.347897172E0
5.511053797E2;9.983955383E0;-1.774294972E-1;-1.341155171E0
5.511173000E2;9.985708237E0;-1.984122843E-1;-1.336002827E0
5.511292031E2;9.963191986E0;-1.862497479E-1;-1.337697983E0
5.511411141E2;9.974225998E0;-1.581418216E-1;-1.324118018E0
5.511530266E2;9.966257095E0;-2.096554637E-1;-1.350712895E0
5.511649375E2;9.998368263E0;-1.853495240E-1;-1.361821890E0
5.511768562E2;1.000005341E1;-2.159857154E-1;-1.347696185E0
5.511887609E2;9.978458405E0;-1.966405809E-1;-1.353624105E0
5.512006719E2;9.964676857E0;-1.989390105E-1;-1.343472719E0
5.512125844E2;9.982221603E0;-2.233023942E-1;-1.346795917E0
5.512244953E2;9.951211929E0;-2.137734890E-1;-1.328820229E0
5.512364063E2;9.973075867E0;-2.090329528E-1;-1.347360969E0
5.512483188E2;9.992871284E0;-1.757439822E-1;-1.342946053E0
5.512602297E2;1.000739956E1;-2.049915493E-1;-1.328226447E0
5.512721422E2;9.995686531E0;-1.804366112E-1;-1.316743851E0
5.512840531E2;9.979252815E0;-1.780041009E-1;-1.340245366E0
5.512959656E2;9.993839264E0;-1.858475208E-1;-1.323706150E0
5.513078766E2;9.958040237E0;-2.105269432E-1;-1.331195354E0
5.513197875E2;9.955885887E0;-1.863359362E-1;-1.341452003E0
5.513317000E2;9.960175514E0;-2.274491638E-1;-1.315997005E0
5.513436109E2;9.973775864E0;-2.011320889E-1;-1.345033765E0
5.513555219E2;9.966304779E0;-2.026739717E-1;-1.322825193E0
5.513674359E2;9.979530334E0;-1.943995953E-1;-1.342064977E0
5.513793453E2;9.969819069E0;-1.871691197E-1;-1.338770509E0
5.513912578E2;1.000671864E1;-1.858666688E-1;-1.346901298E0
5.514031688E2;9.999230385E0;-1.929439306E-1;-1.326541066E0
5.514150813E2;9.976179123E0;-2.043307424E-1;-1.348347425E0
5.514269922E2;9.994911194E0;-1.943134218E-1;-1.342179894E0
5.514389031E2;9.974809647E0;-1.933269948E-1;-1.339278102E0
5.514508156E2;9.967702866E0;-1.917851269E-1;-1.312386513E0
