,member,label,position,sample_nr,Mean Gyroscope x (rad/s),Mean Gyroscope y (rad/s),Mean Gyroscope z (rad/s),Mean Acceleration x (m/s^2),Mean Acceleration y (m/s^2),Mean Acceleration z (m/s^2),Mean Linear Acceleration x (m/s^2),Mean Linear Acceleration y (m/s^2),Mean Linear Acceleration z (m/s^2),Mean Velocity (m/s),Mean Absolute Gyroscope x (rad/s),Mean Absolute Gyroscope y (rad/s),Mean Absolute Gyroscope z (rad/s),Mean Absolute Acceleration x (m/s^2),Mean Absolute Acceleration y (m/s^2),Mean Absolute Acceleration z (m/s^2),Mean Absolute Linear Acceleration x (m/s^2),Mean Absolute Linear Acceleration y (m/s^2),Mean Absolute Linear Acceleration z (m/s^2),Mean Absolute Velocity (m/s),Mean Square Gyroscope x (rad/s),Mean Square Gyroscope y (rad/s),Mean Square Gyroscope z (rad/s),Mean Square Acceleration x (m/s^2),Mean Square Acceleration y (m/s^2),Mean Square Acceleration z (m/s^2),Mean Square Linear Acceleration x (m/s^2),Mean Square Linear Acceleration y (m/s^2),Mean Square Linear Acceleration z (m/s^2),Mean Square Velocity (m/s),Variance Gyroscope x (rad/s),Variance Gyroscope y (rad/s),Variance Gyroscope z (rad/s),Variance Acceleration x (m/s^2),Variance Acceleration y (m/s^2),Variance Acceleration z (m/s^2),Variance Linear Acceleration x (m/s^2),Variance Linear Acceleration y (m/s^2),Variance Linear Acceleration z (m/s^2),Variance Velocity (m/s),Minimum Gyroscope x (rad/s),Minimum Gyroscope y (rad/s),Minimum Gyroscope z (rad/s),Minimum Acceleration x (m/s^2),Minimum Acceleration y (m/s^2),Minimum Acceleration z (m/s^2),Minimum Linear Acceleration x (m/s^2),Minimum Linear Acceleration y (m/s^2),Minimum Linear Acceleration z (m/s^2),Minimum Velocity (m/s),Maximum Gyroscope x (rad/s),Maximum Gyroscope y (rad/s),Maximum Gyroscope z (rad/s),Maximum Acceleration x (m/s^2),Maximum Acceleration y (m/s^2),Maximum Acceleration z (m/s^2),Maximum Linear Acceleration x (m/s^2),Maximum Linear Acceleration y (m/s^2),Maximum Linear Acceleration z (m/s^2),Maximum Velocity (m/s)
222,jak,gehen,w,21.0,0.002420813827348815,0.032710129553839326,-0.00846017190080595,5.420203745936905,8.356084857075002,0.2602140047540612,0.1145589258324683,0.1259777782978175,-0.16047797061528166,1.5088016628999998,0.3343054337564668,0.6703751452356118,0.16888784445465627,5.4210188918123094,8.356084857075002,1.8581482966978253,1.7423072987433823,2.0652308936178176,1.9301755459680188,1.5088016628999998,0.17197745920971014,0.8271191167133667,0.04613630850180401,33.90892278569243,75.99843596976226,6.341749035803065,4.604438136568987,6.209515220236524,6.375538256460147,2.2765255951401415,0.1719715988701233,0.8260491641379378,0.046064733993212786,4.530314138223962,6.1742818311239915,6.274037707532921,4.591314389081098,6.193644819611669,6.34978507740735,4.3137170336617225e-05,-1.014612198,-3.2652840610000005,-0.742061615,-0.2852356136,3.462034941,-7.684429646,-5.1757998469999995,-4.714299679,-7.651899815,1.497621417,1.271193147,3.827419758,0.5333900452,11.67332363,13.8091526,7.325864792000001,6.3670997620000005,5.920000076,6.007799625,1.5214320419999998
223,jak,gehen,w,22.0,0.009887675225738968,-0.008272299117479159,-0.01399907970021454,5.225209949664006,8.505732617849814,0.03680449255610351,0.06771507659972208,0.17992340840768734,-0.2283218211543954,1.3556338547000002,0.33850313258094894,0.737315754367592,0.19490343393017212,5.230042504667818,8.505732617849814,1.9632042173519408,1.7475971797949204,2.179426138427903,2.003743995606617,1.3556338547000002,0.18416958577511333,0.9001534720117288,0.06162875120388436,31.968967869659963,78.87725945885035,6.856244881507672,4.698094469540879,6.625170876526744,7.165378627237908,1.849550889378471,0.18407181965374386,0.9000850410790406,0.061432776971431416,4.666148851592281,6.529772092496024,6.85489031083534,4.693509137941977,6.592798443633697,7.113247773222655,0.011807741369690124,-1.032711267,-2.5423862930000003,-0.9060178399,-0.922131598,3.3725106719999998,-8.521126747,-5.308799744,-4.836800098,-9.126899718999999,1.1312127109999999,1.301003337,3.1226208210000004,0.6004630923,11.03348732,14.00453854,6.93902874,6.000400066,5.706899643,6.37019968,1.519768834
224,jak,gehen,w,23.0,-0.001636266801344055,0.012341077769222627,-0.008721264649134523,5.2829033992580845,8.50463936608214,0.27898981970330966,0.10720119024471371,0.18156858915454865,-0.11555447309402586,1.4628525376999997,0.34048167630475484,0.5999168062190907,0.18225681691702533,5.283053413097298,8.50463936608214,1.9525130674248818,1.7055717254521447,2.045559392726369,1.9826279774818518,1.4628525376999997,0.18118048254658625,0.5667171298292154,0.056213665242356214,32.61942417994218,78.36515961693355,6.830918837598736,4.722394315919981,6.098902445696316,6.951532477543039,2.1400297588310755,0.18117780517754103,0.5665648276287094,0.05613760478527597,4.71035585404953,6.036268869819418,6.753083518100636,4.710902220730105,6.065935293128745,6.938179641290989,9.221177574596432e-05,-1.088073134,-2.102685452,-0.9709615706999999,-0.06300581247,3.7972996230000002,-9.052916527,-4.8343997,-4.325999737,-8.051599503,1.445350885,1.303132653,2.232572794,0.6505016685,10.62076473,14.3462677,6.902952671,5.636499882000001,6.026099682000001,6.426099777,1.475153327
225,jak,gehen,w,24.0,-0.004083488012698448,-0.002418623520973746,-0.008170783068201438,5.258566656169611,8.449069744324207,0.06304767930215761,0.0656855160470775,0.12714265457661914,-0.15760217588234526,1.4284806013,0.31294389880833495,0.5884968553074692,0.17829411952383944,5.258566656169611,8.449069744324207,1.8605818104934089,1.5840287295245787,2.0210477621496263,1.9609025346163524,1.4284806013,0.15455728493864423,0.6019061989736905,0.05089937449406949,31.589475888958738,77.15853992391845,6.446718270256861,4.006081641714181,5.776226488073953,6.890339414337286,2.0548656885824332,0.15454061006429431,0.6019003492339553,0.05083261279812197,3.9369526115799216,5.7717603794639265,6.4427432603914605,4.001767054695813,5.760061233461157,6.865500968494437,0.014308860292023445,-0.8932420611,-2.9799578189999996,-0.9113411306999999,0.2392860949,3.520884275,-9.826043129,-4.804800033999999,-4.664700031000001,-10.27779961,1.123175144,1.24564147,2.457214117,0.5280668139,10.50256824,14.42588902,6.836375237,5.69299984,6.167500018999999,6.46639967,1.5014102459999998
226,jak,gehen,w,25.0,0.01725494845516904,0.0039873724354619125,-0.01013699663121427,5.2029319169312735,8.580195679596434,0.1135709909513874,0.14271884736125015,0.1784365083704523,-0.15381150091240484,1.424285698,0.3377148517982156,0.5890941238354638,0.19441031321174312,5.205562574563179,8.580195679596434,2.0131882834650363,1.7801120591185517,2.249326134182367,2.07180273006503,1.424285698,0.17001147153322546,0.6129137621792176,0.06826158336688329,31.956530165417004,80.55266605031669,7.639414278142612,4.913559388242898,7.012007441181976,8.005309122178323,2.0352314328029584,0.16971373828703493,0.6128978630402785,0.06815882466618213,4.88602963319485,6.932908150151553,7.626515908156941,4.893190718850776,6.980167853662531,7.981651144365407,0.006641683275610928,-0.8570439219,-2.153788567,-1.233930349,-0.5631449819,3.291328192,-9.374592781,-5.258899689,-5.045399666000001,-9.223400116,1.240226865,1.139176369,2.81280756,0.6366612315,11.83445358,14.89731598,8.485338211,7.259999752000001,6.096099853999999,7.4559998510000005,1.491076708
227,jak,gehen,w,26.0,-0.006334608900228839,0.001166165783262225,-0.012363400566799757,5.2401847748692365,8.435581317787843,0.24146148121806763,0.03636023987792841,0.13498170346136393,-0.17620675811021222,1.4894853948999998,0.3418734706091906,0.6384745349011374,0.165498006103098,5.2401847748692365,8.435581317787843,1.796324780902243,1.708768544114397,2.1052572004702705,1.8768591975309696,1.4894853948999998,0.1813370131382843,0.6832245388542811,0.048813079557108056,31.79172268971211,77.29506115593601,6.274859920667965,4.440937222518816,6.2040329482192345,6.411217696994918,2.21867301440803,0.18129688586836556,0.6832231789116473,0.048660225883533005,4.3321862149405925,6.136028986924672,6.2165562737559545,4.439615155474842,6.18581288794991,6.380168875391202,0.00010627278762146044,-1.132788539,-2.299645901,-0.976284802,0.152491495,3.9504807,-8.323672295,-5.022200108,-4.461800098,-8.343400002000001,1.4727839230000002,1.094461083,2.9363069530000003,0.5844933391,10.97731972,14.62048912,9.382034302000001,5.539199829,5.555099964,7.991699696,1.50532341
228,jak,gehen,w,27.0,-0.0005893603408892867,0.01051469390686785,-0.01383665849544762,5.23747955814369,8.57270682223452,-0.015008960957385768,0.10291864806225591,0.2163434477557778,-0.1361601138069583,1.5075783609999998,0.3321545844922662,0.5998318886597501,0.17754953913835497,5.23747955814369,8.57270682223452,1.8781976209662086,1.6921705939098894,2.2466318809522097,1.9791188006657707,1.5075783609999998,0.17812778602801138,0.6025911470402305,0.05023777845086532,31.525506404773154,80.27192880506998,6.56412734339519,4.176894301673448,6.834641221938896,6.995815632359342,2.2728031453592052,0.17812743868240005,0.6024805882522757,0.05004632533254562,4.094314282800111,6.780626545083627,6.563902074486167,4.16630205355449,6.787836734552042,6.977276055767415,1.0630803759363417e-05,-1.050810337,-2.512575865,-0.8655611276999999,0.3942005336,3.833318233,-8.338975906,-4.546299933999999,-4.563299656,-8.411700248999999,1.501226068,1.180697799,2.111202717,0.49293333289999997,9.826972008,13.84763145,6.276304245,5.022799968999999,5.120299816,6.4331998829999995,1.513355374
229,jak,gehen,w,28.0,0.0028729079744279074,0.008677094676119193,-0.007500775932333737,5.164873071350454,8.502837221811683,0.09026913391023086,0.0679710333269226,0.12705098832435888,-0.16724126599217673,1.3739724515,0.3402466732841618,0.6064043072991652,0.16773136195718738,5.167875988111764,8.502837221811683,1.855538870113319,1.7644396363404273,2.252562440351634,1.943831300415111,1.3739724515,0.17793149330641292,0.6108505446327033,0.04675413160927378,31.362970336934197,79.16032925785872,6.3898012011300755,4.73360661264034,6.89008656478628,6.776029858144075,1.9039101363784585,0.1779232397061836,0.610775252660685,0.04669786996968669,4.687056493773148,6.862088437232464,6.381652684593178,4.728986551268808,6.873944611152084,6.74806021709341,0.016109838897539162,-1.017806172,-2.488089085,-0.7825183868000001,-0.6493458152,3.549394608,-8.778446198,-5.649399757,-4.772299767,-8.660900116,1.121232271,1.160469413,2.56900239,0.6611481905,10.5103159,14.96051407,6.241435051,5.371999741000001,6.384899616,5.711899757,1.503155351
230,jak,gehen,w,29.0,0.004989917244526199,-0.0030241139042261832,-0.009600869171238096,5.344162294830913,8.50830611387618,0.19935739016393805,0.12045237863696819,0.21359423723334114,-0.16912678445194707,1.4776961922000003,0.3349683051783347,0.6683877988093755,0.16661912409827861,5.344310621326485,8.50830611387618,1.8225425715558279,1.7101019440906355,2.230265218208461,1.9079945918578913,1.4776961922000003,0.1740849609052273,0.7545511027636637,0.047506258517861465,33.0138068317138,79.24025127014389,6.115519965756905,4.600768881763288,6.90771505020011,6.3813370416601805,2.1841046772568697,0.1740600616311202,0.7545419574987576,0.04741408182901822,4.453736198221476,6.848978342720933,6.075776596743921,4.58626010624399,6.86209255202082,6.352733172441124,0.0005186408144906197,-0.9507331848,-2.391205788,-0.9017592669,-0.06229712813999999,3.2237639430000002,-7.970977306,-4.843699932,-5.039199829,-8.25249958,1.436838031,1.347847939,3.685821295,0.4343775511,11.08638954,14.33403778,6.412515162999999,6.285899639,6.034999847000001,6.234499931,1.504524231
231,jak,gehen,w,30.0,0.005525017577159731,0.0002804403427842575,-0.012133720204417149,5.178396022055297,8.5454604688522,0.0222047101566628,0.08767037463772771,0.17018727239657658,-0.2787832908612426,1.5030452727,0.3239228732265388,0.5731209608689194,0.16570230731493954,5.178396022055297,8.5454604688522,1.8165773048884124,1.7431927978345603,2.2750416927235824,1.9049772854408427,1.5030452727,0.16333196374376435,0.537939361691718,0.04849113438226607,31.26407671137422,79.94944994640956,6.1187156660865165,4.537367064890788,6.9698753891887675,6.64503562346012,2.259221330877308,0.16330143792453625,0.5379392830449321,0.048343907216267065,4.448291350136068,6.924555321693794,6.118222616933378,4.529680970301665,6.940911681502978,6.56731550019669,7.623909149020941e-05,-1.006095052,-2.278352737,-1.040163875,0.2953583002,3.638698339,-8.813382149,-4.708699703,-4.627299786,-8.608399391,1.488371134,1.189214945,2.167629004,0.538713336,11.73426914,13.6030302,6.684783459,6.698299885,5.2669000630000005,6.250400066,1.5148366690000001
232,jak,gehen,w,31.0,0.0015995107564559389,0.013239693318197616,-0.014150984152392843,5.199665148739407,8.512593329527382,0.06404142832862392,0.08121904618753967,0.15867459677990092,-0.19400496072827547,1.5141470789,0.3355855494903262,0.6150741380237449,0.16738719381460246,5.199665148739407,8.512593329527382,1.804679077967805,1.7194563040723083,2.236975344474029,1.8946088742531837,1.5141470789,0.17883559622310008,0.6561893441482514,0.049934288991730476,31.357848325539337,79.49098096657079,6.203975501574604,4.377020597354277,7.081275236161775,6.597711618058247,2.2926852045396466,0.17883303778843967,0.6560140546690917,0.049734038639249224,4.321330666524173,7.026735772656731,6.199874197032226,4.370424063890662,7.0560976084985105,6.560073693271069,4.3827998243604245e-05,-1.0912671090000001,-2.468925238,-1.192408919,0.393846184,3.533621311,-11.19662762,-4.376499653,-4.727999687,-10.6062994,1.502842188,1.362753034,3.075776339,0.5461658835000001,10.96076107,14.99931908,6.93732357,5.704499722,6.303099632,6.433099747000001,1.52571404
233,jak,gehen,w,32.0,-0.00012181902235160702,0.0010227756603277795,-0.010442207315842675,5.255851996980584,8.550207808298808,0.08131966527697618,0.12720376953972212,0.19428213781611106,-0.24326546735559157,1.3614867331,0.36881586213469136,0.5749672869143347,0.1898415836086488,5.260228802882489,8.550207808298808,1.8963147931553943,1.8396231682984916,2.4039678034779763,2.037786850183862,1.3614867331,0.21482021054749192,0.5204286799182405,0.061530154501436625,32.87710939029213,80.89193567658866,6.717614574399076,5.319409647907678,7.872285917663603,7.245190229927344,1.868663248497289,0.2148201957076176,0.5204276338481899,0.061421114807809665,5.253129176127401,7.78588211149474,6.71100168643833,5.303228848922556,7.834540368589198,7.186012142319615,0.015017124089978415,-1.072103381,-2.235766649,-1.048681021,-0.6524678468999999,2.858945131,-9.646775246,-5.668200016,-5.251299858,-9.643099785,1.11712575,1.4638949630000002,2.30071044,0.6920230389,12.01779079,15.48761272,6.830245495,7.122299671,7.060599804,6.727599621,1.5130046609999999
234,jak,gehen,w,33.0,-0.005429719785936903,0.004768115175707144,-0.014407007245550014,5.185384130189464,8.553810070753277,0.08861089338205368,0.11579900184717709,0.1619528775746144,-0.2970184764958131,1.4892682433,0.36095465801695265,0.5799609409616566,0.20464743814478384,5.188208317992088,8.553810070753277,1.906623114129613,1.934571122471549,2.387158393323319,2.0282168425196145,1.4892682433,0.20316040432481167,0.5582546125484931,0.07125733049387516,32.6565175588479,80.92131570521725,6.640043921012945,5.750217076804796,7.848797166157231,7.085744117872997,2.2180717337351146,0.20313092246785794,0.5582318776261646,0.07104976863610186,5.768308981227165,7.753648978697068,6.632192030586983,5.7368076679759925,7.822568431602537,6.997524142493112,0.00015183323324690934,-1.0295174120000001,-2.2602536680000003,-1.047616482,-0.7017788291,2.638592243,-7.647827147999999,-5.636699677,-5.616999626,-7.60229969,1.46456337,1.258417249,2.474248648,0.7942295074,12.82235718,14.86180592,8.706686974,7.4645996089999995,6.550299644,7.096099853999999,1.507774115
235,jak,gehen,w,34.0,0.010911719365001194,0.014190692928777103,-0.01267936966453277,5.160877661613746,8.533325490758328,0.2780623536697438,0.09687618989904158,0.15309562911625388,-0.21124185871334547,1.5188431142999999,0.379478866937219,0.6306019549425618,0.1963551155970125,5.170661669530036,8.533325490758328,2.031661308188841,1.8701737596061958,2.3784824841052474,2.1438997450962973,1.5188431142999999,0.22215664609470115,0.6108880347921236,0.06480167572619866,32.17664943238166,80.38129838516764,7.653324027592259,5.593761791115026,7.680058356593179,8.093497437974518,2.3069606486211147,0.2220375804751998,0.6106866590263246,0.06464090931110876,5.541991194237875,7.563654453941737,7.576005355063922,5.584376794945673,7.656620084938672,8.048874315101848,7.624276459145004e-05,-1.1306592229999999,-2.211279869,-1.046551824,-0.7888990641,3.350618124,-7.882861137000001,-5.547100067000001,-5.088900089,-7.424699782999999,1.5039178130000002,1.207314014,2.035612345,0.6984109282,11.6444397,14.74854088,7.158988953,5.937699795,6.166699886,6.553899765,1.531362295
236,jak,gehen,w,35.0,0.004479137654115474,0.0010076165053678518,-0.009386671453350015,5.282997406711848,8.528821138181168,0.3249229427716698,0.20734622671098804,0.1633091194862222,-0.21928531093844528,1.488489914,0.3427161752320904,0.6342264478479668,0.19570563821382891,5.290275939649512,8.528821138181168,2.014650415084372,1.7485791210811883,2.157039230322673,2.075087644116026,1.488489914,0.18334707916723708,0.6878896022956237,0.06500702355552058,32.62304686235724,79.14164243088617,7.534536552937689,4.77242580788435,6.484776884748371,7.71339683635028,2.2156134140602415,0.18332701649311262,0.6878885870046028,0.06491891395454755,4.7129852630331195,6.400852423800309,7.428961634198282,4.729433350153063,6.45810701624099,7.665310788756909,1.1189980514403795e-05,-1.057198286,-2.4082403180000003,-1.0369699,-0.9586191773,3.238272667,-9.539446831000001,-5.70359993,-4.951600075,-9.684000015,1.4812614919999998,1.279710293,4.20111227,0.8282983303,11.39966583,15.01668167,7.239337921000001,6.700199604,6.559799671,6.547499657,1.4932947159999999
237,jak,gehen,w,36.0,0.008828099735045293,0.0017955664664934508,-0.009528561601917774,5.162737252113329,8.550754403513114,0.04080773454365241,0.09291150583375873,0.16726964028833927,-0.23887578516021643,1.5224699378,0.319817813206739,0.6336550546157532,0.1682313293261778,5.162737252113329,8.550754403513114,1.9207251666134064,1.6208622596725695,2.134273160583534,1.9862070983024893,1.5224699378,0.16467920049259052,0.7384042012584345,0.051278308865725666,30.773311555047908,79.50175559541617,6.78373510926293,4.239360455367952,6.4612550308278545,7.099764182536775,2.318420385139526,0.16460126514765858,0.7384009771994977,0.05118751537952414,4.119455620689172,6.386354726217563,6.782069838064341,4.230727907451653,6.43327589826567,7.042702541800858,0.000505673634790384,-0.9975778461,-3.1013278960000004,-1.082749963,0.5240524411,3.8414776330000002,-8.005300522,-4.38599968,-4.609899998,-8.290499687,1.4852429630000001,1.274387002,2.657368422,0.6366612315,10.53342438,14.59723759,7.450947285,5.612699986,5.890699862999999,6.592999935,1.5457750559999999
238,jak,gehen,w,37.0,-0.009277671784730969,0.026452771382016644,-0.006822637502914292,5.227485433094278,8.481872920643632,0.3641965912665319,0.11007136871635187,0.13414114716182096,-0.17900158983624476,1.4426928758,0.30854595305984595,0.6351161915040663,0.15927810258796918,5.227485433094278,8.481872920643632,1.876179473285066,1.629066165427445,2.072457198263984,1.9649081018232413,1.4426928758,0.14987900546775662,0.6892584117801211,0.04273983922431555,31.426306684653195,77.96131385932293,6.4581430842251955,4.1546695894290036,6.057784798978151,6.59333911226595,2.101254376299516,0.14979293027401142,0.6885586626663323,0.04269329084181941,4.099702731440337,6.019145617375284,6.325503927135033,4.1425538832179125,6.039790951616258,6.561297543102046,0.019891642415441446,-0.9922545551999999,-2.7723507880000002,-0.7867769599,0.453222394,3.730242968,-8.332645416,-4.513299942,-4.781099796,-8.301300049,1.144667864,1.140241027,3.00338006,0.6111095548,10.87779713,13.99684811,8.044010162000001,5.932199955,5.59649992,6.391699791000001,1.5420737269999998
239,jak,gehen,w,38.0,-0.0008781149094219446,-0.02603762834952444,-0.01395212879058047,5.334685954336347,8.502555395648809,0.11579737470914148,0.11444503763813087,0.2051095210616866,-0.239661106181631,1.4544586538000002,0.3187886926752991,0.588911801958919,0.16491936447608022,5.334685954336347,8.502555395648809,1.9137334034452536,1.705839835728605,2.013315423269623,1.9916737604239247,1.4544586538000002,0.1603305615417917,0.5809992933902274,0.04611454874897144,33.07153403760777,78.00921775832128,6.435322078173028,4.659393821651496,5.814547239356771,6.612096255733403,2.1188029501684786,0.16032979045599763,0.5803213353001601,0.04591988685118252,4.612659806214274,5.715769502244662,6.421913046183491,4.646296155011503,5.772477323726618,6.554658809917195,0.003352974554770023,-1.015676856,-2.483830452,-1.1306592229999999,0.07973649353,3.67722559,-8.265224457,-5.012000083999999,-4.51970005,-8.843699455,1.329540372,1.0806206459999999,2.153788567,0.7750658393000001,12.13467598,14.00075531,7.147994518,6.52889967,5.651000023,6.127099991000001,1.522672176
240,jak,gehen,w,39.0,0.009716206308858338,0.0174387282445167,-0.01550841390785715,5.276449818983782,8.482529043138259,0.1384278141813014,0.1491307506294365,0.13865396371821032,-0.2269005930717777,1.5186653495000002,0.3711778415808858,0.6382264927187368,0.18066364322321193,5.276811226454819,8.482529043138259,2.0118420979144367,1.7160021371685226,2.0300070883140537,2.0782310978147316,1.5186653495000002,0.2420251222324259,0.6448854282634253,0.054355116164697265,32.46392513096668,77.80652468487337,6.953349041864272,4.709671358610609,5.96848371474779,7.127224087831968,2.306365551035843,0.24193071756738935,0.6445813190206383,0.054114605262759845,4.623002438712708,5.853225717189345,6.934186782125268,4.6874313778273216,5.9492587930930165,7.075740208695638,2.1107263886123005e-05,-1.5480023619999999,-2.18679285,-0.8730136752,-0.1516104341,3.49958539,-7.914828777,-4.8531999589999995,-4.712899685,-7.686699867000001,1.5102612969999998,1.237124324,2.4210159780000002,0.6792472601,11.74979401,14.85139561,7.36471796,6.401899815,6.765999794,6.747799873,1.5263704059999998
241,jak,gehen,w,40.0,0.010458703169812887,0.006217865360592389,-0.012232698626855764,5.205844049615438,8.518603031973807,-0.01712459319678296,0.11709224573330022,0.1457425402534196,-0.2059874729352534,1.4946042181,0.33723418125073146,0.49006931411500226,0.17103952043765216,5.205844049615438,8.518603031973807,1.968652564227133,1.6488504555150107,1.8208252042353288,2.000455817887279,1.4946042181,0.1963220123374858,0.39318771251041185,0.04693838944417762,31.473238591439067,77.64738425187107,6.863976565843751,4.414970820206315,5.150486332086354,6.885248371073089,2.233926873628853,0.19621262786549137,0.393149050660769,0.046788750528482116,4.372426322522561,5.080786635517726,6.863683314151594,4.401260226195444,5.129245444046838,6.8428175320668325,8.510486654060639e-05,-1.082749963,-2.299645901,-0.8059406876999999,0.01815762557,4.195800304,-9.285346985,-4.844199657,-4.22300005,-8.694600105,1.4876823430000001,1.19773221,1.402145147,0.7197039723,11.0848093,14.39626789,6.6827626229999995,6.517399788,6.13049984,5.792599677999999,1.514197588
242,jak,gehen,w,41.0,-0.006239614360369039,0.01351726247818334,-0.011154752410317886,5.2715090340596005,8.494930140668654,-0.02911997195971629,0.10983531439506954,0.15544304818890878,-0.2324742048396371,1.4883809685999998,0.3525198347212511,0.5241567598047704,0.1646900782625276,5.2715090340596005,8.494930140668654,1.9527645379899823,1.6049940079733638,1.855598562296647,2.002844001589411,1.4883809685999998,0.21621912584290506,0.468804192329002,0.0428463006084279,31.832755397211738,77.2664388410892,6.719417019644285,4.049004771765412,5.188479760141416,6.927346459492017,2.2152992831864395,0.2161801930555387,0.4686214759440978,0.04272187210709237,4.043947901039821,5.102600746248481,6.718569046877349,4.036940975477146,5.164317218911161,6.873302203576201,2.137549576532209e-05,-1.259481907,-2.343296528,-0.6366612315,0.3848344088,3.972689152,-7.817786694,-4.4779000280000005,-4.288099766,-7.675899982000001,1.481630802,1.355300546,2.01431942,0.6664714217000001,11.34348869,14.50158405,7.462238312,5.951299667000001,6.393300056,6.220599651000001,1.4951316119999998
243,jak,gehen,w,42.0,0.007299195596011905,0.0007173727537202423,-0.015597134850946428,5.226610384247858,8.574349183679766,-0.1758246968411227,0.1289488062599782,0.20277340603183341,-0.17114126527018647,1.4645678997,0.314790637177077,0.5044391731007121,0.16423253174569893,5.226610384247858,8.574349183679766,1.8476386823051598,1.5012428197881975,1.770236463623659,1.8865364642701627,1.4645678997,0.16797166134136804,0.4239107922064507,0.04160062455795446,30.75696455720522,78.19444076949976,5.986489439012239,3.445945680883136,4.73209415774669,6.206996440565314,2.1497148769850147,0.16791838308501933,0.4239102775827832,0.041357353942395834,3.4395084484776866,4.674976845830035,5.955575114992954,3.4293178862472655,4.690977103552934,6.177707107887038,0.0047557441533451995,-0.9507331848,-2.2038271430000003,-0.6494370103,0.7066725492,3.964012623,-9.004353522999999,-4.294199944,-4.341499805,-7.795099735,1.25844121,1.288227558,1.5618427990000001,0.483351469,10.06651688,14.84366703,6.631756782999999,5.217199802,6.160699844,6.42509985,1.498092294
244,jak,gehen,w,43.0,0.005311833854083443,0.00721780008811442,-0.001274027754415968,5.238783687970321,8.473895681076286,-0.2018038076336657,0.09685595091476186,0.1221622998131429,-0.1757438491338516,1.3710544705,0.3485024757189474,0.45488127093708863,0.17653154514533395,5.238783687970321,8.473895681076286,1.8595483341345012,1.5320602779327401,1.704422578162547,1.8897807041201145,1.3710544705,0.21314043062085172,0.3388770340341148,0.046175568473601006,31.07257667539248,76.25135752924554,5.793059948983541,3.5985438776760406,4.497824993432353,6.152087320247913,1.894354321571436,0.21311221504195804,0.33882493739600245,0.04617394532688182,3.627722146048547,4.444449515482415,5.752335172208096,3.5891628024484348,4.482901365936721,6.121201419739533,0.014563960493401256,-1.216895938,-2.010060787,-0.6536956429,0.5922775865,4.054255008999999,-8.570256233,-4.1210999489999995,-4.331399918,-7.654099941,1.103151083,1.3946926590000002,1.572489262,0.5536184311,10.13062382,14.05307293,5.674947738999999,4.582399845,5.780600071,6.050899982000001,1.491948605
245,jak,gehen,w,44.0,-0.00921556692680357,0.0014816387631964277,-0.006557741979595238,5.285159005485005,8.51936073646547,0.06738370736816546,0.14022802804109538,0.1796815065364037,-0.20271470282521187,1.4913617611999999,0.3598887397156952,0.4637859871366554,0.18744192013001937,5.285159005485005,8.51936073646547,1.8609945306960938,1.6213492659196254,1.8416643668803627,1.923342496089503,1.4913617611999999,0.2152683188556885,0.3604210142689186,0.050805076585905794,32.00853118548026,77.66937382805098,5.8514841050323545,4.0656750234399155,5.19128372811694,6.272794492997076,2.2242107486075007,0.21518339218190624,0.3604188190154939,0.05076207260603484,4.075625472221039,5.089866470021425,5.846943541013675,4.0460111235916205,5.158998284325755,6.231701242255567,5.084583793457451e-05,-1.033775926,-2.13994813,-0.7409969568000001,0.8171985149,4.061083317,-7.520704746,-4.249000072,-4.157799721,-7.607800007000001,1.480507851,1.184956431,2.1495299340000003,0.7026695609,10.34409046,14.02472591,6.408684254,5.2241997719999995,5.684099674,5.55919981,1.502265573
246,jak,gehen,w,45.0,0.0013463583732133677,0.0006002145936757984,-0.011552540394094176,5.219502650137412,8.515402346027415,0.11110511865185702,0.09185099089627793,0.15843770023357148,-0.20484939910911512,1.3596772075,0.3909730353473599,0.5193783016675683,0.19260155482883334,5.219502650137412,8.515402346027415,2.0019272457889543,1.7881013456248744,2.1170697903748406,2.036531890212844,1.3596772075,0.2587682608608807,0.4304526106228653,0.058557257296242504,32.051579729709715,78.76491264749994,6.969632008591877,4.828324962042514,6.374743169222889,7.231330942139482,1.8650585928305674,0.2587664481800112,0.4304522503653063,0.05842379610668539,4.80837181491818,6.2528355327708365,6.957287661201227,4.8198883575138876,6.349640664367585,7.189367665824121,0.016336484235569625,-1.182827115,-1.9823799130000002,-0.9134704470999999,0.07558973879,3.198069334,-8.595787048,-4.814799786,-5.075500011,-8.762899399,1.10861969,1.365947008,1.487317204,0.7260918617000001,11.84922981,13.65328884,7.223095894,6.539899826,5.343100071,6.51609993,1.495018125
