"Time (s)";"Latitude (°)";"Longitude (°)";"Height (m)";"Velocity (m/s)";"Direction (°)";"Horizontal Accuracy (m)";"Vertical Accuracy (m)"
1.082047971E2;5.095620290E1;6.973312609E0;5.626774055E1;3.100000024E-1;2.763999939E2;2.500000000E0;1.000000000E2
1.092232705E2;5.095619825E1;6.973308669E0;5.626773347E1;3.199999928E-1;2.518000031E2;2.500000000E0;1.000000000E2
1.102151320E2;5.095619615E1;6.973311603E0;5.626772702E1;7.599999905E-1;1.791000061E2;3.000000000E0;1.000000000E2
1.112118654E2;5.095618764E1;6.973315291E0;5.626770654E1;8.399999738E-1;1.473999939E2;3.000000000E0;1.000000000E2
1.122352211E2;5.095617855E1;6.973321578E0;5.626768303E1;7.799999714E-1;1.418000031E2;3.000000000E0;1.000000000E2
1.132374144E2;5.095617402E1;6.973325852E0;5.626767053E1;5.699999928E-1;1.133000031E2;3.000000000E0;1.000000000E2
1.142238306E2;5.095617549E1;6.973333480E0;5.626766835E1;7.999999523E-1;6.730000305E1;3.000000000E0;1.000000000E2
1.152255682E2;5.095618081E1;6.973341024E0;5.626767435E1;7.400000095E-1;3.950000000E1;3.000000000E0;1.000000000E2
1.162240902E2;5.095618907E1;6.973342700E0;5.526769060E1;9.399999976E-1;3.587000122E2;3.000000000E0;1.000000000E2
1.172110761E2;5.095620022E1;6.973334067E0;5.526772006E1;7.799999714E-1;3.275000000E2;2.500000000E0;1.000000000E2
1.182075323E2;5.095620495E1;6.973322332E0;5.526773816E1;6.599999666E-1;2.922000122E2;2.500000000E0;1.000000000E2
1.192188732E2;5.095620638E1;6.973307161E0;5.526775165E1;7.400000095E-1;2.598999939E2;2.500000000E0;1.000000000E2
1.202232920E2;5.095620479E1;6.973294085E0;5.526775733E1;5.799999833E-1;2.321999969E2;2.500000000E0;1.000000000E2
1.212164593E2;5.095619783E1;6.973287715E0;5.526774707E1;9.099999666E-1;1.871000061E2;3.000000000E0;1.000000000E2
1.222170464E2;5.095618563E1;6.973290229E0;5.526771963E1;1.209999919E0;1.701999969E2;3.500000000E0;1.000000000E2
1.232115556E2;5.095616556E1;6.973299701E0;5.426767077E1;8.899999857E-1;1.496000061E2;3.000000000E0;1.000000000E2
1.242145379E2;5.095615726E1;6.973308418E0;5.426764725E1;7.899999619E-1;1.298999939E2;3.000000000E0;1.000000000E2
1.252110135E2;5.095615139E1;6.973318225E0;5.326762810E1;5.399999619E-1;1.030000000E2;3.000000000E0;1.000000000E2
1.262094141E2;5.095615600E1;6.973331133E0;5.326762890E1;5.000000000E-1;6.659999847E1;2.500000000E0;1.000000000E2
1.272230288E2;5.095616505E1;6.973338425E0;5.326764294E1;4.799999893E-1;3.500000000E1;2.500000000E0;1.000000000E2
1.282219531E2;5.095617859E1;6.973338509E0;5.226767141E1;7.899999619E-1;3.295000000E2;2.500000000E0;1.000000000E2
1.292245398E2;5.095618324E1;6.973327864E0;5.126768857E1;7.599999905E-1;3.027999878E2;2.500000000E0;1.000000000E2
1.302128472E2;5.095618630E1;6.973312274E0;5.126770580E1;8.700000048E-1;2.617999878E2;2.000000000E0;1.000000000E2
1.312103168E2;5.095618429E1;6.973299030E0;5.126771072E1;7.699999809E-1;2.356999969E2;2.500000000E0;1.000000000E2
1.322036494E2;5.095618253E1;6.973295845E0;5.126770921E1;3.400000036E-1;2.018000031E2;3.000000000E0;1.000000000E2
1.332127084E2;5.095617821E1;6.973301377E0;5.026769629E1;5.500000119E-1;1.628000031E2;3.500000000E0;1.000000000E2
1.342195075E2;5.095616564E1;6.973310933E0;5.126766318E1;5.699999928E-1;1.296999969E2;3.000000000E0;1.000000000E2
1.352206628E2;5.095616367E1;6.973321242E0;5.026765190E1;8.299999833E-1;9.159999847E1;3.000000000E0;1.000000000E2
1.362331870E2;5.095616539E1;6.973332809E0;5.026764752E1;6.899999976E-1;5.779999924E1;3.000000000E0;1.000000000E2
1.372064989E2;5.095616874E1;6.973331468E0;5.026765552E1;3.899999857E-1;2.270000076E1;3.000000000E0;1.000000000E2
1.382308338E2;5.095617084E1;6.973316297E0;5.026767042E1;6.499999762E-1;3.227999878E2;3.000000000E0;1.000000000E2
1.392241696E2;5.095617474E1;6.973304227E0;5.026768699E1;9.599999785E-1;3.182000122E2;3.500000000E0;1.000000000E2
1.402411574E2;5.095618425E1;6.973296767E0;5.026771220E1;8.499999642E-1;3.086000061E2;3.500000000E0;1.000000000E2
1.412132090E2;5.095619112E1;6.973296013E0;5.026772720E1;7.599999905E-1;2.963999939E2;3.500000000E0;1.000000000E2
1.422064001E2;5.095619825E1;6.973297857E0;5.126774095E1;4.399999976E-1;2.777000122E2;3.500000000E0;1.000000000E2
1.432404233E2;5.095620168E1;6.973308334E0;5.126774095E1;1.019999981E0;3.342999878E2;3.000000000E0;1.000000000E2
1.442065887E2;5.095619904E1;6.973321158E0;5.026772651E1;2.699999809E-1;3.298999939E2;3.500000000E0;1.000000000E2
1.452163004E2;5.095619414E1;6.973327193E0;5.126771201E1;4.799999893E-1;3.411000061E2;3.000000000E0;1.000000000E2
1.462149205E2;5.095618970E1;6.973331636E0;5.126769957E1;3.400000036E-1;3.481000061E2;3.000000000E0;1.000000000E2
1.472103195E2;5.095618220E1;6.973333647E0;5.126768237E1;1.599999964E-1;3.478999939E2;3.000000000E0;1.000000000E2
1.482261142E2;5.095617851E1;6.973326942E0;5.126767923E1;5.099999905E-1;2.987999878E2;3.500000000E0;1.000000000E2
1.492250100E2;5.095617800E1;6.973310346E0;5.126768964E1;5.000000000E-1;2.911000061E2;3.000000000E0;1.000000000E2
1.502119332E2;5.095618098E1;6.973300455E0;5.126770275E1;1.129999995E0;3.070000000E2;3.500000000E0;1.000000000E2
1.512294371E2;5.095618651E1;6.973291319E0;5.126772073E1;4.099999964E-1;3.046000061E2;3.500000000E0;1.000000000E2
1.522450391E2;5.095619016E1;6.973280590E0;5.126773584E1;4.699999988E-1;3.030000000E2;3.000000000E0;1.000000000E2
1.532125214E2;5.095619125E1;6.973277573E0;5.126774022E1;7.999999821E-2;3.032999878E2;3.000000000E0;1.000000000E2
1.542182345E2;5.095619297E1;6.973291151E0;5.126773445E1;1.009999990E0;1.989999962E1;3.000000000E0;1.000000000E2
1.552113462E2;5.095619452E1;6.973306993E0;5.226772677E1;5.699999928E-1;5.329999924E1;3.000000000E0;1.000000000E2
1.562030546E2;5.095618987E1;6.973323505E0;5.226770555E1;1.059999943E0;1.018000031E2;3.000000000E0;1.000000000E2
1.572085549E2;5.095618312E1;6.973331720E0;5.126768564E1;2.899999917E-1;1.225999985E2;3.000000000E0;1.000000000E2
1.582226991E2;5.095617465E1;6.973337084E0;5.126766409E1;3.299999833E-1;1.438999939E2;3.000000000E0;1.000000000E2
1.592183322E2;5.095616937E1;6.973331971E0;5.026765650E1;3.799999952E-1;1.678000031E2;2.500000000E0;1.000000000E2
1.602171845E2;5.095616082E1;6.973325601E0;5.026764288E1;0.000000000E0;0.000000000E0;3.000000000E0;1.000000000E2
1.612099308E2;5.095616166E1;6.973315040E0;5.026765195E1;8.700000048E-1;1.670000076E1;3.000000000E0;1.000000000E2
1.622188260E2;5.095616858E1;6.973302299E0;5.026767533E1;1.100000024E0;3.380000000E2;3.000000000E0;1.000000000E2
1.632378755E2;5.095617813E1;6.973293666E0;5.226770144E1;9.300000072E-1;3.230000000E2;3.000000000E0;1.000000000E2
1.642115189E2;5.095618873E1;6.973296013E0;5.326772217E1;6.499999762E-1;3.343999939E2;2.500000000E0;1.000000000E2
1.652220934E2;5.095619829E1;6.973301964E0;5.426773819E1;7.099999785E-1;3.555000000E2;2.000000000E0;1.000000000E2
1.662033160E2;5.095620173E1;6.973304478E0;5.426774370E1;6.999999881E-1;2.689999962E1;2.000000000E0;1.000000000E2
1.672252409E2;5.095620323E1;6.973315878E0;5.426773900E1;8.299999833E-1;5.759999847E1;2.000000000E0;1.000000000E2
1.682211758E2;5.095619909E1;6.973324679E0;5.426772417E1;5.999999642E-1;8.200000000E1;2.000000000E0;1.000000000E2
1.692162024E2;5.095619645E1;6.973326523E0;5.426771733E1;4.799999893E-1;1.055000000E2;2.000000000E0;1.000000000E2
1.702244536E2;5.095618819E1;6.973339180E0;5.426769117E1;6.699999571E-1;1.535000000E2;2.000000000E0;1.000000000E2
1.712102670E2;5.095618098E1;6.973346556E0;5.426767088E1;6.399999857E-1;1.698999939E2;2.000000000E0;1.000000000E2
1.722216430E2;5.095617285E1;6.973345298E0;5.526765461E1;5.000000000E-1;1.855000000E2;2.000000000E0;1.000000000E2
1.732198933E2;5.095617101E1;6.973334821E0;5.626765797E1;6.399999857E-1;2.173000031E2;2.000000000E0;1.000000000E2
1.742228057E2;5.095617222E1;6.973334737E0;5.626766059E1;6.200000048E-1;3.157999878E2;2.000000000E0;1.000000000E2
1.752247613E2;5.095617792E1;6.973344712E0;5.626766571E1;1.049999952E0;2.779999924E1;2.000000000E0;1.000000000E2
1.762153996E2;5.095618576E1;6.973347981E0;5.726767997E1;7.899999619E-1;4.540000153E1;2.000000000E0;1.000000000E2
1.772180266E2;5.095619263E1;6.973347478E0;5.626769480E1;6.100000143E-1;3.370000076E1;2.000000000E0;1.000000000E2
1.782359483E2;5.095620051E1;6.973346723E0;5.726771193E1;7.199999690E-1;1.800000000E1;2.000000000E0;1.000000000E2
1.792142100E2;5.095620587E1;6.973338509E0;5.726772892E1;7.299999595E-1;3.437000122E2;2.000000000E0;1.000000000E2
1.802116991E2;5.095620759E1;6.973327529E0;5.626774013E1;7.199999690E-1;3.108999939E2;2.000000000E0;1.000000000E2
1.812195133E2;5.095620235E1;6.973316213E0;5.626773691E1;5.699999928E-1;2.681000061E2;2.000000000E0;1.000000000E2
1.822314999E2;5.095619380E1;6.973308502E0;5.626772422E1;1.120000005E0;2.133999939E2;2.000000000E0;1.000000000E2
1.832208206E2;5.095618668E1;6.973306239E0;5.526771077E1;4.699999988E-1;1.796000061E2;2.500000000E0;1.000000000E2
1.842246243E2;5.095618065E1;6.973310849E0;5.526769486E1;6.499999762E-1;1.431000061E2;2.500000000E0;1.000000000E2
1.852147851E2;5.095617675E1;6.973318812E0;5.526768114E1;5.699999928E-1;9.809999847E1;2.500000000E0;1.000000000E2
1.862159507E2;5.095617302E1;6.973326020E0;5.526766830E1;2.699999809E-1;6.109999847E1;2.500000000E0;1.000000000E2
1.872225728E2;5.095617499E1;6.973335575E0;5.526766584E1;8.199999928E-1;3.779999924E1;3.000000000E0;1.000000000E2
1.882087698E2;5.095617771E1;6.973346472E0;5.426766405E1;6.899999976E-1;2.529999924E1;2.500000000E0;1.000000000E2
1.892123257E2;5.095618320E1;6.973350160E0;5.426767307E1;6.299999952E-1;8.100000381E0;2.500000000E0;1.000000000E2
1.902128829E2;5.095618945E1;6.973351417E0;5.326768536E1;3.899999857E-1;3.425000000E2;2.000000000E0;1.000000000E2
1.912114841E2;5.095619251E1;6.973331049E0;5.326770589E1;6.499999762E-1;2.927999878E2;2.000000000E0;1.000000000E2
1.922382365E2;5.095619519E1;6.973318979E0;5.326771989E1;5.799999833E-1;2.553999939E2;2.000000000E0;1.000000000E2
1.932140271E2;5.095619351E1;6.973303640E0;5.426772697E1;8.999999762E-1;2.273000031E2;2.000000000E0;1.000000000E2
1.942390444E2;5.095618848E1;6.973290900E0;5.326772517E1;1.029999971E0;2.085000000E2;2.000000000E0;1.000000000E2
1.952154817E2;5.095618375E1;6.973280590E0;5.326772232E1;6.200000048E-1;1.828000031E2;3.000000000E0;1.000000000E2
1.962188991E2;5.095617729E1;6.973284949E0;5.326770570E1;5.000000000E-1;1.496000061E2;2.500000000E0;1.000000000E2
1.972037421E2;5.095616443E1;6.973303389E0;5.226766583E1;6.999999881E-1;1.153000031E2;2.500000000E0;1.000000000E2
1.982310436E2;5.095615977E1;6.973316297E0;5.226764710E1;6.399999857E-1;9.930000305E1;3.000000000E0;1.000000000E2
1.992216444E2;5.095615512E1;6.973325517E0;5.126763092E1;5.699999928E-1;1.089000015E2;2.500000000E0;1.000000000E2
2.002131427E2;5.095615152E1;6.973331133E0;5.126761944E1;4.799999893E-1;9.159999847E1;2.500000000E0;1.000000000E2
2.012278020E2;5.095615768E1;6.973346053E0;5.126762212E1;4.499999881E-1;7.869999695E1;3.000000000E0;1.000000000E2
2.022223945E2;5.095616661E1;6.973347645E0;5.126763983E1;7.599999905E-1;3.577000122E2;2.500000000E0;1.000000000E2
2.032116453E2;5.095617465E1;6.973338174E0;5.126766334E1;1.129999995E0;3.186000061E2;2.500000000E0;1.000000000E2
