"Time (s)"	"X (rad/s)"	"Y (rad/s)"	"Z (rad/s)"
7.445024671E1	1.826440170E-2	-1.660276353E-1	-4.965961911E-3
7.446025571E1	1.884683222E-2	-1.610001028E-1	-7.217132486E-3
7.447026571E1	1.651257277E-2	-1.564359963E-1	-7.045892067E-3
7.448024471E1	1.115896180E-2	-1.578552425E-1	-8.505524136E-3
7.449025471E1	7.383930497E-3	-1.588856131E-1	-9.305537678E-3
7.450026471E1	1.545351930E-3	-1.615461558E-1	-6.750182249E-3
7.451024371E1	-1.637391746E-3	-1.630481780E-1	-5.400224589E-3
7.452025371E1	-2.880342305E-3	-1.681982577E-1	-2.137247473E-3
7.453026371E1	-5.111941136E-4	-1.755331457E-1	1.522721723E-4
7.454027271E1	9.454404935E-4	-1.769343764E-1	-2.388190478E-5
7.455025271E1	4.983059131E-3	-1.750461906E-1	-6.028534845E-4
7.456026171E1	1.149548404E-2	-1.729422808E-1	1.183566637E-3
7.457027171E1	1.299111545E-2	-1.758741587E-1	4.567379132E-3
7.458025071E1	1.246089116E-2	-1.748601049E-1	7.208270486E-3
7.459026071E1	1.501939073E-2	-1.793302298E-1	1.000805199E-2
7.460027071E1	1.250117086E-2	-1.886489391E-1	1.220011991E-2
7.461028071E1	1.260316931E-2	-1.909171492E-1	1.197135448E-2
7.462025971E1	1.042027771E-2	-1.933173835E-1	1.097046584E-2
7.463026971E1	8.837562054E-3	-1.908068210E-1	9.494275786E-3
7.464027871E1	5.727835931E-3	-1.855978668E-1	3.247492015E-3
7.465025871E1	5.888423882E-3	-1.849158406E-1	-1.100917347E-3
7.466026871E1	5.168909207E-3	-1.835446954E-1	-6.976762787E-3
7.467027771E1	2.913745120E-3	-1.868123859E-1	-7.244942710E-3
7.468028771E1	2.880650572E-3	-1.944110692E-1	-7.484248839E-3
7.469026671E1	4.906516522E-3	-2.026332915E-1	-5.618437193E-3
7.470027671E1	3.669531085E-3	-2.026198357E-1	-1.588949002E-3
7.471028671E1	4.080456682E-3	-1.893714070E-1	-2.228374593E-3
7.472026571E1	9.737644345E-3	-1.718118340E-1	-4.971480928E-3
7.473027571E1	1.719076559E-2	-1.463512033E-1	-9.583276697E-3
7.474028571E1	2.466254309E-2	-1.172210798E-1	-1.039786637E-2
7.475026471E1	2.877286822E-2	-9.717253596E-2	-9.618891403E-3
7.476027471E1	3.094043210E-2	-8.826410025E-2	-7.181203924E-3
7.477028371E1	2.752679214E-2	-8.400331438E-2	-1.863936894E-3
7.478028971E1	2.602832019E-2	-8.864594996E-2	5.411537364E-3
7.479026871E1	2.293905243E-2	-9.651292861E-2	1.284894720E-2
7.480027871E1	2.022076771E-2	-1.006825268E-1	1.833359897E-2
7.481028871E1	1.470296551E-2	-1.074927598E-1	2.141860500E-2
7.482026771E1	7.647432387E-3	-1.143981665E-1	2.723904327E-2
7.483027771E1	2.177460119E-4	-1.220057458E-1	2.782706916E-2
7.484028771E1	-3.832239192E-3	-1.245673224E-1	2.565138042E-2
7.485029671E1	-8.029380813E-3	-1.255220771E-1	2.077912912E-2
7.486027671E1	-1.536462549E-2	-1.213552579E-1	1.774416678E-2
7.487028571E1	-1.525224000E-2	-1.224988326E-1	1.460589841E-2
7.488029571E1	-1.342500746E-2	-1.287737936E-1	1.425917167E-2
7.489027471E1	-1.310196519E-2	-1.376775354E-1	1.632711664E-2
7.490028471E1	-1.089097932E-2	-1.436312795E-1	1.769199781E-2
7.491029471E1	-5.109522492E-3	-1.397632957E-1	1.784379780E-2
7.492030471E1	1.223498955E-3	-1.327666640E-1	1.463951077E-2
7.493028371E1	5.303462036E-3	-1.138084158E-1	1.311538368E-2
7.494029371E1	6.532866508E-3	-9.070480615E-2	1.049678866E-2
7.495030371E1	1.098220982E-2	-7.336416095E-2	1.176445279E-2
7.496028271E1	1.813173294E-2	-5.512123927E-2	1.154341083E-2
7.497029271E1	2.351957187E-2	-4.189465195E-2	1.382334251E-2
7.498030171E1	3.137785569E-2	-2.911630832E-2	1.859202050E-2
7.499028171E1	4.057082161E-2	-2.531864122E-2	1.963145286E-2
7.500029071E1	5.013938248E-2	-1.909708604E-2	2.460369468E-2
7.501030071E1	5.707691610E-2	-1.878815889E-2	2.895796299E-2
7.502031071E1	6.458994001E-2	-2.263366058E-2	3.545597941E-2
7.503028971E1	6.320855767E-2	-2.916612849E-2	4.355705157E-2
7.504029971E1	6.311721355E-2	-3.643762320E-2	4.749773070E-2
7.505030971E1	5.828783661E-2	-4.420899227E-2	4.839601368E-2
7.506028871E1	5.468410999E-2	-4.751401022E-2	4.358157516E-2
7.507029871E1	4.586132243E-2	-4.864638671E-2	3.363067284E-2
7.508030771E1	3.607839346E-2	-5.870360136E-2	2.686312422E-2
7.509031771E1	2.173380926E-2	-6.783531606E-2	2.392326295E-2
7.510029671E1	1.131933089E-2	-8.071061224E-2	2.413519844E-2
7.511030671E1	-1.101568341E-4	-1.003002897E-1	2.845377848E-2
7.512031671E1	-6.594954059E-3	-1.166129485E-1	3.245597705E-2
7.513029571E1	-2.790362108E-3	-1.284206063E-1	3.377557546E-2
7.514030571E1	-1.911393367E-3	-1.314573288E-1	3.411398828E-2
7.515031571E1	3.662869334E-3	-1.280612648E-1	2.975119837E-2
7.516032571E1	2.570350654E-3	-1.191465780E-1	2.352204174E-2
7.517030471E1	7.423562929E-4	-1.073612943E-1	1.742526703E-2
7.518031471E1	1.731412485E-3	-9.624852240E-2	1.674490049E-2
7.519032371E1	1.523686573E-3	-8.821430057E-2	1.687086746E-2
7.520030371E1	4.032052122E-3	-7.698845118E-2	1.587048918E-2
7.521031271E1	9.492330253E-3	-6.600131094E-2	1.885749027E-2
7.522032271E1	1.626692899E-2	-5.776867270E-2	2.148310095E-2
7.523033271E1	2.399569005E-2	-4.997759312E-2	2.813035250E-2
7.524031171E1	2.997368574E-2	-4.223950952E-2	3.470889106E-2
7.525032171E1	3.480279818E-2	-3.811214492E-2	4.044853896E-2
7.526033171E1	3.685295582E-2	-3.527195007E-2	4.306833819E-2
7.527031071E1	3.731980920E-2	-3.504931182E-2	4.537463188E-2
7.528032071E1	3.852006793E-2	-3.347995132E-2	4.372035712E-2
7.529032971E1	4.180827364E-2	-3.504030034E-2	4.077143967E-2
7.530030971E1	4.121002555E-2	-3.672542050E-2	3.989990056E-2
7.531031871E1	3.973409906E-2	-4.127995670E-2	3.882691264E-2
7.532032871E1	4.057093337E-2	-4.214852303E-2	4.134026170E-2
7.533033871E1	4.224339873E-2	-4.536828399E-2	4.379490018E-2
7.534031771E1	3.838170320E-2	-5.058377981E-2	4.758984596E-2
7.535032771E1	3.627487645E-2	-5.004076287E-2	4.585959017E-2
7.536033771E1	3.136507794E-2	-5.498312414E-2	4.347052425E-2
7.537031671E1	2.836555988E-2	-6.212705374E-2	3.778414428E-2
7.538032671E1	3.002687916E-2	-6.643164903E-2	3.508117795E-2
7.539033671E1	2.880661562E-2	-6.989029795E-2	3.149176762E-2
7.540034571E1	2.983644977E-2	-7.085926086E-2	2.961726487E-2
7.541032571E1	3.044977412E-2	-8.007779717E-2	3.193421662E-2
7.542033471E1	3.250209242E-2	-9.141051769E-2	3.313336521E-2
7.543034471E1	3.061444312E-2	-1.027001888E-1	3.194399923E-2
7.544032371E1	3.230464086E-2	-1.118767709E-1	2.732937038E-2
7.545033371E1	3.347297013E-2	-1.144017130E-1	2.720180526E-2
7.546034371E1	3.511300683E-2	-1.125017628E-1	2.113110386E-2
7.547035371E1	3.489809111E-2	-9.776595980E-2	1.775847748E-2
7.548033271E1	3.717364371E-2	-8.162272722E-2	1.648792997E-2
7.549034271E1	4.029060900E-2	-6.552951038E-2	1.800886169E-2
7.550035171E1	4.562278837E-2	-5.072233453E-2	2.107575722E-2
7.551033171E1	5.145883933E-2	-4.447961971E-2	2.753871679E-2
7.552034071E1	5.780194700E-2	-4.610672593E-2	3.411239386E-2
7.553035071E1	6.134448200E-2	-6.101164222E-2	3.971275687E-2
7.554032971E1	6.266834587E-2	-6.800529361E-2	4.311164469E-2
7.555033971E1	6.167605519E-2	-6.429098547E-2	3.939440846E-2
7.556034971E1	6.006594747E-2	-5.530700088E-2	3.740548715E-2
7.557035971E1	5.796924233E-2	-3.370077536E-2	3.081496060E-2
7.558033871E1	5.667613447E-2	-6.202947348E-3	2.641980350E-2
7.559034871E1	5.367022753E-2	1.662673429E-2	2.328978851E-2
7.560035871E1	5.387691408E-2	3.079620935E-2	2.292665467E-2
7.561033771E1	5.843890458E-2	3.432995826E-2	2.641806006E-2
7.562034771E1	5.586808920E-2	3.532737866E-2	2.982579172E-2
7.563035671E1	5.152500421E-2	3.591354191E-2	3.273982555E-2
7.564036671E1	4.978828877E-2	4.061537236E-2	3.233552724E-2
7.565034571E1	4.737306759E-2	5.395434424E-2	2.856875397E-2
7.566035571E1	4.943319783E-2	6.626509130E-2	2.815833874E-2
7.567036571E1	5.333366245E-2	7.120099664E-2	2.802331746E-2
7.568034471E1	5.147410184E-2	7.204595953E-2	2.996693924E-2
7.569035471E1	4.557413235E-2	6.431453675E-2	3.219120950E-2
7.570036471E1	3.734467179E-2	5.052572489E-2	3.180854023E-2
7.571037371E1	2.396601439E-2	4.071623459E-2	2.854164131E-2
7.572035371E1	1.861011982E-2	3.076503240E-2	2.682501450E-2
7.573036271E1	1.277566515E-2	1.980186254E-2	2.568997443E-2
7.574037271E1	9.005079046E-3	1.611299068E-2	2.698734775E-2
7.575035171E1	3.351987340E-3	8.218581788E-3	2.569731325E-2
7.576036171E1	-2.779098228E-3	1.972726313E-3	2.336031199E-2
7.577037171E1	-8.983731270E-3	-5.346396938E-4	2.110674605E-2
7.578041083E1	-1.392735820E-2	-3.340972587E-3	1.587407105E-2
7.579038983E1	-1.392123289E-2	-5.595072173E-3	1.181807742E-2
7.580039983E1	-1.450948417E-2	-4.925321322E-3	1.107800845E-2
7.581040883E1	-1.135150809E-2	-1.174221374E-2	1.096482389E-2
7.582038883E1	-8.035424165E-3	-1.504976954E-2	9.431812912E-3
7.583039783E1	-5.507285707E-3	-2.163523436E-2	1.039161719E-2
7.584040783E1	-5.277826451E-3	-2.562252432E-2	1.541915629E-2
7.585038783E1	-5.216307938E-3	-3.215019777E-2	1.979339868E-2
7.586039683E1	-4.972793162E-3	-3.315380216E-2	2.471290901E-2
7.587040683E1	-7.011709269E-3	-3.257349879E-2	2.827115916E-2
7.588041683E1	-5.846528336E-3	-3.271137923E-2	3.027911112E-2
7.589039583E1	-6.171966903E-3	-3.407358378E-2	2.650887147E-2
7.590040583E1	-8.126543835E-3	-3.884408996E-2	2.371785417E-2
7.591041583E1	-6.959813647E-3	-4.210299999E-2	1.808154210E-2
7.592039483E1	-4.345696419E-3	-3.870753944E-2	1.185167953E-2
7.593040483E1	-1.208758913E-3	-3.867238387E-2	2.930089831E-3
7.594041383E1	1.757861115E-3	-3.133106232E-2	3.108242527E-4
7.595042383E1	2.741100267E-3	-2.224435657E-2	2.376638353E-3
7.596040283E1	3.469591960E-3	-1.088400092E-2	5.464719608E-3
7.597041283E1	5.890139379E-3	-6.044238806E-3	8.494597860E-3
7.598042283E1	1.152561791E-2	-4.403499421E-3	1.205846667E-2
7.599040183E1	1.496402547E-2	-7.741432637E-4	1.465265173E-2
7.600041183E1	2.028423548E-2	4.454774782E-3	1.632453315E-2
7.601042183E1	2.371545136E-2	7.773872465E-3	1.964576170E-2
7.602043083E1	2.414240502E-2	1.115775481E-2	2.082653157E-2
7.603041083E1	1.772045717E-2	1.404462010E-2	1.853941008E-2
7.604041983E1	1.204661094E-2	1.250805520E-2	1.795928366E-2
7.605042983E1	8.501676843E-3	9.719459340E-3	1.283456292E-2
7.606040883E1	4.079563543E-3	4.495202564E-3	1.010610163E-2
7.607041883E1	1.940246671E-3	-1.574674156E-3	6.798721384E-3
7.608042883E1	1.892504282E-3	-1.299745869E-3	3.664084710E-3
7.609040783E1	6.071003154E-3	-5.728849210E-3	-4.422431812E-4
7.610041783E1	6.504580379E-3	-2.456945367E-3	-1.108760014E-3
7.611042783E1	6.563169882E-3	-1.581031829E-3	7.511917502E-4
7.612043783E1	7.929565385E-3	-2.198334318E-3	3.510466777E-3
7.613041683E1	9.988987818E-3	1.806527143E-3	7.974724285E-3
7.614042683E1	1.039284654E-2	4.537650850E-3	8.860709146E-3
7.615043583E1	8.426370099E-3	7.278576028E-3	1.156941056E-2
7.616041583E1	7.615525275E-3	4.458060488E-3	1.195871644E-2
7.617042483E1	8.227519691E-3	-1.526861452E-3	1.046814490E-2
7.618043483E1	7.237232290E-3	-9.467290714E-3	9.158087894E-3
7.619044483E1	5.829751492E-3	-1.749246009E-2	8.133037016E-3
7.620042383E1	6.945167668E-3	-1.418733597E-2	6.305163261E-3
7.621043383E1	7.597642951E-3	-1.438440941E-2	5.418596789E-3
7.622044383E1	5.107639357E-3	-1.545728743E-2	3.603801131E-3
7.623042283E1	3.577919677E-3	-1.611508802E-2	3.694081679E-3
7.624043283E1	2.807136625E-3	-2.108868398E-2	1.124275848E-3
7.625044183E1	3.940045834E-3	-2.563097142E-2	9.410502389E-4
7.626045183E1	3.207686357E-3	-2.437648363E-2	3.928495571E-4
7.627043083E1	7.380060852E-3	-1.478590630E-2	-6.287386641E-4
7.628044083E1	8.273912594E-3	-7.511873264E-3	5.935067311E-4
7.629045083E1	8.225975558E-3	-2.144272439E-3	-2.024114132E-3
7.630042983E1	7.518662140E-3	3.008910920E-3	-5.787797272E-5
7.631043983E1	9.298453107E-3	2.223012038E-3	4.499871284E-4
7.632044983E1	6.912458688E-3	-1.465504989E-3	5.040790886E-3
7.633045983E1	5.065555684E-3	-1.385985687E-2	3.183236346E-3
7.634043883E1	3.165797330E-3	-2.547398768E-2	5.233944394E-3
7.635044883E1	1.053910702E-3	-2.920800634E-2	4.246977158E-3
7.636045783E1	-2.183532342E-4	-2.732342854E-2	5.337687209E-3
7.637043783E1	-1.661786344E-3	-2.298620343E-2	1.742951572E-3
7.638044683E1	-1.721601933E-3	-2.096518502E-2	7.882574573E-4
7.639045683E1	8.744476363E-4	-1.908152923E-2	-1.196595840E-3
7.640043583E1	5.189172924E-3	-1.882791147E-2	-2.580714412E-3
7.641044583E1	1.013785787E-2	-1.874961518E-2	-2.962346189E-3
7.642045583E1	1.364546735E-2	-1.897372492E-2	-3.809107468E-3
7.643046583E1	1.481033396E-2	-2.270587906E-2	-7.015021518E-3
7.644044483E1	1.612323895E-2	-2.101724036E-2	-5.387490615E-3
7.645045483E1	1.388937980E-2	-1.641609520E-2	-3.221008927E-3
7.646046383E1	1.325807720E-2	-9.196018800E-3	-9.533036500E-4
7.647044383E1	1.130171865E-2	-3.104037605E-3	3.174329177E-3
7.648045283E1	9.015826508E-3	-2.933884971E-3	5.799724720E-3
7.649046283E1	8.595846593E-3	-3.807402216E-3	3.554680385E-3
7.650047283E1	8.906358853E-3	-6.747722160E-3	5.958613940E-3
7.651045183E1	7.941495627E-3	-8.578645065E-3	5.626517814E-3
7.652046183E1	6.915295497E-3	-9.138352238E-3	-1.241406426E-4
7.653047183E1	6.081726402E-3	-1.149072219E-2	-4.687542096E-4
7.654045083E1	6.851223297E-3	-1.373531111E-2	-3.577098250E-3
7.655046083E1	9.044070728E-3	-1.673616096E-2	-5.814952776E-3
7.656047083E1	9.744868614E-3	-1.640102081E-2	-4.560744390E-3
7.657047983E1	8.933668025E-3	-1.443587430E-2	-4.394831136E-3
7.658045983E1	7.977899164E-3	-1.277166884E-2	-2.331926487E-3
7.659046883E1	8.719855919E-3	-5.507363938E-3	-5.318960175E-4
7.660047883E1	7.819334045E-3	-1.909947488E-3	1.363717951E-3
7.661045783E1	4.303961061E-3	9.271176532E-4	4.239931703E-3
7.662046783E1	3.637008369E-3	-2.993763890E-3	5.129599012E-3
7.663047783E1	4.784032702E-3	-6.144549232E-3	6.160242017E-3
7.664048783E1	4.056210630E-3	-8.254539222E-3	4.924775101E-3
7.665046683E1	6.074620411E-3	-1.083753817E-2	3.856847063E-3
7.666047683E1	5.684615113E-3	-9.148277342E-3	1.321267337E-4
7.667048583E1	6.627640687E-3	-7.803114597E-3	-1.555518247E-3
7.668046583E1	1.099756826E-2	-6.227089558E-3	-3.256184049E-3
7.669047483E1	1.416699681E-2	-4.757291172E-3	-3.627962433E-3
7.670048483E1	1.546743512E-2	-1.995629631E-3	-2.771710046E-3
7.671046383E1	1.655853167E-2	-1.869129483E-3	-3.102474846E-3
7.672047383E1	1.689275913E-2	1.111966558E-4	-8.853934705E-4
7.673048383E1	1.813831925E-2	-1.156467944E-3	1.015038230E-3
7.674049383E1	1.329156104E-2	-2.475675661E-3	2.284976654E-3
7.675047283E1	1.088645961E-2	-2.537195105E-3	4.373161122E-3
7.676048283E1	7.523528300E-3	-3.465302289E-4	5.026483908E-3
7.677049183E1	6.877711043E-3	-2.035186626E-4	5.511712283E-3
7.678049008E1	5.976416171E-3	1.881366828E-3	3.373028710E-3
7.679050008E1	9.603640996E-3	2.407341264E-3	1.478722319E-3
7.680050908E1	1.153179631E-2	3.594341688E-4	-4.084109329E-3
7.681051908E1	1.261756755E-2	3.892649896E-3	-7.544088177E-3
7.682049808E1	1.433235966E-2	1.577195246E-3	-7.146146148E-3
7.683050808E1	1.624344476E-2	2.059760271E-3	-6.447067484E-3
7.684051808E1	1.566452160E-2	4.396699835E-3	-5.894992501E-3
7.685049708E1	1.187937148E-2	5.985275377E-3	-4.186309874E-3
7.686050708E1	1.043139771E-2	8.249817416E-3	-9.224116802E-4
7.687051708E1	8.693950251E-3	9.020802565E-3	4.937592894E-5
7.688052608E1	1.131095272E-2	6.705516018E-3	6.983056664E-6
7.689050608E1	1.343296003E-2	5.762224086E-3	1.527115703E-3
7.690051508E1	1.428224239E-2	7.980903611E-3	7.486734539E-4
7.691052508E1	1.588999107E-2	6.671960000E-3	-9.927712381E-5
7.692050408E1	1.501221489E-2	4.353678320E-3	1.004599035E-4
7.693051408E1	1.178739313E-2	1.091838349E-3	-5.927607417E-4
7.694052408E1	1.297782641E-2	2.955533564E-4	-1.281720586E-3
7.695050308E1	1.359328162E-2	2.671892056E-3	-6.335070357E-4
7.696051308E1	1.263401192E-2	9.277863428E-3	-1.801037230E-3
7.697052308E1	9.450891055E-3	1.271847729E-2	-7.451903075E-4
7.698053208E1	9.305714630E-3	1.786949113E-2	-1.743803732E-3
7.699051208E1	8.365086280E-3	1.950920001E-2	9.342711419E-4
7.700052108E1	6.524812430E-3	1.768337563E-2	-1.451512799E-4
7.701053108E1	3.136739135E-3	8.269634098E-3	-7.347753271E-4
7.702051008E1	2.732452936E-3	1.265975181E-3	-3.136324696E-3
7.703052008E1	1.865061931E-3	-3.137828317E-3	-3.147509880E-3
7.704053008E1	2.555434592E-3	-5.119375885E-3	-4.904515110E-3
7.705054008E1	5.099286325E-3	-2.195490524E-3	-5.389210768E-3
7.706051908E1	3.580163233E-3	-1.469711307E-3	-4.416938871E-3
7.707052908E1	4.116256721E-3	9.809294716E-4	-2.759121358E-3
7.708053908E1	5.865895189E-3	-2.267914824E-4	-2.384458669E-3
7.709051808E1	8.486178704E-3	3.409944475E-4	-3.987149335E-3
7.710052808E1	1.071273070E-2	2.991687506E-5	-3.044103272E-3
7.711053708E1	1.304299664E-2	3.890701337E-3	-4.500052892E-3
7.712054708E1	1.300933771E-2	4.917403683E-3	-6.261250935E-3
7.713052608E1	1.401361451E-2	6.906518713E-3	-4.974144511E-3
7.714053608E1	1.470174082E-2	4.107198678E-3	-1.590793021E-3
7.715054608E1	1.797263511E-2	5.026255269E-3	-1.426209696E-3
7.716052508E1	1.449385472E-2	5.803094245E-3	1.946710050E-3
7.717053508E1	1.418892294E-2	7.630555891E-3	2.812769264E-3
7.718054508E1	1.403159276E-2	6.791222841E-3	1.711697318E-3
7.719055408E1	1.190852001E-2	5.193858407E-3	5.729300901E-4
7.720053408E1	1.192819793E-2	7.580510806E-3	-8.991938084E-4
7.721054308E1	8.075934835E-3	7.990637794E-3	7.642172277E-4
7.722055308E1	1.050130650E-2	1.245896146E-2	-3.092644736E-3
7.723053208E1	1.097162068E-2	1.562253013E-2	-2.488106489E-3
7.724054208E1	1.072494313E-2	1.699911430E-2	-4.071333446E-3
7.725055208E1	1.032174006E-2	1.381264161E-2	-3.141623922E-3
7.726053108E1	9.862167761E-3	1.000409387E-2	-3.952872939E-3
7.727054108E1	1.121745072E-2	8.231759071E-3	-3.948611207E-3
7.728055108E1	9.683537297E-3	7.932068780E-3	-3.250253387E-3
7.729056108E1	1.405697968E-2	8.630882017E-3	1.016017050E-4
7.730054008E1	1.511160098E-2	1.006735303E-2	1.362652518E-3
7.731055008E1	1.453875564E-2	1.211052947E-2	5.060984753E-3
7.732055908E1	1.532708667E-2	1.286001503E-2	6.244687829E-3
7.733053908E1	1.462480985E-2	1.301581040E-2	6.905950606E-3
7.734054808E1	1.141558960E-2	1.483187079E-2	6.772476248E-3
7.735055808E1	1.305077039E-2	1.164273638E-2	4.895480350E-3
7.736056808E1	1.210682746E-2	9.224604815E-3	2.246410586E-3
7.737054708E1	1.071186457E-2	4.599758890E-3	1.370230690E-3
7.738055708E1	1.511478703E-2	2.665135311E-3	1.759035513E-4
7.739056708E1	1.652732864E-2	2.384970663E-3	-1.144224778E-3
7.740054608E1	1.282787602E-2	2.911599353E-3	-1.507071778E-3
7.741055608E1	9.234474041E-3	-1.183276996E-3	-1.134228893E-3
7.742056508E1	7.009871304E-3	-5.262316670E-3	-1.974311657E-3
7.743057508E1	4.879875109E-3	-8.235735819E-3	5.735345185E-4
7.744055408E1	6.204648875E-3	-1.370238606E-2	1.323193312E-3
7.745056408E1	5.308762193E-3	-1.645636186E-2	-1.438770443E-3
7.746057408E1	4.746451043E-3	-1.807105727E-2	1.461432315E-3
7.747055308E1	5.270827562E-3	-2.053447999E-2	6.720712408E-4
7.748056308E1	1.019158028E-2	-2.228596993E-2	1.998208463E-4
7.749057308E1	1.095377840E-2	-2.384684794E-2	-8.476004004E-4
7.750058308E1	1.454756130E-2	-2.632436715E-2	-1.738448627E-3
7.751056208E1	1.381785516E-2	-2.884478308E-2	-1.871340908E-3
7.752057208E1	1.316960156E-2	-3.040520474E-2	-2.637173049E-3
7.753058108E1	1.461409964E-2	-3.425560519E-2	-3.347172402E-3
7.754056108E1	1.879485697E-2	-3.919957951E-2	-3.861089237E-3
7.755057008E1	1.718790829E-2	-3.950930759E-2	-8.368026465E-4
7.756058008E1	1.935513131E-2	-4.038621858E-2	-1.261625439E-3
7.757055908E1	2.027285658E-2	-4.257373884E-2	2.167460509E-3
7.758056908E1	2.191098779E-2	-4.169077426E-2	2.396878786E-3
7.759057908E1	1.893943548E-2	-4.187533259E-2	4.857639782E-3
7.760058908E1	2.112596855E-2	-4.545274004E-2	6.003331393E-3
7.761056808E1	2.198829874E-2	-3.883238882E-2	7.097624242E-3
7.762057808E1	2.153430879E-2	-3.589887917E-2	4.919642583E-3
7.763058708E1	2.272048220E-2	-2.621189691E-2	4.645336419E-3
7.764056708E1	2.232833579E-2	-2.340077236E-2	2.354074270E-3
7.765057608E1	2.078982815E-2	-1.760786586E-2	1.816116273E-3
7.766058608E1	2.275024913E-2	-1.517532952E-2	-1.996532083E-4
7.767059608E1	2.145089395E-2	-1.360805891E-2	1.351105981E-3
7.768057508E1	2.358144894E-2	-1.525402255E-2	8.910540491E-4
7.769058508E1	2.693729848E-2	-9.356984869E-3	-1.799005084E-3
7.770059508E1	2.750248089E-2	1.332680695E-4	-2.106158994E-3
7.771057408E1	2.556769177E-2	1.331165433E-2	-2.461158670E-3
7.772058408E1	2.803835273E-2	2.060288936E-2	-1.962642185E-3
7.773059308E1	2.995529771E-2	2.379175834E-2	7.223570719E-4
7.774060308E1	2.935471945E-2	2.632062510E-2	1.584759913E-3
7.775058308E1	3.102079220E-2	2.386412397E-2	1.198868267E-3
7.776059208E1	3.053933010E-2	2.498165891E-2	3.695243970E-3
7.777060208E1	3.161045164E-2	2.968906239E-2	4.385801032E-3
7.778057596E1	3.519187868E-2	3.175338730E-2	3.826687112E-3
7.779058596E1	3.251353651E-2	3.448951989E-2	3.223214298E-3
7.780059596E1	3.299137205E-2	3.936500102E-2	4.276999272E-3
7.781057496E1	2.921421081E-2	4.328011721E-2	5.352916196E-3
7.782058496E1	2.685678005E-2	4.044518247E-2	4.851709120E-3
7.783059496E1	2.489829063E-2	3.626508266E-2	5.115894601E-3
7.784060396E1	2.089685574E-2	3.318650648E-2	2.653225325E-3
7.785058396E1	1.811039075E-2	2.817576751E-2	2.760284580E-3
7.786059296E1	1.436564885E-2	2.898325399E-2	3.242865205E-4
7.787060296E1	1.673106849E-2	2.916967496E-2	1.164513640E-3
7.788058196E1	1.601573452E-2	2.927783877E-2	-2.813494764E-3
7.789059196E1	1.603224501E-2	2.963257208E-2	-2.072337084E-3
7.790060196E1	1.690327935E-2	2.830636688E-2	-2.285174094E-3
7.791061196E1	1.658769511E-2	2.717745304E-2	-6.228294224E-4
7.792059096E1	1.444970816E-2	2.399364486E-2	1.054695807E-3
7.793060096E1	1.599141210E-2	1.501959190E-2	-2.121123485E-3
7.794060996E1	1.566301286E-2	1.280563325E-2	1.509102993E-3
7.795058996E1	1.594504341E-2	1.056245249E-2	2.623636276E-3
7.796059896E1	1.434374321E-2	1.196055487E-2	2.771778032E-3
7.797060896E1	1.720477641E-2	1.413103193E-2	2.877505496E-3
7.798061896E1	1.788872294E-2	1.531834155E-2	3.268386237E-3
7.799059796E1	1.932363398E-2	1.229165867E-2	1.410830766E-3
7.800060796E1	2.098823711E-2	9.490726516E-3	1.366429962E-3
7.801061796E1	1.968994737E-2	8.818011731E-3	5.504377186E-4
7.802059696E1	2.055027336E-2	9.687513113E-3	7.587196305E-4
7.803060696E1	2.000139281E-2	1.143720932E-2	3.962628543E-4
7.804061696E1	1.899317652E-2	1.432505809E-2	1.090627164E-3
7.805062596E1	1.669114083E-2	1.518951915E-2	1.710077748E-3
7.806060596E1	1.459230389E-2	1.170077827E-2	2.736726776E-3
7.807061496E1	1.374355424E-2	1.464490220E-2	1.860813238E-3
7.808062496E1	1.003355067E-2	1.107633486E-2	2.772892825E-3
7.809060396E1	6.001791917E-3	1.093625184E-2	2.790203318E-3
7.810061396E1	3.025243059E-3	1.200793125E-2	1.300657168E-3
7.811062396E1	-5.113110878E-3	5.336713046E-3	3.056745045E-3
7.812060296E1	-1.000710484E-2	4.431880079E-4	-1.701021567E-3
7.813061296E1	-1.019006409E-2	-4.954507109E-3	-7.145861164E-4
7.814062296E1	-1.373795420E-2	-7.853163406E-3	-3.811771050E-3
7.815063196E1	-1.339067798E-2	-8.316021413E-3	-3.000838682E-3
7.816061196E1	-1.075767353E-2	-8.287135512E-3	-2.310136333E-3
7.817062096E1	-1.128178369E-2	-7.303629536E-3	-5.399333313E-4
7.818063096E1	-1.101721451E-2	-8.813355118E-3	9.737871587E-4
7.819060996E1	-9.116782807E-3	-1.132631395E-2	2.800981514E-3
7.820061996E1	-1.386514772E-2	-1.280502416E-2	3.628813662E-3
7.821062996E1	-1.296206936E-2	-1.234136894E-2	6.529795472E-3
7.822063996E1	-1.547164470E-2	-1.341323927E-2	5.348632112E-3
7.823061896E1	-1.293098927E-2	-9.634479880E-3	4.540363327E-3
7.824062896E1	-9.725200012E-3	-9.079496376E-3	3.494029865E-3
7.825063896E1	-1.026182715E-2	-5.116179585E-3	8.891150355E-5
7.826061796E1	-6.461849436E-3	-3.546084743E-3	-2.430603839E-3
7.827062796E1	-9.118884802E-3	-5.165286828E-3	-3.963519819E-3
7.828063696E1	-1.021502540E-2	-2.304290421E-3	-5.647658370E-3
7.829064696E1	-6.923357956E-3	-1.413196325E-3	-5.921698175E-3
7.830062596E1	-4.922954366E-3	4.828666802E-3	-5.794349127E-3
