"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)"
3.942884500E0;-1.401515007E-1;3.811903000E-1;-9.755804539E-1
3.959835500E0;-1.952507496E-1;-2.087659836E-1;-1.380223989E0
3.969893500E0;-1.234962940E-1;-3.198690414E-1;-7.325999737E-1
3.980068500E0;1.891732216E-2;-2.882223129E-1;-9.574413300E-3
3.999921500E0;1.005539894E-1;-2.341833115E-1;4.349433184E-1
4.010428500E0;6.961822510E-4;-2.317581177E-1;6.418074369E-1
4.029859500E0;-3.670895100E-1;4.182720184E-2;6.971679926E-1
4.039991500E0;-6.426901817E-1;7.812500000E-2;4.195734262E-1
4.060547500E0;-8.371281624E-1;-2.282848358E-1;2.665588856E-1
4.079839500E0;-6.070752144E-1;-3.046836853E-1;8.430087566E-2
4.089891500E0;-4.933543205E-1;-1.938419342E-1;7.393610477E-2
4.110514500E0;-5.875687599E-1;-4.031181335E-2;-1.177666187E-1
4.129917500E0;-6.943662167E-1;-1.326732635E-1;4.484077692E-1
4.141231500E0;-7.137329578E-1;-1.209316254E-1;5.123474598E-1
4.159970500E0;-4.815247059E-1;9.318351746E-3;2.445857525E-1
4.179832500E0;-2.651612759E-1;-1.949148178E-1;3.374520540E-1
4.190019500E0;-1.768710613E-1;-4.903659821E-1;-1.209932566E-1
4.209925500E0;-1.729130745E-2;-3.025503159E-1;2.867704630E-1
4.229803500E0;-2.883136272E-1;9.535503387E-2;-2.074935436E-1
4.240158500E0;-4.368178844E-1;5.337619781E-2;-4.511718750E-1
4.262723500E0;1.027390957E-1;6.332635880E-1;-9.935069084E-2
4.279834500E0;-3.357918262E-1;-5.029335022E-1;1.057130694E0
4.292458500E0;2.098617554E-1;4.395694733E-1;1.862170696E-1
4.309803500E0;-1.020033360E-1;1.003448963E0;-5.441956520E-1
4.329868500E0;-2.595676899E0;-1.603694916E0;-5.473194122E-1
4.340202500E0;-3.056203365E0;-3.154971123E0;-1.133861542E-1
4.360034500E0;-9.703691006E-1;-1.585197449E-1;1.794984341E-1
4.379816500E0;8.334758282E-1;1.978413582E0;8.800264597E-1
4.393931500E0;9.342703819E-1;1.882395744E0;1.371366620E0
4.411047500E0;5.982604027E-1;-6.032943726E-2;3.035480976E-1
4.422228500E0;-1.692247391E-1;-9.509954453E-1;-1.078419685E-1
4.439814500E0;-4.483242035E-1;-9.086170197E-1;-6.932084560E-1
4.449897500E0;-4.693551064E-1;-7.426300049E-1;-6.837391853E-1
4.459970500E0;-5.851900578E-1;-6.173992157E-1;-4.314661026E-1
4.469994500E0;-8.861776590E-1;-6.191730499E-1;-3.037638664E-1
4.481264500E0;-1.307520628E0;-3.325042725E-1;-2.158610821E-1
4.492910500E0;-1.269421101E0;2.245044708E-1;6.471824646E-2
4.519861500E0;-2.023478746E-1;1.646311283E0;8.122363091E-1
4.529863500E0;1.122106314E-1;1.602199554E0;1.138077617E0
4.539963500E0;2.684218884E-1;1.054411888E0;1.130751729E0
4.559911500E0;1.560128927E-1;-1.994562149E-1;6.948088408E-1
4.579885500E0;-4.760435224E-1;-5.671787262E-2;6.451606750E-2
4.590312500E0;-4.721183181E-1;5.342073441E-1;-3.505864143E-1
4.612221500E0;-2.624690533E-1;1.286457062E0;2.946141958E-1
4.629873500E0;-2.425731421E-1;2.861776352E-1;6.345704794E-1
4.643635500E0;-3.255195618E-1;-1.836938858E-1;3.435860872E-1
4.659929500E0;-3.957216740E-1;-6.671676636E-1;-1.237326860E-1
4.679846500E0;-2.335031033E-1;-5.342636108E-1;-2.129383087E-1
4.690125500E0;7.989931107E-2;-1.605129242E-1;-3.869771957E-2
4.710007500E0;2.204056978E-1;2.789039612E-1;2.884598970E-1
4.720208500E0;2.489697933E-2;2.964982986E-1;3.547626734E-1
4.739882500E0;-5.993666649E-1;5.233573914E-2;2.468242645E-1
4.759948500E0;-6.978273392E-1;6.413459778E-2;1.316488981E-1
4.779861500E0;-5.415598154E-1;-2.848701477E-1;-3.276262283E-1
4.790108500E0;2.300819159E-1;8.081245422E-2;6.413713694E-1
4.810214500E0;-1.830239296E-1;3.719558716E-1;4.773259163E-2
4.829828500E0;-1.071208239E0;-1.483001709E-1;-1.551735401E-2
4.840972500E0;-8.792375326E-1;-1.016778946E-1;-1.048287153E-1
4.859893500E0;-5.420354605E-1;1.895303726E-1;-1.401507854E-2
4.869919500E0;-1.833901405E-1;6.423339844E-1;-2.591664791E-1
4.891076500E0;-1.192530394E-1;-5.755138397E-2;3.309527636E-1
4.909937500E0;-2.955110073E-1;-1.683225632E-1;2.848463058E-1
4.929965500E0;-4.541065693E-1;-9.412288666E-2;-6.879711151E-2
4.940663500E0;-6.951469183E-1;-1.520252228E-1;1.840677261E-1
4.961047500E0;-5.341780186E-1;5.722322464E-1;7.714986801E-2
4.979890500E0;2.824461460E-2;5.446567535E-1;1.683768034E-1
4.990200500E0;4.365181923E-2;9.443378448E-2;-1.504682302E-1
5.010007500E0;-1.746363640E-1;-1.276340485E-1;5.168640614E-2
5.029814500E0;-8.554697037E-2;1.085395813E-1;3.691769838E-1
5.039838500E0;-1.929390430E-1;4.874897003E-2;4.946668148E-1
5.049908500E0;-1.179708242E-1;1.082019806E-1;2.207773924E-1
5.060191500E0;-2.874267101E-2;4.049491882E-1;6.307518482E-2
5.079943500E0;-7.430678606E-1;3.539466858E-2;-2.920687199E-2
5.090106500E0;-6.843140125E-1;-3.441362381E-1;1.641998291E-1
5.110718500E0;-2.558499575E-1;6.381034851E-2;-2.055441141E-1
5.130023500E0;5.771303177E-2;9.141578674E-1;-4.122229815E-1
5.143919500E0;-1.619735956E-1;5.861101151E-1;-3.294914961E-1
5.160323500E0;-1.947197914E-1;-1.601467133E-1;3.618184328E-1
5.179988500E0;-2.197420597E-2;2.585325241E-1;-8.302569389E-3
5.199831500E0;-6.146528721E-1;4.445238113E-1;-2.920008898E-1
5.210918500E0;-7.494161129E-1;3.496208191E-1;-3.154852390E-1
5.229932500E0;-3.358116150E-1;2.433366776E-1;-1.260825396E-1
5.241721500E0;-2.589949369E-1;-5.251884460E-3;6.026029587E-4
5.260195500E0;3.588325977E-1;9.769058228E-1;6.216740608E-2
5.279846500E0;-1.161345243E0;-6.499910355E-1;8.315527439E-2
5.290068500E0;-6.716299057E-1;-2.264890671E-1;9.173953533E-2
5.310090500E0;-4.416576624E-1;1.101446152E-1;2.525643110E-1
5.329938500E0;-1.470665932E-1;-1.288652420E-1;-1.647007465E-2
5.350028500E0;3.473215103E-1;-1.275281906E-1;-6.926760674E-1
5.360701500E0;1.907753944E-1;2.468366623E-1;-3.355855942E-1
5.379828500E0;-2.360527515E-1;7.001657486E-1;5.475338697E-1
5.390212500E0;-4.224176407E-1;6.280078888E-1;7.746019363E-1
5.410050500E0;-1.097911358E0;-2.404804230E-1;3.196147680E-1
5.420483500E0;-6.494255066E-1;2.753353119E-2;1.896721125E-1
5.440215500E0;6.521209478E-1;9.214982986E-1;-5.748696327E-1
5.459845500E0;-5.514860153E-2;-3.200588226E-1;-4.617086649E-1
5.479850500E0;-1.154648304E0;-6.648559570E-1;4.030687809E-1
5.489946500E0;-8.038027287E-1;2.781505585E-1;1.433943510E-1
5.510039500E0;-7.242456675E-1;5.124092102E-1;-1.207447052E-1
5.521679500E0;-1.936726570E-1;7.186088562E-1;4.035469294E-1
5.539831500E0;2.740669250E-1;1.115941048E0;-7.680320740E-2
5.560569500E0;-3.836528063E-1;-3.304357529E-1;-1.054068327E0
5.580095500E0;7.095959187E-1;-9.321880341E-2;-1.399186492E0
5.600484500E0;8.829760551E-2;4.783449173E-1;2.246265411E-1
5.619787500E0;1.181294918E0;2.757091522E0;-1.666220427E-1
5.629818500E0;-1.096564651E0;-1.080360413E-1;6.198655367E-1
5.639891500E0;-7.985302210E-1;-6.080656052E-1;4.054050446E-1
5.660712500E0;1.714511871E0;2.156356812E0;-1.149359345E0
5.679903500E0;1.125947237E0;2.268038750E0;-9.527810812E-1
5.691756500E0;-6.015026569E-1;3.201627731E-1;1.231406927E-1
5.710106500E0;-1.267931581E0;-1.452198029E0;3.954209089E-1
5.720173500E0;-9.700987339E-1;-1.773569107E0;2.455880642E-1
5.740270500E0;-1.674880981E-1;-6.607313156E-1;-3.746265173E-1
5.761275500E0;-6.791348457E-1;-8.361148834E-1;-8.206856251E-2
5.771580500E0;-6.999335289E-1;-1.214065552E0;3.400468230E-1
5.790196500E0;5.696890354E-1;-4.092216492E-2;-2.511298656E-1
5.812659500E0;-7.771877050E-1;-8.579311371E-1;-5.689970255E-1
5.829959500E0;-2.816716433E-1;1.074576378E0;-5.542471409E-1
5.852464500E0;-3.195848942E0;-4.591048241E0;2.974766493E-1
5.869835500E0;-1.343704939E0;-2.122118950E0;3.288678527E-1
5.880879500E0;-2.092856646E0;-2.201289177E0;2.658090591E-1
5.899992500E0;1.896727800E0;4.550975323E0;-3.220475912E-1
5.919832500E0;1.294624805E0;4.226354599E0;-6.151952744E-1
5.929944500E0;2.153566837E0;3.710971832E0;-6.359914541E-1
5.940009500E0;2.142518997E0;3.613523006E0;-3.226127625E-1
5.950024500E0;1.373271585E0;2.983031750E0;2.367266417E-1
5.969864500E0;1.170240998E0;1.643710136E0;-3.060388565E-2
5.980173500E0;9.689248800E-1;7.316455841E-1;-1.306166649E-1
