"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)"
1.512767187E0;1.277274036E1;-2.141182423E-1;7.534715176E0
1.524678125E0;1.261359310E1;1.456249207E-1;6.143502235E0
1.536589062E0;1.261770153E1;5.817143917E-1;5.232853413E0
1.548501562E0;1.226415443E1;6.646591425E-1;5.217415333E0
1.560412500E0;1.137626934E1;3.838288188E-1;5.178370953E0
1.572325000E0;1.108820915E1;1.120199114E-1;5.237593651E0
1.584235937E0;1.118322086E1;7.208462805E-2;5.137573719E0
1.596148437E0;1.085839462E1;-3.060268462E-1;5.674564362E0
1.608059375E0;1.066671467E1;-7.631853223E-1;5.671001911E0
1.619971875E0;1.042854881E1;-1.035472989E0;5.233208179E0
1.631882812E0;1.004723835E1;-1.096199632E0;4.822898865E0
1.643793750E0;9.751305580E0;-9.668552876E-1;4.657296658E0
1.655706250E0;9.411798477E0;-1.261342049E0;4.453406811E0
1.667617187E0;9.228775978E0;-1.414963603E0;4.507400990E0
1.679528125E0;8.993119240E0;-1.669974804E0;4.953555584E0
1.691440625E0;8.639793396E0;-1.821077585E0;5.146624088E0
1.703357812E0;8.097573280E0;-1.617024660E0;5.246404648E0
1.715262500E0;7.375979900E0;-1.926834345E0;5.334702492E0
1.727175000E0;6.648631096E0;-2.089726210E0;5.740127563E0
1.739085937E0;6.134701252E0;-2.046678543E0;5.930657864E0
1.750998437E0;6.014541149E0;-2.020811558E0;5.987476826E0
1.762910937E0;6.177250862E0;-1.822916508E0;6.334176540E0
1.774828125E0;6.058316708E0;-1.654192209E0;6.225977898E0
1.786732812E0;5.920669556E0;-1.579196334E0;6.094459534E0
1.798643750E0;5.706761837E0;-1.692882538E0;6.375634670E0
1.810556250E0;5.239710331E0;-1.673326731E0;6.565695763E0
1.822467187E0;5.853670120E0;-1.054732084E0;6.862452507E0
1.834379687E0;7.941327572E0;-9.752061963E-2;7.460964203E0
1.846290625E0;9.066745758E0;4.123485684E-1;7.423213005E0
1.858209375E0;9.548516273E0;6.471718550E-1;7.415943623E0
1.870114062E0;9.211949348E0;4.843565822E-1;7.418405056E0
1.882026562E0;8.777401924E0;4.621671140E-1;7.130028248E0
1.893937500E0;8.314785004E0;1.329548061E-1;6.312552452E0
1.905848437E0;7.734976292E0;-3.949379325E-1;6.259017944E0
1.917764062E0;7.314525604E0;-6.551493406E-1;5.766540051E0
1.929671875E0;6.812681675E0;-8.651016951E-1;5.272213936E0
1.941604687E0;6.707365513E0;-1.092569947E0;4.461508751E0
1.953493750E0;6.445813656E0;-9.477399588E-1;2.995586872E0
1.965406250E0;5.529628754E0;-1.453701735E0;2.378849983E0
1.977317187E0;4.878981113E0;-2.219683647E0;2.616824150E0
1.989229687E0;5.495870590E0;-2.961311579E0;7.371842861E-1
2.001150000E0;5.312456131E0;-2.077851057E0;2.850306749E0
2.013053125E0;8.526700020E0;-2.315767527E0;4.420730591E0
2.024964062E0;8.864082336E0;-2.563337564E0;4.133349419E0
2.036876562E0;1.130039215E1;-1.660465121E0;4.750555515E0
2.048787500E0;1.410919380E1;-8.987929225E-1;2.751138926E0
2.060700000E0;1.609370804E1;5.333994031E-1;3.162711620E0
2.072610937E0;1.494539261E1;1.303719521E0;2.796954393E0
2.084521875E0;1.221012211E1;1.040788174E0;1.369492888E0
2.096434375E0;1.030122566E1;1.028960824E0;-1.981632859E-1
2.108345312E0;9.572937965E0;4.113046825E-1;-2.170870453E-1
2.120257812E0;9.237998009E0;-3.241174519E-1;8.989844322E-1
2.132168750E0;9.115079880E0;-1.787281156E0;1.235053658E0
2.144081250E0;9.971428871E0;-2.978032589E0;1.501614571E0
2.155992187E0;1.013588142E1;-3.822429180E0;2.852806091E0
2.167904687E0;9.999910355E0;-3.818407059E0;1.379835963E0
2.179835937E0;9.943340302E0;-2.659009933E0;1.166110396E0
2.191726562E0;7.689342976E0;-2.226674557E0;1.093288288E-1
2.203637500E0;4.435660839E0;-3.853975058E0;-5.670714855E0
2.215550000E0;4.279424667E0;-3.948287487E0;-5.475979805E0
2.227460937E0;4.352639675E0;-6.841316223E0;4.526286423E-1
2.239387500E0;4.507439137E0;-8.031914711E0;5.214848995E0
2.251287500E0;3.647805691E0;-8.367562294E0;4.707881927E0
2.263198437E0;4.522858143E0;-8.468118668E0;6.332951188E-1
2.275107812E0;8.076581001E0;-8.435835838E0;6.436303616E0
2.287018750E0;1.018235779E1;-6.349374771E0;4.090321064E0
2.298934375E0;1.057214355E1;-2.191393614E0;1.709776044E0
2.310842187E0;9.861467361E0;-9.313923120E-1;-9.215952754E-1
2.322759375E0;8.445939064E0;-5.791574121E-1;-1.792433500E0
2.334665625E0;7.223344803E0;-1.814833641E0;-1.480047584E0
2.346576562E0;6.316823006E0;-4.086021423E0;-3.163219392E-1
2.358489062E0;5.622667789E0;-7.022576809E0;-1.639242887E0
2.370401562E0;3.810889244E0;-9.341859818E0;4.106707096E0
2.382310937E0;2.930981636E0;-9.982451439E0;7.012070656E0
2.394223437E0;1.870551467E0;-9.202708244E0;8.754829764E-1
2.406134375E0;-2.957126498E-1;-1.027786732E1;-1.559879899E0
2.418068750E0;2.862124443E-1;-9.247124672E0;-2.034927845E0
2.429957812E0;1.046304464E0;-7.329427242E0;4.562390968E-2
2.441870312E0;2.489711285E0;-8.231610298E0;-1.004453778E0
2.453781250E0;4.681669712E0;-1.419309616E1;-2.721374273E0
2.465692187E0;4.285362244E0;-2.045536995E1;-5.356834888E0
2.477604687E0;4.999246597E0;-2.504413414E1;-4.379933357E0
2.489515625E0;5.287020206E0;-2.406447601E1;2.756971121E-1
2.501428125E0;2.844532013E0;-1.981746864E1;4.447737217E0
2.513339062E0;1.101869106E0;-1.461188984E1;4.667888641E0
2.525251562E0;4.299517155E0;-4.986164570E0;2.439308465E-1
2.537168750E0;1.766269684E0;-4.981663704E0;2.298730373E0
2.549075000E0;-1.119691491E0;-9.913814545E0;2.206908226E0
2.560985937E0;2.213008553E-1;-1.018217564E1;1.394354343E0
2.572896875E0;1.571793437E0;-9.162830353E0;-3.248931468E-1
2.584809375E0;1.113188863E0;-8.702041626E0;-7.773972750E-1
2.596726562E0;-7.052839398E-1;-9.173939705E0;-5.098691955E-2
2.608632812E0;-1.621583223E0;-8.788961411E0;3.450714946E-1
2.620543750E0;-1.826842904E0;-8.853710175E0;9.141637087E-1
2.632454687E0;-1.087417722E0;-8.888157845E0;1.436358213E0
2.644367187E0;-1.663203984E-1;-8.886625290E0;1.628947735E0
2.656278125E0;7.164983749E-1;-8.868993759E0;1.483935833E0
2.668192187E0;1.011693835E0;-9.027519226E0;1.377106547E0
2.680101562E0;1.344708085E0;-9.032805443E0;1.453835964E0
2.692012500E0;1.954836965E0;-8.975440025E0;1.578688741E0
2.703926562E0;2.960028172E0;-8.947237015E0;1.961416245E0
2.715835937E0;3.651981115E0;-9.178344727E0;2.454937696E0
2.727748437E0;4.328276157E0;-9.229101181E0;3.140234947E0
2.739659375E0;5.175296783E0;-9.089529037E0;3.682732344E0
2.751570312E0;5.815764904E0;-8.893301010E0;3.686563015E0
2.763482812E0;5.686851501E0;-8.908642769E0;3.101583004E0
2.775393750E0;5.289912224E0;-8.954792976E0;2.368947744E0
2.787306250E0;4.665686131E0;-9.114151001E0;1.678948402E0
2.799217187E0;3.915688276E0;-9.380022049E0;1.072123528E0
2.811129687E0;3.373746395E0;-9.490212440E0;5.629726052E-1
2.823040625E0;3.021827459E0;-9.645510674E0;3.230927289E-1
2.834951562E0;2.869680643E0;-9.860854149E0;3.412982523E-1
2.846864062E0;2.736764193E0;-9.840379715E0;6.544023156E-1
2.858775000E0;2.506030083E0;-9.629449844E0;8.624010086E-1
2.870685937E0;2.267309189E0;-9.305667877E0;6.661148071E-1
2.882598437E0;2.025121212E0;-9.391476631E0;4.302763641E-1
2.894509375E0;2.401106596E0;-9.132386208E0;5.226350427E-1
2.906432812E0;3.161600828E0;-9.339379311E0;2.901868224E-1
2.918339062E0;3.810103655E0;-8.863410950E0;1.100193143E0
2.930243750E0;4.270068169E0;-8.202937126E0;1.510817885E0
2.942156250E0;4.087084293E0;-8.114284515E0;1.311122298E0
2.954070312E0;3.531026125E0;-8.456253052E0;9.912186265E-1
2.965979687E0;2.822007418E0;-9.098560333E0;1.130321741E0
2.977890625E0;2.707334518E0;-9.300515175E0;1.577242732E0
2.989801562E0;3.079335928E0;-9.178852081E0;1.645783782E0
3.001714062E0;3.604365349E0;-8.948893547E0;9.196224213E-1
3.013625000E0;3.538352251E0;-9.317419052E0;5.845683068E-2
3.025537500E0;3.495908022E0;-9.496773720E0;2.283685356E-1
3.037448437E0;4.517245770E0;-8.599158287E0;-7.785848379E-1
3.049360937E0;4.959923744E0;-8.481698990E0;-4.740615189E-1
3.061271875E0;4.692070484E0;-9.195382118E0;7.516548634E-1
3.073184375E0;3.939496040E0;-9.770900726E0;1.192139983E0
3.085095312E0;3.186117411E0;-9.795377731E0;8.870804310E-1
3.097009375E0;2.348089457E0;-9.678407669E0;1.363105178E0
3.108918750E0;1.800975919E0;-9.261012077E0;1.648542047E0
3.120829687E0;1.817907691E0;-8.350190163E0;1.108065367E0
3.132742187E0;1.917104363E0;-7.823073387E0;1.313755989E0
3.144653125E0;2.577358246E0;-7.690779209E0;3.433572650E-1
3.156564062E0;2.533869982E0;-8.539955139E0;5.584236234E-2
3.168476562E0;2.306296110E0;-9.642561913E0;2.157750428E-1
3.180389062E0;2.601175547E0;-1.013873577E1;2.028272003E-1
3.192300000E0;3.212788820E0;-9.749371529E0;6.504088044E-1
