"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)"
2.740038000E0;2.353240490E0;-4.988933563E0;-8.319556713E-2
2.759946000E0;2.410506248E0;-5.754014492E0;1.892864943E0
2.780055000E0;2.312037945E0;-6.016805172E0;3.775577068E0
2.790132000E0;2.077878475E0;-5.956327915E0;4.123354912E0
2.810562000E0;2.329596519E0;-4.847270489E0;2.771501303E0
2.829931000E0;2.357207298E0;-3.481926918E0;1.383797646E0
2.840422000E0;2.346034050E0;-3.111573696E0;1.048165202E0
2.860426000E0;1.495640755E0;-3.554700375E0;1.671389580E0
2.880030000E0;6.981568336E-1;-3.927316189E0;2.482326031E0
2.900098000E0;-5.393724442E-1;-3.902924538E0;1.560053945E0
2.920059000E0;-1.168254852E0;-3.655344009E0;-6.171429157E-1
2.940068000E0;-1.456332684E0;-3.057028770E0;-3.046931028E0
2.950209000E0;-1.320740700E0;-2.568811417E0;-4.403071404E0
2.970083000E0;-9.011659622E-1;-1.663539886E0;-5.448227882E0
2.990128000E0;-9.350872040E-2;-1.368733406E0;-4.121594906E0
3.010278000E0;8.298063278E-1;-1.348125458E0;-2.076818705E0
3.020554000E0;1.211336613E0;-1.218900681E0;-1.372000933E0
3.030933000E0;1.439720869E0;-1.145040512E0;-8.490537405E-1
3.049947000E0;1.596659660E0;-8.921003342E-1;-5.422258973E-1
3.060013000E0;1.326943159E0;-5.936765671E-1;-1.059003472E0
3.080382000E0;3.744935989E-1;3.537235260E-1;-1.752093315E0
3.099946000E0;3.286647797E-2;8.945384026E-1;-2.378899574E0
3.110509000E0;1.137962341E-1;1.103711128E0;-2.378332615E0
3.130219000E0;1.111197472E-1;1.361166000E0;-1.385164261E0
3.149964000E0;1.918869019E-1;1.618456841E0;-3.981231153E-1
3.160044000E0;3.116111755E-1;1.779111862E0;-9.986615181E-2
3.179968000E0;4.994301796E-1;2.045058727E0;-2.159047127E-2
3.190927000E0;7.842459679E-1;2.113955975E0;-2.148948014E-1
3.210068000E0;1.047718525E0;2.299454212E0;-6.782277822E-1
3.229968000E0;1.166729689E0;2.602200985E0;-8.891261816E-1
3.241053000E0;1.051494122E0;2.917283535E0;-1.032004356E0
3.260093000E0;7.767221928E-1;3.227536678E0;-9.018360376E-1
3.280048000E0;5.042827129E-1;3.334593296E0;-1.132320046E0
3.290229000E0;4.515166283E-1;3.366335869E0;-1.215404034E0
3.309973000E0;4.879248142E-1;3.451490879E0;-1.394658089E0
3.320032000E0;5.108962059E-1;3.439370632E0;-1.341878653E0
3.340137000E0;6.646349430E-1;3.520484447E0;-1.365696192E0
3.360189000E0;8.893334866E-1;3.501035213E0;-1.211718559E0
3.379957000E0;9.489717484E-1;3.784224033E0;-5.498135090E-1
3.390085000E0;8.235473633E-1;3.948209286E0;-3.283423483E-1
3.409952000E0;4.221498966E-1;4.419470787E0;-3.960983455E-1
3.419990000E0;1.269307137E-1;4.506276608E0;-6.752706766E-1
3.430022000E0;-4.793739319E-2;4.439317703E0;-9.144979715E-1
3.440080000E0;-1.600041389E-1;4.137551308E0;-1.342917442E0
3.460085000E0;-5.549244881E-1;1.953061581E0;-1.296056867E0
3.479919000E0;-1.261776924E0;1.242475510E-1;4.484001994E-1
3.490142000E0;-1.510724068E0;-6.509389877E-1;1.538537025E0
3.509983000E0;-2.736479759E0;-1.810647011E0;2.164242029E0
3.529955000E0;-4.065211773E0;-3.192923546E0;4.647615254E-1
3.539967000E0;-4.529659748E0;-4.325447083E0;-1.243354082E0
3.559967000E0;-4.825090408E0;-6.885699272E0;-2.453654766E0
3.570001000E0;-4.699927330E0;-7.933628082E0;-2.283699512E0
3.580026000E0;-4.634088516E0;-8.948459625E0;-1.923833370E0
3.590049000E0;-4.237667084E0;-9.541234016E0;-1.299381018E0
3.600362000E0;-3.620476246E0;-9.449423790E0;-2.930728495E-1
