"Time (s)";"X (rad/s)";"Y (rad/s)";"Z (rad/s)"
9.998293175E1;1.647955894E0;-1.106855392E0;1.783126295E-1
9.999294175E1;1.438718796E0;-1.286256671E0;2.449656874E-1
1.000029518E2;1.127053142E0;-1.316983700E0;3.145661056E-1
1.000129607E2;7.201811671E-1;-1.162674785E0;2.925340235E-1
1.000229707E2;3.866189718E-1;-1.185624480E0;2.296267003E-1
1.000329497E2;1.582007110E-1;-1.384187341E0;1.982112527E-1
1.000429597E2;1.434776932E-4;-1.517588019E0;1.977989525E-1
1.000529697E2;-1.353594810E-1;-1.467885137E0;1.736901551E-1
1.000629797E2;-2.320355773E-1;-1.292711139E0;1.548731029E-1
1.000729888E2;-3.016205132E-1;-1.094873428E0;1.347806156E-1
1.000829688E2;-3.530336022E-1;-9.045131207E-1;1.012239382E-1
1.000929777E2;-4.035713673E-1;-7.786300182E-1;5.709296465E-2
1.001029877E2;-4.561972022E-1;-7.779998183E-1;1.139398105E-2
1.001129977E2;-4.957627356E-1;-8.033176661E-1;-3.733015060E-2
1.001229767E2;-5.206164122E-1;-8.022748828E-1;-8.540049195E-2
1.001329867E2;-5.641263127E-1;-7.788127065E-1;-1.203406304E-1
1.001429967E2;-6.339472532E-1;-7.388652563E-1;-1.459047794E-1
1.001530067E2;-7.195199728E-1;-6.588574648E-1;-1.597524136E-1
1.001630158E2;-8.057664633E-1;-5.603600740E-1;-1.576740146E-1
1.001729958E2;-8.882437944E-1;-4.539188147E-1;-1.529138833E-1
1.001830047E2;-9.678328037E-1;-3.073090911E-1;-1.537356079E-1
1.001930147E2;-1.032719135E0;-1.142853275E-1;-1.421889365E-1
1.002030247E2;-1.079633951E0;8.968627453E-2;-1.134097800E-1
1.002130751E2;-1.103546500E0;2.731077671E-1;-1.029339731E-1
1.002230541E2;-1.102132916E0;4.415885806E-1;-8.558152616E-2
1.002330641E2;-1.069271445E0;5.978085399E-1;-7.997184992E-2
1.002430731E2;-1.019689083E0;7.684268951E-1;-8.797898889E-2
1.002530831E2;-9.517094493E-1;9.286215901E-1;-8.004170656E-2
1.002630621E2;-8.783670664E-1;1.039197445E0;-7.991138101E-2
1.002730721E2;-8.137880564E-1;1.081989169E0;-9.001407772E-2
1.002830821E2;-7.535765767E-1;1.039387822E0;-1.003453210E-1
1.002930921E2;-7.007104158E-1;9.101960063E-1;-1.127002612E-1
1.003031021E2;-6.477552652E-1;7.083971500E-1;-1.421651691E-1
1.003130811E2;-5.945080519E-1;4.687294066E-1;-1.955066770E-1
1.003230911E2;-5.311308503E-1;2.288010865E-1;-2.483924180E-1
1.003331001E2;-4.909818470E-1;3.757147491E-2;-3.019193113E-1
1.003431101E2;-4.548950493E-1;-6.319841743E-2;-3.362529278E-1
1.003531201E2;-3.845849335E-1;-7.306835800E-2;-3.415044248E-1
1.003630991E2;-2.622310221E-1;-2.909055352E-2;-3.426190019E-1
1.003731091E2;-8.238561451E-2;4.369710013E-2;-3.343352675E-1
1.003831191E2;1.440987885E-1;1.432450265E-1;-3.079129457E-1
1.003931281E2;3.911706209E-1;2.792212367E-1;-2.519836426E-1
1.004031381E2;6.221430302E-1;4.585562944E-1;-1.844990402E-1
1.004131171E2;8.210595846E-1;6.980860829E-1;-1.457370073E-1
1.004231271E2;9.847632051E-1;9.695002437E-1;-1.386205703E-1
1.004331371E2;1.125738740E0;1.130268574E0;-1.194955930E-1
1.004431471E2;1.253919959E0;1.172268152E0;-1.282403469E-1
1.004531261E2;1.381730437E0;1.115004063E0;-1.673600525E-1
1.004631361E2;1.521422505E0;9.680980444E-1;-1.987701207E-1
1.004731451E2;1.655702591E0;7.878547907E-1;-2.127394676E-1
1.004831551E2;1.775179148E0;6.392065883E-1;-2.112761587E-1
1.004931651E2;1.857599020E0;5.219315886E-1;-2.024610937E-1
1.005031441E2;1.890428662E0;4.212664068E-1;-1.898582727E-1
1.005131541E2;1.871252298E0;3.247763515E-1;-1.810594648E-1
1.005231641E2;1.785416126E0;2.405121326E-1;-1.791199446E-1
1.005331741E2;1.622127533E0;2.012587339E-1;-1.604064405E-1
1.005431831E2;1.366519332E0;2.642775774E-1;-1.559578925E-1
1.005531631E2;9.299303293E-1;6.235364079E-1;-2.159815580E-1
1.005631721E2;1.778493971E-1;1.699046016E0;-2.099031508E-1
1.005731821E2;-3.913019598E-1;2.435397625E0;-1.482693553E-1
1.005831921E2;-4.162780941E-1;2.215995073E0;-9.173555672E-2
1.005932021E2;-2.152214199E-1;1.679527760E0;-3.898818791E-2
1.006031811E2;2.769799903E-2;1.018851995E0;-1.312259864E-2
1.006131911E2;1.800007224E-1;4.400869012E-1;-2.201116458E-2
1.006232001E2;2.252513915E-1;-1.061080396E-2;-1.769961044E-2
1.006332101E2;1.426697075E-1;-3.730313480E-1;-5.108713359E-2
1.006431891E2;-4.535453022E-2;-6.883972883E-1;-6.423489004E-2
1.006531991E2;-2.817987800E-1;-9.420298338E-1;-3.717477620E-2
1.006632091E2;-5.340927839E-1;-1.106092811E0;-6.652346812E-3
1.006732191E2;-7.668746114E-1;-1.180892706E0;4.076150805E-2
1.006832281E2;-9.861337543E-1;-1.166507363E0;6.054799631E-2
1.006932081E2;-1.177233338E0;-1.036207914E0;5.653008446E-2
1.007032171E2;-1.321769238E0;-7.956924438E-1;4.951643199E-2
1.007132271E2;-1.419988275E0;-4.841542244E-1;4.360714555E-2
1.007232371E2;-1.464998722E0;-1.426449269E-1;4.438239709E-2
1.007332471E2;-1.473066568E0;2.020682544E-1;4.374297336E-2
1.007432261E2;-1.435039282E0;5.204282403E-1;5.672506988E-2
1.007532361E2;-1.352661014E0;7.743958235E-1;1.093019918E-1
1.007632461E2;-1.251728415E0;9.768120646E-1;1.676705182E-1
1.007732551E2;-1.145378232E0;1.166361570E0;2.229982316E-1
1.007832351E2;-1.055091739E0;1.382490993E0;2.553852201E-1
1.007932441E2;-9.815341234E-1;1.610070825E0;2.588579953E-1
1.008032541E2;-9.349201918E-1;1.774763465E0;2.711794376E-1
1.008132641E2;-9.218113422E-1;1.856015682E0;2.699794173E-1
1.008232741E2;-9.298098087E-1;1.853811741E0;2.314765453E-1
1.008332531E2;-9.559753537E-1;1.654120803E0;1.995274127E-1
1.008432631E2;-9.423443675E-1;1.206150889E0;1.661483943E-1
1.008532721E2;-8.274300694E-1;5.230327249E-1;1.404076070E-1
1.008632821E2;-7.316868901E-1;-1.030457839E-1;1.475553364E-1
1.008732921E2;-6.645701528E-1;-5.630983114E-1;1.476054043E-1
1.008832711E2;-5.590026379E-1;-9.122802019E-1;1.762847751E-1
1.008932811E2;-4.217809141E-1;-1.198443770E0;2.564400733E-1
1.009032911E2;-2.649687231E-1;-1.391717434E0;3.535830379E-1
1.009133001E2;-6.723833829E-2;-1.499979496E0;4.799694717E-1
1.009233101E2;1.210832521E-1;-1.538561583E0;6.329677105E-1
1.009332891E2;2.656367123E-1;-1.500598192E0;7.721554041E-1
1.009432991E2;4.102769792E-1;-1.462015390E0;8.905406594E-1
1.009533091E2;5.590944290E-1;-1.436730027E0;9.456944466E-1
1.009633191E2;6.821660995E-1;-1.348185301E0;9.351415634E-1
1.009732981E2;7.489331365E-1;-1.128463030E0;8.766718507E-1
1.009833081E2;7.765448689E-1;-7.728146315E-1;8.103384972E-1
1.009933181E2;8.023506403E-1;-3.732498586E-1;7.098613977E-1
1.010033271E2;8.581055403E-1;-3.765397891E-2;5.993590355E-1
1.010133371E2;9.404531717E-1;1.436566859E-1;5.063204765E-1
1.010233161E2;1.087031603E0;2.082300782E-1;4.412220716E-1
1.010333261E2;1.277118683E0;9.575758874E-2;3.675965965E-1
1.010433361E2;1.491050363E0;-1.881205291E-1;3.293265104E-1
1.010533461E2;1.684856296E0;-6.662913561E-1;3.129933476E-1
1.010633551E2;1.822125673E0;-1.271677375E0;3.354560137E-1
1.010733351E2;1.874011993E0;-1.884010553E0;3.833223581E-1
1.010833441E2;1.797711730E0;-2.338815689E0;3.797081411E-1
1.010933541E2;1.482734561E0;-2.411261320E0;3.320388794E-1
1.011033641E2;1.046378732E0;-2.318845034E0;2.103098631E-1
1.011133741E2;6.159071922E-1;-2.241487503E0;9.164659679E-2
1.011233531E2;3.064427674E-1;-2.285415649E0;-2.077469975E-2
1.011333631E2;1.083805561E-1;-2.269673109E0;-9.576745331E-2
1.011433731E2;-7.197763771E-2;-2.066745996E0;-1.168277636E-1
1.011533821E2;-2.770240009E-1;-1.699854374E0;-1.208624467E-1
1.011633621E2;-4.476203322E-1;-1.323017240E0;-1.602907479E-1
1.011733711E2;-5.181632042E-1;-1.103540063E0;-1.977875233E-1
1.011833811E2;-4.933821857E-1;-1.026749372E0;-2.431086302E-1
1.011933911E2;-4.539532959E-1;-9.771948457E-1;-2.793236375E-1
1.012034011E2;-4.321524799E-1;-9.133751392E-1;-3.099744618E-1
1.012133801E2;-4.197897911E-1;-8.598216176E-1;-2.969745100E-1
1.012234018E2;-4.173438847E-1;-8.688060641E-1;-2.836099267E-1
1.012334108E2;-4.056225121E-1;-8.698183298E-1;-2.948066592E-1
1.012434208E2;-3.944979012E-1;-8.402877450E-1;-2.970838547E-1
1.012534308E2;-3.916834593E-1;-7.944244146E-1;-2.704357505E-1
1.012634098E2;-4.031946063E-1;-7.325282693E-1;-2.412469089E-1
1.012734198E2;-4.361083508E-1;-6.431387067E-1;-2.106820643E-1
1.012834298E2;-5.072496533E-1;-4.871735871E-1;-1.889820993E-1
1.012934388E2;-6.005545259E-1;-2.700263560E-1;-1.907919794E-1
1.013034188E2;-7.106847763E-1;-3.642720357E-2;-2.028547674E-1
1.013134278E2;-8.312306404E-1;2.012575269E-1;-1.897032708E-1
1.013234378E2;-9.592482448E-1;4.163005948E-1;-1.641339958E-1
1.013334478E2;-1.060031176E0;5.550752282E-1;-1.361585557E-1
1.013434578E2;-1.120693445E0;6.553528309E-1;-1.382829696E-1
1.013534368E2;-1.123829126E0;7.069637179E-1;-1.297534406E-1
1.013634468E2;-1.082902551E0;7.119571567E-1;-1.265417337E-1
1.013734568E2;-1.008996010E0;6.841300726E-1;-1.254194826E-1
1.013834658E2;-9.335264564E-1;6.503795981E-1;-1.333896220E-1
1.013934758E2;-8.774136305E-1;6.293110847E-1;-1.549124867E-1
1.014034548E2;-8.464825153E-1;6.215680242E-1;-1.864536405E-1
1.014134648E2;-8.487299681E-1;6.312275529E-1;-2.355207801E-1
1.014234748E2;-8.694114089E-1;6.504264474E-1;-3.037200272E-1
1.014334848E2;-9.006114006E-1;6.423708797E-1;-3.719707131E-1
1.014434938E2;-9.419196844E-1;5.911452770E-1;-4.540233016E-1
1.014534738E2;-9.627895355E-1;4.823112190E-1;-5.432836413E-1
1.014634828E2;-9.401376247E-1;3.240638971E-1;-6.206266880E-1
1.014734928E2;-8.745160103E-1;1.592160761E-1;-6.870509982E-1
1.014835028E2;-7.671174407E-1;-3.044898622E-3;-7.584095597E-1
1.014934818E2;-6.328200698E-1;-1.641698629E-1;-8.122117519E-1
1.015034918E2;-4.857629538E-1;-2.439824343E-1;-8.536902666E-1
1.015135018E2;-3.391082585E-1;-1.749815345E-1;-8.805956841E-1
1.015235108E2;-1.945744604E-1;3.603145480E-2;-8.736176491E-1
1.015335208E2;-5.434598774E-2;2.726876736E-1;-8.257790208E-1
1.015434998E2;1.082435325E-1;4.567785561E-1;-7.776914835E-1
1.015535098E2;2.904423773E-1;5.773757696E-1;-7.492073774E-1
1.015635198E2;5.029501319E-1;6.075778008E-1;-7.074525952E-1
1.015735298E2;7.550575137E-1;5.936359167E-1;-6.696588993E-1
1.015835398E2;1.037152171E0;5.317238569E-1;-6.286845803E-1
1.015935188E2;1.332916737E0;4.152188301E-1;-5.707914829E-1
1.016035288E2;1.626623750E0;2.224067897E-1;-5.022413731E-1
1.016135378E2;1.905576587E0;-4.494395852E-2;-3.975562453E-1
1.016235478E2;2.148496151E0;-3.469125032E-1;-2.736409605E-1
1.016335578E2;2.353229046E0;-6.857707500E-1;-1.528303921E-1
1.016435368E2;2.505510569E0;-1.135400176E0;-6.403008103E-2
1.016535468E2;2.564568758E0;-1.701457500E0;-1.154264249E-2
1.016635568E2;2.586500645E0;-2.244493008E0;-3.099448234E-2
1.016735658E2;2.434264183E0;-2.740323782E0;-1.275697500E-1
1.016835458E2;2.083301544E0;-3.034085751E0;-1.297180206E-1
1.016935548E2;1.594780684E0;-2.950170994E0;-9.327666461E-2
1.017035648E2;1.084720612E0;-2.537041664E0;-5.493374914E-2
1.017135748E2;7.090532780E-1;-2.003055573E0;-4.079129547E-2
1.017235848E2;4.440699518E-1;-1.352451682E0;-6.221254170E-2
1.017335638E2;1.730592251E-1;-4.809170961E-1;-9.533906728E-2
1.017435738E2;5.064112693E-2;3.339574337E-1;-4.451763630E-2
1.017535828E2;7.808074355E-2;9.377492666E-1;5.784921348E-2
1.017635928E2;1.720714271E-1;1.290867329E0;1.495784223E-1
1.017736028E2;2.461634874E-1;1.436306238E0;2.199796289E-1
1.017835818E2;2.677771747E-1;1.380204678E0;2.334837168E-1
1.017935918E2;2.580837905E-1;1.103585362E0;2.552888989E-1
1.018036018E2;2.117352933E-1;6.840439439E-1;2.783026397E-1
1.018136118E2;9.997972846E-2;2.309925556E-1;2.467657626E-1
1.018235908E2;-7.793468982E-2;-2.293142080E-1;1.974108368E-1
1.018336008E2;-2.911433578E-1;-6.224660277E-1;1.742794216E-1
1.018436098E2;-5.124090314E-1;-9.018297195E-1;1.592586637E-1
1.018536198E2;-7.146524191E-1;-1.075661659E0;1.452461779E-1
1.018636298E2;-8.881823421E-1;-1.160479426E0;1.374661475E-1
1.018736088E2;-1.040322304E0;-1.189151287E0;1.293040961E-1
1.018836188E2;-1.167971492E0;-1.155342460E0;1.208494380E-1
1.018936288E2;-1.280039907E0;-1.049686074E0;1.149361506E-1
1.019036378E2;-1.380736947E0;-8.509497046E-1;1.167823002E-1
1.019136478E2;-1.485701442E0;-5.972461104E-1;1.102759317E-1
1.019236268E2;-1.587371349E0;-3.511250317E-1;6.532347947E-2
1.019336368E2;-1.676090360E0;-1.620597690E-1;7.009039633E-3
1.019436468E2;-1.731823325E0;-4.721968248E-2;-1.706817746E-2
1.019536568E2;-1.722050309E0;1.496992307E-3;-1.235038694E-2
1.019636658E2;-1.638041735E0;-1.536781341E-2;3.260322846E-3
1.019736458E2;-1.497930169E0;-5.056814477E-2;3.457643464E-2
1.019836548E2;-1.330536008E0;-5.125901848E-2;1.809081063E-2
1.019936648E2;-1.161134720E0;1.484620851E-3;-2.645801380E-2
1.020036748E2;-1.031826258E0;2.332843281E-2;-8.959217370E-2
1.020136538E2;-9.214124084E-1;-3.436975181E-2;-1.629667878E-1
1.020236638E2;-8.100056648E-1;-1.812896132E-1;-2.378376275E-1
1.020336738E2;-7.089341879E-1;-4.107379913E-1;-3.145267963E-1
1.020436838E2;-6.125050187E-1;-6.747126579E-1;-3.854438066E-1
1.020536928E2;-5.266947746E-1;-9.026773572E-1;-4.286956787E-1
1.020636728E2;-4.598652720E-1;-1.106896400E0;-4.638061523E-1
1.020736818E2;-4.162698686E-1;-1.294774413E0;-4.903006256E-1
1.020836918E2;-3.922835290E-1;-1.420801163E0;-5.051042438E-1
1.020937018E2;-3.634870350E-1;-1.501926661E0;-5.160642266E-1
1.021037118E2;-3.037740588E-1;-1.563730359E0;-5.084395409E-1
1.021136908E2;-2.137629390E-1;-1.636183262E0;-4.631642103E-1
1.021237008E2;-1.247742549E-1;-1.692194581E0;-4.012778997E-1
1.021337098E2;-6.319344789E-2;-1.691358924E0;-3.329683542E-1
1.021437198E2;-3.537821770E-2;-1.649659991E0;-2.608141005E-1
1.021537298E2;-3.479365259E-2;-1.602823734E0;-1.989062577E-1
1.021637088E2;-6.191752478E-2;-1.541846871E0;-1.014874503E-1
1.021737188E2;-1.128629968E-1;-1.471997738E0;3.350546584E-3
1.021837288E2;-1.538945436E-1;-1.404600143E0;1.224497110E-1
1.021937388E2;-1.378215700E-1;-1.336050034E0;2.200753391E-1
1.022037178E2;-6.382866949E-2;-1.189414501E0;2.795289159E-1
1.022137278E2;1.017589569E-1;-1.005673170E0;3.515847325E-1
1.022237765E2;3.466113210E-1;-8.583555818E-1;4.282448888E-1
1.022337865E2;6.177509427E-1;-7.275598049E-1;4.659413993E-1
1.022437965E2;8.670987487E-1;-6.101841927E-1;4.484530687E-1
1.022537755E2;1.086466551E0;-5.167578459E-1;3.640854359E-1
1.022637855E2;1.250979781E0;-4.779260457E-1;2.409437597E-1
1.022737955E2;1.350356698E0;-5.630648732E-1;1.430366337E-1
1.022838045E2;1.419325233E0;-8.459926844E-1;9.251984954E-2
1.022938145E2;1.456505060E0;-1.317771435E0;5.993367732E-2
1.023037935E2;1.471354365E0;-1.902610540E0;3.685001284E-2
1.023138035E2;1.471995592E0;-2.539583921E0;3.254634887E-2
1.023238135E2;1.440974951E0;-3.163466215E0;3.924804181E-2
1.023338235E2;1.407235146E0;-3.667258501E0;-7.382845506E-3
1.023438025E2;1.365011334E0;-4.036793709E0;-4.279735498E-3
1.023538125E2;1.241248131E0;-4.039560795E0;7.069250941E-2
1.023638215E2;1.011841416E0;-3.600947618E0;1.718241274E-1
1.023738315E2;7.233248949E-1;-2.795655966E0;1.422342658E-1
1.023838415E2;4.887596071E-1;-1.996291518E0;1.009407490E-1
1.023938205E2;3.717301786E-1;-1.597568154E0;1.328225136E-1
1.024038305E2;3.139163256E-1;-1.488423347E0;2.100573331E-1
1.024138405E2;2.847035825E-1;-1.493683100E0;2.638236284E-1
1.024238505E2;2.630955875E-1;-1.431538105E0;2.841731608E-1
1.024338595E2;2.529308498E-1;-1.337189436E0;2.981550395E-1
1.024438395E2;2.240161449E-1;-1.240320921E0;3.113394976E-1
1.024538485E2;1.944760978E-1;-1.284139991E0;2.673480511E-1
1.024638585E2;1.730045974E-1;-1.451990962E0;1.697446853E-1
1.024738685E2;1.926672459E-1;-1.716190934E0;9.097105265E-2
1.024838785E2;2.189675272E-1;-2.019520044E0;6.082688272E-2
1.024938575E2;1.997549534E-1;-2.349151373E0;2.442573383E-2
1.025038675E2;1.365220100E-1;-2.649829388E0;-8.526761085E-4
1.025138765E2;3.723136708E-2;-2.873392105E0;1.492389012E-2
1.025238865E2;-1.047753990E-1;-3.032421827E0;5.867894366E-2
1.025338655E2;-2.941647768E-1;-3.123168707E0;1.099511907E-1
1.025438755E2;-5.112830400E-1;-3.130410671E0;1.444991976E-1
1.025538855E2;-7.427660227E-1;-3.043053865E0;1.515770853E-1
1.025638955E2;-9.717627168E-1;-2.867422581E0;1.579304785E-1
1.025739045E2;-1.177174807E0;-2.636222839E0;1.672089398E-1
1.025838845E2;-1.348030567E0;-2.372809172E0;1.736065298E-1
1.025938935E2;-1.482522845E0;-2.101199389E0;1.901559532E-1
1.026039035E2;-1.566593289E0;-1.878347754E0;2.000259608E-1
1.026139135E2;-1.587102532E0;-1.763562322E0;1.898864955E-1
1.026239235E2;-1.545639992E0;-1.724249721E0;1.850803047E-1
1.026339025E2;-1.440451860E0;-1.719751120E0;1.943307966E-1
1.026439125E2;-1.273845196E0;-1.726421237E0;1.984220445E-1
1.026539225E2;-1.047585607E0;-1.743884444E0;2.000385821E-1
1.026639315E2;-7.768684030E-1;-1.758177996E0;1.902728677E-1
1.026739415E2;-4.907194674E-1;-1.737036943E0;1.673076302E-1
1.026839205E2;-2.224579006E-1;-1.670545578E0;1.471656114E-1
1.026939305E2;-1.222930197E-2;-1.582457781E0;1.286403984E-1
1.027039405E2;1.178305298E-1;-1.470768929E0;1.067823917E-1
1.027139505E2;1.688582897E-1;-1.304250836E0;8.188956231E-2
1.027239295E2;1.479454786E-1;-1.093972206E0;4.304737225E-2
1.027339395E2;7.690938562E-2;-9.051809311E-1;-1.683114097E-2
1.027439485E2;1.648709178E-3;-7.760740519E-1;-6.726509333E-2
1.027539585E2;-6.696923822E-2;-7.583379149E-1;-1.346598417E-1
1.027639685E2;-1.086794734E-1;-8.342660069E-1;-2.145219594E-1
1.027739475E2;-1.184772402E-1;-9.746454954E-1;-2.713581026E-1
1.027839575E2;-1.088992655E-1;-1.159435749E0;-3.236145079E-1
1.027939675E2;-1.031577587E-1;-1.344952106E0;-3.802522421E-1
1.028039765E2;-1.026067063E-1;-1.458177805E0;-4.209726453E-1
1.028139865E2;-1.121227145E-1;-1.494090199E0;-4.489113390E-1
1.028239655E2;-1.372120082E-1;-1.442863822E0;-4.597610235E-1
1.028339755E2;-1.944332272E-1;-1.320282459E0;-4.498639107E-1
1.028439855E2;-2.682955861E-1;-1.153903127E0;-4.333672822E-1
1.028539955E2;-3.403519392E-1;-9.814701080E-1;-4.123735726E-1
1.028639745E2;-4.044010043E-1;-8.192044497E-1;-3.848913014E-1
1.028739845E2;-4.390367270E-1;-6.990907788E-1;-3.732359707E-1
1.028839945E2;-4.090960920E-1;-6.977701187E-1;-3.475885689E-1
1.028940035E2;-3.600076437E-1;-7.502974868E-1;-3.168780506E-1
1.029040135E2;-3.471986949E-1;-7.729328275E-1;-2.793857455E-1
1.029139925E2;-3.738214970E-1;-7.752559185E-1;-2.493109405E-1
1.029240025E2;-3.989912271E-1;-8.069007397E-1;-2.249971926E-1
1.029340125E2;-3.520849943E-1;-9.128974676E-1;-2.075369805E-1
1.029440225E2;-2.100104094E-1;-1.087382436E0;-1.991195232E-1
1.029540315E2;-1.983140782E-2;-1.274277210E0;-1.836121976E-1
1.029640115E2;1.681883037E-1;-1.434969902E0;-1.541817039E-1
1.029740205E2;3.250775039E-1;-1.563794732E0;-1.097681746E-1
1.029840305E2;4.518170059E-1;-1.655055523E0;-5.656535551E-2
1.029940405E2;5.648497939E-1;-1.704681993E0;1.109917555E-2
1.030040505E2;6.807574034E-1;-1.733351827E0;8.159602433E-2
1.030140295E2;8.004981875E-1;-1.758106232E0;1.494664252E-1
1.030240395E2;9.143359661E-1;-1.769005179E0;2.002904564E-1
1.030340495E2;1.000392318E0;-1.771379232E0;2.373083979E-1
1.030440585E2;1.045577526E0;-1.752478361E0;2.494230419E-1
1.030540385E2;1.040426254E0;-1.728568435E0;2.512632906E-1
1.030640475E2;9.822082520E-1;-1.713089824E0;2.336532027E-1
1.030740575E2;8.855400085E-1;-1.739405513E0;2.150153369E-1
1.030840675E2;7.619624734E-1;-1.812751532E0;1.974515319E-1
1.030940775E2;6.191914678E-1;-1.931181312E0;1.916391850E-1
1.031040565E2;4.563740790E-1;-2.076866150E0;2.060983330E-1
1.031140665E2;2.764157653E-1;-2.258841038E0;2.402336746E-1
1.031240755E2;8.406770974E-2;-2.471101522E0;2.918936014E-1
1.031340855E2;-1.114104390E-1;-2.654377222E0;3.179049790E-1
1.031440955E2;-3.159508109E-1;-2.710763693E0;3.280138373E-1
1.031540745E2;-5.154519677E-1;-2.593254328E0;3.669372797E-1
1.031640845E2;-6.701376438E-1;-2.347293377E0;3.947443068E-1
1.031740945E2;-7.470656633E-1;-2.036520243E0;4.118921459E-1
1.031841035E2;-7.421091795E-1;-1.731271744E0;4.229308367E-1
1.031941135E2;-6.772124171E-1;-1.464877963E0;4.263032079E-1
1.032040925E2;-5.918259621E-1;-1.254304051E0;4.239561558E-1
1.032141025E2;-5.266509652E-1;-1.095734119E0;4.064751565E-1
1.032241215E2;-5.222576857E-1;-9.918045998E-1;3.755623400E-1
1.032341315E2;-5.733051896E-1;-9.755492210E-1;3.421231508E-1
1.032441105E2;-6.700016260E-1;-1.072089314E0;2.935127020E-1
1.032541205E2;-7.749993801E-1;-1.230157018E0;2.522494197E-1
1.032641305E2;-8.515797853E-1;-1.434211254E0;2.250229567E-1
1.032741395E2;-8.718291521E-1;-1.645318151E0;1.983641833E-1
1.032841495E2;-8.616783619E-1;-1.804057121E0;1.632303149E-1
1.032941285E2;-8.324270248E-1;-1.884474993E0;1.205305308E-1
1.033041385E2;-7.841415405E-1;-1.916700125E0;6.915427744E-2
1.033141485E2;-7.050241232E-1;-1.933789611E0;2.151138708E-2
1.033241585E2;-6.061975956E-1;-1.942561984E0;-1.918175817E-2
1.033341675E2;-4.922843575E-1;-1.954731345E0;-5.895660073E-2
1.033441475E2;-4.069631100E-1;-1.940899849E0;-8.811513335E-2
1.033541565E2;-3.713574409E-1;-1.908017516E0;-1.116172597E-1
1.033641665E2;-3.832697272E-1;-1.885270834E0;-1.272572577E-1
1.033741765E2;-4.113868475E-1;-1.877194285E0;-1.401355118E-1
1.033841555E2;-4.246667922E-1;-1.893331289E0;-1.653730124E-1
1.033941655E2;-4.078547955E-1;-1.895807266E0;-1.950038821E-1
1.034041755E2;-3.583404124E-1;-1.876182795E0;-2.303769886E-1
1.034141845E2;-2.883341610E-1;-1.853644729E0;-2.556892931E-1
1.034241945E2;-2.279363573E-1;-1.834921360E0;-2.620000243E-1
1.034341735E2;-1.976817846E-1;-1.843221903E0;-2.637550533E-1
1.034441835E2;-2.041866183E-1;-1.868212700E0;-2.509588003E-1
1.034541935E2;-2.442970127E-1;-1.888909459E0;-2.283951640E-1
1.034642035E2;-3.010459840E-1;-1.875891685E0;-1.998909861E-1
1.034742135E2;-3.554330468E-1;-1.825709820E0;-1.679998934E-1
1.034841925E2;-3.861904442E-1;-1.733681083E0;-1.394634396E-1
1.034942025E2;-4.049518704E-1;-1.605196357E0;-1.073079035E-1
1.035042115E2;-4.118709862E-1;-1.456587195E0;-7.752288878E-2
1.035142215E2;-4.193606079E-1;-1.287859201E0;-5.933748931E-2
1.035242315E2;-4.483870268E-1;-1.119998217E0;-4.612731189E-2
1.035342105E2;-5.088956356E-1;-9.476280212E-1;-3.633007407E-2
1.035442205E2;-6.120221019E-1;-7.864998579E-1;-2.719552442E-2
1.035542305E2;-7.465245128E-1;-6.621824503E-1;-8.916385472E-3
1.035642395E2;-8.778620362E-1;-6.181722283E-1;-6.070432253E-3
1.035742195E2;-9.602304101E-1;-6.356218457E-1;-2.673416585E-2
1.035842285E2;-9.792613387E-1;-6.987391114E-1;-6.772691756E-2
1.035942385E2;-9.468951225E-1;-7.873520851E-1;-9.837777168E-2
1.036042485E2;-8.813773394E-1;-8.805168867E-1;-1.295950413E-1
1.036142585E2;-7.535474300E-1;-9.594135880E-1;-1.431979388E-1
1.036242375E2;-5.932716131E-1;-1.029899716E0;-1.236743480E-1
1.036342475E2;-4.859339297E-1;-1.049778461E0;-9.839482605E-2
1.036442565E2;-3.724085689E-1;-1.076452851E0;-6.141817570E-2
1.036542665E2;-2.074433416E-1;-1.151386023E0;-5.077669397E-3
1.036642765E2;-4.512546584E-2;-1.244115591E0;4.162370414E-2
1.036742555E2;9.883490205E-2;-1.296075702E0;7.618328184E-2
1.036842655E2;2.473623008E-1;-1.289409876E0;1.058452278E-1
1.036942755E2;3.960169852E-1;-1.260782719E0;9.776599705E-2
1.037042855E2;5.224639773E-1;-1.186061382E0;4.807237163E-2
1.037142945E2;5.932910442E-1;-1.068281293E0;-3.492816351E-3
1.037242745E2;6.559249163E-1;-1.014919877E0;4.237385467E-3
1.037342835E2;7.349702120E-1;-9.887425900E-1;-5.133213475E-3
1.037442935E2;7.978942990E-1;-9.391151071E-1;-1.971879601E-2
1.037543035E2;8.083815575E-1;-9.111365080E-1;-2.570797876E-2
1.037642825E2;7.675153017E-1;-9.050639272E-1;-1.128443982E-2
1.037742925E2;6.845902801E-1;-8.918930292E-1;-1.743664965E-3
1.037843025E2;5.503128171E-1;-8.123739362E-1;-9.372324683E-3
1.037943115E2;3.639958799E-1;-6.400666237E-1;-3.124247119E-2
1.038043215E2;1.328371167E-1;-3.811044097E-1;-6.742370129E-2
1.038143005E2;-9.254673123E-2;-1.042914689E-1;-8.435368538E-2
1.038243105E2;-2.451495975E-1;1.027683839E-1;-7.542793453E-2
1.038343205E2;-3.246406913E-1;2.308576405E-1;-7.570356876E-2
