"Time (s)";"X (m/s^2)";"Y (m/s^2)";"Z (m/s^2)"
1.450117750E0;-1.152937025E0;-3.095682612E-1;9.001806039E-1
1.460096750E0;-7.390658391E-1;-2.361710867E-1;1.524039338E0
1.470106750E0;-2.602747715E-1;-1.423376012E-1;2.063653142E0
1.480116750E0;1.667228293E-1;-6.982247919E-2;2.451260975E0
1.490126750E0;5.801560593E-1;-1.922681451E-2;2.562255746E0
1.500105750E0;6.891364646E-1;-3.052831292E-3;2.481149018E0
1.510115750E0;4.682461989E-1;1.121817559E-2;2.210020645E0
1.520124750E0;8.882095993E-2;3.114870250E-2;1.711097614E0
1.530104750E0;-1.750112575E-1;3.273154378E-2;1.130259769E0
1.540113750E0;-3.079804498E-1;1.261261958E-1;6.853123856E-1
1.550123750E0;-3.612848371E-1;2.252490726E-1;6.097113955E-1
1.560133750E0;-1.996058160E-1;2.499649608E-1;9.014348316E-1
1.570112750E0;-4.493117452E-2;1.485838893E-1;1.331807445E0
1.580122750E0;-6.308560967E-3;1.642950654E-2;1.383507941E0
1.590132750E0;7.828369260E-2;-1.532678014E-1;1.310663329E0
1.600111750E0;1.265179592E-1;-2.019014329E-1;1.182699938E0
1.610121750E0;5.925275981E-2;-1.500296134E-1;8.237270898E-1
1.620131750E0;-4.000781894E-2;-1.459035257E-1;3.695451987E-1
1.630110750E0;-4.865468144E-3;-9.238834620E-2;-1.626426423E-1
1.640120750E0;-6.389427960E-2;-1.036360502E-2;-6.583964825E-1
1.650129750E0;-3.394244367E-1;1.457640696E-1;-8.579683846E-1
1.660139750E0;-5.994705820E-1;1.226029560E-1;-8.027607286E-1
1.670118750E0;-6.505436718E-1;1.171735239E-1;-6.514774722E-1
1.680128750E0;-6.304292500E-1;8.562633365E-2;-3.945853150E-1
1.690138750E0;-6.223598000E-1;2.187384903E-2;-3.657094252E-1
1.700117750E0;-6.479057005E-1;-1.160672307E-3;-3.471421766E-1
1.710127750E0;-7.366453841E-1;-4.265309930E-2;-2.632632834E-1
1.720137750E0;-7.610463998E-1;-5.384350061E-2;-2.899774575E-1
1.730116750E0;-6.305663672E-1;6.352122724E-3;-4.440165067E-1
1.740126750E0;-4.528159815E-1;2.525792509E-2;-6.041506934E-1
1.750135750E0;-3.052322584E-1;4.860673428E-2;-7.282005429E-1
1.760145750E0;-2.224204820E-1;7.816411704E-2;-9.343289280E-1
1.770124750E0;-1.592611974E-1;6.017574281E-2;-1.133814876E0
1.780134750E0;-5.604760855E-2;-1.300537705E-2;-1.299393405E0
1.790144750E0;-1.799854839E-1;-1.770858496E-1;-1.371634001E0
1.800123750E0;-5.376970875E-1;-2.975174421E-1;-1.450445697E0
1.810133750E0;-9.146676654E-1;-3.652729306E-1;-1.592821305E0
1.820143750E0;-1.051661204E0;-5.011630994E-1;-1.583028973E0
1.830153750E0;-1.065118863E0;-7.023853782E-1;-1.657088637E0
1.840132750E0;-1.120252259E0;-9.140151161E-1;-2.003070141E0
1.850142750E0;-1.173354333E0;-1.099903949E0;-2.261598349E0
1.860151750E0;-1.263185107E0;-1.136632065E0;-2.290249706E0
1.870131750E0;-1.396844856E0;-1.089449712E0;-2.715568571E0
1.880140750E0;-1.477450477E0;-1.074108957E0;-2.994366737E0
1.890150750E0;-1.541987951E0;-1.158803537E0;-3.170931600E0
1.900129750E0;-1.644200204E0;-1.379476871E0;-3.488529550E0
1.910139750E0;-2.121873869E0;-1.639369234E0;-3.602125747E0
1.920149750E0;-2.687578534E0;-1.846977550E0;-3.551217549E0
1.930159750E0;-3.125151994E0;-2.107955157E0;-3.616316940E0
1.940138750E0;-3.596183222E0;-2.484163257E0;-3.653971254E0
1.950148750E0;-4.156989090E0;-3.201697602E0;-3.758645185E0
1.960157750E0;-4.766599329E0;-3.672322156E0;-3.889813435E0
1.970137750E0;-5.253578838E0;-3.697922143E0;-3.776173968E0
1.980146750E0;-5.521488318E0;-3.686751915E0;-3.649637883E0
1.990156750E0;-5.397686976E0;-3.919466127E0;-3.442166977E0
2.000166750E0;-4.910647241E0;-4.362721619E0;-3.023318056E0
2.010145750E0;-4.585474223E0;-4.748774677E0;-2.681874576E0
2.020155750E0;-4.220776366E0;-4.803583553E0;-1.777368786E0
2.030165750E0;-3.305820433E0;-4.505857657E0;-4.121982980E-1
2.040144750E0;-2.221790505E0;-3.945197677E0;3.487992775E-1
2.050154750E0;-1.360055344E0;-3.528557542E0;8.826541597E-1
2.060163750E0;-6.000757688E-1;-3.477153207E0;1.225758249E0
2.070143750E0;7.545831800E-2;-3.533831145E0;1.206848938E0
2.080153750E0;9.585223675E-1;-3.224842343E0;9.732386398E-1
2.090162750E0;2.333381107E0;-2.799553884E0;1.187551957E0
2.100172750E0;3.255119226E0;-2.599494324E0;1.534801138E0
2.110151750E0;3.906876780E0;-2.141052444E0;1.226763386E0
2.120161750E0;4.589156799E0;-1.993071987E0;8.417534709E-1
2.130186875E0;4.804943615E0;-1.910398497E0;5.143000388E-1
2.140165875E0;4.788979547E0;-1.164020130E0;5.238111198E-1
2.150175875E0;5.124844199E0;-6.553342956E-1;7.801302499E-1
2.160185875E0;5.527204556E0;-3.160671490E-1;9.961965626E-1
2.170164875E0;6.155065709E0;-1.201959497E-1;9.043210173E-1
2.180174875E0;6.867557707E0;-7.131907403E-2;7.535762894E-1
2.190183875E0;7.322871035E0;2.828362530E-1;4.640917522E-1
2.200193875E0;7.401398556E0;8.001832759E-1;2.497164541E-1
2.210172875E0;7.189362144E0;1.284983527E0;3.680296004E-1
2.220182875E0;6.965247724E0;1.547541052E0;8.325382590E-1
2.230192875E0;6.754343333E0;1.427777796E0;1.277454652E0
2.240171875E0;6.692012014E0;1.345558927E0;1.470492876E0
2.250181875E0;7.067831275E0;1.760272112E0;9.528236711E-1
2.260191875E0;7.287319379E0;2.816954613E0;3.259612226E-1
2.270200875E0;6.672864137E0;2.785795385E0;3.409838891E-1
2.280180875E0;5.897927969E0;2.333103949E0;1.155468285E-1
2.290189875E0;5.194847649E0;2.495100474E0;-4.051535726E-1
2.300199875E0;4.286842886E0;2.345566705E0;-5.403756970E-1
2.310178875E0;3.468908633E0;1.951331346E0;-4.975372410E-1
2.320188875E0;2.808905336E0;1.760241122E0;-4.280951232E-1
2.330198875E0;2.290536804E0;1.366860626E0;-1.196644378E-1
2.340177875E0;1.776155489E0;1.118781685E0;2.292716646E-1
2.350187875E0;1.343031176E0;1.014658561E0;4.579855049E-1
2.360197875E0;9.738502586E-1;8.663720030E-1;5.847496319E-1
2.370207875E0;7.450884712E-1;5.542561099E-1;5.548966724E-1
2.380186875E0;5.718038964E-1;2.725931007E-1;1.514393771E-1
2.390196875E0;2.932033664E-1;8.698668838E-2;7.018939197E-2
2.400205875E0;-2.125638306E-2;2.424372554E-2;1.523129511E-1
2.410185875E0;-3.543114477E-1;-1.786178201E-1;6.160047537E-1
2.420194875E0;-2.897985327E-1;-3.336140585E-1;8.182944417E-1
2.430204875E0;-2.215346289E-1;-7.123197976E-1;4.876846826E-1
2.440214875E0;-8.827681804E-1;-9.711020672E-1;-2.507519960E-1
2.450193875E0;-1.271610360E0;-2.362324825E-1;3.683535361E-1
2.460203875E0;-6.002470922E-1;-5.865342021E-3;1.299321485E-1
2.470213875E0;-6.442871511E-2;-3.532519323E-1;-2.071621728E-1
2.480192875E0;6.231939054E-1;-2.711348051E-1;-6.300550282E-1
2.490202875E0;9.590357530E-1;-3.519328004E-1;-7.900161374E-1
2.500211875E0;1.097384968E0;-4.196295244E-1;-8.840954983E-1
2.510191875E0;1.108837910E0;-5.077385858E-1;-9.400662160E-1
2.520200875E0;7.703203762E-1;-6.170999372E-1;-6.316232514E-1
2.530210875E0;1.507587612E-2;-1.096420470E0;1.859560758E-1
2.540220875E0;1.524486065E-2;-8.467335445E-1;-3.020928884E-1
2.550199875E0;7.904266119E-2;-4.581416255E-1;-5.397687560E-1
2.560209875E0;1.265243912E-1;-4.460437363E-1;-7.526652932E-2
2.570219875E0;3.507516629E-1;-2.404035938E-1;-3.107818508E-1
2.580198875E0;3.494471490E-1;-1.565168068E-1;-4.286131865E-1
2.590208875E0;2.691052365E-1;-1.041950440E-1;-3.906378597E-1
2.600218875E0;3.464831954E-1;-1.466388130E-1;-5.096450704E-1
2.610197875E0;3.212998223E-1;-2.674288398E-1;-6.240920377E-1
2.620207875E0;3.361242682E-1;-1.846021530E-1;-9.192898893E-1
2.630216875E0;1.145443819E0;2.625844216E-1;-5.074085104E-1
2.640226875E0;9.542305112E-1;-2.511039984E-1;-1.233235084E0
2.650205875E0;4.200171947E-1;-1.717479265E-1;1.233171934E-1
2.660215875E0;6.187272173E-1;2.402924967E-1;6.732893407E-1
2.670225875E0;8.447992855E-1;-2.526502946E-1;2.379670590E-1
2.680204875E0;1.376586007E0;2.144536507E-1;-8.306490237E-1
2.690214875E0;5.735557222E-1;3.296701115E-1;-3.061485171E-2
2.700224875E0;1.390988284E-1;3.610933408E-1;1.826226951E0
2.710233875E0;-1.447823220E-1;8.252760172E-3;1.461439632E0
2.720213875E0;2.526815772E-2;-3.857934415E-1;1.619544250E0
2.730222875E0;3.326293874E-1;-3.018209928E-1;1.185552794E0
2.740232875E0;7.417181361E-1;-2.456824601E-2;9.909171116E-1
2.750211875E0;1.085761288E0;2.312410069E-1;4.393422425E-1
2.760221875E0;1.043380669E0;3.934798989E-1;3.790913630E-1
2.770231875E0;9.019944102E-1;6.201957455E-1;1.546389735E-1
2.780210875E0;6.231494665E-1;5.604024106E-1;-2.696946359E-1
2.790220875E0;3.237258321E-1;5.536854216E-1;-1.780009389E-1
2.800230875E0;3.668496323E-1;4.682239795E-1;-2.946400273E-1
2.810240875E0;5.700316054E-1;1.732617706E-1;-4.479820883E-1
2.820219875E0;4.773175693E-1;-4.315888345E-2;-3.798947704E-1
2.830229875E0;8.868881285E-2;-1.804363042E-1;-2.397744334E-1
2.840238875E0;-4.678661299E-1;-2.004174095E-1;-2.396697682E-1
2.850218875E0;-7.372800994E-1;-1.418329865E-1;-1.907642412E-1
2.860227875E0;-1.007729611E0;-1.537914196E-1;-2.968222082E-1
2.870237875E0;-1.109739550E0;1.847266987E-1;-4.521189934E-1
2.880247875E0;-1.268161672E0;2.911410534E-1;-5.630862826E-1
