"Time (s)"	"X (m/s^2)"	"Y (m/s^2)"	"Z (m/s^2)"
1.326081000E0	-2.933449860E0	1.188079376E0	8.520281982E0
1.336090000E0	-4.264032898E0	1.507814484E0	8.021070099E0
1.346070000E0	-5.381459198E0	1.347048798E0	7.893086243E0
1.356079000E0	-5.830225983E0	9.169931030E-1	8.170309753E0
1.366089000E0	-5.397475891E0	1.048569489E0	8.431366882E0
1.376068000E0	-4.888983307E0	1.482367401E0	7.981701965E0
1.386078000E0	-4.577930145E0	1.685045929E0	6.915020142E0
1.396088000E0	-4.153562622E0	1.652862854E0	7.144193573E0
1.406098000E0	-3.913312225E0	1.558109894E0	6.730154572E0
1.416077000E0	-4.304448853E0	1.544787598E0	7.455246735E0
1.426087000E0	-4.692292328E0	1.659748535E0	8.672515411E0
1.436096000E0	-5.124144287E0	1.648072815E0	9.096284180E0
1.446076000E0	-6.082301788E0	1.510508881E0	8.774453430E0
1.456085000E0	-6.836283875E0	1.449435883E0	8.134983215E0
1.466095000E0	-6.816375275E0	1.384021912E0	8.301437073E0
1.476074000E0	-6.837930450E0	1.018631744E0	8.193960571E0
1.486084000E0	-6.956334229E0	1.881587219E-1	7.807015228E0
1.496094000E0	-6.802753601E0	-3.326083374E-1	7.435038757E0
1.506073000E0	-6.745422821E0	-1.634600830E-1	7.309599609E0
1.516083000E0	-6.619235229E0	2.089654541E-1	7.238048401E0
1.526093000E0	-6.706354065E0	5.023553467E-1	6.900799713E0
1.536103000E0	-7.489974518E0	7.385641479E-1	6.628815308E0
1.546082000E0	-7.889942780E0	1.074166260E0	6.632258148E0
1.556092000E0	-7.710016937E0	1.432371368E0	7.037764893E0
1.566101000E0	-7.438182220E0	1.285975800E0	7.388784943E0
1.576081000E0	-7.154372406E0	7.014413452E-1	7.195237427E0
1.586090000E0	-7.029082947E0	1.782792664E-1	7.170538788E0
1.596100000E0	-7.169940033E0	-1.242416382E-2	7.541467438E0
1.606079000E0	-7.120243378E0	1.357676697E-1	8.034242706E0
1.616089000E0	-7.054380341E0	1.077758789E-1	8.405620422E0
1.626099000E0	-7.136858826E0	-1.160087585E-1	8.368198242E0
1.636109000E0	-7.246281281E0	-1.817221069E-1	8.593479767E0
1.646088000E0	-7.507637787E0	-1.719923401E-1	8.711733856E0
1.656098000E0	-7.701484680E0	-1.365161133E-1	8.772956543E0
1.666107000E0	-7.477550354E0	-1.899549866E-1	8.982221375E0
1.676087000E0	-7.330556030E0	-3.478765869E-1	9.013057251E0
1.686096000E0	-7.085216217E0	-4.644841003E-1	8.814869385E0
1.696106000E0	-6.907984772E0	-3.629951477E-1	8.607251129E0
1.706085000E0	-6.908284149E0	-2.209405518E-1	8.412356415E0
1.716089958E0	-6.930138702E0	-1.266366577E-1	8.338859253E0
1.726099958E0	-7.021448822E0	-2.110610962E-2	8.484356689E0
1.736078958E0	-7.197033691E0	-8.652008057E-2	8.924890594E0
1.746088958E0	-7.305707703E0	-1.001417542E-1	9.183103638E0
1.756098958E0	-7.066505127E0	-2.737806702E-1	8.922196198E0
1.766108958E0	-6.782096558E0	-5.897735596E-1	8.667725372E0
1.776087958E0	-6.595734100E0	-6.131250000E-1	8.360264740E0
1.786097958E0	-6.376589813E0	-1.158890076E0	8.084388428E0
1.796106958E0	-5.995632019E0	-1.790576477E0	7.916138306E0
1.806086958E0	-5.872438202E0	-1.405876465E0	7.900870056E0
1.816095958E0	-6.082451477E0	-8.518785095E-1	8.093669128E0
1.826105958E0	-6.151008911E0	-8.622070313E-1	8.010142822E0
1.836084958E0	-6.006110229E0	-9.544152832E-1	7.809260559E0
1.846094958E0	-5.845793610E0	-8.813671875E-1	7.722890167E0
1.856104958E0	-5.602848816E0	-8.879534912E-1	7.549251251E0
1.866083958E0	-5.379662933E0	-1.070424042E0	7.427404633E0
1.876093958E0	-5.441184998E0	-1.378034363E0	7.380252686E0
1.886103958E0	-5.469625854E0	-1.635948029E0	7.421866150E0
1.896112958E0	-5.378615112E0	-1.763632507E0	7.737110596E0
1.906092958E0	-5.261259155E0	-1.939217377E0	7.878416748E0
1.916101958E0	-5.203329620E0	-2.100581818E0	7.784412231E0
1.926111958E0	-5.513334961E0	-2.072889404E0	8.020022278E0
1.936090958E0	-6.196963348E0	-1.954485626E0	8.759933624E0
1.946100958E0	-6.393804016E0	-1.852697296E0	9.106762390E0
1.956110958E0	-6.110892334E0	-1.614093475E0	9.118288422E0
1.966089958E0	-5.731132050E0	-1.431922302E0	8.988059235E0
1.976099958E0	-5.457950134E0	-1.280287628E0	8.693322144E0
1.986109958E0	-5.226830750E0	-1.331630859E0	8.396339722E0
1.996088958E0	-4.914879456E0	-1.532363434E0	8.116272125E0
2.006098958E0	-4.647535400E0	-1.608854370E0	8.037236481E0
2.016108958E0	-4.656067657E0	-1.543590088E0	8.261320496E0
2.026117958E0	-4.725223846E0	-1.441652069E0	8.353079681E0
2.036097958E0	-4.762346649E0	-1.444496155E0	8.386609955E0
2.046106958E0	-4.761298828E0	-1.488804016E0	8.355474701E0
2.056116958E0	-4.638404388E0	-1.459315338E0	8.315956879E0
2.066095958E0	-4.571194153E0	-1.290765839E0	8.366551666E0
2.076105958E0	-4.569098511E0	-1.135838013E0	8.450976105E0
2.086115958E0	-4.546046448E0	-1.021924896E0	8.422684937E0
2.096094958E0	-4.544399872E0	-9.653425598E-1	8.221054230E0
2.106104958E0	-4.558171234E0	-9.491761780E-1	8.075856171E0
2.116114958E0	-4.496948547E0	-1.001567230E0	7.993826752E0
2.126093958E0	-4.417314148E0	-1.158441010E0	7.908354492E0
2.136103958E0	-4.406237183E0	-1.369352417E0	7.849227448E0
2.146112958E0	-4.443958740E0	-1.427880707E0	7.875572662E0
2.156122958E0	-4.553979950E0	-1.340911560E0	8.045619049E0
2.166101958E0	-4.699028320E0	-1.183588715E0	8.115224304E0
2.176111958E0	-4.871469727E0	-1.036893768E0	8.019124146E0
2.186121958E0	-4.910688171E0	-1.009201355E0	7.958200836E0
2.196100958E0	-4.893773346E0	-1.026714935E0	7.953410797E0
2.206110958E0	-4.788392487E0	-1.095272369E0	7.922125854E0
2.216120958E0	-4.685107269E0	-1.286125488E0	7.640561371E0
2.226099958E0	-4.577780457E0	-1.292861481E0	7.346123657E0
2.236109958E0	-4.368964691E0	-1.283730469E0	7.178322601E0
2.246119958E0	-4.280199280E0	-1.370998993E0	7.097041626E0
2.256098958E0	-4.398752747E0	-1.479523315E0	7.183861084E0
2.266108958E0	-4.645140381E0	-1.552122345E0	7.323670349E0
2.276117958E0	-4.762945404E0	-1.557960205E0	7.368576965E0
2.286127958E0	-4.781656494E0	-1.520088959E0	7.316634979E0
2.296106958E0	-4.813390503E0	-1.523082733E0	7.195686493E0
2.306116958E0	-4.839286652E0	-1.503024445E0	7.097341003E0
2.316126958E0	-4.749323730E0	-1.310524750E0	6.937623138E0
2.326105958E0	-4.747078400E0	-1.070873108E0	6.506968689E0
2.336115958E0	-4.775369568E0	-6.801855469E-1	6.080505524E0
2.346125958E0	-4.724774780E0	-8.981323242E-4	6.067033539E0
2.356104958E0	-4.593048706E0	-7.863148499E-1	6.298452301E0
2.366114958E0	-4.368365936E0	-1.962419128E0	6.586752777E0
2.376123958E0	-4.395609283E0	-2.550845490E0	6.952741699E0
2.386133958E0	-4.711901550E0	-2.521356812E0	6.887028351E0
2.396112958E0	-5.072950745E0	-2.125729523E0	6.523135071E0
2.406122958E0	-5.554050293E0	-1.594933319E0	6.179000702E0
2.416132958E0	-6.114035797E0	-1.341809692E0	6.037694550E0
2.426111958E0	-6.925648041E0	-1.292711792E0	6.054010620E0
