"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)"
1.276759778E0;5.273756981E-1;1.019107819E0;-8.278408051E-1
1.295155778E0;5.470986366E-1;7.463132143E-1;7.790660858E-1
1.315088778E0;1.406681538E0;2.970500290E-1;2.308432579E0
1.325486778E0;1.902549267E0;3.753236234E-1;2.923986435E0
1.335898778E0;2.304078579E0;3.840634823E-1;3.156391621E0
1.355139778E0;2.314407349E0;-8.255743980E-2;2.131227493E0
1.375063778E0;2.484838009E0;1.009475589E-1;8.676552773E-1
1.385606778E0;2.363015652E0;1.721767187E-1;2.901897430E-1
1.405218778E0;2.167697430E0;5.851578712E-2;-4.364323616E-1
1.425459778E0;1.809009075E0;-4.496853948E-1;-1.315505028E0
1.445605778E0;1.054747581E0;-1.056826830E0;-1.139844418E0
1.456576778E0;6.943430901E-1;-1.408191681E0;-9.511675835E-1
1.476521778E0;8.177309036E-1;-1.380202055E0;-6.482648849E-1
1.487472778E0;1.256174088E0;-9.460663795E-1;-8.360357285E-1
1.500570778E0;1.713505745E0;-7.448496819E-1;-1.143138885E0
1.515117778E0;1.326450825E0;-8.606129885E-1;-1.372905254E0
1.525226778E0;7.566657066E-1;-9.752430916E-1;-1.736745358E0
1.536145778E0;1.531610489E-1;-1.116563439E0;-2.035608768E0
1.555105778E0;-4.414119720E-1;-1.516047835E0;-2.013950348E0
1.575377778E0;2.646651268E-1;-1.155941248E0;4.215097427E-2
1.595045778E0;1.229870796E0;-4.717379808E-1;2.412004471E-1
1.605132778E0;8.776865005E-1;-3.666374683E-1;-2.035093307E-2
1.615711778E0;1.010966301E0;-1.579884291E-1;-4.162216187E-1
1.635465778E0;3.616352081E-1;-3.804256916E-1;-1.191356421E0
1.655067778E0;-6.770534515E-1;-1.098960876E0;-1.356800079E0
1.675226778E0;-8.099312782E-1;-1.658006907E0;-5.511512756E-1
1.686866778E0;-5.475883484E-1;-1.347907543E0;7.737495899E-1
1.705301778E0;5.604238510E-1;-8.665568829E-1;1.998147249E0
1.729805778E0;-1.307439804E-1;-1.370528936E0;1.044853210E0
1.745089778E0;-9.139986038E-1;-1.921647549E0;-5.802092552E-1
1.755548778E0;-8.014545441E-1;-2.031418562E0;-1.110563517E0
1.775079778E0;-3.015108109E-1;-1.836745024E0;-2.124035358E-1
1.785410778E0;-5.178918839E-1;-1.695639133E0;-6.830160618E-1
1.805370778E0;9.505729675E-1;-5.902297497E-1;2.626967430E-2
1.825564778E0;1.052659035E0;-2.920615673E-1;1.596634388E-1
1.845074778E0;-5.807466507E-1;-6.497159004E-1;-1.110491157E0
1.855235778E0;-1.417171001E0;-1.022726774E0;-2.062706470E0
1.875218778E0;-3.223183632E0;-1.238903999E0;-1.649763346E0
1.887649778E0;-2.738481522E0;-6.456096172E-1;-9.166904688E-1
1.905163778E0;-1.081799507E0;1.571676731E-1;-1.372596502E0
1.925078778E0;6.776828766E-1;-5.824019909E-1;-1.274897218E0
1.937421778E0;2.501408577E0;-8.194320202E-1;6.408360004E-1
1.955096778E0;3.022484779E0;3.062615395E-1;4.003577709E0
1.975018778E0;1.601543427E0;-8.974590302E-1;1.258223295E0
1.985636778E0;-1.592128277E0;-1.448382378E0;-2.480213404E0
2.005086778E0;-2.571011543E0;-1.383670330E0;-2.488638163E0
2.025167778E0;-4.472341537E-1;-1.790208817E0;-1.494884372E0
2.035909778E0;1.355326653E0;-1.510858059E0;5.741995573E-2
2.046123778E0;1.375265121E0;-1.186870098E0;2.429243565E0
2.065134778E0;-2.205705643E-1;-1.729677200E0;1.946153998E0
2.085496778E0;-5.658054352E-2;-1.213568687E0;-4.281634688E-1
2.105530778E0;8.549718857E-1;-1.244543552E0;1.216495335E-1
2.115569778E0;1.659898758E0;-1.018740654E0;-4.716214538E-2
2.135028778E0;7.591824532E0;2.751331568E0;-2.811052799E0
2.155101778E0;3.924710274E0;-1.211113930E0;6.870277882E0
2.175051778E0;7.435722351E-1;-1.225461006E0;4.157037258E0
2.185802778E0;-6.928357601E0;-3.563827038E0;-6.559954882E-1
2.205080778E0;-1.226497650E1;-4.222373009E0;-6.694785118E0
2.215105778E0;-1.144078732E1;-3.087556839E0;-6.901504040E0
2.225172778E0;-8.147926331E0;-1.871630669E0;-3.902130127E0
2.235542778E0;-5.799576759E0;-1.200781822E0;-1.547834396E0
2.255167778E0;-1.017751217E0;8.954257965E-1;1.599764466E0
2.265188778E0;-1.156674385E0;8.121376038E-1;1.735571623E0
2.285139778E0;-1.852613926E0;8.777971268E-1;3.390706480E-1
2.305144778E0;-1.991968632E0;1.645314693E0;-1.334034443E0
2.315176778E0;-1.135124683E0;1.691413879E0;-1.265135050E0
2.335462778E0;-8.638310432E-1;1.426670551E0;-3.489484787E-1
2.355635778E0;1.169766426E0;4.722127914E-1;7.490016818E-1
2.375102778E0;3.230919838E0;1.055688858E0;7.526350617E-1
2.385484778E0;3.773000240E0;3.380823135E-2;2.868404388E0
2.405130778E0;3.048367500E0;8.727674484E-1;1.955797434E0
2.426042778E0;8.844532967E-1;6.519126892E-2;5.494856834E-2
2.445115778E0;-1.788171768E0;-1.306028366E0;1.976008534E0
2.455144778E0;-2.559687138E0;-1.895971298E0;2.193457127E0
2.465150778E0;-2.417358875E0;-1.740828991E0;1.415920138E0
2.475827778E0;-2.225165367E0;-1.202173233E0;8.174725175E-1
2.495798778E0;-2.218042374E0;-1.017746925E0;5.217798352E-1
2.515505778E0;2.061734200E-1;-8.304581642E-1;-4.916695595E0
2.535799778E0;1.112275124E-1;-1.295565605E0;-2.967401981E0
2.555409778E0;2.886576653E-1;-1.060730934E0;2.737628937E0
2.575110778E0;-9.816265106E-2;-4.948320389E-1;3.065846562E-1
2.585303778E0;-7.417864799E-1;-5.386013985E-1;4.304150343E-1
2.595329778E0;-1.004670620E0;-1.824941635E-1;7.748194337E-1
2.615001778E0;-5.363321304E-1;7.837786674E-1;3.104711473E-1
2.625109778E0;-3.635439873E-1;9.050321579E-1;-1.652034000E-2
2.636069778E0;-4.430351257E-1;6.798596382E-1;-1.339548826E-2
2.655124778E0;-5.570750237E-1;7.359299660E-1;5.869833231E-1
2.665799778E0;-6.968379021E-1;7.766327858E-1;6.479781866E-1
2.676616778E0;-5.721945763E-1;5.858039856E-1;5.162158608E-1
2.695109778E0;8.702454567E-1;-3.052616119E-1;-4.502823353E-1
2.705109778E0;1.055429935E0;-9.652261734E-1;-2.377542853E-1
2.725417778E0;-1.152324677E-2;-3.512973785E-1;3.705185056E-1
2.745057778E0;1.186547279E-1;3.901863098E-2;5.379588902E-2
2.755128778E0;-2.753124237E-1;3.429040909E-1;-1.285042167E-1
2.765167778E0;-7.378044128E-1;7.000408173E-1;-1.338695437E-1
2.775190778E0;-1.147199869E0;1.604518414E0;-2.814700902E-1
2.795110778E0;1.098570824E-1;2.416747570E0;-2.810958385E0
2.805198778E0;6.531558037E-1;1.825545788E0;4.905482829E-1
2.815550778E0;-1.806259155E-3;1.349379063E0;1.456115365E0
2.835912778E0;-1.446939945E0;1.349725723E-1;2.926566839E0
2.852578778E0;-1.345018864E0;-8.750534058E-1;4.708727002E-1
2.865616778E0;-1.675882816E0;-8.245058060E-1;-7.867395878E-1
2.885357778E0;-7.158350945E-1;-1.386333466E0;-2.684019506E-1
2.905146778E0;1.257119179E-1;-1.494946480E0;-1.296162128E0
2.915765778E0;7.962679863E-2;-1.537292480E0;-1.011916757E0
2.939818778E0;9.171574116E-1;-3.603748322E0;2.932324111E-1
2.955144778E0;1.379287004E0;-2.722568512E0;-3.017910123E-1
2.965148778E0;1.214610100E0;-2.333126068E-1;2.332972884E-1
2.985574778E0;5.205464363E-2;1.171312332E-1;-9.601587057E-2
3.005088778E0;-3.729295731E-2;-1.500587463E-1;-9.019231796E-2
3.025009778E0;-3.224513054E0;2.948027611E0;1.223358154E0
3.035496778E0;-2.710796356E0;4.987263203E0;1.562021971E0
3.055047778E0;-1.570910692E0;6.080105305E0;-1.279835224E0
3.065767778E0;-1.878481507E0;5.798931122E0;-1.540855289E0
3.085290778E0;-2.393903255E0;6.083227158E0;-6.813111305E-1
3.105418778E0;-2.668474197E0;7.199671745E0;-5.124065280E-1
3.125045778E0;-2.667771578E0;7.697828293E0;-1.707940817E0
3.135848778E0;-2.829233885E0;8.237404823E0;-1.558735132E0
3.155039778E0;-2.480826378E0;3.383872509E0;-4.499644041E-1
3.165262778E0;1.775044203E0;-9.951545715E0;6.761147976E0
3.185561778E0;1.574203253E0;-1.714243698E1;9.213846207E0
3.206148778E0;1.546151638E0;-1.900409126E1;5.063898563E0
3.225469778E0;-2.402259827E0;-7.182864189E0;-1.109594631E1
3.235493778E0;-2.115991592E0;6.618595123E-2;-1.750952721E1
3.245551778E0;-2.332399607E0;2.798306942E0;-9.538839340E0
3.265229778E0;-3.229180813E0;4.685887814E0;1.792802334E0
3.275852778E0;-2.048759222E0;4.300086975E0;3.471701145E0
3.286941778E0;-5.011057854E-1;3.084944725E0;4.328109741E0
3.305045778E0;1.291042089E0;5.321521759E-1;3.579105377E0
3.315151778E0;1.443741083E0;-3.599214554E-1;2.713684559E0
3.325512778E0;9.814183712E-1;-9.449653625E-1;1.806599975E0
3.345099778E0;-5.694398880E-1;-1.237786293E0;-6.789770722E-1
3.365074778E0;-6.717081070E-1;4.333944321E-1;-2.496501923E0
3.385103778E0;-3.273994923E-1;7.145328522E-1;-2.325692773E-2
3.395191778E0;-2.165875435E-1;6.196718216E-1;8.496218920E-1
3.405527778E0;-2.685785294E-3;4.576263428E-1;1.400686264E0
3.424986778E0;3.487262726E-1;-3.793525696E-2;1.106982231E0
3.435187778E0;4.159440994E-1;-2.567186356E-1;4.333797097E-1
3.445911778E0;5.694544315E-1;-1.339340210E-1;-2.246603966E-1
3.465185778E0;-1.660618782E-1;2.026500702E-1;-5.293149948E-1
3.479471778E0;-6.127796173E-1;1.627750397E-1;-4.480757713E-1
3.495092778E0;-8.179718256E-1;3.127899170E-1;-1.254231930E-1
3.505166778E0;-8.456419706E-1;2.535943985E-1;-1.755599678E-1
3.526067778E0;-8.987454176E-1;-1.967382431E-1;1.382569671E-1
3.546350778E0;-6.205759048E-1;-8.441448212E-2;5.209440589E-1
3.565244778E0;-6.300668716E-1;6.050109863E-3;1.454319954E-1
3.586730778E0;-3.724663258E-1;7.604503632E-2;-4.233791232E-1
3.605150778E0;-2.623851299E-1;1.266460419E-1;-4.360675812E-4
3.625399778E0;-1.441247463E-1;2.700395584E-1;5.979524255E-1
3.636455778E0;-1.485445499E-1;2.976360321E-1;5.806371570E-1
3.655127778E0;-2.020189762E-1;1.608219147E-1;4.035311341E-1
3.674992778E0;-2.181539536E-1;-4.031944275E-2;-1.636485457E-1
3.687501778E0;-2.448194027E-1;-4.065608978E-2;-1.089403033E-1
3.705093778E0;-3.227636814E-1;2.650413513E-1;3.788964748E-1
3.725053778E0;-2.902562618E-1;3.574466705E-1;5.334831476E-1
3.735404778E0;-2.862398624E-1;5.808448792E-2;2.891425192E-1
3.755454778E0;6.965923309E-2;1.110258102E-1;-3.320826292E-1
