"Time (s)";"Latitude (°)";"Longitude (°)";"Height (m)";"Velocity (m/s)";"Direction (°)";"Horizontal Accuracy (m)";"Vertical Accuracy (m)"
6.959411536E1;5.093449060E1;7.408590088E0;2.412300512E2;9.022204280E-1;1.707341003E1;5.943532562E1;0.000000000E0
7.060277004E1;5.093447969E1;7.408597003E0;2.418909767E2;9.942654371E-1;3.313672485E2;5.993788528E1;0.000000000E0
7.159419400E1;5.093446743E1;7.408603955E0;2.424579360E2;1.035971284E0;2.821683960E2;6.173115921E1;0.000000000E0
7.259487734E1;5.093445098E1;7.408613722E0;2.459936359E2;1.042167187E0;2.485279541E2;5.536455536E1;0.000000000E0
7.359807890E1;5.093443293E1;7.408623533E0;2.465228936E2;8.587175012E-1;2.389643707E2;4.605772400E1;0.000000000E0
7.460177473E1;5.093441334E1;7.408635579E0;2.450240710E2;7.424967289E-1;2.167707977E2;4.599352646E1;0.000000000E0
7.559533202E1;5.093439613E1;7.408648905E0;2.453769365E2;9.071166515E-1;1.403729553E2;4.430006790E1;0.000000000E0
7.659878254E1;5.093438195E1;7.408660946E0;2.455711780E2;1.014486074E0;6.772117615E1;4.384871674E1;0.000000000E0
7.759473984E1;5.093436996E1;7.408671173E0;2.452164134E2;1.072473049E0;3.552731323E1;4.569088364E1;0.000000000E0
7.859208254E1;5.093436091E1;7.408679835E0;2.452222204E2;9.285725355E-1;4.198565674E1;4.646321106E1;0.000000000E0
7.959476952E1;5.093435257E1;7.408688982E0;2.451436473E2;8.291495442E-1;1.351955414E1;4.987096405E1;0.000000000E0
8.060056223E1;5.093434499E1;7.408693148E0;2.449674528E2;9.563074708E-1;3.258795166E2;5.749147415E1;0.000000000E0
8.160527369E1;5.093433616E1;7.408696739E0;2.451195950E2;1.024283171E0;2.845266113E2;5.988713074E1;0.000000000E0
8.259452577E1;5.093432761E1;7.408699652E0;2.451601965E2;1.085429788E0;2.397983704E2;6.278277969E1;0.000000000E0
8.360293567E1;5.093431960E1;7.408702341E0;2.453333368E2;1.132614136E0;2.214553070E2;6.557870483E1;0.000000000E0
8.460022577E1;5.093431197E1;7.408705191E0;2.454517903E2;9.720218778E-1;2.161261597E2;6.819506073E1;0.000000000E0
8.559875598E1;5.093430632E1;7.408707467E0;2.457128259E2;1.014798880E0;1.135288162E2;6.663791656E1;0.000000000E0
8.659435702E1;5.093429996E1;7.408709734E0;2.458441605E2;1.051397800E0;1.141505127E2;6.971634674E1;0.000000000E0
8.760432473E1;5.093429525E1;7.408711285E0;2.459440044E2;9.688263535E-1;5.031498718E1;7.712422180E1;0.000000000E0
8.859806640E1;5.093429057E1;7.408713112E0;2.459941351E2;1.107600927E0;5.582921219E1;8.007921600E1;0.000000000E0
8.960433567E1;5.093428454E1;7.408715961E0;2.461183593E2;1.192009211E0;6.591200256E1;8.302860260E1;0.000000000E0
9.059726067E1;5.093427642E1;7.408719616E0;2.463218944E2;1.322452426E0;7.732759094E1;8.079402924E1;0.000000000E0
9.159818046E1;5.093426713E1;7.408720371E0;2.465569537E2;1.407974958E0;1.623069153E2;8.843413544E1;0.000000000E0
9.259312733E1;5.093426159E1;7.408720561E0;2.466296668E2;1.396595597E0;2.094928894E2;8.884793854E1;0.000000000E0
9.359668775E1;5.093425825E1;7.408722638E0;2.462197473E2;1.176847577E0;2.082920990E2;7.988690948E1;0.000000000E0
9.459441796E1;5.093425589E1;7.408728153E0;2.456204965E2;1.023303747E0;2.354388733E2;6.944726562E1;0.000000000E0
9.561370442E1;5.093425429E1;7.408732511E0;2.402855299E2;1.114624619E0;2.562764893E2;6.088099670E1;0.000000000E0
9.660611066E1;5.093425530E1;7.408731862E0;2.353510534E2;1.483151793E0;1.015587616E1;5.373880386E1;0.000000000E0
9.760805077E1;5.093425524E1;7.408732770E0;2.335562835E2;1.777392864E0;5.408485413E1;4.862094879E1;0.000000000E0
9.860574869E1;5.093425403E1;7.408735549E0;2.327252859E2;1.488036752E0;5.847523117E1;4.600977325E1;0.000000000E0
9.960181327E1;5.093424963E1;7.408740274E0;2.323753909E2;1.486492753E0;1.037101593E2;4.359601593E1;0.000000000E0
1.006351711E2;5.093424323E1;7.408745698E0;2.332906896E2;1.767100811E0;1.365451355E2;4.391168594E1;0.000000000E0
1.015972805E2;5.093423858E1;7.408750345E0;2.324512312E2;1.795748234E0;1.635068512E2;4.386456680E1;0.000000000E0
1.025991112E2;5.093423533E1;7.408753489E0;2.330162868E2;1.541597009E0;1.639981384E2;4.422156525E1;0.000000000E0
1.035960659E2;5.093423321E1;7.408756535E0;2.347623138E2;1.227259755E0;2.109150696E2;4.410252380E1;0.000000000E0
1.045983716E2;5.093423168E1;7.408760310E0;2.371660562E2;1.192829370E0;2.544694824E2;4.256174850E1;0.000000000E0
1.056018440E2;5.093423086E1;7.408762896E0;2.386700815E2;1.026949525E0;2.515131378E2;3.810064697E1;0.000000000E0
