"Time (s)";"Gyroscope x (rad/s)";"Gyroscope y (rad/s)";"Gyroscope z (rad/s)"
2.463292000E0;9.657779932E-1;1.802418947E0;1.538061023E0
2.473417000E0;8.546004891E-1;1.741332412E0;1.497133017E0
2.495736000E0;6.090326309E-1;1.670472145E0;1.451318145E0
2.513282000E0;3.640756905E-1;1.683300257E0;1.285162807E0
2.523304000E0;2.474004179E-1;1.670472145E0;1.164211512E0
2.543363000E0;6.352998316E-2;1.741332412E0;9.754540324E-1
2.563771000E0;-4.948008433E-2;1.757214904E0;8.331224322E-1
2.583297000E0;-8.552113175E-2;1.504316688E0;6.694105864E-1
2.593566000E0;-6.047566235E-2;1.307618141E0;6.022154093E-1
2.613288000E0;1.081231385E-1;6.649879217E-1;3.871908188E-1
2.623302000E0;1.667662114E-1;4.994434118E-1;2.705155611E-1
2.633330000E0;2.620612085E-1;4.224743843E-1;1.599489599E-1
2.643432000E0;4.227187634E-1;4.188092053E-1;1.104688719E-1
2.663282000E0;8.301658630E-1;5.837427974E-1;7.687128335E-2
2.673366000E0;1.013425469E0;7.633371949E-1;4.266282916E-2
2.693325000E0;1.234558702E0;1.195218921E0;1.456302777E-2
2.713331000E0;1.222952247E0;1.589226961E0;5.793445930E-2
2.733266000E0;9.535606503E-1;1.922148585E0;6.526484340E-2
2.743411000E0;7.916813493E-1;1.991176367E0;4.789183848E-3
2.763302000E0;6.053674817E-1;1.885496616E0;-2.621589303E-1
2.773388000E0;6.499606371E-1;1.772486567E0;-4.105992019E-1
2.793375000E0;1.038470984E0;1.526307940E0;-6.793798804E-1
2.813348000E0;1.655444860E0;8.598539233E-1;-1.065446734E0
2.823961000E0;1.622458100E0;5.684711933E-1;-1.190063238E0
2.843522000E0;1.384220600E0;-6.438519806E-2;-1.403255105E0
2.863302000E0;1.206458926E0;-3.655417860E-1;-1.516265273E0
2.873306000E0;1.269988894E0;-1.853365153E-1;-1.521152139E0
2.883308000E0;1.454470158E0;2.807536423E-1;-1.486943722E0
2.893391000E0;1.750739813E0;9.496511221E-1;-1.428911448E0
2.913321000E0;2.387261391E0;2.192761898E0;-1.159519911E0
2.923401000E0;2.570520878E0;2.547063828E0;-1.018410087E0
2.933538000E0;2.631607533E0;2.658241272E0;-9.054000378E-1
2.953286000E0;2.333505154E0;2.182377100E0;-6.958732605E-1
2.963385000E0;1.966375351E0;1.667417765E0;-5.944696069E-1
2.973469000E0;1.480737329E0;1.105421782E0;-4.967312217E-1
2.994493000E0;1.453859210E-1;-7.660250366E-2;-1.644204855E-1
3.016758000E0;-1.502728462E-1;-3.844785988E-1;-7.523415983E-2
3.033328000E0;-1.117883474E-1;-3.881437778E-1;-1.454836577E-1
3.043459000E0;-2.443461120E-2;-3.777590692E-1;-2.334482521E-1
3.063410000E0;1.789835095E-1;-4.522846341E-1;-4.203730524E-1
3.083294000E0;2.064724416E-1;-6.031683683E-1;-4.820704162E-1
3.093860000E0;1.533271670E-1;-7.064045668E-1;-4.655770659E-1
3.113321000E0;-7.208210230E-2;-9.421985745E-1;-3.886080384E-1
3.124307000E0;-2.302961946E-1;-1.028330564E0;-3.678386211E-1
3.143274000E0;-4.013384581E-1;-1.080254078E0;-3.036977649E-1
3.153304000E0;-3.909537494E-1;-1.058262944E0;-2.462764233E-1
3.173662000E0;-2.669481039E-1;-9.421985745E-1;-1.234925091E-1
3.193344000E0;-1.588249765E-2;-8.823337555E-1;-7.156896591E-2
3.213433000E0;2.076941729E-2;-9.825156927E-1;-1.570900977E-1
3.223555000E0;2.321287617E-2;-1.065593362E0;-2.029049993E-1
3.243582000E0;7.330384105E-3;-1.225029230E0;-2.810957730E-1
3.263375000E0;6.719518453E-3;-1.243965983E0;-2.963674068E-1
3.273561000E0;2.871066704E-2;-1.190820694E0;-2.865935564E-1
3.293400000E0;5.375614390E-2;-1.026497960E0;-2.389460355E-1
3.313360000E0;5.558873340E-2;-8.597317338E-1;-1.839681715E-1
3.326278000E0;4.459315911E-2;-7.839844823E-1;-1.656422168E-1
3.343314000E0;3.420845047E-2;-5.995031595E-1;-1.546466500E-1
3.363258000E0;-4.886921495E-3;-4.070806205E-1;-2.102353871E-1
3.373297000E0;-1.710422710E-2;-2.971248627E-1;-2.646023929E-1
3.383711000E0;5.742133036E-2;-1.694540083E-1;-3.770016134E-1
3.403350000E0;2.205223590E-1;3.027448058E-1;-4.228165150E-1
3.423474000E0;3.139847517E-1;5.977927446E-1;-3.788341880E-1
3.443356000E0;2.480112761E-1;7.926587462E-1;-3.269106448E-1
3.453418000E0;1.551597714E-1;8.500800729E-1;-3.030869067E-1
3.463418000E0;6.536258757E-2;8.934515119E-1;-3.043086529E-1
3.473568000E0;-1.221731305E-3;9.588140845E-1;-3.385170996E-1
3.493463000E0;1.356120855E-1;1.282572627E0;-5.437678099E-1
3.503782000E0;3.762930036E-1;1.484769106E0;-6.488366127E-1
3.523415000E0;9.755518436E-1;1.803029895E0;-6.647191644E-1
3.533738000E0;1.205847979E0;1.890994430E0;-5.969130993E-1
3.553307000E0;1.180191636E0;1.792034268E0;-4.362555444E-1
3.563376000E0;9.279043078E-1;1.625268102E0;-3.843320012E-1
3.573386000E0;6.456845999E-1;1.416962981E0;-3.727255464E-1
3.593395000E0;1.221730560E-2;5.324301124E-1;-7.111449242E-1
3.613324000E0;-6.658431143E-2;1.769065857E-1;-1.296353698E0
