"Time (s)";"Gyroscope x (rad/s)";"Gyroscope y (rad/s)";"Gyroscope z (rad/s)"
8.756766250E-1;1.307391286E0;-1.556519508E0;1.095525742E0
8.876000620E-1;1.090202451E0;-1.502222300E0;7.921002507E-1
8.995078750E-1;4.471533597E-1;-1.665113926E0;2.842617631E-1
9.114110000E-1;-1.490511149E-1;-1.223283768E0;-1.809906401E-2
9.233235000E-1;-6.121742129E-1;-8.165872097E-1;-8.517206647E-3
9.352344370E-1;-7.740011811E-1;-1.285033584E0;1.043357849E-1
9.471469370E-1;-6.185621619E-1;-1.839716673E0;2.139948159E-1
9.590578750E-1;-1.011418328E-1;-2.111202717E0;2.650980651E-1
9.709703750E-1;4.120198786E-1;-2.005802155E0;2.044129670E-1
9.828813120E-1;8.027467132E-1;-2.068616629E0;-4.258603323E-3
9.947922500E-1;6.590188742E-1;-2.164435148E0;-2.076069117E-1
1.006715687E0;2.044129670E-1;-2.244283915E0;-1.256287992E-1
1.018615687E0;-1.682148278E-1;-2.202762604E0;2.587101460E-1
1.030528187E0;-3.555933833E-1;-2.232572794E0;6.036570072E-1
1.042439125E0;-3.470761776E-1;-2.182534218E0;6.217560768E-1
1.054351625E0;-2.565808594E-1;-1.962151527E0;4.609938264E-1
1.066265687E0;-2.235766798E-1;-1.821617603E0;4.226663709E-1
1.078175062E0;-1.927018017E-1;-1.763061762E0;4.950626493E-1
1.090087562E0;-2.278352827E-1;-1.966410160E0;6.217560768E-1
1.101996937E0;-3.098133802E-1;-2.231508255E0;7.303504944E-1
1.113909437E0;-4.524766207E-1;-2.462537289E0;7.463202477E-1
1.125820375E0;-6.739239693E-1;-2.459343433E0;5.610709786E-1
1.137732875E0;-8.911127448E-1;-2.203827143E0;4.216017425E-1
1.149642250E0;-1.029517412E0;-1.730057597E0;3.662398756E-1
1.161554750E0;-9.645736814E-1;-1.358494520E0;4.460887015E-1
1.173465687E0;-6.430491209E-1;-1.194538236E0;6.302732825E-1
1.185378187E0;-2.565808594E-1;-1.372334957E0;7.654839754E-1
1.197292250E0;1.203055456E-1;-1.698118091E0;8.591732383E-1
1.209201625E0;3.726277947E-1;-1.846104503E0;7.708072066E-1
1.221112562E0;3.470761776E-1;-1.846104503E0;6.089802980E-1
1.233025062E0;1.841845959E-1;-1.967474699E0;6.164328456E-1
1.244936000E0;6.920230389E-2;-2.115461111E0;6.760532856E-1
1.256846937E0;2.555162087E-2;-2.142077446E0;7.441909313E-1
1.268757875E0;7.133160532E-2;-2.187857389E0;8.570439219E-1
1.280670375E0;2.629687488E-1;-2.358201504E0;9.784141183E-1
1.292582875E0;5.152910352E-1;-2.482765675E0;1.188150287E0
1.304504750E0;6.771179438E-1;-2.669079542E0;1.368076324E0
1.316404750E0;6.611481905E-1;-2.775544643E0;1.385110736E0
1.328317250E0;5.983337760E-1;-2.694631338E0;1.331878185E0
1.340228187E0;4.727049768E-1;-2.275158882E0;1.139176369E0
1.352140687E0;2.438050359E-1;-1.815229654E0;1.000771761E0
1.364051625E0;5.110324174E-2;-1.303132653E0;1.038034558E0
1.375964125E0;-5.429719388E-2;-8.155225515E-1;1.068909407E0
1.387875062E0;-1.011418328E-1;-7.207686305E-1;1.116818786E0
1.399786000E0;-7.452555932E-3;-1.035905242E0;1.239253521E0
1.411698500E0;2.661627233E-1;-1.427696824E0;1.207314014E0
1.423609437E0;4.503473043E-1;-1.554390192E0;1.030582070E0
1.435531312E0;3.630459309E-1;-1.306326628E0;8.900480866E-1
1.447432875E0;5.110324174E-2;-4.929333329E-1;7.527081370E-1
1.459345375E0;-2.885203660E-1;3.587873280E-1;6.749886274E-1
1.471256312E0;-6.536956429E-1;8.432034850E-1;6.302732825E-1
1.483167250E0;-8.101992607E-1;7.708072066E-1;6.622128487E-1
1.495079750E0;-7.729365230E-1;4.184077680E-1;7.367383838E-1
1.506990687E0;-6.398551464E-1;-1.075297371E-1;9.028239250E-1
1.518906312E0;-5.025151968E-1;-7.899709344E-1;9.816080928E-1
1.530814125E0;-3.492054641E-1;-1.241382837E0;8.048760295E-1
1.542737562E0;-2.161241174E-1;-1.140241027E0;7.846476436E-1
1.554637562E0;-1.927018017E-1;-8.559792638E-1;9.241169095E-1
1.566548500E0;-1.980250627E-1;-8.155225515E-1;1.163663387E0
1.578461000E0;-1.288227588E-1;-1.273322463E0;1.550131679E0
1.590371937E0;-6.387905218E-3;-2.061164141E0;1.899337053E0
1.602293812E0;1.213701963E-1;-2.476377964E0;2.036677122E0
1.614195375E0;2.895850241E-1;-2.600941896E0;2.036677122E0
1.626107875E0;4.088259339E-1;-2.597748041E0;1.993026376E0
1.638025062E0;5.248728395E-1;-2.209150553E0;1.882302642E0
1.649931312E0;7.846476436E-1;-1.615075350E0;1.695988774E0
1.661846937E0;9.762848020E-1;-1.054004312E0;1.563972116E0
1.673753187E0;1.011418343E0;-3.907268643E-1;1.469218135E0
1.685664125E0;8.293629885E-1;8.517206460E-2;1.390434027E0
1.697576625E0;4.599291682E-1;4.876100719E-1;1.313779116E0
1.709487562E0;4.471533373E-2;8.751429915E-1;1.155146122E0
1.721420375E0;-3.215245605E-1;1.071038723E0;9.379574060E-1
1.733314125E0;-5.057091713E-1;1.124271274E0;6.654067636E-1
1.745223500E0;-5.504244566E-1;1.199861526E0;2.981022298E-1
1.757134437E0;-5.142263770E-1;1.055068970E0;-2.448697016E-2
1.769045375E0;-4.120198786E-1;6.856351495E-1;-3.140719831E-1
1.780976625E0;-2.086715698E-1;4.045673311E-1;-4.769635797E-1
1.792868812E0;-3.300417587E-2;2.778738737E-1;-4.471533597E-1
1.804787562E0;1.075297371E-1;4.066966176E-1;-3.523994386E-1
1.816692250E0;2.086715698E-1;5.717175007E-1;-3.193952441E-1
1.828603187E0;2.416757345E-1;8.740783334E-1;-4.066966176E-1
1.840532875E0;2.374171317E-1;1.055068970E0;-5.067738295E-1
1.852426625E0;2.161241174E-1;1.045487165E0;-5.440365672E-1
1.864337562E0;1.809906363E-1;9.028239250E-1;-4.897393882E-1
1.876250062E0;1.639562249E-1;9.549918175E-1;-4.460887015E-1
1.888161000E0;1.043357849E-1;1.180697799E0;-3.577226698E-1
1.900073500E0;-9.049531817E-2;1.272257805E0;-1.724734306E-1
1.911987562E0;-2.789385319E-1;1.244576812E0;5.536184460E-2
1.923898500E0;-3.971147537E-1;1.267999172E0;2.949082851E-1
1.935807875E0;-3.960501254E-1;1.114689469E0;4.354421794E-1
1.947720375E0;-2.661627233E-1;7.314151525E-1;5.791700482E-1
1.959631312E0;-1.522450745E-1;5.557477474E-1;5.663942695E-1
1.971543812E0;-1.213701963E-1;4.769635797E-1;4.727049768E-1
1.983461000E0;-1.330813617E-1;4.503473043E-1;3.864682615E-1
1.995365687E0;-1.618269235E-1;6.217560768E-1;2.895850241E-1
2.007278187E0;-2.927789688E-1;7.825183868E-1;1.948311031E-1
2.019189125E0;-4.492826462E-1;6.930876970E-1;5.536184460E-2
2.031107875E0;-5.536184311E-1;7.846476436E-1;-6.813765317E-2
2.043012562E0;-5.983337760E-1;1.025258780E0;-1.128529906E-1
2.054925062E0;-6.292086244E-1;1.193473577E0;-1.011418328E-1
2.066836000E0;-5.919458866E-1;1.258417249E0;-2.022836544E-2
2.078748500E0;-5.025151968E-1;1.504351616E0;3.193952609E-3
2.090661000E0;-5.823640227E-1;2.083521605E0;-8.304276317E-2
2.102570375E0;-9.209229946E-1;2.810678244E0;-1.927018017E-1
2.114487562E0;-1.261611223E0;3.215245485E0;-2.203827202E-1
2.126414125E0;-1.558648825E0;3.346197605E0;-2.906496823E-1
2.138306312E0;-1.666178584E0;3.299352884E0;-3.758217394E-1
2.150215687E0;-1.718346477E0;3.196081877E0;-4.503473043E-1
2.162128187E0;-1.672566414E0;2.808548927E0;-4.354421794E-1
2.174040687E0;-1.499028325E0;2.295387268E0;-4.077612758E-1
2.185951625E0;-1.238188982E0;1.634239078E0;-4.514119625E-1
2.197862562E0;-1.056133628E0;1.233930349E0;-5.536184311E-1
2.209776625E0;-8.794015646E-1;9.400866628E-1;-6.079156399E-1
2.221686000E0;-7.473849058E-1;1.002901077E0;-6.345319152E-1
2.233596937E0;-8.400095105E-1;1.207314014E0;-6.462430358E-1
2.245509437E0;-1.150887609E0;1.501157641E0;-5.759761333E-1
2.257428187E0;-1.490511179E0;1.747092009E0;-5.419072509E-1
2.269331312E0;-1.791807413E0;1.969604015E0;-5.003858805E-1
2.281243812E0;-1.965345502E0;2.193180799E0;-4.567352235E-1
2.293156312E0;-1.909983635E0;2.427403927E0;-4.141491652E-1
2.305067250E0;-1.540549755E0;2.367783546E0;-3.055547774E-1
2.316987562E0;-7.910355926E-1;1.946181774E0;-2.981022373E-2
2.328890687E0;-1.384046115E-2;1.559713483E0;2.810678184E-1
2.340801625E0;4.269249737E-1;1.266934514E0;4.269249737E-1
2.352712562E0;4.982565939E-1;1.113624811E0;3.800803423E-1
2.364625062E0;3.257831633E-1;1.137047052E0;2.725506127E-1
2.376536000E0;3.300417587E-2;1.325490236E0;2.565808594E-1
2.388451625E0;-3.864682615E-1;1.439407945E0;2.949082851E-1
2.400359437E0;-7.026695609E-1;1.347847939E0;2.501929402E-1
2.412270375E0;-8.229750991E-1;1.045487165E0;1.043357849E-1
2.424189125E0;-7.899709344E-1;6.632774472E-1;1.490511186E-2
2.436095375E0;-7.612253428E-1;7.143807411E-1;1.096590385E-1
2.448006312E0;-8.219104409E-1;9.443452954E-1;3.119426966E-1
2.459917250E0;-7.303504944E-1;9.411513209E-1;4.130845368E-1
2.471829750E0;-4.205370843E-1;6.419844627E-1;4.141491652E-1
2.483740687E0;-5.536184460E-2;3.289771080E-1;3.651752472E-1
2.495656312E0;6.813765317E-2;-5.323254038E-3;3.108780384E-1
2.507576625E0;1.203055456E-1;-4.588645101E-1;2.427403927E-1
2.519476625E0;3.044901490E-1;-9.432806373E-1;1.011418328E-1
2.531387562E0;5.238082409E-1;-1.139176369E0;-5.323254317E-2
