"Time (s)";"Latitude (°)";"Longitude (°)";"Height (m)";"Velocity (m/s)";"Direction (°)";"Horizontal Accuracy (m)";"Vertical Accuracy (m)"
6.127537214E1;5.093419222E1;7.408462400E0;2.142344628E2;0.000000000E0;1.022609253E2;4.900000095E0;0.000000000E0
6.227965026E1;5.093400634E1;7.408503082E0;2.142340963E2;0.000000000E0;1.019266281E2;4.900000095E0;0.000000000E0
6.327524974E1;5.093400634E1;7.408503082E0;2.230870626E2;0.000000000E0;1.812178955E2;2.000000000E2;0.000000000E0
6.427545808E1;5.093400634E1;7.408503082E0;2.151546285E2;0.000000000E0;1.894656372E2;2.000000000E2;0.000000000E0
6.527280339E1;5.093400634E1;7.408503082E0;2.303858297E2;0.000000000E0;1.751093445E2;2.000000000E2;0.000000000E0
6.628250860E1;5.093400634E1;7.408503082E0;2.303858297E2;0.000000000E0;9.482872009E1;4.900000095E0;0.000000000E0
6.729067891E1;5.093400634E1;7.408503082E0;2.478388021E2;0.000000000E0;1.640675354E2;2.000000000E2;0.000000000E0
6.827747787E1;5.093400634E1;7.408503082E0;2.522649801E2;0.000000000E0;1.527026520E2;2.000000000E2;0.000000000E0
6.928348985E1;5.093400634E1;7.408503082E0;2.524805867E2;0.000000000E0;1.416642914E2;2.000000000E2;0.000000000E0
7.027758203E1;5.093400634E1;7.408503082E0;2.524805867E2;0.000000000E0;8.944906616E1;4.900000095E0;0.000000000E0
7.129365443E1;5.093400634E1;7.408503082E0;2.475824544E2;0.000000000E0;1.492345734E2;2.000000000E2;0.000000000E0
7.227841589E1;5.093400634E1;7.408503082E0;2.460996053E2;0.000000000E0;1.493957214E2;2.000000000E2;0.000000000E0
7.328340756E1;5.093384404E1;7.408654052E0;2.501646449E2;0.000000000E0;1.511820221E2;2.000000000E2;0.000000000E0
7.427507735E1;5.093384404E1;7.408654052E0;2.501646449E2;0.000000000E0;9.257353973E1;4.900000095E0;0.000000000E0
7.528754141E1;5.093384404E1;7.408654052E0;2.540684535E2;0.000000000E0;1.536322021E2;2.000000000E2;0.000000000E0
7.627684297E1;5.093384404E1;7.408654052E0;2.588934047E2;0.000000000E0;1.506806335E2;2.000000000E2;0.000000000E0
7.729204245E1;5.093384404E1;7.408654052E0;2.652036769E2;0.000000000E0;1.479779358E2;2.000000000E2;0.000000000E0
