"Time (s)";"X (m/s^2)";"Y (m/s^2)";"Z (m/s^2)"
1.570387375E0;-3.969146118E0;5.016069031E0;6.296506348E0
1.580397375E0;-3.707789612E0;4.641398163E0;5.547913055E0
1.590407375E0;-3.978127441E0;5.078489227E0;4.931494904E0
1.600386375E0;-4.762496338E0;5.782624969E0;4.706812134E0
1.610396375E0;-5.502856750E0;6.065237274E0;5.243745575E0
1.620405375E0;-5.724545746E0;5.897735596E0;5.776188354E0
1.630415375E0;-5.894442444E0;5.572012939E0;6.195167084E0
1.640394375E0;-6.073021088E0;5.317242737E0;6.560856628E0
1.650404375E0;-6.104605408E0;5.082081757E0;6.959477692E0
1.660414375E0;-5.872737579E0;4.853058014E0;7.341932373E0
1.670424375E0;-5.484744415E0;4.743336182E0;7.403155060E0
1.680433375E0;-5.121000824E0;4.540358276E0;7.137008514E0
1.690413375E0;-4.946613464E0;4.462520142E0;6.803202667E0
1.700422375E0;-5.004243622E0;4.946763153E0;6.391109619E0
1.710432375E0;-5.400319977E0;5.868546295E0;5.971681824E0
1.720442375E0;-5.886209564E0;6.426136780E0;5.483696594E0
1.730421375E0;-6.084547119E0;6.203100586E0;5.320835266E0
1.740431375E0;-6.004613342E0;5.625751190E0;5.571563873E0
1.750441375E0;-5.838458862E0;5.203628998E0;5.836063843E0
1.760451375E0;-5.876180420E0;5.063670044E0;6.085295563E0
1.770430375E0;-5.990841980E0;4.905449066E0;6.450086975E0
1.780440375E0;-6.042933655E0;4.741390228E0;6.661148071E0
1.790449375E0;-5.860762482E0;4.674778748E0;6.612349548E0
1.800459375E0;-5.548960876E0;4.618196411E0;6.364315338E0
1.810438375E0;-5.428311768E0;4.803211670E0;5.849535828E0
1.820448375E0;-5.279670868E0;5.154231720E0;5.464087372E0
1.830458375E0;-5.027445374E0;5.542374573E0;5.451214142E0
1.840468375E0;-5.112618256E0;5.855822754E0;5.754483490E0
1.850447375E0;-5.484744415E0;5.951773224E0;6.010151825E0
1.860457375E0;-5.805677032E0;5.989494781E0;6.271208954E0
1.870466375E0;-5.756878510E0;5.808970184E0;6.518345032E0
1.880476375E0;-5.726192322E0;5.301076355E0;6.638694763E0
1.890486375E0;-5.681734772E0;4.874313812E0;6.562652893E0
1.900465375E0;-5.503754883E0;4.952750702E0;6.300398254E0
1.910475375E0;-5.390290833E0;5.360652466E0;6.117778015E0
1.920485375E0;-5.449118500E0;5.945486298E0;6.085295563E0
1.930494375E0;-5.571414185E0;6.700965271E0;6.229296112E0
1.940474375E0;-5.502108307E0;6.967411194E0;6.205495605E0
1.950483375E0;-5.111869812E0;6.142326965E0;5.901926880E0
1.960493375E0;-4.770280151E0;4.519551544E0;5.526208191E0
1.970503375E0;-4.828808441E0;3.539389801E0;4.944667511E0
1.980482375E0;-4.962480469E0;4.246968384E0;3.230731659E0
1.990492375E0;-4.834197235E0;5.193599854E0;1.484912109E0
2.000502375E0;-4.751569061E0;5.994733887E0;2.390528870E0
2.010512375E0;-4.034111023E0;7.519463196E0;4.796775055E0
2.020491375E0;-1.841470642E0;8.876690826E0;7.304061127E0
2.030501375E0;-2.310146027E0;8.535101166E0;6.464307404E0
2.040510375E0;-3.254083099E0;8.440348206E0;6.021827545E0
2.050520375E0;-4.125720520E0;7.536827087E0;6.426436157E0
2.060499375E0;-4.787194977E0;6.176156616E0;7.019652557E0
2.070509375E0;-4.817581787E0;5.691614227E0;7.267088013E0
2.080519375E0;-4.595144348E0;6.464307404E0;6.749614105E0
2.090529375E0;-4.696932678E0;7.174430695E0;6.094426575E0
2.100538375E0;-5.170996857E0;7.285350037E0;5.967789917E0
2.110518375E0;-5.801785126E0;6.873556366E0;6.478527832E0
2.120527375E0;-6.386469269E0;6.072122955E0;7.184310150E0
2.130537375E0;-6.521937561E0;5.677543488E0;7.816295929E0
2.140547375E0;-6.322851562E0;5.570665741E0;8.151149597E0
2.150526375E0;-6.086044006E0;5.659730530E0;8.086035004E0
2.160536375E0;-5.934409332E0;5.782175903E0;7.640411682E0
2.170546375E0;-5.928721161E0;5.883814545E0;7.177873535E0
2.180556375E0;-6.214327240E0;5.864953766E0;6.969057770E0
2.190535375E0;-6.555767212E0;5.316793671E0;6.987020416E0
2.200545375E0;-6.709946594E0;4.818779297E0;7.299570465E0
2.210554375E0;-6.734645233E0;4.309388580E0;7.676636353E0
2.220564375E0;-6.629863129E0;3.915557556E0;7.761509857E0
2.230543375E0;-6.391109619E0;4.107159119E0;7.376061401E0
2.240553375E0;-6.302493896E0;4.671036530E0;6.558311920E0
2.250563375E0;-6.554569702E0;4.890779572E0;5.771847382E0
