"Time (s)";"X (m/s^2)";"Y (m/s^2)";"Z (m/s^2)"
2.402159875E0;-1.712064743E0;-3.948192621E0;4.645997583E0
2.412138875E0;-1.249617813E0;-3.888681999E0;5.396947303E0
2.422148875E0;-1.027849880E0;-3.713980936E0;6.403278844E0
2.432157875E0;-1.144219412E0;-3.537610201E0;5.797009120E0
2.442137875E0;-8.534543341E-1;-2.933561834E0;5.960569775E0
2.452146875E0;7.199027592E-1;-2.927766658E0;5.199958116E0
2.462156875E0;1.888108034E0;-1.744505680E0;3.129198267E0
2.472166875E0;1.973545210E0;-1.204558292E0;3.957492033E0
2.482145875E0;1.001391814E0;-2.302567158E0;4.992676660E0
2.492155875E0;1.405612171E-1;-3.257953079E0;5.182869043E0
2.502165875E0;-5.929140991E-1;-3.640042309E0;4.745459890E0
2.512144875E0;-1.210192376E0;-3.955088827E0;4.275791649E0
2.522154875E0;-1.312246170E0;-4.092061608E0;3.684929338E0
2.532164875E0;-2.294473150E0;-3.988739845E0;3.320051386E0
2.542173875E0;-2.762499493E0;-3.991674271E0;3.736849104E0
2.552153875E0;-2.948298864E0;-3.333031620E0;4.945889579E0
2.562162875E0;-2.961604203E0;-2.499393792E0;5.946901324E0
2.572172875E0;-2.166077650E0;-2.618886907E0;6.345938709E0
2.582151875E0;-1.210230968E0;-2.856365139E0;6.608983891E0
2.592161875E0;-1.850678253E0;-2.142025713E0;6.798135470E0
2.602171875E0;-2.478486196E0;-2.376077184E0;5.689579396E0
2.612150875E0;-2.088959307E0;-2.838897751E0;4.338678453E0
2.622160875E0;-1.849053896E0;-2.214804544E0;4.427166706E0
2.632170875E0;-1.644422398E0;-1.270084237E0;4.205280075E0
2.642179875E0;-2.097383391E0;-2.242065141E-1;3.546942065E0
2.652159875E0;-3.623378037E0;-6.297457105E-1;1.386483589E0
2.662168875E0;-4.981724240E0;-1.859257580E0;6.254439139E-1
2.672178875E0;-4.718796587E0;-1.896459028E0;1.249009702E0
2.682157875E0;-3.259305248E0;-3.318803591E-1;2.610145612E0
