"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)"
2.409247614E0;-5.662286878E-1;4.347870350E0;8.657433510E0
2.419494614E0;-7.398083210E-1;4.204218388E0;9.785101891E0
2.438631614E0;-6.619967818E-1;3.881000996E0;1.026035118E1
2.458553614E0;-4.405331016E-1;4.048594952E0;9.147047997E0
2.468597614E0;-4.141969085E-1;4.082113743E0;8.647856712E0
2.488576614E0;-3.603273630E-1;4.077325344E0;8.002618790E0
2.498683614E0;-2.059013397E-1;4.168305397E0;8.143877029E0
2.509270614E0;-3.830722719E-2;4.253299236E0;8.713697433E0
2.528814614E0;-4.537012279E-1;4.116829872E0;9.096769333E0
2.539004614E0;-5.123591423E-1;4.043806553E0;9.260771751E0
2.558470614E0;-4.261679053E-1;4.005499363E0;9.713275909E0
2.569452614E0;-4.800374508E-1;4.003105164E0;9.870096207E0
2.588435614E0;-4.417302012E-1;3.981557369E0;9.364919662E0
2.598455614E0;-4.632780254E-1;4.054580688E0;8.826224327E0
2.609369614E0;-3.794809580E-1;4.158728123E0;8.580819130E0
2.628784614E0;-1.951274425E-1;4.152742863E0;9.009381294E0
2.649422614E0;-3.088520169E-1;4.016273499E0;9.138668060E0
2.668515614E0;-3.603273630E-1;3.871424198E0;9.343372345E0
2.688667614E0;-3.675099611E-1;3.728969097E0;9.230844498E0
2.709215614E0;-1.723825186E-1;3.801992416E0;8.929175377E0
2.728927614E0;-1.508347094E-1;3.927687883E0;8.789113998E0
2.739932614E0;-3.028665185E-1;3.915716887E0;8.834604263E0
2.758447614E0;-1.783680320E-1;3.772064686E0;8.655038834E0
2.778670614E0;-2.358288616E-1;3.732560396E0;8.646659851E0
2.788807614E0;-3.651157618E-1;3.676296711E0;8.641871452E0
2.808885614E0;-3.699041605E-1;3.569754839E0;8.755595207E0
2.829064614E0;1.149216816E-1;3.841496706E0;9.038111687E0
2.848796614E0;2.633621916E-2;3.806780815E0;9.247604370E0
2.868944614E0;2.693476975E-1;4.085705280E0;8.927978516E0
2.888758614E0;2.035071515E-2;4.062960148E0;9.364919662E0
2.909279614E0;-3.172317147E-1;3.738545895E0;9.783905029E0
2.929395614E0;-6.871358752E-1;3.290830135E0;9.895236015E0
2.948880614E0;-7.841010690E-1;3.035847664E0;9.374496460E0
2.968842614E0;-6.308721304E-1;3.187879562E0;9.087192535E0
2.988592614E0;1.855506301E-1;3.570951939E0;8.283937454E0
2.998904614E0;7.230489254E-1;3.756502390E0;8.064867973E0
3.018583614E0;1.233013868E0;4.023456097E0;7.829039574E0
3.028599614E0;1.381454349E0;4.047398090E0;8.067262650E0
3.039010614E0;1.549048543E0;4.013879299E0;8.356961250E0
3.049426614E0;1.701080322E0;3.942053080E0;8.572439194E0
3.059496614E0;1.819593310E0;3.922899485E0;8.555679321E0
3.078711614E0;1.350329757E0;3.657143116E0;8.720879555E0
3.099000614E0;1.165976286E0;3.764882088E0;9.605537415E0
3.119232614E0;1.051054597E0;3.679888010E0;1.005804157E1
3.138449614E0;1.223437071E0;3.318363667E0;9.922768593E0
3.148935614E0;1.320402265E0;3.240551949E0;1.005804157E1
3.159733614E0;1.387439847E0;3.130418777E0;1.014542961E1
3.169842614E0;1.284489155E0;2.890998602E0;1.035971069E1
3.188810614E0;1.540668845E0;2.795230389E0;9.994594574E0
3.198900614E0;1.630451322E0;2.730587006E0;9.777919769E0
3.209399614E0;1.818396211E0;2.779668093E0;9.265560150E0
3.229205614E0;2.140416384E0;3.215412855E0;8.327033043E0
3.248574614E0;1.831564307E0;3.669114113E0;7.824251175E0
3.258867614E0;1.684320927E0;3.657143116E0;8.075642586E0
3.278613614E0;1.590947032E0;3.332728863E0;7.984662533E0
3.298553614E0;1.308431268E0;3.269282341E0;8.954314232E0
3.318573614E0;1.356315255E0;3.207033157E0;9.071630478E0
3.329149614E0;1.159990668E0;3.198653460E0;9.129091263E0
3.348581614E0;8.307880163E-1;3.082534790E0;9.651026726E0
3.358586614E0;8.355764151E-1;2.919728994E0;9.458293915E0
3.369640614E0;1.042674899E0;2.840720415E0;9.473855972E0
3.388442614E0;8.523358107E-1;2.460042238E0;9.477447510E0
3.398494614E0;6.631938815E-1;2.401384354E0;9.615114212E0
3.420115614E0;6.320692301E-1;2.653972626E0;9.373299599E0
3.438273614E0;7.254431248E-1;2.967612982E0;8.505401611E0
3.448611614E0;7.709329724E-1;3.147178173E0;8.312667847E0
3.468795614E0;7.422025204E-1;3.161543369E0;8.334216118E0
3.488754614E0;1.083376288E0;2.737769604E0;8.382100105E0
3.508423614E0;8.367735147E-1;2.467224836E0;8.582015991E0
3.519059614E0;-9.097966552E-2;1.745373011E0;7.649474621E0
3.538447614E0;-8.978256583E-2;1.855506301E0;8.469488144E0
3.548601614E0;-2.777273953E-1;2.621650934E0;9.264363289E0
3.559238614E0;9.732429981E-1;3.979163170E0;1.008318043E1
3.578530614E0;7.637503147E-1;4.092887878E0;9.720458984E0
3.598567614E0;8.391677141E-1;4.204218388E0;8.674192429E0
3.609001614E0;2.059013367E0;5.467159748E0;7.969100475E0
3.628605614E0;1.790862918E0;4.936843872E0;8.735244751E0
3.648925614E0;1.641225219E0;4.327519417E0;9.755174637E0
3.668755614E0;1.133654475E0;4.976348400E0;9.714473724E0
3.689036614E0;-1.582567334E0;1.845929503E0;1.129704094E1
3.708436614E0;-2.059013397E-1;2.042253971E0;1.311064816E1
3.729002614E0;-8.427590132E-1;3.118447781E0;7.869740963E0
3.748658614E0;2.777273953E-1;4.252102375E0;7.994239330E0
3.769493614E0;5.195417404E-1;5.185841084E0;1.122641182E1
3.788584614E0;-6.081272364E-1;4.881777287E0;9.769539833E0
3.798925614E0;-7.170634270E-1;4.454412460E0;7.951143742E0
3.818433614E0;-1.060631394E0;3.387795448E0;6.337451935E0
3.828587614E0;6.739677787E-1;2.795230389E0;1.102888966E1
3.848672614E0;2.650381327E0;4.867412090E0;1.921466637E1
3.868649614E0;1.119289279E0;5.553350925E0;1.238400841E1
3.878827614E0;1.885433793E0;5.171475887E0;1.184531307E1
3.898578614E0;1.097741485E0;5.427655220E0;8.832210541E0
3.908684614E0;-5.590460896E-1;4.728548527E0;6.775590897E0
3.928743614E0;-1.110909581E0;3.533841610E0;3.181894064E0
3.948752614E0;-1.604115069E-1;4.705803394E0;2.431311846E0
3.958886614E0;7.565677166E-1;5.444414616E0;2.260126352E0
3.978485614E0;5.424064159E0;7.509413719E0;1.244745445E1
3.988551614E0;5.585672379E0;7.040150166E0;1.395939255E1
3.999355614E0;3.530250311E0;5.021838188E0;1.017176628E1
4.018444614E0;3.339911461E0;3.080140591E0;9.985017776E0
4.038556614E0;5.657498837E0;4.195838451E0;7.326257229E0
4.058199614E0;7.697358608E0;5.422866821E0;6.192602634E0
4.068529614E0;7.481880188E0;5.366602898E0;5.221754074E0
