"Time (s)";"Latitude (°)";"Longitude (°)";"Height (m)";"Velocity (m/s)";"Direction (°)";"Horizontal Accuracy (m)";"Vertical Accuracy (m)"
3.649072319E2;5.093585073E1;7.405256063E0;2.638710847E2;1.499278069E0;1.518677673E2;4.699999809E0;0.000000000E0
3.659129470E2;5.093583896E1;7.405262920E0;2.640520891E2;1.494103074E0;1.561437073E2;4.699999809E0;0.000000000E0
3.669055553E2;5.093582757E1;7.405271296E0;2.644403992E2;1.487995982E0;1.516915741E2;4.699999809E0;0.000000000E0
3.679051652E2;5.093581609E1;7.405280196E0;2.646077006E2;1.492120147E0;1.504490662E2;4.699999809E0;0.000000000E0
3.689497386E2;5.093580418E1;7.405288191E0;2.646726762E2;1.498876452E0;1.536432800E2;4.699999809E0;0.000000000E0
3.699019741E2;5.093579194E1;7.405296189E0;2.647264818E2;1.507774115E0;1.540814514E2;4.699999809E0;0.000000000E0
3.709120194E2;5.093577936E1;7.405304504E0;2.648082407E2;1.514652610E0;1.538116913E2;4.699999809E0;0.000000000E0
3.719047584E2;5.093576678E1;7.405313985E0;2.650133815E2;1.512512565E0;1.508060760E2;4.699999809E0;0.000000000E0
3.729246366E2;5.093575399E1;7.405324199E0;2.650110934E2;1.512954950E0;1.496229401E2;4.699999809E0;0.000000000E0
3.739087215E2;5.093574106E1;7.405335211E0;2.648390353E2;1.525442362E0;1.475241852E2;4.699999809E0;0.000000000E0
3.749125225E2;5.093572786E1;7.405345029E0;2.644237829E2;1.527851939E0;1.507709503E2;4.699999809E0;0.000000000E0
3.759093090E2;5.093571456E1;7.405354034E0;2.639795085E2;1.531362295E0;1.528034668E2;4.699999809E0;0.000000000E0
3.769066079E2;5.093570173E1;7.405362964E0;2.636305415E2;1.530268669E0;1.526368103E2;4.699999809E0;0.000000000E0
3.779075334E2;5.093568984E1;7.405372348E0;2.632805078E2;1.515629530E0;1.503760834E2;4.699999809E0;0.000000000E0
3.789199090E2;5.093567865E1;7.405382917E0;2.630199522E2;1.513838410E0;1.473848572E2;4.699999809E0;0.000000000E0
3.799109959E2;5.093566777E1;7.405392995E0;2.628831463E2;1.503917813E0;1.488572693E2;4.699999809E0;0.000000000E0
3.809074689E2;5.093565720E1;7.405402716E0;2.626505770E2;1.488559842E0;1.497477417E2;4.699999809E0;0.000000000E0
3.819498584E2;5.093564668E1;7.405412714E0;2.623615806E2;1.491174459E0;1.487255402E2;4.699999809E0;0.000000000E0
3.829096902E2;5.093563636E1;7.405422330E0;2.621843402E2;1.488099933E0;1.485431061E2;4.699999809E0;0.000000000E0
3.839195376E2;5.093562635E1;7.405432853E0;2.621928602E2;1.485484719E0;1.463972931E2;4.699999809E0;0.000000000E0
3.849139251E2;5.093561634E1;7.405443102E0;2.623051098E2;1.488849521E0;1.470117035E2;4.699999809E0;0.000000000E0
3.859118897E2;5.093560709E1;7.405454732E0;2.627425246E2;1.489251733E0;1.417187500E2;4.699999809E0;0.000000000E0
3.869145105E2;5.093559816E1;7.405466855E0;2.630262838E2;1.493294716E0;1.392675171E2;4.699999809E0;0.000000000E0
3.879160600E2;5.093558828E1;7.405477055E0;2.628511495E2;1.486497283E0;1.453232117E2;4.699999809E0;0.000000000E0
3.889111308E2;5.093557824E1;7.405487269E0;2.627108355E2;1.481261492E0;1.455818634E2;4.699999809E0;0.000000000E0
3.899405720E2;5.093556827E1;7.405498175E0;2.626745251E2;1.492425442E0;1.441384125E2;4.699999809E0;0.000000000E0
3.909169277E2;5.093555769E1;7.405508566E0;2.625657347E2;1.490539670E0;1.483786163E2;4.699999809E0;0.000000000E0
3.919201959E2;5.093554712E1;7.405519785E0;2.622308085E2;1.485242963E0;1.469387207E2;4.699999809E0;0.000000000E0
3.929321246E2;5.093553654E1;7.405531995E0;2.621387101E2;1.499909639E0;1.449078827E2;4.699999809E0;0.000000000E0
3.939090439E2;5.093552629E1;7.405545826E0;2.618861193E2;1.512256622E0;1.400363159E2;4.699999809E0;0.000000000E0
3.949111027E2;5.093551612E1;7.405560563E0;2.615739274E2;1.525098443E0;1.372162781E2;4.699999809E0;0.000000000E0
3.959042027E2;5.093550475E1;7.405574116E0;2.617447356E2;1.536137462E0;1.428070068E2;4.699999809E0;0.000000000E0
3.969044371E2;5.093549317E1;7.405588287E0;2.617810521E2;1.544980526E0;1.415703583E2;4.699999809E0;0.000000000E0
3.979058725E2;5.093548196E1;7.405603794E0;2.618095254E2;1.545775056E0;1.366981812E2;4.699999809E0;0.000000000E0
3.989078355E2;5.093546994E1;7.405618187E0;2.617830358E2;1.543307185E0;1.409430084E2;4.699999809E0;0.000000000E0
3.999202787E2;5.093545733E1;7.405631786E0;2.614734951E2;1.541451812E0;1.431016541E2;4.699999809E0;0.000000000E0
4.008999537E2;5.093544472E1;7.405645296E0;2.612750078E2;1.530315876E0;1.424790192E2;4.699999809E0;0.000000000E0
4.019001866E2;5.093543245E1;7.405659098E0;2.609816419E2;1.540192723E0;1.399907532E2;4.699999809E0;0.000000000E0
4.029273407E2;5.093542000E1;7.405671891E0;2.606623973E2;1.538957357E0;1.424715118E2;4.699999809E0;0.000000000E0
4.039063532E2;5.093540763E1;7.405684095E0;2.605107558E2;1.522168756E0;1.436148987E2;4.699999809E0;0.000000000E0
4.049194183E2;5.093539569E1;7.405696805E0;2.599969017E2;1.518557787E0;1.410044861E2;4.699999809E0;0.000000000E0
4.059058496E2;5.093538382E1;7.405709443E0;2.595984652E2;1.527900338E0;1.398589172E2;4.699999809E0;0.000000000E0
4.069158735E2;5.093537192E1;7.405721915E0;2.595272992E2;1.542073727E0;1.386080322E2;4.699999809E0;0.000000000E0
4.079168053E2;5.093536152E1;7.405731733E0;2.592767248E2;1.314056396E0;1.389692688E2;4.699999809E0;0.000000000E0
4.089220095E2;5.093535251E1;7.405740011E0;2.589926760E2;1.144667864E0;1.382186890E2;4.699999809E0;0.000000000E0
4.099085256E2;5.093534256E1;7.405748323E0;2.586800306E2;1.248037934E0;1.419526367E2;4.699999809E0;0.000000000E0
4.109234027E2;5.093533187E1;7.405756859E0;2.584988534E2;1.329540372E0;1.438336182E2;4.699999809E0;0.000000000E0
4.119204480E2;5.093532103E1;7.405765477E0;2.578364747E2;1.385569453E0;1.450072784E2;4.699999809E0;0.000000000E0
4.129118084E2;5.093531020E1;7.405773851E0;2.575711909E2;1.416793942E0;1.467237244E2;4.699999809E0;0.000000000E0
4.139080782E2;5.093529947E1;7.405782656E0;2.573942249E2;1.446277618E0;1.457031708E2;4.699999809E0;0.000000000E0
4.149055329E2;5.093528841E1;7.405791268E0;2.575983924E2;1.464764595E0;1.461874390E2;4.699999809E0;0.000000000E0
4.159035855E2;5.093527717E1;7.405800581E0;2.582191851E2;1.482047319E0;1.439486694E2;4.699999809E0;0.000000000E0
4.169032668E2;5.093526617E1;7.405811763E0;2.585388907E2;1.491787434E0;1.383555450E2;4.699999809E0;0.000000000E0
4.179073600E2;5.093525461E1;7.405822828E0;2.589376970E2;1.493871212E0;1.401280060E2;4.699999809E0;0.000000000E0
4.189093345E2;5.093524259E1;7.405833920E0;2.592324984E2;1.511262417E0;1.412330780E2;4.699999809E0;0.000000000E0
4.199116366E2;5.093523069E1;7.405845874E0;2.594409348E2;1.522672176E0;1.392155457E2;4.699999809E0;0.000000000E0
4.209278142E2;5.093521907E1;7.405857941E0;2.596132389E2;1.516453981E0;1.402605591E2;4.699999809E0;0.000000000E0
4.219188147E2;5.093520767E1;7.405870256E0;2.598866174E2;1.515687346E0;1.408116455E2;4.699999809E0;0.000000000E0
4.229176850E2;5.093519664E1;7.405883776E0;2.602191694E2;1.520921350E0;1.377162170E2;4.699999809E0;0.000000000E0
