"Time (s)";"X (m/s^2)";"Y (m/s^2)";"Z (m/s^2)"
2.090116875E0;5.413492584E0;-2.520907745E0;5.558091888E0
2.100126875E0;4.569846954E0;-2.264640656E0;4.171824646E0
2.110136875E0;4.179159393E0;-1.481918335E0;3.049608307E0
2.120115875E0;4.330644379E0;-4.870870972E-1;2.598446503E0
2.130125875E0;4.483626251E0;-5.174739075E-1;1.326391754E0
2.140135875E0;4.277953949E0;-5.198689270E-1;8.960366821E-1
2.150114875E0;4.105512543E0;-5.197192383E-1;3.070115662E-1
2.160124875E0;3.534450073E0;-1.615440674E0;2.504292297E-1
2.170134875E0;3.197051697E0;-2.392474823E0;6.002517700E-1
2.180143875E0;3.609893188E0;-3.036136322E0;1.385369110E0
2.190123875E0;4.586911469E0;-3.637585602E0;2.082768860E0
2.200132875E0;5.264402618E0;-3.420237579E0;2.535128174E0
2.210142875E0;6.040688324E0;-2.471360779E0;2.808759155E0
2.220121875E0;6.706503754E0;-1.596280518E0;3.008144531E0
2.230131875E0;7.179071045E0;-6.881190491E-1;3.432362366E0
2.240141875E0;7.825426941E0;-5.267546082E-1;3.635489960E0
2.250151875E0;8.573271790E0;-1.373693390E0;4.020788727E0
2.260130875E0;8.604706421E0;-2.456391907E0;4.830904083E0
2.270140875E0;7.162605286E0;-2.841091919E0;6.327940979E0
2.280149875E0;6.325246582E0;-3.399730225E0;7.355404358E0
2.290129875E0;6.448290710E0;-3.904929657E0;7.805668030E0
2.300138875E0;6.903045044E0;-3.635789337E0;7.812853088E0
2.310148875E0;7.812254333E0;-3.140768738E0;7.398065643E0
2.320127875E0;8.633296967E0;-2.870580597E0;6.713389435E0
2.330137875E0;9.154812469E0;-2.600691833E0;6.015091553E0
2.340147875E0;9.054371338E0;-2.698887634E0;5.427413635E0
2.350157875E0;8.457712097E0;-3.287313995E0;5.158722382E0
2.360136875E0;7.541467438E0;-3.988156586E0;5.049449615E0
2.370146875E0;6.705006866E0;-4.654421082E0;5.392087097E0
2.380155875E0;6.310726776E0;-5.082830200E0;5.960604858E0
2.390135875E0;6.744225311E0;-5.454058228E0;6.444398804E0
2.400145875E0;7.453450470E0;-5.610333252E0;7.166946259E0
2.410154875E0;7.980205078E0;-5.726042633E0;7.689808960E0
2.420164875E0;8.343050537E0;-5.594615936E0;8.588240662E0
2.430143875E0;8.248297577E0;-5.617817688E0;8.025860138E0
2.440153875E0;8.405171356E0;-5.084027710E0;7.824379120E0
2.450163875E0;9.740394745E0;-5.085075531E0;7.367080078E0
2.460142875E0;1.120150635E1;-4.214635620E0;5.054089966E0
2.470152875E0;1.146046783E1;-3.296894073E0;5.186414795E0
2.480162875E0;1.070768326E1;-4.249812469E0;6.370153198E0
2.490141875E0;9.715995483E0;-5.337600403E0;6.509064331E0
2.500151875E0;9.063202972E0;-5.847440186E0;5.999224548E0
2.510160875E0;8.328081665E0;-6.223907318E0;5.206772461E0
2.520170875E0;8.259075165E0;-6.509064331E0;4.316274261E0
2.530149875E0;7.408543854E0;-6.505621490E0;3.379671936E0
2.540159875E0;6.697522430E0;-6.634653168E0;3.206033020E0
2.550169875E0;6.502178650E0;-6.295757904E0;3.729644165E0
2.560148875E0;6.202202454E0;-5.511538696E0;4.369114380E0
2.570158875E0;6.789431305E0;-5.595514069E0;4.498146057E0
2.580168875E0;7.689210205E0;-6.093229065E0;4.431983643E0
2.590177875E0;7.340734863E0;-5.646408234E0;4.521347809E0
2.600157875E0;6.302942963E0;-5.690566406E0;3.543132019E0
2.610166875E0;6.577023010E0;-6.499933319E0;1.744472351E0
2.620176875E0;6.652615814E0;-6.129453735E0;1.534459076E0
2.630155875E0;6.802454224E0;-5.386398926E0;1.065933380E0
2.640165875E0;6.359824677E0;-4.320016479E0;4.502636719E-1
2.650175875E0;4.923711090E0;-4.499792633E0;-1.797911224E0
2.660154875E0;3.213667145E0;-5.802234192E0;-3.165766754E0
2.670164875E0;2.994223480E0;-6.327791290E0;-2.928210754E0
2.680174875E0;4.142485657E0;-4.976401520E0;-1.786534882E0
2.690184875E0;6.034251709E0;-3.732787628E0;-8.819659424E-1
2.700163875E0;6.728807373E0;-3.129691772E0;-3.161425781E-1
2.710173875E0;5.031936035E0;-4.428989868E0;8.581654358E-1
2.720182875E0;3.722758484E0;-3.562741241E0;6.703060913E-1
2.730162875E0;4.576882324E0;-3.048111420E0;1.605860596E0
2.740171875E0;4.999303894E0;-3.121907959E0;9.427395630E-1
2.750181875E0;5.586233368E0;-4.542154541E0;2.418969727E-1
2.760191875E0;4.543052673E0;-3.243305511E0;-6.776408386E-1
2.770170875E0;4.080813904E0;-2.459834747E0;-9.436376953E-1
2.780180875E0;4.362079010E0;-4.141886902E-1;-7.640112305E-1
2.790190875E0;4.184398499E0;-2.993774414E-3;-6.240522766E-1
2.800169875E0;3.639232178E0;-3.039279785E0;-1.974843292E0
2.810179875E0;4.417164459E0;-1.472637634E0;-2.918930054E-1
2.820188875E0;5.118755493E0;-3.319197693E0;1.393601990E-1
2.830168875E0;5.039869537E0;-4.791985016E0;-2.288291473E0
2.840177875E0;6.762187958E0;-7.422614594E0;-2.933300171E0
2.850187875E0;7.468868408E0;-8.287665710E0;-3.562292175E0
2.860197875E0;6.563101959E0;-1.118683685E1;-2.075733490E0
2.870176875E0;4.977449341E0;-1.327110260E1;-1.671424255E0
2.880186875E0;4.770878906E0;-1.348291214E1;-1.770817566E0
2.890218875E0;5.088817749E0;-1.277323792E1;-6.816824341E-1
2.900197875E0;5.233417053E0;-1.186148392E1;-1.997446289E0
2.910207875E0;7.756869507E0;-1.138577316E1;-1.659449158E0
2.920217875E0;1.136930740E1;-1.009111542E1;7.200027466E-1
2.930226875E0;1.110869934E1;-9.588311005E0;-1.476230164E0
2.940206875E0;9.401948547E0;-1.044542862E1;-1.524729309E0
2.950215875E0;8.108787689E0;-9.272318115E0;7.872129822E-1
2.960225875E0;5.983507233E0;-9.431287537E0;1.150956573E0
2.970204875E0;7.107968903E0;-8.768016815E0;1.530118103E0
2.980214875E0;4.391268311E0;-1.042821442E1;-3.658691711E0
2.990224875E0;5.158722382E0;-1.024200165E1;-5.203778687E0
3.000203875E0;6.057004395E0;-9.754615173E0;-8.153394928E0
3.010213875E0;6.919211426E0;-1.149339935E1;-5.724994812E0
3.020223875E0;5.756429443E0;-1.298265244E1;-1.287772064E0
3.030232875E0;6.054759064E0;-1.304252792E1;-2.582130432E0
3.040212875E0;3.445984039E0;-1.547227524E1;-1.898052979E0
3.050221875E0;7.917036438E-1;-1.631172958E1;-1.588945770E0
3.060231875E0;2.803669739E-1;-1.352527405E1;-1.454225922E0
3.070210875E0;-6.164181519E-1;-1.141885437E1;-2.588117981E-1
3.080220875E0;5.963598633E-1;-1.008497818E1;-4.087998962E-1
3.090230875E0;3.409909058E0;-9.373208313E0;-1.527423706E0
3.100240875E0;4.246369629E0;-9.146878967E0;-1.152453461E0
