"Time (s)"	"X (m/s^2)"	"Y (m/s^2)"	"Z (m/s^2)"
8.240660000E-1	-7.275251895E-3	-1.990591013E-1	-2.147863573E-1
8.340760000E-1	-5.591034517E-2	-2.116323692E-1	-1.029490024E-1
8.440550000E-1	-1.037215658E-1	-2.200073361E-1	-2.803739905E-2
8.540650000E-1	-1.591394292E-1	-2.516618228E-1	1.848889589E-3
8.640750000E-1	-2.218280129E-1	-2.683217096E-1	6.239563823E-3
8.740540000E-1	-2.285467561E-1	-2.535960817E-1	-2.704688072E-2
8.840640000E-1	-1.836144121E-1	-2.074323142E-1	-8.387129188E-2
8.940740000E-1	-1.460361113E-1	-1.913442850E-1	-1.715280712E-1
9.040530000E-1	-1.693657708E-1	-1.828669918E-1	-2.377980745E-1
9.140630000E-1	-2.217629626E-1	-1.221354711E-1	-2.288313693E-1
9.240730000E-1	-2.938133772E-1	-8.128331423E-2	-2.129193413E-1
9.340520000E-1	-3.790268974E-1	-9.750465989E-2	-1.511037469E-1
9.440620000E-1	-3.866844110E-1	-1.516159630E-1	-1.520200056E-1
9.540710000E-1	-7.672190130E-2	-6.065082908E-2	-4.647138959E-1
9.640810000E-1	1.073522481E-1	-1.087816000E-2	-8.959097975E-1
9.740600000E-1	-2.656053856E-2	-2.258697546E-1	-1.125189064E0
9.840700000E-1	-1.152961291E-1	-4.721503848E-1	-1.216783358E0
9.940800000E-1	-3.175029328E-1	-5.421257687E-1	-1.016820862E0
1.004059000E0	-3.112841266E-1	-3.725945216E-1	-6.405063415E-1
1.014069000E0	-2.289522605E-1	-9.897874296E-3	-1.059082782E-1
1.024079000E0	-6.542297566E-1	2.635582754E-1	3.760379469E-1
1.034058000E0	-1.274052011E0	2.751091576E-1	8.075794190E-1
1.044068000E0	-9.279007915E-1	6.581017828E-1	9.510753536E-1
1.054077000E0	-1.251469480E0	5.367627025E-1	1.117777133E-1
1.064057000E0	-1.169705378E0	6.572445810E-2	-1.224955426E0
1.074066000E0	-4.782944928E-1	-2.341184217E-1	-2.178836859E0
1.084076000E0	-9.896602526E-2	-5.350257871E-1	-2.681919599E0
1.094086000E0	-1.061528380E-1	-9.395487374E-1	-2.425638476E0
1.104065000E0	-5.658805208E-1	-1.114164723E0	-1.793403021E0
1.114075000E0	-1.121136651E0	-8.104045013E-1	-1.184941760E0
1.124085000E0	-1.260210190E0	-3.242403871E-1	-4.268028885E-1
1.134064000E0	-8.964458410E-1	-2.452579522E-1	7.290741169E-1
1.144074000E0	-1.205250017E0	-3.320306325E-1	-1.297404183E0
1.154084000E0	-1.246122786E0	-7.440997070E-1	-2.101558887E0
1.164063000E0	1.769607192E-1	-1.034206388E0	-2.033550507E0
1.174073000E0	1.578618564E0	-1.155740181E0	-1.273272724E0
1.184082000E0	8.889124346E-1	-8.869723284E-1	-9.208119196E-1
1.194062000E0	-2.823857251E-1	-7.419157720E-1	-7.036053997E-1
1.204071000E0	-9.030889358E-1	-9.634018689E-1	-5.604597133E-1
1.214081000E0	-1.884172858E0	-1.444491185E0	-1.130995933E0
1.224091000E0	-2.091473025E0	-1.654418506E0	-1.537731178E0
1.234070000E0	-1.171152856E0	-1.552191927E0	-1.512953601E0
1.244080000E0	-5.376194657E-1	-1.419042056E0	-1.416102660E0
1.254090000E0	-2.427261078E-1	-1.150252861E0	-1.037308921E0
1.264069000E0	-1.728518808E-1	-8.079004312E-1	-6.080864543E-1
1.274079000E0	-1.683313984E-1	-3.521216655E-1	-2.735970676E-1
1.284088000E0	1.865428439E-1	-2.192033440E-1	1.176711220E-1
1.294068000E0	8.814700985E-1	-4.684891507E-1	4.848891288E-1
1.304077000E0	1.450429909E0	-8.407500887E-1	5.737258762E-1
1.314087000E0	1.724226075E0	-1.218405375E0	3.083733827E-1
1.324066000E0	1.252198481E0	-1.399548316E0	-2.505707324E-2
1.334076000E0	1.544197029E-1	-1.082268162E0	-4.555600798E-1
1.344086000E0	-8.969277978E-1	-8.795741388E-1	-7.242735529E-1
1.354096000E0	-1.487070317E0	-1.239588668E0	-4.962333119E-1
1.364075000E0	-1.143270409E0	-1.278167135E0	-7.672599435E-2
1.374085000E0	-3.346808830E-1	-7.949865630E-1	-4.447392225E-3
1.384095000E0	2.894605637E-1	-4.093650296E-1	-1.058962914E0
1.394074000E0	9.128643841E-1	-3.381459430E-1	-9.631124318E-1
1.404084000E0	1.601998510E0	-3.759096006E-1	-9.779655290E-1
1.414093000E0	1.693610346E0	-4.445196596E-1	-6.836079222E-1
1.424073000E0	1.426772659E0	-3.299459539E-1	7.361089021E-1
