"Time (s)";"X (m/s^2)";"Y (m/s^2)";"Z (m/s^2)"
8.202807500E-1;-2.455493774E0;5.274431763E0;8.055947571E0
8.302907500E-1;-2.568359070E0;5.170697479E0;7.730075226E0
8.402697500E-1;-2.597099304E0;5.114264832E0;7.575596466E0
8.502797500E-1;-2.580633545E0;5.072501678E0;7.571554871E0
8.602887500E-1;-2.584824829E0;4.958438873E0;7.626939697E0
8.702987500E-1;-2.530338135E0;4.864284668E0;7.664960632E0
8.802777500E-1;-2.617606659E0;4.858746185E0;7.901618500E0
8.902877500E-1;-2.691702576E0;5.053042145E0;8.141719208E0
9.002977500E-1;-2.692151642E0;5.462291107E0;8.252788239E0
9.103077500E-1;-2.697839813E0;5.834866333E0;8.225844269E0
9.203167500E-1;-2.694546661E0;5.916446686E0;8.166118469E0
9.302967500E-1;-2.735860748E0;5.538482666E0;8.154293060E0
9.403057500E-1;-2.774031372E0;4.892875214E0;8.202492828E0
9.503157500E-1;-2.877466278E0;4.440515900E0;8.236771545E0
9.603257500E-1;-2.938838654E0;4.469705200E0;8.229436798E0
9.703047500E-1;-2.998714142E0;4.986430664E0;8.255931702E0
9.803147500E-1;-3.157084808E0;5.564678192E0;8.133486328E0
9.903247500E-1;-3.222349091E0;5.704487457E0;7.826175385E0
1.000333750E0;-3.188818817E0;5.313500519E0;7.565567322E0
1.010343750E0;-3.401825867E0;4.583318939E0;7.473808136E0
1.020322750E0;-3.686982880E0;3.936064911E0;7.489375763E0
1.030332750E0;-3.727548523E0;4.270170135E0;7.591313782E0
1.040342750E0;-3.879781952E0;5.210065613E0;7.544610901E0
1.050352750E0;-4.132755890E0;5.715714111E0;7.401957550E0
1.060362750E0;-4.388573914E0;5.861810303E0;7.437882843E0
1.070341750E0;-4.515809326E0;5.713917847E0;7.537725220E0
1.080351750E0;-4.864134979E0;5.330714722E0;7.482639771E0
1.090360750E0;-5.447920990E0;5.747597809E0;7.373217316E0
1.100370750E0;-5.267097015E0;5.974076843E0;7.380402374E0
1.110349750E0;-4.859045563E0;5.735023956E0;7.176975403E0
1.120359750E0;-4.753964081E0;5.381908264E0;7.120093689E0
1.130369750E0;-4.590653687E0;5.729485474E0;7.247927856E0
1.140390750E0;-5.234614563E0;5.730084229E0;6.693480835E0
1.150399750E0;-5.970933380E0;5.597160645E0;6.176006927E0
1.160379750E0;-6.138734436E0;5.769452362E0;5.883515167E0
1.170388750E0;-6.500681763E0;5.623206482E0;5.560935974E0
1.180398750E0;-6.791526947E0;5.171296234E0;5.313500519E0
1.190408750E0;-6.526428223E0;5.016368408E0;5.320835266E0
1.200387750E0;-5.751639404E0;5.638923798E0;5.939199371E0
1.210397750E0;-5.907165985E0;5.037923584E0;6.226002960E0
1.220407750E0;-6.460265808E0;4.646337891E0;5.999673615E0
1.230416750E0;-6.641838226E0;4.812791748E0;5.756130066E0
1.240426750E0;-6.712790680E0;4.872966614E0;5.332361298E0
1.250406750E0;-6.709347839E0;4.863985291E0;5.007985840E0
1.260415750E0;-6.619384918E0;4.802014160E0;4.870122528E0
1.270425750E0;-6.573729858E0;4.783153381E0;4.904700623E0
1.280435750E0;-6.781497803E0;4.519252167E0;4.913232880E0
1.290445750E0;-6.884783020E0;4.304299164E0;4.979844360E0
1.300424750E0;-6.764433289E0;4.213138733E0;5.220543823E0
1.310434750E0;-6.594985657E0;4.102219391E0;5.344037018E0
1.320443750E0;-6.440357208E0;4.041146393E0;5.290897522E0
1.330453750E0;-6.325396271E0;4.093836823E0;5.196443939E0
1.340432750E0;-6.326294403E0;4.029021606E0;5.219346313E0
1.350442750E0;-6.439758453E0;3.923640747E0;5.313350830E0
1.360452750E0;-6.785389709E0;3.751798096E0;5.204377441E0
1.370462750E0;-7.059469757E0;3.513044586E0;5.026098175E0
1.380471750E0;-7.064259796E0;3.610941010E0;4.920417938E0
1.390451750E0;-7.066505127E0;3.735781403E0;4.732259216E0
1.400460750E0;-7.056625671E0;3.854484558E0;4.397255859E0
1.410470750E0;-7.005881195E0;4.051923981E0;4.207600250E0
1.420480750E0;-7.112758942E0;4.077820129E0;4.078418884E0
1.430459750E0;-7.126679993E0;4.159400482E0;3.949836273E0
1.440469750E0;-6.939419403E0;4.621788940E0;3.730691986E0
1.450479750E0;-7.100185089E0;4.456083527E0;3.337310028E0
1.460489750E0;-7.263495483E0;4.261338501E0;3.121458893E0
1.470498750E0;-7.341782684E0;4.297263794E0;3.172053680E0
1.480478750E0;-7.556136932E0;4.187541962E0;3.255130920E0
1.490487750E0;-7.942782898E0;4.413871307E0;3.083737335E0
1.500497750E0;-8.130492554E0;5.023852844E0;2.605781250E0
1.510507750E0;-8.208929443E0;5.466482391E0;2.166744232E0
1.520517750E0;-8.195906525E0;5.867049408E0;2.093396759E0
1.530496750E0;-8.335566101E0;5.916895752E0;2.278412018E0
1.540506750E0;-8.596473541E0;5.813610535E0;2.467618561E0
1.550515750E0;-8.756191406E0;5.641468506E0;2.520608368E0
1.560525750E0;-8.824898529E0;5.685327301E0;2.246827698E0
1.570504750E0;-8.899443512E0;5.457800446E0;1.870809631E0
1.580514750E0;-8.566386108E0;5.649252319E0;1.542392578E0
1.590524750E0;-8.138426056E0;6.079008636E0;1.004261627E0
1.600534750E0;-8.039631500E0;6.155499573E0;1.486708374E0
1.610543750E0;-8.095764771E0;6.147865448E0;1.630259857E0
1.620523750E0;-8.287366333E0;6.123466187E0;1.015937347E0
1.630532750E0;-8.108188934E0;6.090384979E0;3.094065857E-1
1.640542750E0;-7.793992310E0;6.080804901E0;2.674937439E-1
1.650552750E0;-7.380851440E0;5.942043457E0;4.911286926E-1
1.660531750E0;-6.788982239E0;5.846392365E0;8.559201050E-1
1.670541750E0;-6.818321228E0;5.761069794E0;1.222657471E0
1.680551750E0;-7.167395325E0;5.540727997E0;1.537003784E0
1.690561750E0;-7.407496033E0;5.369184723E0;1.907333679E0
1.700570750E0;-7.549999695E0;5.425018616E0;2.020198975E0
1.710550750E0;-7.488777008E0;5.710325317E0;1.735790405E0
1.720559750E0;-7.523504791E0;5.659880219E0;9.933343506E-1
1.730569750E0;-7.512876892E0;5.519771576E0;3.861968994E-1
1.740579750E0;-7.475903778E0;5.509892120E0;-4.041595459E-2
1.750589750E0;-7.518565063E0;5.361400909E0;-4.011657715E-1
1.760568750E0;-7.205416260E0;5.584736481E0;-2.791694641E-1
1.770578750E0;-6.614744568E0;6.167923737E0;2.845582581E-1
1.780587750E0;-6.337521057E0;6.498586121E0;7.613168335E-1
1.790597750E0;-6.554719391E0;6.150110779E0;7.755372620E-1
1.800576750E0;-7.206613770E0;4.983287201E0;4.484674072E-1
1.810586750E0;-7.167844391E0;4.979245605E0;2.736309814E-1
1.820596750E0;-6.490203552E0;5.073250122E0;7.592211914E-1
1.830606750E0;-6.213279419E0;4.654870148E0;1.029559021E0
1.840615750E0;-5.858666840E0;5.169050903E0;2.118245087E0
1.850595750E0;-6.136040039E0;6.029162292E0;2.928061066E0
1.860604750E0;-6.868017883E0;6.145919495E0;2.077529755E0
1.870614750E0;-7.376510468E0;6.146218872E0;1.304537201E0
1.880624750E0;-7.586523743E0;6.783892822E0;9.104067993E-1
1.890603750E0;-7.111561432E0;7.154522095E0;5.102888489E-1
1.900613750E0;-6.868466949E0;7.668852539E0;1.835183716E-1
1.910623750E0;-8.012837219E0;9.678273926E0;4.881349182E-1
1.920633750E0;-7.273075562E0;1.034528687E1;-1.482217712E0
1.930642750E0;-7.442672882E0;1.116827545E1;-6.078858948E-1
1.940622750E0;-7.301815796E0;1.085108505E1;4.050576782E-1
1.950631750E0;-6.639443207E0;1.037896683E1;1.054856415E0
1.960641750E0;-5.350024567E0;9.564660187E0;7.481442261E-1
1.970651750E0;-4.235292664E0;9.266779633E0;5.441184998E-1
1.980661750E0;-4.105512543E0;8.810977478E0;2.995271301E-1
1.990640750E0;-4.690196686E0;8.316855011E0;3.106040955E-1
2.000650750E0;-4.962330780E0;8.252189484E0;4.769082642E-1
2.010659750E0;-4.858297119E0;8.509205017E0;2.984793091E-1
2.020669750E0;-4.684508514E0;9.031468964E0;-1.047821045E-2
2.030648750E0;-4.883594513E0;9.427545319E0;-1.035845947E-1
2.040658750E0;-5.461542664E0;8.907077637E0;8.113128662E-2
2.050668750E0;-6.014941864E0;7.791148224E0;5.533992004E-1
2.060678750E0;-6.502028961E0;7.190896454E0;9.931846619E-1
2.070687750E0;-6.344556427E0;7.176077271E0;9.973759460E-1
2.080667750E0;-5.710025940E0;7.476352844E0;6.180647278E-1
2.090676750E0;-5.166955261E0;7.909252625E0;1.231938171E-1
2.100686750E0;-4.871170349E0;8.191565552E0;-3.013233948E-1
2.110696750E0;-4.850213928E0;8.199798431E0;-2.088157654E-1
2.120675750E0;-4.919370117E0;8.192164307E0;1.511856079E-1
2.130685750E0;-4.914430389E0;8.244705048E0;3.670367432E-1
2.140695750E0;-4.703818359E0;8.365054779E0;4.760101318E-1
2.150738042E0;-4.481081543E0;8.714577942E0;4.721182251E-1
2.160747042E0;-4.564458160E0;9.047635345E0;3.158432007E-1
2.170727042E0;-4.741689606E0;8.823701019E0;1.865121460E-1
2.180736042E0;-4.830604706E0;8.520880737E0;2.321672058E-1
2.190746042E0;-4.898264008E0;8.433612213E0;3.008743286E-1
2.200756042E0;-4.869823151E0;8.506510620E0;3.191363525E-1
