"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)"
2.842898437E0;-4.729999900E-1;1.964000016E-1;-3.865999877E-1
2.862751562E0;5.022000074E-1;6.071999669E-1;4.609999806E-2
2.882603125E0;1.082000017E0;1.298200011E0;-5.789999962E-1
2.902456250E0;2.067100048E0;1.510699987E0;2.510000020E-2
2.922309375E0;2.115599871E0;1.525699973E0;1.256799936E0
2.942160937E0;1.402400017E0;-7.669999450E-2;1.314399958E0
2.962014062E0;6.967999935E-1;-5.532999635E-1;1.878999949E0
2.981867187E0;6.402999759E-1;-3.851999938E-1;1.995000005E0
3.001720312E0;1.266699910E0;-2.172999978E-1;7.864999771E-1
3.021571875E0;1.433099985E0;-6.999999750E-3;-7.519999743E-1
3.041425000E0;-1.713999957E-1;1.127300024E0;-9.886999726E-1
3.061278125E0;-1.319299936E0;6.965999603E-1;-8.637999892E-1
3.081129687E0;-7.752000093E-1;6.079999804E-1;-8.363999724E-1
3.100982812E0;3.201999962E-1;9.083999991E-1;-2.326999903E-1
3.120835937E0;1.340699911E0;1.491099954E0;-2.610999942E-1
3.140687500E0;1.046499968E0;2.092900038E0;-6.365999579E-1
3.160540625E0;9.899999946E-3;1.416399956E0;1.467999965E-1
3.180393750E0;-1.836999953E-1;4.139999747E-1;4.758999944E-1
3.200246875E0;9.513999820E-1;1.245999932E-1;1.787799954E0
3.220098437E0;1.610299945E0;1.412999928E-1;1.316100001E0
3.239951562E0;1.433499932E0;-4.716999829E-1;-1.020099998E0
3.259804687E0;-6.559999585E-1;-6.344000101E-1;-9.440000057E-1
3.279656250E0;-2.312000036E0;-1.480199933E0;-1.069000006E0
3.299509375E0;-2.526999950E0;-3.044499874E0;-2.003999949E-1
3.319362500E0;2.142999917E-1;-2.004099846E0;7.379999757E-2
3.339215625E0;1.672899961E0;-2.090699911E0;3.935999870E-1
3.359067187E0;-3.303999901E-1;-3.094399929E0;-7.815999985E-1
3.378920312E0;-2.633999825E0;-1.467000008E0;6.499999668E-3
3.398771875E0;-2.082200050E0;1.162899971E0;-2.761999965E-1
3.418625000E0;-1.447699904E0;-1.507000029E-1;-1.209299922E0
3.438478125E0;-2.229999900E-1;-4.589999914E-1;-1.264899969E0
3.458331250E0;2.048999965E-1;-6.685999632E-1;-1.013299942E0
3.478182812E0;9.162999988E-1;-1.103899956E0;1.231499910E0
3.498035937E0;1.988399982E0;-3.542999923E-1;3.835399866E0
3.517890625E0;6.897000074E-1;-2.703000009E-1;4.516999722E0
3.537740625E0;-6.721999645E-1;-1.465999931E-1;3.965399981E0
3.557593750E0;-1.839499950E0;1.609999985E-1;3.273299932E0
3.577446875E0;-9.286999702E-1;5.871999860E-1;3.230599880E0
3.597300000E0;1.286899924E0;1.934699893E0;2.068899870E0
3.617151562E0;1.376399994E0;4.068599701E0;7.067999840E-1
3.637004687E0;-7.466999888E-1;4.032700062E0;-1.988099933E0
3.656857812E0;-3.765199900E0;4.738899708E0;-5.173699856E0
3.676709375E0;-2.329799891E0;7.443599701E0;-4.036900043E0
3.696562500E0;5.779500008E0;6.817199707E0;-7.556799889E0
3.716415625E0;1.206120014E1;4.189599991E0;-1.002409935E1
3.736267187E0;5.748300076E0;5.805199623E0;-1.287599921E0
3.756120312E0;-9.214999676E-1;4.598700047E0;-1.546299934E0
3.775973437E0;-4.834599972E0;-2.349499941E0;-5.632099628E0
3.795825000E0;-4.494400024E0;-8.739099503E0;2.522699833E0
3.815678125E0;-2.068599939E0;-6.018399715E0;3.553900003E0
3.835531250E0;-5.327999592E-1;-6.353999972E-1;-1.094200015E0
3.855384375E0;3.859799862E0;2.480399847E0;-2.793499947E0
3.875235937E0;1.919499993E0;-2.330399990E0;1.004799962E0
3.895096875E0;-4.691800117E0;-7.299999714E0;-5.399999619E-1
3.914942187E0;-3.217299938E0;-8.095799446E0;1.032199979E0
3.934793750E0;1.654599905E0;-5.189199924E0;1.283999920E0
3.954646875E0;2.250999957E-1;9.667999744E-1;-1.770299911E0
3.974500000E0;-8.200999498E-1;1.922499895E0;-3.031299829E0
3.994351562E0;-1.675799966E0;7.811999917E-1;-3.137300014E0
4.014204687E0;-2.081899881E0;1.482899904E0;-1.731899977E0
4.034059375E0;-1.842399955E0;2.315700054E0;3.155400038E0
4.053909375E0;-1.172399998E0;1.600799918E0;2.128900051E0
4.073762500E0;1.062999964E-1;3.006700039E0;-1.528100014E0
4.093614062E0;-2.094199896E0;1.699000001E0;-1.396600008E0
4.113467187E0;-7.554000020E-1;4.366199970E0;-1.616599917E0
4.133320312E0;-4.097999930E-1;5.237299919E0;-1.561800003E0
4.153171875E0;1.470399976E0;5.840899944E0;6.732000113E-1
4.173026562E0;4.199899673E0;-7.261899948E0;3.378599882E0
4.192878125E0;-1.781899929E0;-2.506779861E1;4.953599930E0
4.212731250E0;-4.028999805E0;-1.151669979E1;1.361599922E0
4.232582812E0;5.092999935E-1;2.172600031E0;1.708199978E0
4.252435937E0;2.100999832E0;4.667099953E0;1.579599977E0
4.272289062E0;6.104300022E0;4.101900101E0;-6.399999838E-3
4.292140625E0;4.100000020E-3;-1.626199961E0;-6.428999901E-1
4.311993750E0;8.446999788E-1;-3.387599945E0;-4.226799965E0
4.331846875E0;1.353899956E0;-2.097699881E0;-4.677999914E-1
4.351700000E0;1.388000011E0;-2.105999887E-1;-3.979999945E-2
4.371551562E0;7.943999767E-1;-2.572999895E-1;-4.769999906E-2
4.391407812E0;6.629999876E-1;-9.664999843E-1;-3.750000000E-1
4.411257812E0;-1.913999915E-1;7.609999925E-2;7.800000161E-2
4.431109375E0;2.531999946E-1;1.011199951E0;-3.140999973E-1
4.450962500E0;-1.331000030E-1;-1.306999922E-1;-4.348999858E-1
4.470815625E0;6.315999627E-1;-7.919999957E-2;4.449999705E-2
4.490667187E0;5.293999910E-1;7.192999721E-1;3.720000014E-2
4.510520312E0;3.199999919E-3;7.329999804E-1;-4.609999806E-2
4.530373437E0;7.662999630E-1;5.116999745E-1;5.645999908E-1
4.550225000E0;9.432999492E-1;3.452999890E-1;2.292999923E-1
4.570078125E0;5.059999824E-1;3.359999880E-2;-1.539999992E-2
4.589931250E0;5.123000145E-1;4.486999810E-1;3.831999898E-1
4.609784375E0;3.832999766E-1;8.439999819E-1;7.393999696E-1
4.629635937E0;1.310000010E-2;5.260999799E-1;1.336999983E-1
4.649489062E0;7.229999453E-2;2.768999934E-1;3.061999977E-1
4.669342187E0;2.927999794E-1;3.158999979E-1;2.129999921E-2
4.689193750E0;4.133999944E-1;5.120999813E-1;1.589999944E-1
4.709046875E0;3.590999842E-1;5.609999895E-1;3.260000050E-1
4.728900000E0;2.449999936E-2;3.488000035E-1;-9.309999645E-2
4.748753125E0;7.880000025E-2;7.490000129E-2;5.989999697E-2
4.768606250E0;2.199999988E-1;-7.519999892E-2;8.379999548E-2
4.788457812E0;2.788999975E-1;7.349999994E-2;1.753999889E-1
4.808310937E0;1.840000004E-1;4.687999785E-1;1.905999929E-1
4.828162500E0;-2.050999999E-1;2.988999784E-1;1.979999989E-2
4.848015625E0;2.233999968E-1;2.599000037E-1;9.749999642E-2
