"Time (s)";"Latitude (°)";"Longitude (°)";"Height (m)";"Velocity (m/s)";"Direction (°)";"Horizontal Accuracy (m)";"Vertical Accuracy (m)"
1.140092777E2;5.095457337E1;6.972255399E0;4.126503595E1;1.500000000E0;4.170000076E1;4.500000000E0;1.000000000E2
1.150268486E2;5.095458419E1;6.972268894E0;4.026504943E1;1.620000005E0;4.259999847E1;4.500000000E0;1.000000000E2
1.160152332E2;5.095459600E1;6.972286748E0;4.026506202E1;1.870000005E0;4.470000076E1;4.500000000E0;1.000000000E2
1.170071602E2;5.095460619E1;6.972302338E0;4.026507272E1;1.529999971E0;4.540000153E1;4.500000000E0;1.000000000E2
1.180157696E2;5.095461491E1;6.972314492E0;4.026508271E1;1.480000019E0;4.309999847E1;4.500000000E0;1.000000000E2
1.190126845E2;5.095462547E1;6.972335028E0;4.026509079E1;1.529999971E0;4.540000153E1;4.500000000E0;1.000000000E2
1.200211417E2;5.095463188E1;6.972348774E0;4.026509482E1;1.169999957E0;3.790000153E1;4.500000000E0;1.000000000E2
1.210352769E2;5.095463938E1;6.972357742E0;4.026510444E1;1.449999928E0;3.279999924E1;4.500000000E0;1.000000000E2
1.220174887E2;5.095465028E1;6.972364699E0;4.026512261E1;1.139999986E0;3.470000076E1;4.500000000E0;1.000000000E2
1.230093762E2;5.095465447E1;6.972377189E0;4.026512282E1;1.179999948E0;4.450000000E1;4.500000000E0;1.000000000E2
1.240270207E2;5.095466055E1;6.972391605E0;4.026512567E1;1.179999948E0;4.170000076E1;4.000000000E0;1.000000000E2
1.250068326E2;5.095467119E1;6.972404597E0;4.126513914E1;1.259999990E0;4.259999847E1;4.000000000E0;1.000000000E2
1.260270671E2;5.095468041E1;6.972417003E0;4.126515001E1;1.079999924E0;4.800000000E1;4.000000000E0;1.000000000E2
1.270472648E2;5.095469076E1;6.972435862E0;4.126515881E1;1.309999943E0;4.840000153E1;4.000000000E0;1.000000000E2
1.280102543E2;5.095470044E1;6.972449441E0;4.126516984E1;1.039999962E0;4.250000000E1;4.000000000E0;1.000000000E2
