"Time (s)";"Latitude (°)";"Longitude (°)";"Height (m)";"Velocity (m/s)";"Direction (°)";"Horizontal Accuracy (m)";"Vertical Accuracy (m)"
5.319261900E1;5.093458878E1;7.406868604E0;2.634388576E2;2.622546911E0;3.065392456E2;6.831681252E0;0.000000000E0
5.419235390E1;5.093460127E1;7.406833960E0;2.634612405E2;2.403873920E0;2.946864014E2;8.245639801E0;0.000000000E0
5.522204765E1;5.093461574E1;7.406800574E0;2.633006734E2;2.479464293E0;3.016680298E2;8.968908310E0;0.000000000E0
5.618918619E1;5.093463087E1;7.406768504E0;2.630876164E2;2.510775089E0;3.042065125E2;8.656393051E0;0.000000000E0
5.718912473E1;5.093464521E1;7.406739686E0;2.628314347E2;2.288898230E0;3.047109375E2;7.261754990E0;0.000000000E0
5.818922577E1;5.093465956E1;7.406713169E0;2.624944106E2;2.144477367E0;3.073558350E2;6.843472958E0;0.000000000E0
5.919681952E1;5.093467394E1;7.406684068E0;2.620093473E2;2.299569130E0;3.033904419E2;6.780968666E0;0.000000000E0
6.019344973E1;5.093468729E1;7.406652644E0;2.613978187E2;2.401352167E0;2.972111206E2;9.598965645E0;0.000000000E0
6.119482265E1;5.093470188E1;7.406624537E0;2.610740101E2;2.210234642E0;3.037330322E2;9.538341522E0;0.000000000E0
6.220112369E1;5.093471507E1;7.406596481E0;2.614489598E2;2.088352442E0;3.007152710E2;9.884673119E0;0.000000000E0
6.322262838E1;5.093473103E1;7.406568991E0;2.615168160E2;2.253059387E0;3.100106506E2;1.107481384E1;0.000000000E0
6.419207942E1;5.093474858E1;7.406541753E0;2.613251534E2;2.353877306E0;3.131336060E2;1.122346878E1;0.000000000E0
6.519480494E1;5.093476513E1;7.406515426E0;2.612373092E2;2.186782598E0;3.109921875E2;7.755127430E0;0.000000000E0
6.619714140E1;5.093478148E1;7.406490676E0;2.609684639E2;2.071770906E0;3.113150635E2;8.873497009E0;0.000000000E0
6.720191796E1;5.093479853E1;7.406464203E0;2.609781244E2;2.236512423E0;3.095886230E2;8.156302452E0;0.000000000E0
6.819506015E1;5.093481612E1;7.406436246E0;2.612343078E2;2.385374546E0;3.089867554E2;7.647531986E0;0.000000000E0
6.919026848E1;5.093483359E1;7.406411307E0;2.610449935E2;2.214937687E0;3.119111938E2;8.967570305E0;0.000000000E0
7.020223463E1;5.093485240E1;7.406385331E0;2.608090820E2;2.347137451E0;3.130146484E2;1.104321766E1;0.000000000E0
7.118834973E1;5.093487241E1;7.406357604E0;2.605034106E2;2.465615511E0;3.127070007E2;9.188666344E0;0.000000000E0
7.219487525E1;5.093489069E1;7.406329431E0;2.603290839E2;2.280856133E0;3.075981445E2;7.356833935E0;0.000000000E0
7.318915181E1;5.093490911E1;7.406302087E0;2.602888817E2;2.181184530E0;3.090284729E2;6.531749249E0;0.000000000E0
7.418803254E1;5.093492831E1;7.406272470E0;2.602440742E2;2.338272333E0;3.079085999E2;7.123090267E0;0.000000000E0
7.519459400E1;5.093494648E1;7.406244068E0;2.600869289E2;2.162449121E0;3.083283691E2;6.668407917E0;0.000000000E0
7.621960702E1;5.093496354E1;7.406217557E0;2.602592176E2;1.960527658E0;3.096296692E2;6.174340248E0;0.000000000E0
7.718987785E1;5.093498157E1;7.406190929E0;2.601332904E2;2.079657555E0;3.115253296E2;6.823390961E0;0.000000000E0
7.818907890E1;5.093499993E1;7.406165800E0;2.598056111E2;2.012028694E0;3.126447144E2;6.407444954E0;0.000000000E0
7.919364296E1;5.093501747E1;7.406140017E0;2.596373546E2;1.962380648E0;3.077117920E2;6.329051495E0;0.000000000E0
8.019802056E1;5.093503772E1;7.406113817E0;2.594457269E2;2.195858717E0;3.139765320E2;6.983875275E0;0.000000000E0
8.119240390E1;5.093505927E1;7.406086373E0;2.597000557E2;2.364643812E0;3.141320190E2;5.859481335E0;0.000000000E0
8.218724140E1;5.093507977E1;7.406060241E0;2.596836909E2;2.213585854E0;3.138244324E2;6.539048672E0;0.000000000E0
8.320062837E1;5.093510149E1;7.406032911E0;2.596813671E2;2.398801088E0;3.163846436E2;6.192901134E0;0.000000000E0
8.419577108E1;5.093512212E1;7.406002656E0;2.598635524E2;2.505972147E0;3.123120117E2;6.705102444E0;0.000000000E0
8.519414973E1;5.093514191E1;7.405976083E0;2.596955751E2;2.279628038E0;3.169343872E2;6.432332039E0;0.000000000E0
8.619964348E1;5.093515953E1;7.405949132E0;2.593656679E2;2.137040377E0;3.113277588E2;6.755605221E0;0.000000000E0
8.719704869E1;5.093517780E1;7.405920501E0;2.592440453E2;2.288967848E0;3.094172363E2;6.013335705E0;0.000000000E0
8.819251796E1;5.093519806E1;7.405892416E0;2.593686114E2;2.403063297E0;3.128145752E2;6.366059303E0;0.000000000E0
8.919929035E1;5.093521904E1;7.405867540E0;2.587895636E2;2.227416992E0;3.169379883E2;6.732267857E0;0.000000000E0
9.019921535E1;5.093523974E1;7.405843525E0;2.581945845E2;2.100477219E0;3.168767090E2;6.387476921E0;0.000000000E0
9.119905650E1;5.093526057E1;7.405816032E0;2.578617843E2;2.292973995E0;3.119389038E2;5.979747295E0;0.000000000E0
9.219669973E1;5.093528326E1;7.405789521E0;2.577192336E2;2.428483248E0;3.168917236E2;6.262037277E0;0.000000000E0
9.319134921E1;5.093530523E1;7.405766262E0;2.577540477E2;2.250879765E0;3.201577148E2;9.769061089E0;0.000000000E0
9.420480337E1;5.093532711E1;7.405739831E0;2.577937769E2;2.421117067E0;3.147175903E2;5.842195988E0;0.000000000E0
9.519656379E1;5.093534754E1;7.405710372E0;2.579373871E2;2.535548449E0;3.080113525E2;6.176263809E0;0.000000000E0
9.618804087E1;5.093536865E1;7.405688082E0;2.578504949E2;2.296992064E0;3.205721436E2;9.533955574E0;0.000000000E0
9.718820181E1;5.093538820E1;7.405667565E0;2.576132081E2;2.113655806E0;3.217552490E2;9.562433243E0;0.000000000E0
