"Time (s)"	"X (rad/s)"	"Y (rad/s)"	"Z (rad/s)"
7.907787454E1	-6.239954848E-3	1.965754107E-2	2.689001150E-3
7.908788454E1	1.121820882E-3	3.125720471E-2	2.228540368E-3
7.909786354E1	7.589918561E-3	2.717876621E-2	1.479276456E-3
7.910787354E1	1.046480145E-2	1.893734746E-2	5.186740309E-4
7.911788354E1	1.447920036E-2	6.216601003E-3	-3.706641495E-3
7.912789254E1	1.473006885E-2	-4.727659281E-3	-5.565261468E-3
7.913787254E1	1.198063418E-2	-1.053242013E-2	-5.183626898E-3
7.914788154E1	6.779747084E-3	-1.210688055E-2	-7.529604249E-3
7.915789154E1	6.505289115E-3	-9.407980368E-3	-8.483386599E-3
7.916790154E1	9.285363369E-3	-6.089415401E-3	-7.133164443E-3
7.917788054E1	6.115809083E-3	4.706322215E-3	-3.482136875E-3
7.918789054E1	4.241209477E-3	1.195012033E-2	-4.354588687E-3
7.919790054E1	7.031375542E-3	2.578813955E-2	-7.438138127E-4
7.920790954E1	9.482016787E-3	2.890297212E-2	6.527481601E-4
7.921791954E1	1.073109265E-2	2.942950092E-2	-1.989162527E-3
7.922789854E1	1.370930579E-2	2.422328666E-2	-2.872000448E-3
7.923790854E1	1.027492527E-2	1.635554992E-2	-6.543491967E-3
7.924791854E1	6.344898604E-3	1.830402529E-3	-6.870794110E-3
7.925792854E1	2.426214516E-3	-9.555463679E-3	-8.330901153E-3
7.926790754E1	-2.260948997E-3	-1.337337028E-2	-8.240354247E-3
7.927791754E1	-8.226232603E-4	-1.703670993E-2	-8.776124567E-3
7.928792754E1	1.059166156E-3	-1.350961905E-2	-9.044839069E-3
7.929793654E1	3.261490725E-3	-5.989970174E-3	-8.369355462E-3
7.930791654E1	7.229867391E-3	-7.251668721E-4	-7.680394687E-3
7.931792554E1	4.836374894E-3	5.801534280E-5	-7.869374938E-3
7.932793554E1	5.634258501E-3	5.086329766E-3	-8.519186638E-3
7.933794554E1	6.390126422E-3	6.523234770E-4	-8.314172737E-3
7.934795554E1	7.535817102E-3	-9.034951217E-4	-6.043029018E-3
7.935793454E1	6.908051670E-3	-4.856111482E-3	-6.362764165E-3
7.936794454E1	8.899297565E-3	-5.404456519E-3	-5.535053089E-3
7.937795354E1	5.320905708E-3	-5.505677313E-3	-5.732830614E-3
7.938796354E1	4.596792161E-3	-5.707277916E-3	-3.845447674E-3
7.939794254E1	4.216165282E-3	-9.177714586E-3	-4.399002530E-3
7.940795254E1	-1.065416262E-3	-1.212556660E-2	-4.464515485E-3
7.941796254E1	-6.095202640E-3	-1.394294016E-2	-5.059629679E-3
7.942797254E1	-8.232389577E-3	-1.784873195E-2	-4.107549787E-3
7.943798154E1	-8.840545081E-3	-1.335353032E-2	-3.958518617E-3
7.944796154E1	-1.060382370E-2	-1.274819486E-2	-1.192026772E-3
7.945797054E1	-3.472611308E-3	-5.618764088E-3	-2.017126419E-3
7.946798054E1	-6.374924444E-3	-1.731880009E-3	-8.586514741E-4
7.947799054E1	-7.377522998E-3	2.606074559E-3	-1.887277700E-3
7.948796954E1	-5.768707022E-3	8.776830509E-4	-1.667346805E-5
7.949797954E1	8.458350785E-3	-1.095866784E-2	9.682774544E-4
7.950798954E1	3.358154744E-2	-3.038136847E-2	4.652058706E-4
7.951799954E1	3.412950039E-2	-3.488574922E-2	-6.825122982E-4
7.952797854E1	1.865866408E-2	-2.888138592E-2	-1.279060729E-3
7.953798854E1	8.278358728E-4	-2.247256786E-2	-4.479978234E-4
7.954799754E1	-7.626102306E-3	-1.832842268E-2	-1.801416278E-3
7.955800754E1	-1.461859699E-2	-9.414209984E-3	-2.139527351E-3
7.956801754E1	-2.078008652E-2	3.097054316E-3	-6.699953228E-4
7.957799654E1	-5.994105712E-3	4.970639013E-3	1.693274826E-4
7.958800654E1	1.497722231E-2	5.631074309E-4	6.945030764E-4
7.959801654E1	3.275045753E-2	-4.045436624E-3	2.448493615E-4
7.960802554E1	3.288414702E-2	-1.030013710E-2	3.425728530E-3
7.961800554E1	2.604990639E-2	-1.153001375E-2	1.718968153E-3
7.962801454E1	1.640872844E-2	-1.042986289E-2	3.346567973E-4
7.963802454E1	6.273102947E-3	-1.045151148E-2	-1.987461001E-3
7.964803454E1	7.401192561E-4	-1.403745729E-2	-4.080971703E-3
7.965801354E1	-5.606868304E-3	-2.401534840E-2	-7.101367228E-3
7.966802354E1	-7.513958029E-3	-3.043649532E-2	-7.064082660E-3
7.967803354E1	-1.037898660E-2	-3.092358820E-2	-5.831572227E-3
7.968804254E1	-1.098858472E-2	-2.284888364E-2	-5.729838274E-3
7.969805254E1	-4.818093032E-3	-1.555424184E-2	-2.282322384E-3
7.970803154E1	5.128281191E-3	-3.257361706E-3	-1.247683540E-3
7.971804154E1	1.142412517E-2	5.184406415E-3	2.459082752E-4
7.972805154E1	1.812197641E-2	9.836416692E-3	-2.233761363E-3
7.973806154E1	1.672765613E-2	7.841103710E-3	-2.375540324E-3
7.974804054E1	1.818547025E-2	5.665300880E-3	-3.064767458E-3
7.975805054E1	2.318725362E-2	-3.583673388E-3	-4.795396701E-3
7.976806054E1	1.606303081E-2	-7.972297259E-3	-6.280642003E-3
7.977806954E1	1.208476350E-2	-1.557511650E-2	-7.308295928E-3
7.978807992E1	1.524646766E-2	-2.186843194E-2	-8.403121494E-3
7.979808892E1	1.618912816E-2	-2.040281892E-2	-5.326797254E-3
7.980809892E1	1.566342264E-2	-1.207484677E-2	-5.079123192E-3
7.981810892E1	9.800418280E-3	-2.165780403E-3	-4.477194510E-3
7.982811892E1	7.077335380E-3	3.700364381E-3	8.506700397E-5
7.983809792E1	4.964957945E-3	1.167376526E-2	8.048303425E-5
7.984810792E1	3.407275304E-3	1.256938558E-2	-2.436237410E-4
7.985811692E1	-1.207701862E-4	1.221150719E-2	-2.490552142E-4
7.986812692E1	1.877931878E-3	6.646832451E-3	-1.063183881E-3
7.987810592E1	1.188376918E-3	-3.333110362E-5	-2.658101730E-3
7.988811592E1	-1.495946199E-4	-9.920849465E-3	-1.993376762E-3
7.989812592E1	-2.325445414E-3	-1.352985855E-2	-2.031403594E-3
7.990813592E1	1.599521376E-3	-1.222997066E-2	-1.796512865E-3
7.991811492E1	8.826951496E-3	-9.697008878E-3	-2.561740577E-3
7.992812492E1	1.112126466E-2	-7.602395490E-4	9.610885754E-4
7.993813492E1	1.260086056E-2	5.976846442E-4	3.198997118E-3
7.994814392E1	1.410368364E-2	4.188158549E-3	3.824306652E-3
7.995815392E1	1.358673256E-2	3.249413567E-3	4.270116799E-3
7.996813292E1	1.123196539E-2	4.323218018E-4	5.103952717E-3
7.997814292E1	9.458522312E-3	-5.791118369E-3	5.978588481E-3
7.998815292E1	9.716582485E-3	-7.562386803E-3	4.684026353E-3
7.999816292E1	8.151288144E-3	-2.870115452E-3	6.577693392E-3
8.000814192E1	3.242283128E-3	-3.089826088E-3	5.752380006E-3
8.001815192E1	-7.143986411E-3	1.982456539E-3	5.563776009E-3
8.002816092E1	-1.153607201E-2	8.768989705E-3	4.787997343E-3
8.003817092E1	-1.621499285E-2	1.183789223E-2	4.051097669E-3
8.004818092E1	-2.126940712E-2	7.527300157E-3	1.846799627E-3
8.005815992E1	-2.166749351E-2	6.360596046E-3	4.680351354E-3
8.006816992E1	-1.876091957E-2	4.900917411E-3	2.761277370E-3
8.007817992E1	-1.714172959E-2	4.317023791E-3	3.499503247E-3
8.008818892E1	-9.862244129E-3	2.609671326E-3	5.301131867E-3
8.009816892E1	-4.558191635E-3	6.198199466E-3	4.506333731E-3
8.010817792E1	-1.880649477E-3	1.259378064E-2	6.931941025E-3
8.011818792E1	7.781041786E-4	1.235640980E-2	6.725710817E-3
8.012819792E1	-1.205418259E-3	1.882096753E-2	6.086552050E-3
8.013817692E1	1.058122143E-4	1.402509585E-2	6.978818215E-3
8.014818692E1	1.920627058E-2	1.423284179E-3	6.960175931E-3
8.015819692E1	3.493445739E-2	-1.683263294E-2	3.410334699E-3
8.016820692E1	1.968865842E-2	-6.767216139E-3	3.240425140E-3
8.017821592E1	-9.146570228E-3	1.142970286E-4	2.083984204E-3
8.018819592E1	-2.172840759E-2	6.072587334E-3	1.292226836E-3
8.019820492E1	-2.945217863E-2	1.075880602E-2	2.305344678E-3
8.020821492E1	-4.270087555E-2	2.521071583E-2	-7.948409766E-4
8.021822492E1	-4.614856839E-2	4.065095261E-2	2.665075473E-3
8.022820392E1	-2.169728652E-2	4.265232012E-2	3.790793940E-3
8.023821392E1	8.766047657E-3	3.328654915E-2	5.881225225E-3
8.024822392E1	2.179556340E-2	2.368585207E-2	6.394150201E-3
8.025823292E1	2.039714903E-2	2.050609514E-2	8.430881426E-3
8.026821292E1	1.523700822E-2	1.680483483E-2	8.176550269E-3
8.027822192E1	1.112541184E-2	1.380587369E-2	6.708830129E-3
8.028823192E1	5.851021037E-3	6.328250282E-3	3.563104197E-3
8.029824192E1	1.135443337E-3	-4.033775069E-3	6.638765335E-4
8.030825192E1	-3.702189308E-3	-1.211726665E-2	-2.647675574E-4
8.031823092E1	-1.077501196E-2	-1.847316697E-2	5.232617259E-4
8.032824092E1	-2.008728683E-2	-1.097876579E-2	1.530824229E-4
8.033824992E1	-2.494329587E-2	-3.960200585E-3	1.492176205E-3
8.034825992E1	-2.077225223E-2	4.670038819E-3	2.620291896E-3
8.035823892E1	-1.550045330E-2	1.203109603E-2	2.868923359E-3
8.036824892E1	-1.281199232E-2	1.842800900E-2	4.281197675E-3
8.037825892E1	-1.381105557E-2	1.375730895E-2	3.683691844E-3
8.038826892E1	-1.853097603E-2	1.148296893E-2	3.004851751E-3
8.039824792E1	-1.731821336E-2	3.446601331E-4	1.624588855E-3
8.040825792E1	-2.168606408E-2	-7.119914051E-3	-2.268685959E-3
8.041826792E1	-2.844181843E-2	-1.488334313E-2	-3.131178208E-3
8.042827692E1	-2.745325305E-2	-1.893294603E-2	-3.296027891E-3
8.043828692E1	-2.064685710E-2	-1.997056045E-2	-4.227228463E-3
8.044826592E1	-1.588752121E-2	-2.463082597E-2	-3.774225712E-3
8.045827592E1	-1.208380051E-2	-2.812877670E-2	-1.651902683E-3
8.046828592E1	-1.055754256E-2	-2.534737065E-2	-1.048963517E-3
8.047829592E1	-9.985171258E-3	-2.129294723E-2	2.299644053E-3
8.048827492E1	-1.045255642E-2	-1.877599396E-2	2.832276747E-3
8.049828492E1	-1.389038935E-2	-1.780830882E-2	3.003505990E-4
8.050829392E1	-1.750802808E-2	-1.702533849E-2	-4.152404144E-4
8.051830392E1	-2.193791792E-2	-1.340144314E-2	-1.033888198E-3
8.052828292E1	-2.889409475E-2	-1.604835875E-2	-3.415553831E-3
8.053829292E1	-3.480922803E-2	-1.463915594E-2	-7.676609792E-3
8.054830292E1	-3.946017474E-2	-1.059541292E-2	-8.196991868E-3
8.055831292E1	-3.578533232E-2	-1.251051389E-2	-9.551154450E-3
8.056832292E1	-3.595604002E-2	-6.968209986E-3	-1.017273590E-2
8.057830192E1	-3.504711390E-2	-9.329762310E-3	-1.207716484E-2
8.058831192E1	-2.906831726E-2	-9.025627747E-3	-1.034344640E-2
8.059832092E1	-3.096387163E-2	-1.058251038E-2	-1.032139268E-2
8.060833092E1	-2.554540336E-2	-1.428243984E-2	-1.336858142E-2
8.061830992E1	-2.006528154E-2	-1.677479409E-2	-1.258071419E-2
8.062831992E1	-1.584177464E-2	-1.465545036E-2	-1.272931974E-2
8.063832992E1	-1.026864257E-2	-1.359646395E-2	-1.208691299E-2
8.064833992E1	-8.320806548E-3	-1.173624583E-2	-1.082883589E-2
8.065831892E1	-7.805021945E-3	-1.001046319E-2	-9.989830665E-3
8.066832892E1	-9.765108116E-3	-6.386167370E-3	-8.102181368E-3
8.067833792E1	-9.862313978E-3	-5.200527608E-3	-7.687260397E-3
8.068834792E1	-9.948333725E-3	-2.246549353E-3	-3.903175704E-3
8.069835792E1	-1.046197675E-2	2.567988122E-3	-4.183447920E-3
8.070833692E1	-1.039140299E-2	4.490790423E-3	-4.490510561E-3
8.071834692E1	-9.372211061E-3	6.173908245E-3	-4.161077552E-3
8.072835692E1	-9.233727120E-3	3.909156192E-3	-3.978650086E-3
8.073836592E1	-7.019503508E-3	4.457379691E-3	-4.655944183E-3
8.074834592E1	-5.709494464E-3	7.021471392E-3	-4.659138620E-3
8.075835492E1	-4.814755172E-3	7.260349579E-3	-1.950656064E-3
8.076836492E1	-4.545242991E-3	7.763420232E-3	-4.965700209E-4
8.077837492E1	-6.392514333E-3	1.069350541E-2	-2.275454812E-3
8.078842213E1	-4.462087527E-4	1.182558946E-3	2.996539697E-3
8.079840113E1	9.602367878E-3	1.978687244E-3	4.859735258E-3
8.080841113E1	2.589466050E-3	1.091998443E-2	6.457099691E-3
8.081842113E1	-6.957058795E-3	1.662106626E-2	7.191495039E-3
8.082843012E1	-1.056537591E-2	2.080941945E-2	6.669248920E-3
8.083841012E1	-2.233796567E-2	2.289141901E-2	4.531376064E-3
8.084841912E1	-3.129151464E-2	2.957755141E-2	6.891469005E-3
8.085842913E1	-2.882140875E-2	3.166030347E-2	9.938325733E-3
8.086843913E1	-6.973366253E-3	3.257137164E-2	1.172956824E-2
8.087841813E1	1.477402262E-2	2.543463558E-2	1.210561581E-2
8.088842813E1	2.972953580E-2	2.033015527E-2	1.423507929E-2
8.089843813E1	3.128622472E-2	2.648859844E-2	1.456472743E-2
8.090844712E1	2.503685467E-2	3.411349654E-2	1.541134715E-2
8.091845712E1	1.473866031E-2	4.257023707E-2	1.543105207E-2
8.092843612E1	1.082940772E-2	3.963570297E-2	1.015266590E-2
8.093844613E1	1.279298961E-2	2.913989313E-2	8.276207373E-3
8.094845613E1	1.661302708E-2	1.153373532E-2	7.720139343E-3
8.095846613E1	1.649006456E-2	-6.703925319E-4	2.583857626E-3
8.096844513E1	1.395340543E-2	-1.604002714E-2	4.186014645E-3
8.097845513E1	5.508885719E-3	-1.760923862E-2	4.797634669E-3
8.098846412E1	4.892097786E-3	-1.188264228E-2	5.912967026E-3
8.099847412E1	9.241086431E-3	4.263200331E-3	6.709995214E-3
8.100845412E1	1.463718247E-2	2.196469903E-2	8.952643722E-3
8.101846313E1	1.622379571E-2	3.231488541E-2	7.990819402E-3
8.102847313E1	1.481072139E-2	3.548085317E-2	8.604411036E-3
8.103848313E1	1.315307152E-2	3.370380402E-2	6.888378412E-3
8.104849313E1	1.244333852E-2	2.193050086E-2	3.999914043E-3
8.105847213E1	3.871347755E-3	9.360620752E-3	-1.031817868E-3
8.106848213E1	8.100438863E-4	-4.276628606E-3	-2.821462229E-3
8.107849112E1	3.413221799E-3	-1.396767609E-2	-5.573988892E-3
8.108850112E1	6.427654065E-3	-2.368262038E-2	-7.549255155E-3
8.109848012E1	5.428516306E-3	-2.783122286E-2	-8.552310988E-3
8.110849013E1	6.864491850E-3	-2.586580999E-2	-1.131747104E-2
8.111850013E1	4.331213422E-3	-2.289965190E-2	-8.824377321E-3
8.112851013E1	3.054227680E-3	-2.206634730E-2	-8.000128902E-3
8.113848913E1	2.678511664E-3	-1.548352558E-2	-6.977262907E-3
8.114849913E1	-1.726623159E-3	-1.381478924E-2	-7.691788487E-3
8.115850812E1	-8.027889766E-3	-8.389757015E-3	-7.345098071E-3
8.116851812E1	-1.315500773E-2	-8.859272115E-3	-9.454854764E-3
8.117852812E1	-1.736208610E-2	-1.179249398E-2	-9.356005117E-3
8.118850713E1	-2.379388735E-2	-1.579762250E-2	-1.105350442E-2
8.119851713E1	-2.943154424E-2	-1.869824901E-2	-1.241218764E-2
8.120852713E1	-2.926855907E-2	-1.964926347E-2	-1.351020765E-2
8.121853713E1	-2.618400380E-2	-1.968807541E-2	-1.298407838E-2
8.122851613E1	-1.767893322E-2	-1.508693211E-2	-1.222161576E-2
8.123852613E1	-1.280489564E-2	-1.079372130E-2	-1.044996921E-2
8.124853512E1	-7.790430449E-3	-9.457079694E-3	-1.099645067E-2
8.125854512E1	-5.766444840E-3	-1.302601304E-3	-9.972732514E-3
8.126852413E1	-3.378921188E-3	-2.939380240E-3	-1.127741486E-2
8.127853413E1	2.426113933E-4	-4.670363851E-3	-8.535051718E-3
8.128854413E1	2.463954501E-3	-6.165196188E-3	-8.549166843E-3
8.129855413E1	4.321914166E-3	-1.227139402E-2	-1.020309608E-2
8.130856312E1	3.094197251E-3	-1.894127950E-2	-7.811843418E-3
8.131854313E1	4.558617249E-3	-2.439659461E-2	-8.332227357E-3
8.132855212E1	-8.942047134E-4	-2.710955776E-2	-4.484758712E-3
8.133856212E1	-7.386558224E-3	-2.366255224E-2	-5.016217940E-3
8.134857212E1	-1.107050851E-2	-2.171471342E-2	-9.474400431E-4
8.135855113E1	-1.792769693E-2	-1.319613587E-2	-1.685027964E-3
8.136856113E1	-2.313204668E-2	-4.042319022E-3	8.196746930E-4
8.137857113E1	-2.898023464E-2	8.030635305E-3	1.069055870E-4
8.138858012E1	-3.442639858E-2	1.836849377E-2	-9.176125750E-4
8.139859012E1	-2.985522896E-2	1.315772906E-2	-3.228243440E-4
8.140856912E1	-8.671381511E-3	-1.230741665E-2	-3.577207215E-3
8.141857912E1	1.136054005E-2	-3.702133894E-2	-7.290082052E-3
8.142858912E1	1.340395771E-3	-4.744122177E-2	-8.944170550E-3
8.143859912E1	-1.691609249E-2	-5.377595127E-2	-1.196445990E-2
8.144857813E1	-3.231608868E-2	-5.129442364E-2	-1.029465627E-2
8.145858813E1	-3.351797163E-2	-4.782165587E-2	-1.125126425E-2
8.146859813E1	-3.781631589E-2	-2.929298393E-2	-1.051516738E-2
8.147860712E1	-3.692628816E-2	-1.371828467E-2	-6.707112305E-3
8.148858713E1	-2.044744417E-2	-4.910411313E-3	-3.050592728E-3
8.149859612E1	1.114838757E-3	-2.378543839E-3	-3.320379183E-4
8.150860612E1	1.324393880E-2	-1.291534118E-2	4.326363094E-3
8.151861612E1	9.597161785E-3	-1.005941629E-2	8.403768763E-3
8.152862613E1	1.428448595E-3	-2.576466650E-3	1.249837875E-2
8.153860513E1	-8.083816618E-3	1.340901013E-3	1.059954707E-2
8.154861513E1	-1.885630190E-2	3.087668214E-3	1.147359703E-2
8.155862412E1	-2.929222584E-2	1.446868759E-3	1.099214889E-2
8.156863412E1	-3.275673091E-2	-5.882683210E-3	8.788649924E-3
8.157861312E1	-3.016033582E-2	-1.680948772E-2	9.830428287E-3
8.158862312E1	-3.149963915E-2	-2.951542847E-2	8.990732953E-3
8.159863312E1	-2.616115846E-2	-2.791114524E-2	1.187551860E-2
8.160864313E1	-2.116134018E-2	-1.639164053E-2	1.704791002E-2
8.161862213E1	-9.325454012E-3	3.901380114E-3	1.883489080E-2
8.162863213E1	4.032695666E-3	3.106109612E-2	2.448398806E-2
8.163864112E1	9.818737395E-3	5.351163447E-2	2.299954556E-2
8.164865112E1	1.586411148E-2	6.357572228E-2	2.298196778E-2
8.165866112E1	1.440454554E-2	6.175810099E-2	1.966856793E-2
8.166864012E1	1.700086147E-2	4.383102804E-2	1.558887213E-2
8.167865012E1	6.779246964E-3	1.355904527E-2	8.171863854E-3
8.168866013E1	-2.104525454E-3	-1.481959876E-2	6.377159152E-3
8.169867013E1	-3.943573684E-4	-3.587965667E-2	1.518614590E-4
8.170864913E1	1.187826507E-3	-4.036868364E-2	1.307406463E-3
8.171865913E1	4.554062150E-3	-3.174030781E-2	2.867752686E-3
8.172866812E1	9.842833504E-3	-1.315729879E-2	3.741269931E-3
8.173867812E1	9.956377558E-3	1.195117459E-2	7.388093509E-3
8.174865712E1	6.754725240E-3	3.021619841E-2	9.828347713E-3
8.175866712E1	4.879847169E-3	4.349379614E-2	8.169462904E-3
8.176867713E1	1.855561510E-3	4.689891264E-2	4.557684064E-3
8.177868713E1	-3.149693832E-3	4.426286742E-2	5.246987566E-4
8.178869675E1	-8.469624445E-3	2.632674202E-2	-4.077244550E-3
8.179867675E1	-1.421273127E-2	9.319264442E-3	-1.205021515E-2
8.180868575E1	-1.445268188E-2	-4.148608074E-3	-1.472882368E-2
8.181869575E1	-1.125074644E-2	-1.713239774E-2	-1.786889881E-2
8.182870575E1	-7.102074102E-3	-2.210105769E-2	-2.087747306E-2
8.183868475E1	-2.374695614E-4	-2.591166645E-2	-2.028715983E-2
8.184869475E1	5.972223356E-3	-2.348712459E-2	-1.885357872E-2
8.185870475E1	1.368063316E-2	-1.743594185E-2	-1.837730035E-2
8.186871475E1	2.205334604E-2	-6.603534799E-3	-1.262194291E-2
8.187869375E1	3.153049573E-2	-1.997349318E-3	-1.240435801E-2
8.188870375E1	3.304503486E-2	1.555128489E-2	-1.097424142E-2
8.189871275E1	3.068364784E-2	2.018056065E-2	-1.062808465E-2
8.190872275E1	2.531045303E-2	1.864844561E-2	-1.278524566E-2
8.191873275E1	2.029887959E-2	1.000099070E-2	-1.372022554E-2
8.192871175E1	1.505085174E-2	-6.893304177E-3	-1.607499272E-2
8.193872175E1	1.449368522E-2	-2.237629332E-2	-1.627787203E-2
8.194873175E1	1.288300380E-2	-2.685599588E-2	-1.663047448E-2
8.195874075E1	9.916129522E-3	-2.021465264E-2	-1.520318072E-2
8.196872075E1	9.596515447E-4	-7.736145053E-3	-1.535870787E-2
8.197872975E1	-7.997433655E-3	6.536387838E-3	-1.275568362E-2
8.198873975E1	-1.892544888E-2	1.610112935E-2	-1.145393122E-2
8.199874975E1	-2.495486662E-2	2.319920063E-2	-1.092630439E-2
8.200872875E1	-2.011776716E-2	1.746514998E-2	-8.567009121E-3
8.201873875E1	-3.966189455E-3	4.918905906E-3	-9.121797979E-3
8.202874875E1	1.743094996E-3	-3.024770878E-3	-1.073887013E-2
8.203875775E1	-7.602144964E-3	-3.764573019E-3	-1.008405257E-2
8.204876775E1	-7.555007003E-3	-7.628553081E-3	-1.359915826E-2
8.205874675E1	-2.520331182E-3	-1.579032280E-2	-1.735555008E-2
8.206875675E1	-5.796551704E-3	-1.435487904E-2	-1.886263490E-2
8.207876675E1	-6.671410054E-3	-1.956814900E-2	-1.870311424E-2
8.208877675E1	8.936312050E-3	-2.328512445E-2	-1.876303554E-2
8.209875575E1	2.764972486E-2	-3.490635380E-2	-1.714952476E-2
8.210876575E1	4.054182023E-2	-4.347400740E-2	-1.302295737E-2
8.211877575E1	4.053261131E-2	-4.218398780E-2	-8.439550176E-3
8.212878475E1	3.150928766E-2	-3.178141639E-2	-4.005653784E-3
8.213879475E1	2.319332957E-2	-2.328296751E-2	-2.178519964E-3
8.214877375E1	9.417063557E-3	-8.516006172E-3	-3.452043980E-3
8.215878375E1	3.486553207E-3	6.631202996E-5	-4.171409644E-3
8.216879375E1	-4.698382691E-4	-6.267749704E-3	-5.132810213E-3
8.217880375E1	-1.989543904E-3	-1.927169040E-2	-6.409370340E-3
8.218878275E1	-6.264716387E-3	-3.547623008E-2	-7.124162279E-3
8.219879275E1	-1.234291308E-2	-3.755570948E-2	-8.347620256E-3
8.220880175E1	-1.444334909E-2	-3.621267527E-2	-5.335851572E-3
8.221881175E1	-8.964173496E-3	-2.503285185E-2	-3.611989319E-3
8.222879075E1	5.123149604E-3	-2.130655572E-2	-6.079440936E-4
8.223880075E1	1.179268584E-2	-1.302631944E-2	1.755721867E-3
8.224881075E1	1.265048981E-2	-1.214907505E-2	-5.465811118E-4
8.225882075E1	1.308386214E-2	-2.304552495E-2	-1.776481979E-3
8.226882975E1	1.155973598E-2	-3.258150816E-2	-3.005264327E-3
8.227880975E1	7.151709870E-3	-4.298790172E-2	-4.435433075E-3
8.228881875E1	-3.727860749E-4	-4.730807990E-2	-4.755545408E-3
8.229882875E1	2.181831747E-3	-4.337853938E-2	-3.558029421E-3
8.230883875E1	4.744325764E-3	-3.958060592E-2	-2.775060013E-3
8.231881775E1	7.774564438E-3	-3.382745385E-2	-2.411645837E-3
8.232882775E1	1.227184478E-2	-2.584622242E-2	-3.013519570E-3
8.233883775E1	1.447217632E-2	-1.961997524E-2	2.152688801E-3
8.234884775E1	1.685037836E-2	-1.670195162E-2	5.636369810E-3
8.235882675E1	1.665753871E-2	-1.298368722E-2	6.418331061E-3
8.236883675E1	1.064758282E-2	-6.027510390E-3	8.117161691E-3
8.237884575E1	1.069023367E-2	-6.984747015E-3	8.419908583E-3
8.238885575E1	9.394072928E-3	-1.231746189E-2	8.173299953E-3
8.239886575E1	5.091695115E-3	-2.409625985E-2	8.172022179E-3
8.240884475E1	2.452236600E-3	-3.076721169E-2	7.736862171E-3
8.241885475E1	1.864231192E-3	-2.887145802E-2	8.054310456E-3
8.242886475E1	4.008608870E-3	-2.301889472E-2	7.750444114E-3
8.243887375E1	1.006465685E-2	-1.374544762E-2	1.112727821E-2
8.244885375E1	1.311956998E-2	-5.965556018E-3	1.201597508E-2
8.245886275E1	1.244818699E-2	-1.958829816E-3	1.638861932E-2
8.246887275E1	7.975141518E-3	-2.183334436E-3	2.033755369E-2
8.247888275E1	4.077031277E-3	-4.065826535E-3	2.052615955E-2
8.248886175E1	7.080012001E-3	-8.102113381E-3	1.967900991E-2
8.249887175E1	7.861002348E-3	-8.249434642E-3	2.145570889E-2
8.250888175E1	9.509499185E-3	-5.907983519E-3	2.030362561E-2
8.251889175E1	1.315025426E-2	-6.844106596E-3	1.953775622E-2
8.252890075E1	1.318514161E-2	-6.523196120E-3	2.079290338E-2
8.253888075E1	1.432190277E-2	-2.293997910E-3	2.065516263E-2
8.254888975E1	1.177645288E-2	3.931673709E-3	2.218381688E-2
8.255889975E1	7.105473429E-3	8.849977516E-3	2.249892056E-2
8.256890975E1	4.603433423E-3	2.176095732E-3	2.068131417E-2
8.257888875E1	-3.704794683E-3	3.525101813E-3	2.284502611E-2
8.258889875E1	-1.060371380E-2	1.712021884E-3	2.694176510E-2
8.259890875E1	-1.338611357E-3	-3.310041502E-4	2.864496410E-2
8.260891775E1	7.631180808E-3	4.223267548E-3	2.870115824E-2
8.261889775E1	1.665122807E-3	1.277498901E-2	2.730752900E-2
8.262890675E1	-4.964017309E-3	8.274778724E-3	2.480735257E-2
8.263891675E1	-1.020247210E-2	3.511328716E-3	1.704050973E-2
8.264892675E1	-2.454439364E-2	-3.478137311E-3	1.640401408E-2
8.265893675E1	-2.973193675E-2	3.755307524E-3	1.661141403E-2
8.266891575E1	-2.204818465E-2	1.244493574E-2	1.438421197E-2
8.267892575E1	-4.659538157E-3	1.312553138E-2	1.471785735E-2
8.268893475E1	1.400149800E-2	9.208288044E-3	1.850141026E-2
8.269894475E1	2.833267674E-2	-1.202150155E-2	2.132026106E-2
8.270892375E1	2.421649173E-2	-1.680080965E-2	2.179563604E-2
8.271893375E1	1.119020768E-2	-1.461877488E-2	1.948496886E-2
8.272894375E1	-1.497985795E-4	-6.340871565E-3	1.808813959E-2
8.273895375E1	-7.590485271E-3	2.484510187E-3	1.831888035E-2
8.274896375E1	-9.596378542E-3	6.328250282E-3	1.501629502E-2
8.275894275E1	-6.878926419E-3	3.384750336E-3	1.344082039E-2
8.276895275E1	-1.028750651E-2	-1.244089566E-3	1.232735254E-2
8.277896175E1	-1.698721945E-2	2.684072824E-3	1.317796670E-2
8.278899954E1	-2.215961181E-2	1.457455382E-2	1.342510805E-2
8.279897854E1	-1.955492049E-2	1.747790910E-2	1.172504947E-2
8.280898854E1	-1.664009131E-2	2.460932173E-2	1.160467509E-2
8.281899854E1	-9.248788469E-3	2.598420158E-2	1.161144208E-2
8.282900854E1	-1.487538218E-3	2.349441499E-2	1.245087013E-2
8.283898754E1	3.480263054E-3	2.267120779E-2	9.249003604E-3
8.284899754E1	6.607346237E-3	2.069993503E-2	8.232208900E-3
8.285900654E1	7.683206350E-3	1.526786573E-2	6.051134784E-3
8.286901654E1	4.557720385E-3	1.023795363E-2	3.428719938E-3
8.287902654E1	8.149444126E-3	1.211667713E-2	1.834871247E-3
