"Time (s)";"Gyroscope x (rad/s)";"Gyroscope y (rad/s)";"Gyroscope z (rad/s)"
1.018615687E0;1.565036774E-1;-3.343003690E-1;1.863138974E-1
1.030528187E0;1.437278688E-1;-3.545287251E-1;2.076069117E-1
1.042439125E0;1.277581006E-1;-4.397007823E-1;1.948311031E-1
1.054350062E0;1.213701963E-1;-4.854807854E-1;1.447925121E-1
1.066262562E0;1.266934574E-1;-4.184077680E-1;7.878416032E-2
1.078175062E0;1.394692659E-1;-3.768863976E-1;3.619812801E-2
1.090086000E0;9.901253134E-2;-2.225120217E-1;-1.916371472E-2
1.101998500E0;5.323254038E-3;-1.298874021E-1;-1.809906401E-2
1.113909437E0;-6.600835174E-2;-6.281439960E-2;5.855579674E-2
1.125820375E0;-9.155996889E-2;-1.596976258E-2;1.320167035E-1
1.137732875E0;-8.197811246E-2;-3.406882659E-2;1.724734306E-1
1.149643812E0;-9.688322991E-2;-2.033483088E-1;1.969604045E-1
1.161556312E0;-1.245641485E-1;-3.939208090E-1;1.852492392E-1
1.173476625E0;-1.565036774E-1;-4.066966176E-1;1.192408949E-1
1.185379750E0;-1.990897059E-1;-2.991668880E-1;5.110324174E-2
1.197290687E0;-1.724734306E-1;-9.368927032E-2;-1.596976258E-2
1.209201625E0;-1.043357849E-1;3.939208016E-2;-1.171115879E-2
1.221114125E0;-8.197811246E-2;-7.452555932E-3;3.087487444E-2
1.233025062E0;-8.304276317E-2;-1.533097178E-1;7.026695460E-2
1.244936000E0;-6.068509817E-2;-2.267706245E-1;8.623671532E-2
1.256848500E0;-3.513347730E-2;-2.161241174E-1;1.011418328E-1
1.268761000E0;-3.726277873E-2;-1.203055456E-1;1.181762442E-1
1.280676625E0;-5.003859103E-2;7.452555932E-3;9.901253134E-2
1.292582875E0;-5.962044746E-2;1.064650831E-3;7.559020817E-2
1.304495375E0;-6.068509817E-2;-1.245641485E-1;7.133160532E-2
1.316406312E0;-3.406882659E-2;-2.991668880E-1;7.452555746E-2
1.328317250E0;1.916371472E-2;-4.333128929E-1;8.091346174E-2
1.340231312E0;6.494370103E-2;-5.206142664E-1;9.475392103E-2
1.352140687E0;6.813765317E-2;-5.451012254E-1;9.901253134E-2
1.364053187E0;1.171115879E-2;-4.641877711E-1;9.155996889E-2
1.375964125E0;-4.790928960E-2;-3.492054641E-1;1.064650863E-1
1.387875062E0;-8.304276317E-2;-2.342231870E-1;1.149822921E-1
1.399787562E0;-8.730136603E-2;-1.256287992E-1;9.688322991E-2
1.411698500E0;-7.346090674E-2;-8.836601675E-2;7.984881103E-2
1.423611000E0;-4.790928960E-2;-1.181762442E-1;5.855579674E-2
1.435521937E0;-5.323254038E-3;-1.618269235E-1;2.022836544E-2
1.447432875E0;1.809906401E-2;-2.597748041E-1;-4.258603323E-3
1.459353187E0;1.171115879E-2;-3.172659576E-1;-2.129301662E-3
1.471257875E0;8.517206647E-3;-3.204599023E-1;-6.387905218E-3
1.483168812E0;-1.384046115E-2;-2.650980651E-1;-1.916371472E-2
1.495079750E0;-6.068509817E-2;-1.980250627E-1;1.064650808E-2
1.506990687E0;-7.452555746E-2;-1.085943878E-1;4.258603230E-2
1.518907875E0;-7.665485889E-2;-3.087487444E-2;4.897394031E-2
1.530814125E0;-8.197811246E-2;3.300417587E-2;5.110324174E-2
1.542725062E0;-5.536184460E-2;8.623671532E-2;6.281439960E-2
1.554637562E0;-4.258603323E-3;6.068509817E-2;5.642649531E-2
1.566556312E0;5.110324174E-2;-9.262461960E-2;2.981022373E-2
1.578461000E0;8.517206460E-2;-2.491282970E-1;5.323254038E-3
1.590371937E0;1.107236892E-1;-3.492054641E-1;-5.323254038E-3
1.602284437E0;1.043357849E-1;-3.609166443E-1;0.000000000E0
1.614195375E0;8.410741389E-2;-3.183306158E-1;7.452555932E-3
1.626106312E0;4.897394031E-2;-2.746799290E-1;1.277581044E-2
