Time (s);Latitude (°);Longitude (°);Height (m);Velocity (m/s);Direction (°);Horizontal Accuracy (m);Vertical Accuracy (m)
5,40E+10;5,11E+10;7,40E+09;2,56E+11;0.000000000E0;3,82E+09;1,60E+10;1,60E+10
5,50E+10;5,11E+10;7,40E+09;2,56E+11;0.000000000E0;3,82E+09;1,60E+10;1,60E+10
5,60E+10;5,11E+10;7,40E+09;2,56E+11;0.000000000E0;3,82E+09;1,20E+10;1,20E+10
5,70E+10;5,11E+10;7,40E+09;2,56E+11;0.000000000E0;3,82E+09;1,20E+10;1,20E+10
5,80E+10;5,11E+10;7,40E+09;2,56E+11;0.000000000E0;3,82E+09;1,20E+10;1,20E+10
5,90E+10;5,11E+10;7,40E+09;2,56E+11;0.000000000E0;3,82E+09;1,20E+10;1,20E+10
6,00E+10;5,11E+10;7,40E+09;2,56E+11;0.000000000E0;3,82E+09;1,60E+10;1,60E+10
6,10E+10;5,11E+10;7,40E+09;2,56E+11;0.000000000E0;3,82E+09;1,60E+10;1,60E+10
6,20E+10;5,11E+10;7,40E+09;2,56E+11;0.000000000E0;3,82E+09;1,60E+10;1,60E+10
6,30E+10;5,11E+10;7,40E+09;2,56E+11;0.000000000E0;3,82E+09;1,20E+10;1,20E+10
6,40E+10;5,11E+10;7,40E+09;2,56E+11;0.000000000E0;3,82E+09;1,20E+10;1,20E+10
6,50E+10;5,11E+10;7,40E+09;2,56E+11;0.000000000E0;3,82E+09;1,20E+10;1,20E+10
6,60E+10;5,11E+10;7,40E+09;2,56E+11;0.000000000E0;3,82E+09;1,20E+10;1,20E+10
6,70E+10;5,11E+10;7,40E+09;2,56E+11;0.000000000E0;3,82E+09;1,60E+10;1,60E+10
6,80E+10;5,11E+10;7,40E+09;2,56E+11;0.000000000E0;3,82E+09;1,60E+10;1,60E+10
6,90E+10;5,11E+10;7,40E+09;2,56E+11;0.000000000E0;3,82E+09;1,20E+10;1,20E+10
7,00E+10;5,11E+10;7,40E+09;2,56E+11;0.000000000E0;3,82E+09;1,20E+10;1,20E+10
7,10E+10;5,11E+10;7,40E+09;2,56E+11;0.000000000E0;3,82E+09;1,20E+10;1,20E+10
7,20E+10;5,11E+10;7,40E+09;2,56E+11;0.000000000E0;3,82E+09;1,20E+10;1,20E+10
7,30E+10;5,11E+10;7,40E+09;2,56E+11;0.000000000E0;3,82E+09;1,20E+10;1,20E+10
7,40E+10;5,11E+10;7,40E+09;2,56E+11;0.000000000E0;3,82E+09;1,20E+10;1,20E+10
7,50E+10;5,11E+10;7,40E+09;2,56E+11;0.000000000E0;3,82E+09;1,20E+10;1,20E+10
7,60E+10;5,11E+10;7,40E+09;2,56E+11;0.000000000E0;3,82E+09;1,20E+10;1,20E+10
7,70E+10;5,11E+10;7,40E+09;2,56E+11;0.000000000E0;3,82E+09;1,60E+10;1,60E+10
7,80E+10;5,11E+10;7,40E+09;2,56E+11;0.000000000E0;3,82E+09;1,60E+10;1,60E+10
7,90E+10;5,11E+10;7,40E+09;2,56E+11;0.000000000E0;3,82E+09;1,60E+10;1,60E+10
8,00E+10;5,11E+10;7,40E+09;2,56E+11;0.000000000E0;3,82E+09;1,60E+10;1,60E+10
8,10E+10;5,11E+10;7,40E+09;2,56E+11;0.000000000E0;3,82E+09;1,60E+10;1,60E+10
8,20E+10;5,11E+10;7,40E+09;2,56E+11;0.000000000E0;3,82E+09;1,60E+10;1,60E+10
8,30E+10;5,11E+10;7,40E+09;2,56E+11;0.000000000E0;3,82E+09;1,20E+10;1,20E+10
8,40E+10;5,11E+10;7,40E+09;2,56E+11;0.000000000E0;3,82E+09;1,20E+10;1,20E+10
8,50E+10;5,11E+10;7,40E+09;2,56E+11;0.000000000E0;3,82E+09;1,20E+10;1,20E+10
8,60E+10;5,11E+10;7,40E+09;2,56E+11;0.000000000E0;3,82E+09;1,20E+10;1,20E+10
8,70E+10;5,11E+10;7,40E+09;2,56E+11;0.000000000E0;3,82E+09;1,60E+10;1,60E+10
8,80E+10;5,11E+10;7,40E+09;2,56E+11;0.000000000E0;3,82E+09;1,60E+10;1,60E+10
8,90E+10;5,11E+10;7,40E+09;2,56E+11;0.000000000E0;3,82E+09;1,60E+10;1,60E+10
9,00E+10;5,11E+10;7,40E+09;2,56E+11;0.000000000E0;3,82E+09;1,60E+10;1,60E+10
9,10E+10;5,11E+10;7,40E+09;2,56E+11;0.000000000E0;3,82E+09;1,60E+10;1,60E+10
9,20E+10;5,11E+10;7,40E+09;2,56E+11;0.000000000E0;3,82E+09;1,60E+10;1,60E+10
9,30E+10;5,11E+10;7,40E+09;2,56E+11;0.000000000E0;3,82E+09;1,60E+10;1,60E+10
9,40E+10;5,11E+10;7,40E+09;2,56E+11;0.000000000E0;3,82E+09;1,60E+10;1,60E+10
9,50E+10;5,11E+10;7,40E+09;2,56E+11;0.000000000E0;3,82E+09;1,60E+10;1,60E+10
9,60E+10;5,11E+10;7,40E+09;2,56E+11;0.000000000E0;3,82E+09;1,60E+10;1,60E+10
9,70E+10;5,11E+10;7,40E+09;2,56E+11;0.000000000E0;3,82E+09;1,60E+10;1,60E+10
9,80E+10;5,11E+10;7,40E+09;2,56E+11;0.000000000E0;3,82E+09;1,60E+10;1,60E+10
9,90E+10;5,11E+10;7,40E+09;2,56E+11;0.000000000E0;3,82E+09;1,20E+10;1,20E+10
1,00E+11;5,11E+10;7,40E+09;2,56E+11;0.000000000E0;3,82E+09;1,20E+10;1,20E+10
1,01E+11;5,11E+10;7,40E+09;2,56E+11;0.000000000E0;3,82E+09;1,20E+10;1,20E+10
1,02E+11;5,11E+10;7,40E+09;2,56E+11;0.000000000E0;3,82E+09;1,60E+10;1,60E+10
1,03E+11;5,11E+10;7,40E+09;2,56E+11;0.000000000E0;3,82E+09;1,60E+10;1,60E+10
1,04E+11;5,11E+10;7,40E+09;2,56E+11;0.000000000E0;3,82E+09;1,60E+10;1,60E+10
1,05E+11;5,11E+10;7,40E+09;2,56E+11;0.000000000E0;3,82E+09;1,60E+10;1,60E+10
1,06E+11;5,11E+10;7,40E+09;2,56E+11;0.000000000E0;3,82E+09;1,60E+10;1,60E+10
1,07E+11;5,11E+10;7,40E+09;2,56E+11;0.000000000E0;3,82E+09;1,60E+10;1,60E+10
1,08E+11;5,11E+10;7,40E+09;2,56E+11;0.000000000E0;3,82E+09;1,60E+10;1,60E+10
1,09E+11;5,11E+10;7,40E+09;2,56E+11;0.000000000E0;3,82E+09;1,60E+10;1,60E+10
1,10E+11;5,11E+10;7,40E+09;2,56E+11;0.000000000E0;3,82E+09;1,20E+10;1,20E+10
1,11E+11;5,11E+10;7,40E+09;2,56E+11;0.000000000E0;3,82E+09;1,20E+10;1,20E+10
1,12E+11;5,11E+10;7,40E+09;2,56E+11;0.000000000E0;3,82E+09;1,60E+10;1,60E+10
1,13E+11;5,11E+10;7,40E+09;2,56E+11;0.000000000E0;3,82E+09;1,60E+10;1,60E+10
1,14E+11;5,11E+10;7,40E+09;2,56E+11;0.000000000E0;3,82E+09;1,60E+10;1,60E+10
1,15E+11;5,11E+10;7,40E+09;2,56E+11;0.000000000E0;3,82E+09;1,20E+10;1,20E+10
1,16E+11;5,11E+10;7,40E+09;2,56E+11;0.000000000E0;3,82E+09;1,60E+10;1,60E+10
1,17E+11;5,11E+10;7,40E+09;2,56E+11;0.000000000E0;3,82E+09;8,00E+09;8,00E+09
1,18E+11;5,11E+10;7,40E+09;2,56E+11;0.000000000E0;3,82E+09;1,20E+10;1,20E+10
1,19E+11;5,11E+10;7,40E+09;2,56E+11;0.000000000E0;3,82E+09;1,20E+10;1,20E+10
1,20E+11;5,11E+10;7,40E+09;2,56E+11;0.000000000E0;3,82E+09;1,60E+10;1,60E+10
1,21E+11;5,11E+10;7,40E+09;2,56E+11;0.000000000E0;3,82E+09;1,20E+10;1,20E+10
1,22E+11;5,11E+10;7,40E+09;2,56E+11;0.000000000E0;3,82E+09;1,20E+10;1,20E+10
